t,T+R,N_0,N_1,N_2
296,0.200316,2.12635e-21,3.9872e-27,1.26039e-27
297,0.166389,2.12779e-21,7.55897e-27,1.85144e-27
298,0.136342,2.12986e-21,1.29251e-26,2.75257e-27
299,0.110915,2.1328e-21,2.19425e-26,4.40712e-27
300,0.0906976,2.13725e-21,3.74547e-26,7.34161e-27
301,0.0760947,2.14311e-21,6.40295e-26,1.2163e-26
302,0.0672988,2.15198e-21,1.10446e-25,2.05124e-26
303,0.0642749,2.16565e-21,1.89858e-25,3.53587e-26
304,0.0667556,2.18512e-21,3.26848e-25,6.09479e-26
305,0.0742476,2.21261e-21,5.56544e-25,1.06801e-25
306,0.0860498,2.25126e-21,9.37532e-25,1.83721e-25
307,0.101281,2.3045e-21,1.56821e-24,3.14174e-25
308,0.118921,2.37638e-21,2.61025e-24,5.3163e-25
309,0.137853,2.47259e-21,4.33814e-24,8.91559e-25
310,0.156922,2.60125e-21,7.18543e-24,1.48807e-24
311,0.174989,2.7722e-21,1.18463e-23,2.46916e-24
312,0.190996,3.00004e-21,1.94632e-23,4.08511e-24
313,0.20402,3.30537e-21,3.18268e-23,6.74309e-24
314,0.213332,3.71682e-21,5.17845e-23,1.10834e-23
315,0.218449,4.27345e-21,8.38876e-23,1.8099e-23
316,0.219168,5.03227e-21,1.35229e-22,2.9392e-23
317,0.215595,6.07627e-21,2.16851e-22,4.74421e-23
318,0.208162,7.52229e-21,3.45965e-22,7.62167e-23
319,0.197616,9.54346e-21,5.49243e-22,1.21875e-22
320,0.185001,1.23938e-20,8.6763e-22,1.94032e-22
321,0.171616,1.64451e-20,1.36389e-21,3.07499e-22
322,0.15896,2.22468e-20,2.13396e-21,4.85032e-22
323,0.148655,3.06058e-20,3.32278e-21,7.61465e-22
324,0.142362,4.27107e-20,5.1492e-21,1.18955e-21
325,0.141688,6.03078e-20,7.94098e-21,1.849e-21
326,0.148085,8.59563e-20,1.21868e-20,2.86007e-21
327,0.162758,1.23394e-19,1.86114e-20,4.4019e-21
328,0.186577,1.78058e-19,2.82842e-20,6.74232e-21
329,0.220004,2.57832e-19,4.27741e-20,1.02769e-20
330,0.263044,3.74109e-19,6.43717e-20,1.55895e-20
331,0.315222,5.43253e-19,9.64031e-20,2.35337e-20
332,0.375589,7.887e-19,1.43672e-19,3.53551e-20
333,0.442759,1.1438e-18,2.13077e-19,5.28587e-20
334,0.514983,1.65586e-18,3.14477e-19,7.86481e-20
335,0.590243,2.39155e-18,4.61887e-19,1.16456e-19
336,0.666384,3.44438e-18,6.75106e-19,1.7161e-19
