t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
3880,0.766296,-136.406,0.09937,-17.6885,0.0475362,-8.46174,0.0355719,-6.33202,0.0122951,-2.18861,0.0389307,-6.92991
3881,0.756469,-134.366,0.108997,-19.3603,0.0454661,-8.0758,0.0379108,-6.73381,0.0114907,-2.041,0.0396671,-7.04577
3882,0.746339,-132.28,0.118779,-21.0522,0.0434422,-7.69963,0.0403966,-7.15984,0.0106378,-1.88542,0.0404062,-7.16154
3883,0.735931,-130.153,0.12867,-22.7558,0.0414803,-7.33597,0.0430298,-7.61,0.00974906,-1.72416,0.0411403,-7.27583
3884,0.725269,-127.988,0.138627,-24.4634,0.0395942,-6.98717,0.0458094,-8.08397,0.00883844,-1.55972,0.0418619,-7.38735
3885,0.714378,-125.791,0.148607,-26.1674,0.0377959,-6.65526,0.0487337,-8.58124,0.0079206,-1.39469,0.0425644,-7.49492
3886,0.703281,-123.566,0.158571,-27.8608,0.0360953,-6.3419,0.0517995,-9.10111,0.0070105,-1.23174,0.043242,-7.59757
3887,0.692003,-121.317,0.168481,-29.5369,0.0345004,-6.04837,0.0550023,-9.64262,0.00612289,-1.07342,0.0438908,-7.69463
3888,0.680565,-119.049,0.178301,-31.1895,0.0330174,-5.77562,0.0583367,-10.2046,0.0052718,-0.922177,0.0445087,-7.78575
3889,0.668991,-116.766,0.187997,-32.8131,0.0316506,-5.52429,0.0617955,-10.7858,0.00447004,-0.780201,0.0450958,-7.87103
3890,0.657302,-114.471,0.197541,-34.4024,0.0304025,-5.29468,0.0653707,-11.3845,0.00372888,-0.649395,0.0456551,-7.95097
3891,0.64552,-112.169,0.206904,-35.9528,0.029274,-5.08682,0.0690525,-11.9989,0.00305764,-0.531313,0.0461919,-8.02656
3892,0.633666,-109.864,0.216061,-37.4602,0.0282648,-4.90049,0.0728303,-12.6272,0.00246355,-0.427124,0.0467146,-8.09927
3893,0.621759,-107.558,0.22499,-38.921,0.0273729,-4.73523,0.0766922,-13.267,0.00195158,-0.337603,0.0472342,-8.17103
3894,0.609819,-105.255,0.233672,-40.332,0.0265953,-4.59038,0.0806251,-13.916,0.00152451,-0.263132,0.0477643,-8.24417
3895,0.597865,-102.96,0.242089,-41.6906,0.025928,-4.46512,0.0846147,-14.5717,0.00118298,-0.203724,0.0483209,-8.32144
3896,0.585913,-100.673,0.250227,-42.9947,0.0253661,-4.35847,0.0886462,-15.2314,0.000925725,-0.159061,0.0489218,-8.40588
3897,0.573982,-98.3997,0.258074,-44.2424,0.0249039,-4.26936,0.0927035,-15.8925,0.000749876,-0.128554,0.0495865,-8.50077
3898,0.562088,-96.1413,0.26562,-45.4325,0.0245355,-4.19663,0.0967701,-16.5519,0.000651306,-0.111401,0.0503354,-8.60953
3899,0.550245,-93.9008,0.272858,-46.564,0.0242543,-4.13907,0.100829,-17.2067,0.000625031,-0.106663,0.0511894,-8.73562
3900,0.538468,-91.6808,0.279781,-47.6362,0.0240537,-4.09544,0.104862,-17.854,0.000665625,-0.113331,0.0521693,-8.88245
3901,0.526773,-89.4834,0.286386,-48.6487,0.0239272,-4.06453,0.108851,-18.4907,0.000767624,-0.130397,0.053295,-9.05328
3902,0.515171,-87.311,0.29267,-49.6016,0.0238682,-4.04518,0.112779,-19.1138,0.000925891,-0.15692,0.0545854,-9.25112
3903,0.503676,-85.1655,0.29863,-50.4947,0.0238709,-4.03628,0.116629,-19.7205,0.00113593,-0.192072,0.0560575,-9.47863
3904,0.492301,-83.0489,0.304267,-51.3286,0.0239297,-4.03683,0.120382,-20.308,0.00139413,-0.235183,0.0577257,-9.73808
3905,0.481055,-80.9631,0.309581,-52.1034,0.0240399,-4.04599,0.124024,-20.8736,0.0016979,-0.285762,0.0596023,-10.0312
3906,0.469952,-78.9096,0.314571,-52.8196,0.0241979,-4.06308,0.127537,-21.4148,0.00204577,-0.343505,0.0616962,-10.3594
3907,0.459001,-76.8903,0.319238,-53.4778,0.0244011,-4.0876,0.130909,-21.9295,0.0024373,-0.408288,0.0640131,-10.7233
3908,0.448212,-74.9066,0.323584,-54.0784,0.0246484,-4.11931,0.134127,-22.4158,0.00287301,-0.480146,0.0665558,-11.123
3909,0.437596,-72.9599,0.327607,-54.6217,0.02494,-4.15822,0.13718,-22.8719,0.00335417,-0.559238,0.0693232,-11.5582
3910,0.427161,-71.0518,0.331308,-55.1081,0.0252781,-4.20463,0.140059,-23.2967,0.00388255,-0.645803,0.0723113,-12.0279
3911,0.416918,-69.1834,0.334685,-55.5377,0.0256667,-4.25914,0.142757,-23.6892,0.0044601,-0.74011,0.0755127,-12.5306
3912,0.406875,-67.3562,0.337736,-55.9105,0.0261119,-4.3227,0.145271,-24.0488,0.00508869,-0.842407,0.0789171,-13.0643
3913,0.397042,-65.5713,0.340458,-56.2265,0.0266219,-4.3966,0.147597,-24.3756,0.00576975,-0.952872,0.0825115,-13.6267
3914,0.387426,-63.8299,0.342846,-56.4852,0.0272072,-4.48249,0.149736,-24.6696,0.00650401,-1.07156,0.0862802,-14.215
3915,0.378037,-62.1333,0.344894,-56.686,0.0278806,-4.58238,0.151691,-24.9316,0.0072913,-1.19838,0.0902057,-14.826
3916,0.368883,-60.4825,0.346596,-56.8283,0.0286571,-4.69865,0.153465,-25.1624,0.0081303,-1.33305,0.0942683,-15.4563
3917,0.359972,-58.8786,0.347942,-56.911,0.0295541,-4.834,0.155066,-25.3633,0.00901851,-1.47511,0.0984468,-16.1024
3918,0.351313,-57.3228,0.348924,-56.9329,0.0305911,-4.99146,0.156501,-25.5358,0.00995223,-1.62388,0.102719,-16.7603
3919,0.342914,-55.816,0.349529,-56.8928,0.0317895,-5.17436,0.15778,-25.6818,0.0109266,-1.77852,0.107061,-17.4262
3920,0.334783,-54.3593,0.349747,-56.7891,0.0331724,-5.38626,0.158913,-25.8031,0.0119357,-1.93802,0.111448,-18.096
3921,0.326928,-52.9537,0.349565,-56.6203,0.0347645,-5.63093,0.159913,-25.9017,0.0129729,-2.10126,0.115856,-18.7656
3922,0.319358,-51.6002,0.348969,-56.3847,0.0365914,-5.91225,0.160791,-25.9798,0.0140309,-2.26704,0.12026,-19.431
3923,0.312079,-50.2997,0.347947,-56.0807,0.0386792,-6.23416,0.161559,-26.0394,0.0151024,-2.43415,0.124634,-20.088
3924,0.3051,-49.0529,0.346484,-55.7066,0.0410544,-6.60058,0.162229,-26.0826,0.0161801,-2.60138,0.128953,-20.7326
3925,0.298427,-47.8609,0.344569,-55.2609,0.0437428,-7.01534,0.162813,-26.1115,0.017257,-2.76763,0.133191,-21.3608
3926,0.292069,-46.7244,0.342188,-54.7423,0.0467695,-7.48204,0.163322,-26.1277,0.018327,-2.93191,0.137324,-21.9687
3927,0.286032,-45.644,0.339332,-54.1496,0.0501577,-8.004,0.163766,-26.1332,0.0193851,-3.09341,0.141328,-22.5526
3928,0.280321,-44.6204,0.335991,-53.4818,0.0539285,-8.58412,0.164154,-26.1293,0.0204272,-3.25152,0.145178,-23.1089
3929,0.274944,-43.6543,0.332158,-52.7385,0.0581001,-9.22485,0.164494,-26.1175,0.0214508,-3.40586,0.148853,-23.6341
3930,0.269905,-42.7459,0.327829,-51.9195,0.0626873,-9.92803,0.164793,-26.0989,0.0224549,-3.55626,0.152331,-24.1252
3931,0.26521,-41.8959,0.323,-51.025,0.0677008,-10.6948,0.165057,-26.0744,0.0234397,-3.70282,0.155592,-24.5791
3932,0.260863,-41.1043,0.317674,-50.056,0.0731466,-11.5257,0.165291,-26.0449,0.024407,-3.84582,0.158618,-24.9934
3933,0.256868,-40.3714,0.311855,-49.0136,0.0790259,-12.4203,0.165498,-26.011,0.0253598,-3.98575,0.161392,-25.3657
3934,0.253227,-39.6972,0.305552,-47.8999,0.0853342,-13.3774,0.165682,-25.9732,0.026302,-4.12323,0.163903,-25.6942
3935,0.249943,-39.0817,0.298776,-46.7172,0.0920614,-14.3949,0.165844,-25.9317,0.0272383,-4.25903,0.166137,-25.9775
3936,0.247018,-38.5246,0.291545,-45.4689,0.0991913,-15.4697,0.165985,-25.8868,0.0281739,-4.39397,0.168087,-26.2147
3937,0.244451,-38.0256,0.283878,-44.1586,0.106702,-16.598,0.166106,-25.8387,0.0291143,-4.52887,0.169749,-26.4053
3938,0.242243,-37.5842,0.275801,-42.7907,0.114565,-17.7748,0.166207,-25.7872,0.0300647,-4.66457,0.17112,-26.5494
3939,0.240393,-37.1999,0.267342,-41.3702,0.122746,-18.9945,0.166288,-25.7325,0.03103,-4.80179,0.172202,-26.6476
3940,0.238898,-36.8719,0.258535,-39.9027,0.131206,-20.2506,0.166346,-25.6742,0.0320143,-4.94115,0.173001,-26.7013
3941,0.237756,-36.5994,0.249416,-38.3943,0.139899,-21.5356,0.166382,-25.6123,0.033021,-5.08315,0.173526,-26.7121
3942,0.236963,-36.3812,0.240027,-36.8517,0.148776,-22.8418,0.166392,-25.5464,0.0340521,-5.22807,0.17379,-26.6823
3943,0.236514,-36.2164,0.230411,-35.2818,0.157783,-24.1606,0.166374,-25.4761,0.0351086,-5.37603,0.17381,-26.6148
3944,0.236405,-36.1037,0.220615,-33.6922,0.166861,-25.483,0.166325,-25.4011,0.03619,-5.52693,0.173605,-26.5129
3945,0.236628,-36.0417,0.210688,-32.0907,0.17595,-26.7996,0.166242,-25.3208,0.0372945,-5.68045,0.173197,-26.3803
3946,0.237178,-36.029,0.200684,-30.4852,0.184987,-28.1008,0.16612,-25.2347,0.038419,-5.8361,0.172613,-26.2211
3947,0.238046,-36.0639,0.190654,-28.884,0.193908,-29.377,0.165954,-25.142,0.0395589,-5.99316,0.171879,-26.0397
3948,0.239224,-36.145,0.180653,-27.2953,0.202647,-30.6184,0.16574,-25.0421,0.0407086,-6.15076,0.171027,-25.8408
3949,0.240704,-36.2704,0.170737,-25.7275,0.21114,-31.8156,0.165473,-24.9342,0.0418613,-6.30787,0.170085,-25.6293
3950,0.242475,-36.4384,0.16096,-24.1886,0.219323,-32.9592,0.165145,-24.8174,0.0430094,-6.46331,0.169087,-25.4099
3951,0.244529,-36.6472,0.151377,-22.6867,0.227135,-34.0403,0.164751,-24.6909,0.0441443,-6.61584,0.168064,-25.1875
3952,0.246855,-36.8949,0.142041,-21.2294,0.234516,-35.0507,0.164284,-24.5539,0.045257,-6.7641,0.167047,-24.9668
3953,0.249442,-37.1796,0.133004,-19.8243,0.24141,-35.9824,0.163739,-24.4055,0.0463381,-6.90674,0.166067,-24.7524
3954,0.252281,-37.4994,0.124314,-18.4783,0.247766,-36.8283,0.163109,-24.2448,0.0473782,-7.04237,0.165152,-24.5484
3955,0.255359,-37.8524,0.116019,-17.1978,0.253536,-37.5822,0.16239,-24.0714,0.0483677,-7.16964,0.164328,-24.3587
3956,0.258667,-38.2367,0.108162,-15.9888,0.258679,-38.2384,0.161575,-23.8844,0.0492974,-7.28724,0.16362,-24.1866
3957,0.262193,-38.6504,0.100783,-14.8566,0.263157,-38.7925,0.160662,-23.6835,0.0501585,-7.39397,0.163047,-24.035
3958,0.265927,-39.0916,0.0939162,-13.8058,0.266942,-39.2409,0.159647,-23.4683,0.0509431,-7.48872,0.162625,-23.9061
3959,0.269857,-39.5585,0.087594,-12.8405,0.270009,-39.5808,0.158529,-23.2388,0.0516441,-7.57054,0.162367,-23.8015
3960,0.273975,-40.0494,0.0818427,-11.9637,0.272341,-39.8106,0.157306,-22.995,0.0522554,-7.63866,0.16228,-23.7221
3961,0.278268,-40.5626,0.0766838,-11.178,0.273927,-39.9298,0.155981,-22.737,0.0527722,-7.69249,0.162368,-23.668
3962,0.282728,-41.0963,0.0721337,-10.4851,0.274765,-39.9389,0.154554,-22.4654,0.0531913,-7.73168,0.162627,-23.6389
3963,0.287345,-41.649,0.0682039,-9.88575,0.274859,-39.8392,0.153029,-22.1807,0.0535109,-7.75609,0.163051,-23.6333
3964,0.292111,-42.2192,0.0649003,-9.38014,0.27422,-39.6334,0.15141,-21.8835,0.053731,-7.76583,0.163628,-23.6495
3965,0.297015,-42.8055,0.0622235,-8.96759,0.272865,-39.325,0.149702,-21.5749,0.0538534,-7.76129,0.164341,-23.6846
3966,0.302051,-43.4065,0.0601693,-8.64668,0.270819,-38.9183,0.147911,-21.2557,0.0538814,-7.74308,0.165168,-23.7356
3967,0.30721,-44.021,0.0587279,-8.41527,0.268115,-38.4188,0.146044,-20.927,0.0538203,-7.71205,0.166083,-23.7984
3968,0.312486,-44.6477,0.0578849,-8.27053,0.264788,-37.8327,0.144107,-20.5898,0.0536769,-7.66929,0.167057,-23.8689
3969,0.317872,-45.2856,0.0576211,-8.20899,0.260884,-37.1669,0.142106,-20.2451,0.0534594,-7.6161,0.168057,-23.9423
3970,0.323362,-45.9337,0.057913,-8.22659,0.256452,-36.4291,0.140048,-19.8939,0.0531775,-7.5539,0.169049,-24.0135
3971,0.328949,-46.5911,0.0587329,-8.3187,0.251544,-35.6277,0.137938,-19.537,0.0528415,-7.48427,0.169994,-24.0773
3972,0.33463,-47.2569,0.0600494,-8.48025,0.24622,-34.7716,0.135783,-19.1754,0.0524627,-7.40884,0.170854,-24.1282
3973,0.3404,-47.9305,0.0618277,-8.70572,0.240543,-33.8699,0.133586,-18.8097,0.0520524,-7.32929,0.171591,-24.1611
3974,0.346255,-48.611,0.0640302,-8.98924,0.234576,-32.9323,0.131351,-18.4404,0.051622,-7.24724,0.172166,-24.1705
3975,0.352191,-49.2979,0.0666168,-9.32468,0.228388,-31.9686,0.12908,-18.0679,0.0511822,-7.16423,0.172542,-24.1516
3976,0.358205,-49.9907,0.0695454,-9.70567,0.222048,-30.9887,0.126774,-17.6925,0.0507431,-7.08165,0.172684,-24.0995
3977,0.364296,-50.689,0.0727724,-10.1257,0.215625,-30.0026,0.124435,-17.3141,0.0503132,-7.00069,0.172559,-24.0102
3978,0.37046,-51.3923,0.0762531,-10.5783,0.20919,-29.02,0.122061,-16.933,0.0498995,-6.92234,0.172137,-23.8799
3979,0.376695,-52.1003,0.0799424,-11.0567,0.20281,-28.0504,0.119651,-16.5487,0.0495072,-6.84728,0.171394,-23.7053
3980,0.383002,-52.8127,0.0837951,-11.5546,0.196552,-27.1029,0.117202,-16.1612,0.0491396,-6.77593,0.170309,-23.4841
3981,0.389378,-53.5293,0.0877663,-12.0656,0.190481,-26.1861,0.114714,-15.7701,0.0487976,-6.7084,0.168864,-23.2144
3982,0.395823,-54.2499,0.0918121,-12.5834,0.184656,-25.3082,0.112181,-15.3751,0.0484803,-6.64452,0.167048,-22.8949
3983,0.402336,-54.9744,0.0958898,-13.1022,0.179133,-24.4764,0.109601,-14.9757,0.0481847,-6.58385,0.164855,-22.5254
3984,0.408918,-55.7026,0.0999584,-13.6163,0.173964,-23.6973,0.106971,-14.5715,0.047906,-6.52572,0.162283,-22.106
3985,0.415568,-56.4344,0.103979,-14.1204,0.169194,-22.9766,0.104287,-14.1623,0.0476379,-6.46926,0.159334,-21.6377
3986,0.422287,-57.1699,0.107915,-14.6097,0.164861,-22.3191,0.101547,-13.7476,0.0473732,-6.41346,0.156018,-21.122
3987,0.429074,-57.9089,0.111732,-15.0796,0.160997,-21.7286,0.0987473,-13.3272,0.047104,-6.35726,0.152345,-20.5609
3988,0.435932,-58.6514,0.115399,-15.526,0.157629,-21.2078,0.0958862,-12.9008,0.0468221,-6.29957,0.148333,-19.9571
3989,0.442859,-59.3975,0.118887,-15.9455,0.154773,-20.7586,0.0929621,-12.4683,0.0465196,-6.23935,0.143999,-19.3136
3990,0.449857,-60.1471,0.122173,-16.3348,0.152439,-20.3815,0.0899738,-12.0297,0.0461897,-6.17568,0.139368,-18.6338
3991,0.456926,-60.9001,0.125233,-16.6913,0.150631,-20.0764,0.086921,-11.585,0.0458263,-6.10783,0.134463,-17.9215
3992,0.464068,-61.6567,0.128049,-17.0127,0.149342,-19.8418,0.083804,-11.1343,0.0454252,-6.03525,0.129312,-17.1806
3993,0.471283,-62.4168,0.130605,-17.2974,0.148561,-19.6754,0.0806241,-10.6779,0.0449837,-5.95765,0.123944,-16.4152
3994,0.478571,-63.1804,0.13289,-17.544,0.148267,-19.5741,0.077383,-10.216,0.0445012,-5.875,0.118388,-15.6294
3995,0.485933,-63.9475,0.134894,-17.7517,0.148435,-19.5337,0.0740836,-9.74921,0.0439791,-5.78754,0.112675,-14.8278
3996,0.493369,-64.718,0.13661,-17.9199,0.149033,-19.5494,0.0707295,-9.27797,0.0434207,-5.69573,0.106837,-14.0144
3997,0.500881,-65.4918,0.138036,-18.0486,0.150021,-19.6157,0.0673254,-8.80301,0.0428308,-5.60027,0.100906,-13.1938
3998,0.508467,-66.2689,0.139169,-18.138,0.151357,-19.7265,0.0638769,-8.32513,0.042216,-5.50205,0.0949138,-12.3702
3999,0.516128,-67.0492,0.140011,-18.1885,0.152995,-19.8752,0.0603908,-7.84525,0.0415835,-5.40204,0.0888922,-11.5478
4000,0.523864,-67.8326,0.140564,-18.201,0.154881,-20.0548,0.0568749,-7.36445,0.0409415,-5.30131,0.0828739,-10.7309
4001,0.531674,-68.6187,0.140835,-18.1764,0.156964,-20.2581,0.0533385,-6.88396,0.0402978,-5.20091,0.0768909,-9.92368
4002,0.539557,-69.4076,0.140828,-18.1159,0.159188,-20.4776,0.0497917,-6.40511,0.0396604,-5.10184,0.0709754,-9.13015
4003,0.547511,-70.1988,0.140552,-18.0208,0.161495,-20.7059,0.0462462,-5.92943,0.0390358,-5.00495,0.0651594,-8.35437
4004,0.555537,-70.9922,0.140015,-17.8926,0.163828,-20.9357,0.0427149,-5.45855,0.0384296,-4.91092,0.0594747,-7.60029
4005,0.563631,-71.7873,0.139227,-17.7327,0.166132,-21.1596,0.0392119,-4.99425,0.0378454,-4.82021,0.0539528,-6.87174
4006,0.571791,-72.5839,0.138196,-17.5427,0.168351,-21.3707,0.0357522,-4.53842,0.0372852,-4.73302,0.0486246,-6.17246
4007,0.580015,-73.3813,0.136932,-17.3241,0.170431,-21.5623,0.0323522,-4.09307,0.0367485,-4.64927,0.0435206,-5.50606
4008,0.588299,-74.1792,0.135446,-17.0786,0.172322,-21.7283,0.0290289,-3.66029,0.0362327,-4.56862,0.0386702,-4.87597
4009,0.59664,-74.977,0.133748,-16.8075,0.173977,-21.8629,0.0258003,-3.24221,0.0357333,-4.49045,0.0341016,-4.2854
4010,0.605033,-75.7741,0.131846,-16.5123,0.175352,-21.961,0.0226847,-2.84103,0.0352438,-4.41393,0.0298415,-3.73734
4011,0.613472,-76.5698,0.129749,-16.1945,0.176407,-22.018,0.0197006,-2.4589,0.0347561,-4.33803,0.0259144,-3.23447
4012,0.621954,-77.3632,0.127467,-15.8553,0.177109,-22.0301,0.0168666,-2.09799,0.0342608,-4.26161,0.0223424,-2.77912
4013,0.630471,-78.1536,0.125007,-15.496,0.177428,-21.9942,0.0142009,-1.76035,0.0337481,-4.18344,0.019145,-2.37323
4014,0.639016,-78.9402,0.122377,-15.1177,0.177341,-21.9076,0.0117212,-1.44797,0.0332077,-4.10228,0.016338,-2.0183
4015,0.647582,-79.7218,0.119583,-14.7214,0.176828,-21.7687,0.0094443,-1.16266,0.0326299,-4.01696,0.0139337,-1.71534
4016,0.65616,-80.4974,0.116631,-14.3083,0.175877,-21.5765,0.00738583,-0.90609,0.0320056,-3.92643,0.0119404,-1.46484
4017,0.664742,-81.266,0.113529,-13.8791,0.17448,-21.3305,0.00556004,-0.679725,0.0313271,-3.8298,0.0103618,-1.26675
4018,0.673318,-82.0263,0.11028,-13.4348,0.172637,-21.0313,0.00397952,-0.484801,0.0305887,-3.72644,0.00919722,-1.12044
4019,0.681876,-82.7769,0.106891,-12.9761,0.17035,-20.6798,0.00265505,-0.322312,0.0297865,-3.61596,0.00844129,-1.02474
4020,0.690406,-83.5166,0.103367,-12.504,0.167629,-20.2776,0.0015954,-0.192992,0.0289189,-3.49825,0.00808391,-0.97789
4021,0.698894,-84.2439,0.099713,-12.0193,0.164488,-19.8272,0.000807209,-0.0973,0.0279869,-3.37351,0.00811043,-0.977621
4022,0.707329,-84.9572,0.0959346,-11.5227,0.160946,-19.3312,0.000294856,-0.0354151,0.0269938,-3.24222,0.00850185,-1.02116
4023,0.715696,-85.655,0.0920379,-11.0152,0.157026,-18.7929,6.04248e-05,-0.00723168,0.0259453,-3.10515,0.00923513,-1.10527
4024,0.72398,-86.3355,0.0880293,-10.4976,0.152755,-18.2162,0.000103645,-0.0123598,0.0248492,-2.9633,0.0102837,-1.22634
4025,0.732165,-86.997,0.0839162,-9.97105,0.148164,-17.605,0.000421879,-0.0501283,0.0237152,-2.81788,0.0116177,-1.38044
4026,0.740236,-87.6378,0.0797071,-9.43664,0.143287,-16.964,0.00101013,-0.119591,0.0225543,-2.67024,0.0132051,-1.56337
4027,0.748176,-88.2558,0.0754113,-8.89562,0.138161,-16.2977,0.00186107,-0.219534,0.0213788,-2.52187,0.0150117,-1.7708
4028,0.755966,-88.8493,0.0710398,-8.34937,0.132826,-15.6111,0.00296507,-0.348487,0.0202014,-2.37429,0.0170023,-1.99829
4029,0.763588,-89.4163,0.0666049,-7.79945,0.127321,-14.9093,0.00431027,-0.504733,0.0190351,-2.22902,0.0191409,-2.2414
4030,0.771023,-89.9547,0.0621207,-7.24758,0.121689,-14.1974,0.00588264,-0.686323,0.0178928,-2.08754,0.0213919,-2.49578
4031,0.778251,-90.4624,0.0576031,-6.69567,0.115973,-13.4804,0.00766607,-0.891088,0.0167864,-1.95122,0.0237204,-2.75721
4032,0.785253,-90.9374,0.0530698,-6.14583,0.110215,-12.7636,0.00964243,-1.11666,0.0157272,-1.82131,0.0260927,-3.0217
4033,0.792007,-91.3777,0.0485406,-5.60036,0.104459,-12.0519,0.0117918,-1.36047,0.0147249,-1.69888,0.028477,-3.28553
4034,0.798492,-91.781,0.0440374,-5.06178,0.0987463,-11.3502,0.0140924,-1.61982,0.0137879,-1.58482,0.0308439,-3.54529
4035,0.804687,-92.1453,0.0395841,-4.5328,0.093118,-10.663,0.0165209,-1.89182,0.012923,-1.47982,0.0331666,-3.79793
4036,0.810571,-92.4685,0.0352069,-4.01635,0.0876129,-9.99472,0.0190528,-2.17351,0.0121352,-1.38436,0.0354212,-4.04079
4037,0.816121,-92.7485,0.0309341,-3.51552,0.0822678,-9.34936,0.0216623,-2.46182,0.0114278,-1.29872,0.037587,-4.2716
4038,0.821316,-92.9833,0.0267958,-3.03362,0.0771167,-8.73057,0.0243226,-2.75363,0.0108024,-1.22297,0.0396465,-4.48848
4039,0.826134,-93.1709,0.0228242,-2.5741,0.0721905,-8.1416,0.0270067,-3.0458,0.010259,-1.15701,0.0415853,-4.68996
4040,0.830554,-93.3094,0.0190533,-2.14057,0.0675168,-7.58523,0.0296872,-3.33524,0.00979636,-1.10058,0.0433922,-4.87494
4041,0.834555,-93.3969,0.0155188,-1.73674,0.063119,-7.06379,0.0323368,-3.61888,0.00941168,-1.05328,0.0450592,-5.04268
4042,0.838115,-93.4317,0.0122576,-1.36645,0.0590166,-6.57907,0.0349289,-3.89381,0.0091012,-1.01459,0.046581,-5.19277
4043,0.841215,-93.412,0.00930773,-1.03357,0.0552247,-6.13238,0.0374379,-4.15726,0.00886022,-0.983877,0.0479548,-5.32511
4044,0.843835,-93.3364,0.00670827,-0.742,0.0517536,-5.72446,0.0398396,-4.40665,0.00868328,-0.960456,0.0491804,-5.43984
4045,0.845957,-93.2034,0.00449861,-0.495635,0.0486093,-5.35554,0.0421117,-4.63966,0.00856433,-0.943576,0.0502595,-5.53735
4046,0.847562,-93.0118,0.00271829,-0.298307,0.0457927,-5.02531,0.0442343,-4.85428,0.00849692,-0.932455,0.0511953,-5.61819
4047,0.848636,-92.7603,0.00140658,-0.153747,0.0433004,-4.73296,0.04619,-5.0488,0.00847433,-0.926289,0.0519929,-5.6831
4048,0.849161,-92.4481,0.00060198,-0.0655375,0.0411243,-4.4772,0.0479644,-5.22188,0.00848969,-0.924272,0.0526581,-5.73289
4049,0.849126,-92.0744,0.000341799,-0.0370628,0.0392521,-4.25628,0.0495467,-5.37256,0.00853612,-0.925609,0.0531977,-5.76846
4050,0.848516,-91.6385,0.000661666,-0.0714589,0.0376677,-4.06806,0.0509291,-5.50027,0.00860681,-0.929523,0.0536189,-5.79076
4051,0.847322,-91.14,0.00159502,-0.171565,0.0363513,-3.91004,0.0521078,-5.60484,0.00869513,-0.935271,0.0539292,-5.80076
4052,0.845534,-90.5789,0.00317264,-0.339873,0.0352803,-3.77944,0.0530824,-5.68652,0.00879472,-0.942145,0.0541362,-5.79941
4053,0.843146,-89.955,0.00542209,-0.578482,0.0344293,-3.67325,0.0538562,-5.74591,0.00889954,-0.949489,0.0542472,-5.78762
4054,0.840152,-89.2687,0.00836731,-0.889052,0.0337713,-3.5883,0.0544361,-5.784,0.00900398,-0.956701,0.0542692,-5.76627
4055,0.83655,-88.5205,0.0120281,-1.27276,0.033278,-3.52135,0.0548319,-5.8021,0.00910294,-0.963238,0.0542088,-5.73616
4056,0.832339,-87.711,0.0164196,-1.73028,0.0329207,-3.46914,0.0550567,-5.80181,0.00919183,-0.968625,0.0540719,-5.69803
4057,0.827521,-86.8413,0.0215522,-2.26172,0.0326705,-3.4285,0.055126,-5.785,0.00926666,-0.972458,0.0538637,-5.65254
4058,0.822099,-85.9125,0.0274306,-2.86661,0.0324999,-3.39636,0.0550575,-5.75372,0.0093241,-0.974404,0.053589,-5.60026
4059,0.816079,-84.9261,0.0340544,-3.5439,0.0323823,-3.3699,0.0548709,-5.7102,0.00936143,-0.974207,0.0532518,-5.5417
4060,0.809471,-83.8838,0.0414168,-4.29194,0.0322937,-3.34653,0.0545869,-5.65673,0.00937662,-0.97168,0.0528554,-5.4773
4061,0.802284,-82.7874,0.0495053,-5.10843,0.0322125,-3.32399,0.0542274,-5.59571,0.00936827,-0.966708,0.0524028,-5.40743
4062,0.794532,-81.6391,0.0583012,-5.99051,0.0321202,-3.30039,0.0538145,-5.5295,0.00933557,-0.95924,0.0518966,-5.33243
4063,0.786231,-80.4411,0.0677795,-6.93468,0.0320021,-3.27421,0.0533705,-5.46046,0.00927825,-0.94928,0.0513389,-5.25261
4064,0.777398,-79.1962,0.0779094,-7.9369,0.0318469,-3.24435,0.0529173,-5.39087,0.00919652,-0.936881,0.0507319,-5.16823
4065,0.768054,-77.9069,0.0886539,-8.99254,0.0316474,-3.21013,0.0524763,-5.32289,0.00909091,-0.92213,0.0500777,-5.0796
4066,0.75822,-76.5763,0.0999704,-10.0965,0.0314007,-3.1713,0.0520679,-5.25859,0.00896225,-0.905141,0.0493788,-4.987
4067,0.747921,-75.2074,0.111811,-11.2432,0.0311073,-3.128,0.0517117,-5.19988,0.0088115,-0.886042,0.0486377,-4.89078
4068,0.737183,-73.8033,0.124122,-12.4265,0.0307721,-3.08076,0.0514258,-5.14851,0.00863967,-0.864964,0.0478578,-4.7913
4069,0.726033,-72.3676,0.136846,-13.6402,0.0304031,-3.03044,0.0512271,-5.10608,0.00844776,-0.842034,0.0470429,-4.68901
4070,0.714501,-70.9036,0.149922,-14.8775,0.0300117,-2.97821,0.0511315,-5.07404,0.00823665,-0.817365,0.0461974,-4.58441
4071,0.702618,-69.4148,0.163283,-16.1315,0.029612,-2.9255,0.0511531,-5.05365,0.00800709,-0.791058,0.0453269,-4.47806
4072,0.690415,-67.905,0.176863,-17.3951,0.0292204,-2.87394,0.0513049,-5.04604,0.00775971,-0.763198,0.0444376,-4.37061
4073,0.677926,-66.3778,0.190589,-18.6611,0.028855,-2.82528,0.0515986,-5.05218,0.00749504,-0.733862,0.0435364,-4.26279
4074,0.665186,-64.8369,0.204389,-19.9222,0.028535,-2.78136,0.0520448,-5.0729,0.00721359,-0.703123,0.0426316,-4.15538
