t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
965,0.515162,161.041,0.0706631,22.0895,0.414175,129.473
966,0.522912,163.502,0.0745864,23.3214,0.402501,125.852
967,0.530863,166.026,0.0789088,24.6785,0.390228,122.043
968,0.539018,168.614,0.0835634,26.1401,0.377418,118.063
969,0.54738,171.268,0.0884815,27.6848,0.364138,113.934
970,0.555952,173.989,0.0935927,29.2905,0.350455,109.677
971,0.564736,176.777,0.0988261,30.9351,0.336438,105.313
972,0.573734,179.632,0.10411,32.5963,0.322156,100.865
973,0.582945,182.555,0.109375,34.252,0.30768,96.3533
974,0.592369,185.546,0.114551,35.8804,0.293081,91.8008
975,0.602004,188.604,0.11957,37.4603,0.278426,87.229
976,0.611849,191.728,0.124366,38.9712,0.263785,82.6593
977,0.621898,194.917,0.128878,40.3934,0.249224,78.1125
978,0.632146,198.169,0.133047,41.7085,0.234807,73.6089
979,0.642586,201.483,0.136818,42.8992,0.220596,69.1679
980,0.653211,204.855,0.14014,43.9497,0.206649,64.8079
981,0.664009,208.283,0.142968,44.8456,0.193023,60.5463
982,0.674969,211.762,0.145263,45.5743,0.179768,56.3995
983,0.686078,215.289,0.146991,46.1251,0.166931,52.3824
984,0.697322,218.859,0.148122,46.4889,0.154557,48.5086
985,0.708682,222.466,0.148635,46.6588,0.142683,44.7903
986,0.720142,226.106,0.148515,46.6298,0.131343,41.2383
987,0.731681,229.771,0.147753,46.399,0.120566,37.8616
988,0.743278,233.455,0.146346,45.9656,0.110376,34.668
989,0.754909,237.151,0.144299,45.3309,0.100792,31.6633
990,0.76655,240.851,0.141624,44.4983,0.0918265,28.852
991,0.778175,244.546,0.138337,43.4731,0.0834886,26.2368
992,0.789756,248.229,0.134462,42.2629,0.0757817,23.819
993,0.801265,251.889,0.13003,40.8769,0.0687045,21.5983
994,0.812672,255.518,0.125077,39.3265,0.0622508,19.5728
995,0.823946,259.106,0.119644,37.6245,0.0564101,17.7393
996,0.835055,262.643,0.113778,35.7856,0.0511674,16.0933
997,0.845967,266.118,0.107529,33.8258,0.0465038,14.6288
998,0.856649,269.522,0.100955,31.7627,0.0423968,13.339
999,0.867067,272.843,0.094113,29.6148,0.0388205,12.2158
1000,0.877187,276.07,0.087067,27.4019,0.035746,11.2501
1001,0.886976,279.194,0.0798821,25.1445,0.033142,10.4321
1002,0.8964,282.203,0.0726255,22.8638,0.0309747,9.7514
1003,0.905425,285.087,0.0653662,20.5816,0.0292088,9.19685
1004,0.914018,287.835,0.058174,18.3197,0.0278078,8.757
1005,0.922147,290.437,0.0511187,16.1002,0.026734,8.42009
1006,0.92978,292.883,0.04427,13.9451,0.0259497,8.17423
1007,0.936887,295.163,0.0376962,11.8761,0.025417,8.00756
1008,0.943437,297.268,0.0314644,9.91414,0.0250986,7.90833
1009,0.949403,299.189,0.0256391,8.07974,0.024958,7.8651
1010,0.954758,300.916,0.0202821,6.39242,0.0249602,7.86685
1011,0.959476,302.444,0.0154517,4.87063,0.0250719,7.9031
1012,0.963536,303.763,0.0112022,3.53159,0.025262,7.96404
1013,0.966915,304.867,0.00758371,2.39113,0.0255017,8.04066
1014,0.969593,305.75,0.00464115,1.46353,0.0257654,8.12481
1015,0.971555,306.406,0.00241423,0.761394,0.0260303,8.20936
1016,0.972786,306.832,0.000936921,0.295519,0.0262772,8.28822
1017,0.973273,307.022,0.000237146,0.0748085,0.0264903,8.35646
1018,0.973005,306.973,0.000336525,0.10617,0.0266581,8.41035
1019,0.971977,306.684,0.00125014,0.394451,0.0267725,8.44741
1020,0.970184,306.153,0.00298637,0.942382,0.0268299,8.46647
1021,0.967623,305.378,0.00554679,1.75055,0.0268307,8.46766
1022,0.964294,304.361,0.00892612,2.81736,0.0267794,8.45241
1023,0.960203,303.101,0.0131123,4.13907,0.026685,8.4235
1024,0.955353,301.602,0.0180863,5.70979,0.0265602,8.38498
1025,0.949755,299.865,0.0238227,7.52153,0.0264219,8.34217
1026,0.94342,297.895,0.0302896,9.56425,0.0262909,8.30161
1027,0.93636,295.694,0.0374487,11.826,0.0261913,8.27099
1028,0.928593,293.269,0.0452559,14.2928,0.0261511,8.25909
1029,0.920137,290.626,0.0536616,16.9491,0.0262012,8.27566
1030,0.911014,287.771,0.062611,19.7775,0.0263752,8.3314
1031,0.901246,284.71,0.0720446,22.7594,0.0267096,8.43775
1032,0.890859,281.453,0.0818986,25.8746,0.0272426,8.60688
1033,0.87988,278.008,0.0921056,29.1018,0.0280144,8.85149
1034,0.868338,274.384,0.102595,32.4187,0.0290666,9.18471
1035,0.856265,270.591,0.113293,35.8022,0.0304416,9.61994
1036,0.843692,266.639,0.124126,39.2285,0.0321821,10.1707
1037,0.830653,262.538,0.135016,42.6735,0.0343309,10.8507
1038,0.817183,258.299,0.145887,46.1127,0.0369304,11.6732
1039,0.803317,253.935,0.156661,49.5218,0.0400219,12.6512
1040,0.789093,249.456,0.167262,52.8764,0.0436454,13.7976
1041,0.774547,244.874,0.177614,56.1528,0.0478388,15.1243
1042,0.759718,240.201,0.187644,59.3277,0.0526378,16.6426
1043,0.744644,235.45,0.197281,62.3785,0.0580752,18.3629
1044,0.729362,230.632,0.206457,65.2839,0.0641807,20.2946
1045,0.713912,225.76,0.215108,68.0235,0.0709801,22.446
1046,0.69833,220.845,0.223174,70.5782,0.0784955,24.824
1047,0.682656,215.9,0.2306,72.9306,0.0867445,27.4342
1048,0.666924,210.936,0.237336,75.0648,0.0957398,30.2807
1049,0.651173,205.964,0.243337,76.9667,0.10549,33.366
1050,0.635438,200.997,0.248565,78.6242,0.115997,36.6911
1051,0.619753,196.044,0.252989,80.0271,0.127258,40.2551
1052,0.604152,191.118,0.256582,81.1674,0.139266,44.0554
1053,0.588667,186.227,0.259327,82.039,0.152006,48.0876
1054,0.573329,181.382,0.261212,82.6385,0.165459,52.3456
1055,0.558169,176.592,0.262232,82.9642,0.179599,56.8212
1056,0.543214,171.867,0.26239,83.0172,0.194396,61.5047
1057,0.528492,167.215,0.261696,82.8004,0.209812,66.3844
1058,0.514027,162.643,0.260167,82.3193,0.225806,71.4469
1059,0.499844,158.16,0.257828,81.5813,0.242329,76.6771
1060,0.485964,153.772,0.254708,80.5963,0.259328,82.0584
1061,0.472408,149.486,0.250845,79.3758,0.276747,87.5723
1062,0.459195,145.308,0.246282,77.9337,0.294523,93.1993
1063,0.446342,141.244,0.241068,76.2855,0.31259,98.9183
1064,0.433865,137.298,0.235259,74.4484,0.330876,104.707
1065,0.421778,133.475,0.228913,72.4413,0.34931,110.542
1066,0.410093,129.779,0.222094,70.2844,0.367813,116.399
1067,0.398823,126.214,0.214871,67.9993,0.386307,122.253
1068,0.387976,122.782,0.207314,65.6084,0.404711,128.078
1069,0.377561,119.487,0.199497,63.1352,0.422942,133.849
1070,0.367586,116.331,0.191498,60.6038,0.440916,139.538
1071,0.358057,113.316,0.183392,58.0388,0.458551,145.12
1072,0.348978,110.442,0.175259,55.465,0.475763,150.567
1073,0.340354,107.713,0.167178,52.9074,0.492468,155.853
1074,0.332188,105.128,0.159225,50.3905,0.508586,160.954
1075,0.324483,102.689,0.151479,47.9388,0.524038,165.843
1076,0.31724,100.396,0.144015,45.576,0.538746,170.496
1077,0.31046,98.2498,0.136904,43.3252,0.552636,174.89
1078,0.304145,96.2499,0.130216,41.2084,0.565639,179.003
1079,0.298293,94.3969,0.124018,39.2464,0.577689,182.813
1080,0.292906,92.6906,0.118371,37.4587,0.588723,186.302
1081,0.287983,91.131,0.113332,35.8633,0.598685,189.451
1082,0.283524,89.718,0.108952,34.4766,0.607524,192.244
1083,0.279527,88.4514,0.105277,33.3131,0.615195,194.667
1084,0.275994,87.3309,0.102348,32.3854,0.621658,196.708
1085,0.272922,86.3566,0.100197,31.704,0.626881,198.355
1086,0.270311,85.5281,0.0988518,31.2773,0.630837,199.601
1087,0.268162,84.8455,0.098331,31.1115,0.633507,200.439
1088,0.266475,84.3087,0.0986476,31.2106,0.634878,200.866
1089,0.265249,83.9178,0.0998066,31.5762,0.634945,200.88
1090,0.264484,83.6727,0.101806,32.2076,0.63371,200.482
1091,0.264182,83.5737,0.104636,33.1017,0.631182,199.674
1092,0.264342,83.621,0.108281,34.2532,0.627377,198.462
1093,0.264967,83.8149,0.112716,35.6545,0.622317,196.853
1094,0.266057,84.1556,0.11791,37.2958,0.616033,194.856
1095,0.267612,84.6436,0.123826,39.1653,0.608561,192.483
1096,0.269635,85.2792,0.130421,41.2489,0.599944,189.748
1097,0.272128,86.0628,0.137643,43.5308,0.590229,186.665
1098,0.27509,86.9948,0.145438,45.9934,0.579473,183.253
1099,0.278523,88.0757,0.153743,48.6173,0.567733,179.531
1100,0.28243,89.3056,0.162495,51.3818,0.555075,175.517
1101,0.286809,90.6848,0.171623,54.2647,0.541568,171.236
1102,0.291662,92.2135,0.181053,57.2428,0.527284,166.709
1103,0.29699,93.8916,0.19071,60.2919,0.5123,161.961
1104,0.302791,95.719,0.200514,63.3871,0.496695,157.017
1105,0.309064,97.6954,0.210386,66.503,0.48055,151.902
1106,0.315809,99.8201,0.220242,69.6137,0.463949,146.644
1107,0.323022,102.092,0.230003,72.6933,0.446976,141.268
1108,0.3307,104.511,0.239585,75.716,0.429715,135.803
1109,0.338839,107.075,0.248908,78.6563,0.412252,130.274
1110,0.347434,109.782,0.257894,81.4891,0.394672,124.708
1111,0.356479,112.631,0.266464,84.1902,0.377057,119.132
1112,0.365965,115.618,0.274546,86.7363,0.359489,113.572
1113,0.375884,118.741,0.282068,89.105,0.342048,108.052
1114,0.386225,121.997,0.288965,91.2756,0.324809,102.598
1115,0.396978,125.382,0.295175,93.2284,0.307848,97.231
1116,0.408128,128.892,0.30064,94.9457,0.291232,91.9744
1117,0.419662,132.521,0.305311,96.4114,0.275028,86.8486
1118,0.431563,136.266,0.309141,97.6113,0.259296,81.8729
1119,0.443814,140.12,0.312092,98.5334,0.244094,77.065
1120,0.456395,144.078,0.314133,99.1675,0.229472,72.441
1121,0.469287,148.132,0.315238,99.506,0.215475,68.0153
1122,0.482467,152.276,0.31539,99.5431,0.202144,63.8005
1123,0.495911,156.502,0.314577,99.2758,0.189512,59.8073
1124,0.509594,160.802,0.312797,98.7031,0.177609,56.0446
1125,0.52349,165.169,0.310054,97.8264,0.166456,52.5193
1126,0.537572,169.592,0.306359,96.6494,0.156069,49.2364
1127,0.55181,174.063,0.301731,95.1783,0.146459,46.1992
1128,0.566174,178.573,0.296197,93.4213,0.13763,43.4088
1129,0.580633,183.111,0.289788,91.3888,0.12958,40.8648
1130,0.595154,187.667,0.282544,89.0934,0.122301,38.5647
1131,0.609706,192.232,0.274511,86.5495,0.115782,36.5045
1132,0.624254,196.793,0.265741,83.7735,0.110005,34.6785
1133,0.638765,201.341,0.256289,80.7834,0.104946,33.0794
1134,0.653202,205.865,0.246219,77.5989,0.100579,31.6986
1135,0.667533,210.353,0.235596,74.241,0.096871,30.5259
1136,0.681721,214.794,0.224491,70.7318,0.093788,29.5504
1137,0.695732,219.178,0.212977,67.0948,0.0912908,28.7596
1138,0.709531,223.494,0.201131,63.3539,0.0893378,28.1403
1139,0.723084,227.73,0.189031,59.5339,0.0878849,27.6787
1140,0.736357,231.876,0.176757,55.6602,0.086886,27.3601
1141,0.749317,235.923,0.16439,51.7581,0.0862934,27.1695
1142,0.761932,239.858,0.15201,47.8531,0.0860586,27.0915
1143,0.77417,243.674,0.139697,43.9705,0.0861322,27.1106
1144,0.786002,247.36,0.127532,40.1352,0.0864652,27.2112
1145,0.7974,250.908,0.115591,36.3717,0.0870087,27.3779
1146,0.808335,254.308,0.10395,32.7033,0.087715,27.5958
1147,0.818783,257.554,0.0926791,29.1528,0.0885376,27.8501
1148,0.82872,260.637,0.0818479,25.7416,0.0894319,28.1268
1149,0.838124,263.551,0.0715202,22.4898,0.0903555,28.4126
1150,0.846975,266.29,0.0617557,19.416,0.0912688,28.695
1151,0.855256,268.847,0.0526088,16.5374,0.092135,28.9624
1152,0.862951,271.22,0.0441284,13.8692,0.0929208,29.2044
1153,0.870046,273.402,0.0363576,11.4249,0.0935963,29.4116
1154,0.876531,275.391,0.0293332,9.21601,0.0941358,29.5759
1155,0.882397,277.185,0.0230859,7.2519,0.0945173,29.6905
1156,0.887637,278.781,0.0176393,5.53997,0.0947235,29.7498
1157,0.892249,280.178,0.0130104,4.08544,0.094741,29.7499
1158,0.896229,281.376,0.00920941,2.89134,0.0945613,29.688
1159,0.89958,282.375,0.00623949,1.95855,0.0941802,29.5628
1160,0.902305,283.176,0.00409696,1.28578,0.0935982,29.3745
1161,0.904409,283.782,0.00277136,0.869588,0.0928199,29.1247
1162,0.9059,284.195,0.00224558,0.704474,0.0918547,28.8163
1163,0.906788,284.418,0.00249608,0.782906,0.090716,28.4535
1164,0.907086,284.455,0.00349313,1.09542,0.0894213,28.0418
1165,0.906807,284.311,0.00520117,1.63072,0.0879919,27.5881
1166,0.905968,283.99,0.00757911,2.37579,0.0864527,27.1
1167,0.904587,283.499,0.0105808,3.31604,0.0848321,26.5866
1168,0.902683,282.844,0.0141554,4.43541,0.0831612,26.0575
1169,0.900278,282.032,0.018248,5.71658,0.0814738,25.5234
1170,0.897394,281.069,0.0228,7.14109,0.079806,24.9957
1171,0.894055,279.963,0.0277498,8.68955,0.0781956,24.4861
1172,0.890284,278.723,0.0330333,10.3418,0.0766822,24.007
1173,0.88611,277.355,0.0385846,12.0771,0.0753058,23.571
1174,0.881556,275.869,0.0443363,13.8743,0.0741075,23.1908
1175,0.876651,274.273,0.0502206,15.7122,0.0731281,22.8792
1176,0.871422,272.576,0.0561695,17.5695,0.0724082,22.6489
1177,0.865896,270.786,0.0621159,19.4251,0.0719877,22.5123
1178,0.860101,268.913,0.0679936,21.2584,0.071905,22.4813
1179,0.854065,266.964,0.0737385,23.0492,0.0721968,22.5673
1180,0.847813,264.948,0.0792889,24.7783,0.072898,22.7812
1181,0.841374,262.874,0.0845858,26.4275,0.0740405,23.1328
1182,0.834772,260.749,0.0895742,27.9794,0.0756537,23.6312
1183,0.828034,258.582,0.0942028,29.4181,0.0777634,24.2843
1184,0.821183,256.381,0.098425,30.7292,0.0803921,25.0991
1185,0.814243,254.152,0.102199,31.8997,0.0835581,26.0812
1186,0.807236,251.903,0.105489,32.9183,0.0872757,27.2349
1187,0.800182,249.64,0.108263,33.7756,0.0915549,28.5631
1188,0.793102,247.369,0.110497,34.464,0.0964008,30.0674
1189,0.786014,245.096,0.112172,34.9776,0.101814,31.7478
1190,0.778933,242.826,0.113276,35.3129,0.107791,33.6029
1191,0.771875,240.564,0.113803,35.4682,0.114321,35.6296
1192,0.764854,238.314,0.113754,35.4437,0.121392,37.8234
1193,0.75788,236.079,0.113136,35.2419,0.128984,40.1783
1194,0.750964,233.863,0.111963,34.8671,0.137073,42.6868
1195,0.744115,231.668,0.110254,34.3257,0.145631,45.34
1196,0.737339,229.497,0.108035,33.626,0.154626,48.1274
1197,0.73064,227.351,0.10534,32.7781,0.16402,51.0375
1198,0.724024,225.23,0.102204,31.7938,0.173772,54.0572
1199,0.717491,223.137,0.0986719,30.6865,0.183837,57.1725
1200,0.711042,221.07,0.0947909,29.4714,0.194167,60.3683
1201,0.704677,219.029,0.0906135,28.1647,0.20471,63.6284
1202,0.698392,217.015,0.086196,26.7841,0.215412,66.936
1203,0.692185,215.025,0.0815983,25.3482,0.226217,70.2734
1204,0.686051,213.058,0.0768833,23.8767,0.237066,73.6226
1205,0.679984,211.113,0.0721162,22.3898,0.2479,76.965
1206,0.673978,209.188,0.0673639,20.9082,0.258658,80.2817
1207,0.668026,207.28,0.0626946,19.4533,0.26928,83.5539
1208,0.662119,205.386,0.058177,18.0462,0.279704,86.7628
1209,0.65625,203.505,0.0538798,16.7083,0.28987,89.8895
1210,0.65041,201.634,0.0498708,15.4605,0.299719,92.9159
1211,0.64459,199.769,0.0462166,14.3233,0.309194,95.8242
1212,0.63878,197.908,0.0429817,13.3167,0.318238,98.5973
1213,0.632972,196.049,0.040228,12.4597,0.326799,101.219
1214,0.627158,194.188,0.0380143,11.7704,0.334828,103.673
1215,0.621328,192.323,0.0363956,11.2657,0.342277,105.947
1216,0.615474,190.451,0.0354225,10.9611,0.349103,108.026
1217,0.60959,188.571,0.035141,10.8706,0.355269,109.899
1218,0.603667,186.68,0.0355918,11.0065,0.360741,111.557
1219,0.597701,184.776,0.0368098,11.3795,0.365489,112.989
1220,0.591686,182.857,0.0388239,11.9983,0.36949,114.189
1221,0.585618,180.923,0.0416567,12.8696,0.372726,115.151
1222,0.579493,178.973,0.0453242,13.9981,0.375183,115.873
1223,0.57331,177.005,0.0498353,15.3862,0.376855,116.351
1224,0.567068,175.02,0.0551922,17.0345,0.37774,116.585
1225,0.560766,173.017,0.0613899,18.941,0.377844,116.579
1226,0.554408,170.998,0.068416,21.1018,0.377176,116.334
1227,0.547994,168.962,0.0762514,23.5105,0.375754,115.856
1228,0.54153,166.913,0.0848697,26.1589,0.3736,115.153
1229,0.535021,164.85,0.0942376,29.0364,0.370741,114.232
1230,0.528473,162.776,0.104315,32.1304,0.367212,113.106
1231,0.521894,160.694,0.115056,35.4264,0.363049,111.785
1232,0.515294,158.606,0.126408,38.9082,0.358298,110.283
1233,0.508681,156.516,0.138313,42.5574,0.353006,108.616
1234,0.502068,154.427,0.150706,46.3544,0.347225,106.8
1235,0.495467,152.342,0.163521,50.278,0.341012,104.851
1236,0.48889,150.266,0.176683,54.3056,0.334426,102.79
1237,0.482352,148.203,0.190117,58.4136,0.32753,100.634
1238,0.475868,146.158,0.203743,62.5774,0.320389,98.4041
1239,0.469452,144.134,0.217478,66.7715,0.313071,96.1211
1240,0.46312,142.138,0.231237,70.97,0.305642,93.8059
1241,0.45689,140.174,0.244936,75.1465,0.298174,91.48
1242,0.450776,138.247,0.258488,79.2747,0.290736,89.1648
1243,0.444797,136.362,0.271806,83.328,0.283398,86.8817
1244,0.438968,134.524,0.284805,87.2801,0.276228,84.6517
1245,0.433306,132.739,0.2974,91.1055,0.269294,82.4955
1246,0.427829,131.011,0.309509,94.779,0.262662,80.4332
1247,0.422551,129.345,0.321053,98.2763,0.256395,78.4842
1248,0.417489,127.747,0.331956,101.574,0.250555,76.6667
1249,0.412659,126.22,0.342144,104.651,0.245197,74.9983
1250,0.408073,124.768,0.35155,107.486,0.240376,73.495
1251,0.403747,123.397,0.360112,110.061,0.23614,72.1716
1252,0.399694,122.11,0.367772,112.358,0.232535,71.0414
1253,0.395924,120.91,0.374478,114.361,0.229598,70.1164
1254,0.392449,119.801,0.380186,116.058,0.227364,69.4065
1255,0.38928,118.786,0.384858,117.437,0.225862,68.9202
1256,0.386424,117.867,0.388463,118.489,0.225113,68.664
1257,0.383889,117.046,0.390977,119.207,0.225134,68.6425
1258,0.381681,116.325,0.392383,119.587,0.225936,68.8587
1259,0.379806,115.706,0.392674,119.627,0.22752,69.3131
1260,0.378266,115.19,0.391848,119.326,0.229886,70.0048
1261,0.377064,114.776,0.389913,118.687,0.233023,70.9306
1262,0.376202,114.466,0.386882,117.715,0.236916,72.0855
1263,0.375678,114.258,0.382779,116.418,0.241543,73.4625
1264,0.375491,114.153,0.377632,114.804,0.246877,75.0529
1265,0.375639,114.149,0.371478,112.885,0.252883,76.8461
1266,0.376117,114.246,0.364361,110.675,0.259522,78.83
1267,0.37692,114.44,0.356331,108.189,0.266749,80.9905
1268,0.378041,114.731,0.347443,105.445,0.274515,83.3124
1269,0.379474,115.116,0.33776,102.462,0.282766,85.779
1270,0.381211,115.593,0.327348,99.2601,0.291441,88.3721
1271,0.383241,116.157,0.316279,95.8617,0.300479,91.0728
1272,0.385556,116.807,0.304629,92.2898,0.309815,93.8608
1273,0.388145,117.54,0.292476,88.5687,0.319378,96.7153
1274,0.390998,118.351,0.279903,84.7233,0.3291,99.6147
1275,0.394102,119.237,0.266993,80.7793,0.338906,102.537
1276,0.397446,120.194,0.253831,76.7628,0.348723,105.459
1277,0.401018,121.22,0.240506,72.6999,0.358476,108.36
1278,0.404807,122.309,0.227102,68.6169,0.368092,111.216
1279,0.408799,123.459,0.213706,64.5399,0.377495,114.005
1280,0.412984,124.665,0.200403,60.4944,0.386613,116.705
1281,0.41735,125.925,0.187275,56.5056,0.395374,119.294
1282,0.421886,127.234,0.174404,52.5977,0.40371,121.753
1283,0.42658,128.59,0.161867,48.7938,0.411553,124.06
1284,0.431423,129.989,0.149737,45.1162,0.41884,126.197
1285,0.436404,131.427,0.138084,41.5855,0.425512,128.147
1286,0.441515,132.904,0.126973,38.221,0.431512,129.892
1287,0.446748,134.415,0.116462,35.0405,0.436789,131.418
1288,0.452096,135.958,0.106607,32.0598,0.441298,132.711
1289,0.457551,137.533,0.0974532,29.2929,0.444996,133.759
1290,0.463108,139.136,0.0890433,26.7521,0.447849,134.551
1291,0.468762,140.766,0.0814115,24.4473,0.449826,135.08
1292,0.47451,142.423,0.0745855,22.3866,0.450904,135.337
1293,0.48035,144.105,0.0685859,20.5757,0.451064,135.319
1294,0.486279,145.811,0.0634261,19.0184,0.450295,135.022
1295,0.492296,147.542,0.0591124,17.7161,0.448592,134.444
1296,0.498402,149.298,0.0556438,16.6683,0.445954,133.587
1297,0.504597,151.078,0.0530123,15.872,0.44239,132.453
1298,0.510884,152.884,0.0512028,15.3226,0.437913,131.047
1299,0.517265,154.715,0.0501938,15.013,0.432541,129.374
1300,0.523744,156.573,0.0499568,14.9346,0.426299,127.442
1301,0.530324,158.459,0.0504574,15.0765,0.419219,125.261
1302,0.53701,160.375,0.0516555,15.4266,0.411335,122.843
1303,0.543806,162.321,0.0535051,15.9708,0.402689,120.199
1304,0.550719,164.299,0.0559559,16.6936,0.393326,117.343
1305,0.557753,166.311,0.0589524,17.5785,0.383295,114.291
1306,0.564914,168.358,0.0624358,18.6074,0.372651,111.059
1307,0.572207,170.443,0.0663436,19.7617,0.361449,107.664
1308,0.579639,172.565,0.0706104,21.0215,0.34975,104.125
1309,0.587215,174.728,0.0751689,22.3668,0.337616,100.459
1310,0.594938,176.932,0.0799501,23.7768,0.325112,96.6869
1311,0.602814,179.179,0.084884,25.2307,0.312302,92.8277
1312,0.610846,181.469,0.0899006,26.7074,0.299253,88.9014
1313,0.619037,183.803,0.0949299,28.1863,0.286033,84.9281
1314,0.627389,186.182,0.0999032,29.6469,0.272708,80.9277
1315,0.635903,188.606,0.104753,31.0693,0.259343,76.92
1316,0.644579,191.075,0.109415,32.4342,0.246005,72.9241
1317,0.653416,193.588,0.113826,33.7234,0.232757,68.959
1318,0.662411,196.144,0.117929,34.9195,0.21966,65.0428
1319,0.671561,198.743,0.121667,36.0065,0.206772,61.1928
1320,0.680859,201.383,0.124991,36.9695,0.194151,57.4255
1321,0.690298,204.061,0.127854,37.7954,0.181847,53.7564
1322,0.699871,206.775,0.130217,38.4724,0.169911,50.1998
1323,0.709567,209.521,0.132045,38.9904,0.158388,46.7688
1324,0.719374,212.297,0.133309,39.3412,0.147317,43.4752
1325,0.729279,215.098,0.133985,39.5183,0.136736,40.3295
1326,0.739267,217.919,0.134058,39.5173,0.126675,37.3409
1327,0.74932,220.756,0.133518,39.3356,0.117162,34.5168
1328,0.75942,223.602,0.132362,38.9725,0.108218,31.8634
1329,0.769548,226.453,0.130593,38.4292,0.0998594,29.3854
1330,0.779681,229.302,0.12822,37.7091,0.0920989,27.086
1331,0.789797,232.141,0.12526,36.8172,0.0849428,24.9668
1332,0.799871,234.964,0.121737,35.7605,0.0783928,23.0281
1333,0.809876,237.764,0.117678,34.5478,0.072446,21.2687
1334,0.819787,240.531,0.113118,33.1896,0.0670948,19.6861
1335,0.829575,243.258,0.108098,31.6978,0.0623271,18.2763
1336,0.839211,245.937,0.102663,30.0861,0.0581266,17.0345
1337,0.848664,248.559,0.0968626,28.3693,0.0544733,15.9543
1338,0.857905,251.114,0.0907519,26.5637,0.0513432,15.0285
1339,0.866902,253.595,0.0843889,24.6863,0.0487093,14.2489
1340,0.875623,255.991,0.0778352,22.7553,0.0465416,13.6066
1341,0.884037,258.293,0.0711548,20.7896,0.0448078,13.0917
1342,0.892113,260.493,0.0644142,18.8087,0.0434731,12.694
1343,0.899817,262.582,0.0576813,16.8324,0.0425014,12.4026
1344,0.90712,264.55,0.0510249,14.8808,0.0418552,12.2065
1345,0.91399,266.389,0.0445141,12.9739,0.0414962,12.0943
1346,0.920397,268.089,0.0382176,11.1319,0.0413857,12.0547
1347,0.926311,269.644,0.0322033,9.3742,0.0414853,12.0761
1348,0.931706,271.044,0.0265374,7.72003,0.0417571,12.1476
1349,0.936552,272.283,0.0212837,6.1878,0.042164,12.2583
1350,0.940826,273.353,0.0165037,4.79507,0.0426706,12.3978
1351,0.944502,274.247,0.0122551,3.5584,0.0432432,12.5562
1352,0.947558,274.959,0.00859186,2.49316,0.0438503,12.7243
1353,0.949973,275.484,0.00556359,1.61339,0.044463,12.8939
1354,0.95173,275.816,0.00321495,0.93171,0.0450552,13.0572
1355,0.95281,275.951,0.00158535,0.459148,0.0456043,13.2078
1356,0.953201,275.886,0.000708494,0.20506,0.0460909,13.3401
1357,0.952888,275.617,0.000612072,0.177038,0.0464994,13.4496
1358,0.951864,275.141,0.00131748,0.380825,0.0468183,13.533
1359,0.950121,274.457,0.0028396,0.820264,0.0470399,13.5882
1360,0.947653,273.564,0.00518661,1.49725,0.0471608,13.6142
1361,0.944458,272.462,0.00835986,2.4117,0.0471819,13.6113
1362,0.940538,271.152,0.0123539,3.56155,0.0471084,13.5811
1363,0.935894,269.634,0.0171562,4.94276,0.0469496,13.5263
1364,0.930533,267.91,0.0227478,6.54934,0.0467192,13.451
1365,0.924462,265.984,0.0291028,8.37339,0.046435,13.3602
1366,0.917693,263.859,0.0361888,10.4052,0.0461185,13.2602
1367,0.910238,261.539,0.0439672,12.6331,0.0457952,13.1584
1368,0.902112,259.029,0.0523935,15.044,0.0454942,13.063
1369,0.893335,256.334,0.0614175,17.6232,0.0452475,12.9833
1370,0.883926,253.461,0.0709838,20.3542,0.0450905,12.9294
1371,0.873907,250.416,0.0810321,23.2196,0.0450609,12.9121
1372,0.863303,247.207,0.0914979,26.2005,0.0451987,12.9427
1373,0.852141,243.843,0.102313,29.2771,0.0455459,13.0331
1374,0.840448,240.33,0.113406,32.4288,0.0461459,13.1956
1375,0.828255,236.678,0.124702,35.6342,0.0470429,13.4428
1376,0.815593,232.897,0.136125,38.8714,0.0482818,13.7872
1377,0.802494,228.996,0.147598,42.118,0.0499077,14.2414
1378,0.788993,224.985,0.159042,45.3517,0.051965,14.8181
1379,0.775124,220.874,0.170379,48.5501,0.0544973,15.5292
1380,0.760923,216.674,0.18153,51.691,0.0575471,16.3866
1381,0.746426,212.395,0.192419,54.7526,0.0611546,17.4014
1382,0.731671,208.047,0.202971,57.7137,0.065358,18.5842
1383,0.716695,203.643,0.213112,60.5539,0.0701927,19.9447
1384,0.701535,199.192,0.222774,63.2537,0.0756909,21.4914
1385,0.686229,194.705,0.23189,65.7946,0.081881,23.2322
1386,0.670813,190.193,0.2404,68.1595,0.0887876,25.1736
1387,0.655325,185.666,0.248244,70.3325,0.0964309,27.3208
1388,0.639801,181.136,0.255373,72.2994,0.104826,29.6776
1389,0.624276,176.611,0.26174,74.0475,0.113984,32.2467
1390,0.608786,172.102,0.267304,75.5659,0.12391,35.029
1391,0.593365,167.619,0.272031,76.8456,0.134604,38.0239
1392,0.578046,163.17,0.275895,77.8794,0.146059,41.2293
1393,0.56286,158.765,0.278876,78.6622,0.158264,44.6414
1394,0.547839,154.413,0.280959,79.1907,0.171202,48.2548
1395,0.533011,150.121,0.28214,79.4638,0.18485,52.0624
1396,0.518404,145.897,0.282418,79.4825,0.199178,56.0556
1397,0.504046,141.749,0.281804,79.2496,0.214151,60.2241
