t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
4446,0.710596,51.7149,0.0387669,2.82133,0.0809756,5.89315,0.0543118,3.95264,0.0489076,3.55934,0.0143462,1.04407,0.0520958,3.79137
4447,0.704192,51.5666,0.0433437,3.17398,0.0748342,5.47997,0.0571554,4.18538,0.0503687,3.68841,0.0151347,1.10828,0.0549713,4.02544
4448,0.697487,51.3902,0.0482211,3.55289,0.0688399,5.07207,0.0599063,4.41385,0.05177,3.81437,0.0159303,1.17373,0.0578455,4.26201
4449,0.690477,51.1852,0.0533922,3.95797,0.0630347,4.67277,0.0625614,4.63768,0.0530965,3.93605,0.0167315,1.24031,0.0607063,4.50016
4450,0.683161,50.9507,0.05885,4.38908,0.0574559,4.28511,0.0651225,4.85689,0.0543335,4.05224,0.0175362,1.30786,0.0635409,4.73893
4451,0.675536,50.6864,0.0645876,4.8461,0.052135,3.91177,0.0675966,5.07187,0.0554669,4.16176,0.0183423,1.37625,0.0663359,4.97728
4452,0.667601,50.3918,0.0705981,5.32888,0.0470982,3.55507,0.0699954,5.28339,0.0564829,4.26344,0.0191474,1.44528,0.0690774,5.2141
4453,0.659355,50.0663,0.0768749,5.83728,0.0423658,3.21693,0.0723347,5.49253,0.0573692,4.35617,0.0199493,1.51479,0.0717508,5.4482
4454,0.650801,49.7097,0.0834116,6.37118,0.0379521,2.89887,0.0746339,5.70071,0.0581146,4.43893,0.0207457,1.58461,0.0743407,5.67832
4455,0.64194,49.3217,0.0902021,6.93044,0.0338662,2.60202,0.0769153,5.90958,0.05871,4.51082,0.0215348,1.65457,0.0768316,5.90315
4456,0.632774,48.9021,0.0972407,7.51497,0.0301115,2.32708,0.0792034,6.12101,0.059148,4.57108,0.0223151,1.72455,0.0792071,6.12129
4457,0.623308,48.4508,0.104522,8.12468,0.0266865,2.07439,0.0815237,6.33698,0.0594238,4.61911,0.0230856,1.79449,0.0814508,6.33131
4458,0.613545,47.9677,0.112041,8.7595,0.0235853,1.84392,0.0839019,6.55955,0.0595348,4.6545,0.0238464,1.86434,0.083546,6.53172
4459,0.603491,47.4528,0.119793,9.41937,0.0207976,1.63532,0.0863633,6.79079,0.0594811,4.67702,0.024598,1.93415,0.085476,6.72102
4460,0.593154,46.9064,0.127773,10.1042,0.0183099,1.44794,0.0889317,7.03268,0.0592653,4.68668,0.0253419,2.00403,0.0872246,6.89769
4461,0.582539,46.3285,0.135977,10.8141,0.0161056,1.28086,0.0916283,7.28707,0.0588927,4.68365,0.0260805,2.07415,0.0887765,7.06027
4462,0.571656,45.7195,0.144401,11.5488,0.0141659,1.13295,0.0944716,7.55559,0.0583709,4.66835,0.0268169,2.14475,0.0901172,7.20734
4463,0.560513,45.0798,0.153041,12.3085,0.0124704,1.00294,0.0974763,7.83962,0.0577099,4.64138,0.0275549,2.21613,0.0912342,7.3376
4464,0.549121,44.4099,0.161892,13.0929,0.0109974,0.889407,0.100653,8.14025,0.0569216,4.6035,0.0282984,2.28862,0.0921169,7.4499
4465,0.53749,43.7102,0.170949,13.902,0.00972476,0.790844,0.104008,8.45818,0.0560196,4.55567,0.0290516,2.36256,0.0927572,7.54327
4466,0.525632,42.9814,0.180207,14.7357,0.00863041,0.705716,0.107542,8.79375,0.0550193,4.49897,0.0298186,2.43829,0.0931506,7.617
4467,0.513559,42.2242,0.189662,15.5938,0.00769269,0.632483,0.111251,9.14692,0.0539367,4.43461,0.0306025,2.5161,0.0932955,7.67064
4468,0.501284,41.4394,0.199307,16.476,0.00689082,0.56964,0.115128,9.5172,0.0527892,4.36389,0.0314059,2.59622,0.0931949,7.70409
4469,0.488821,40.6279,0.209136,17.3821,0.00620528,0.515746,0.119158,9.90371,0.0515942,4.2882,0.0322298,2.67875,0.0928556,7.7176
4470,0.476184,39.7906,0.219141,18.3117,0.00561809,0.469455,0.123324,10.3052,0.0503698,4.20897,0.0330738,2.7637,0.0922893,7.71182
4471,0.463388,38.9286,0.229314,19.2643,0.00511301,0.429537,0.127604,10.7199,0.0491337,4.12766,0.0339356,2.85088,0.0915119,7.68779
4472,0.450448,38.0429,0.239645,20.2394,0.00467573,0.394892,0.131972,11.1458,0.0479037,4.04574,0.0348108,2.93997,0.0905442,7.64696
4473,0.437382,37.1348,0.250125,21.2363,0.00429399,0.36457,0.136398,11.5805,0.046697,3.96469,0.035693,3.03043,0.089411,7.59121
4474,0.424205,36.2055,0.260743,22.2542,0.00395756,0.337775,0.14085,12.0214,0.0455304,3.88598,0.0365741,3.12156,0.0881412,7.52277
4475,0.410934,35.2563,0.271484,23.2922,0.00365832,0.313868,0.145293,12.4655,0.0444202,3.81106,0.0374436,3.2125,0.0867671,7.44424
4476,0.397587,34.2886,0.282337,24.3493,0.00339014,0.292372,0.14969,12.9096,0.043382,3.74135,0.03829,3.3022,0.0853238,7.35849
4477,0.384181,33.3039,0.293285,25.4243,0.00314884,0.272967,0.154005,13.3504,0.042431,3.67826,0.0391002,3.38952,0.0838483,7.26864
4478,0.370736,32.3037,0.304313,26.516,0.00293206,0.255482,0.158198,13.7844,0.0415814,3.62315,0.0398606,3.47321,0.0823787,7.17799
4479,0.357269,31.2895,0.315402,27.6228,0.00273914,0.239893,0.162232,14.2082,0.0408475,3.57741,0.0405573,3.55199,0.0809535,7.08988
4480,0.3438,30.2631,0.326533,28.7431,0.00257093,0.226306,0.166067,14.6181,0.0402425,3.54236,0.0411767,3.62459,0.07961,7.00769
4481,0.330347,29.226,0.337686,29.8753,0.00242965,0.214953,0.169668,15.0106,0.0397796,3.51933,0.0417062,3.68977,0.0783842,6.9347
4482,0.316929,28.18,0.348839,31.0173,0.00231875,0.206173,0.172998,15.3823,0.0394715,3.50964,0.0421345,3.74642,0.0773093,6.87401
4483,0.303566,27.1269,0.359968,32.167,0.0022427,0.200409,0.176025,15.7298,0.0393305,3.5146,0.0424521,3.79355,0.0764149,6.8285
4484,0.290278,26.0686,0.371049,33.3222,0.00220689,0.198191,0.178719,16.05,0.0393685,3.5355,0.0426519,3.83038,0.0757268,6.80069
4485,0.277084,25.0068,0.382055,34.4805,0.00221745,0.200125,0.181052,16.3399,0.0395968,3.57362,0.0427293,3.85632,0.0752659,6.79276
4486,0.264002,23.9436,0.39296,35.6393,0.00228117,0.20689,0.182999,16.5971,0.0400265,3.63019,0.0426823,3.87105,0.075048,6.80645
4487,0.251054,22.8808,0.403734,36.7958,0.00240538,0.219223,0.184543,16.819,0.0406678,3.70641,0.0425117,3.87446,0.0750838,6.84304
4488,0.238258,21.8203,0.414349,37.9472,0.00259785,0.237918,0.185666,17.0038,0.0415299,3.80342,0.0422211,3.86672,0.0753783,6.90335
4489,0.225633,20.7643,0.424772,39.0903,0.00286678,0.26382,0.186359,17.15,0.0426211,3.92228,0.0418164,3.84822,0.0759316,6.98772
4490,0.213199,19.7146,0.434971,40.2219,0.00322076,0.297824,0.186615,17.2563,0.0439484,4.06392,0.041306,3.81957,0.0767386,7.09604
4491,0.200975,18.6733,0.444915,41.3387,0.0036687,0.340872,0.186434,17.3223,0.045517,4.22915,0.0406998,3.78156,0.07779,7.22775
4492,0.188978,17.6424,0.454569,42.4371,0.00421992,0.393959,0.185821,17.3476,0.0473301,4.41859,0.0400094,3.73515,0.0790722,7.38192
4493,0.177228,16.624,0.463899,43.5137,0.0048841,0.458128,0.184784,17.3327,0.0493888,4.63266,0.0392474,3.6814,0.0805682,7.55729
4494,0.165742,15.62,0.47287,44.5645,0.00567134,0.534482,0.183339,17.2784,0.0516916,4.87155,0.0384269,3.62146,0.0822587,7.75227
4495,0.154537,14.6324,0.481447,45.5859,0.00659218,0.624182,0.181506,17.186,0.0542342,5.13518,0.0375612,3.55649,0.0841219,7.96511
4496,0.143631,13.6633,0.489595,46.574,0.00765762,0.728451,0.179309,17.0573,0.0570092,5.42315,0.0366632,3.48768,0.0861352,8.19384
4497,0.133039,12.7146,0.497278,47.5248,0.00887914,0.848578,0.176777,16.8946,0.0600062,5.73478,0.0357453,3.41617,0.0882749,8.43643
4498,0.122778,11.7882,0.504463,48.4344,0.0102687,0.985917,0.173943,16.7006,0.0632114,6.06904,0.0348188,3.34302,0.0905178,8.69078
4499,0.112862,10.886,0.511114,49.2989,0.0118387,1.14189,0.170842,16.4783,0.0666079,6.42457,0.0338943,3.26923,0.0928407,8.95483
4500,0.103306,10.0098,0.517201,50.1143,0.0136019,1.31796,0.167513,16.2312,0.0701757,6.79969,0.0329807,3.19567,0.0952218,9.22655
4501,0.0941223,9.16155,0.52269,50.8769,0.0155715,1.51568,0.163998,15.963,0.073892,7.1924,0.0320859,3.12313,0.0976405,9.504
4502,0.0853244,8.34283,0.527552,51.5829,0.0177606,1.73659,0.160337,15.6774,0.0777313,7.6004,0.0312163,3.05226,0.100078,9.78539
4503,0.0769237,7.55535,0.53176,52.2288,0.0201823,1.98228,0.156574,15.3785,0.0816663,8.02116,0.0303771,2.9836,0.102516,10.069
4504,0.0689308,6.80068,0.535288,52.8112,0.0228496,2.25433,0.152751,15.0703,0.0856678,8.45194,0.0295723,2.91759,0.104941,10.3534
4505,0.0613553,6.08031,0.538113,53.327,0.0257748,2.55428,0.148908,14.7568,0.0897058,8.88985,0.028805,2.85458,0.107338,10.6372
4506,0.0542057,5.39565,0.540216,53.7733,0.0289692,2.88361,0.145086,14.4419,0.09375,9.33191,0.0280771,2.79481,0.109695,10.9191
4507,0.0474894,4.74801,0.541582,54.1477,0.0324429,3.24366,0.141322,14.1294,0.0977702,9.77511,0.0273901,2.73848,0.112003,11.1982
4508,0.0412126,4.13859,0.542198,54.4478,0.0362043,3.63565,0.137649,13.8228,0.101737,10.2165,0.0267447,2.68571,0.114253,11.4734
4509,0.0353803,3.56846,0.542057,54.6719,0.0402597,4.06059,0.1341,13.5253,0.105624,10.6533,0.0261411,2.6366,0.116438,11.7439
4510,0.0299963,3.03862,0.541156,54.8188,0.0446126,4.51923,0.1307,13.2399,0.109405,11.0827,0.0255793,2.59118,0.11855,12.0091
4511,0.0250632,2.5499,0.539495,54.8876,0.0492636,5.01202,0.127475,12.9691,0.113058,11.5024,0.0250591,2.54948,0.120586,12.2683
4512,0.0205821,2.10304,0.537082,54.8779,0.0542099,5.53905,0.124442,12.7152,0.116564,11.9103,0.0245801,2.51154,0.12254,12.5209
4513,0.0165532,1.69863,0.533929,54.79,0.0594447,6.10001,0.121616,12.4799,0.119907,12.3044,0.0241418,2.47735,0.124408,12.7664
4514,0.0129752,1.33716,0.530052,54.6246,0.0649568,6.69414,0.11901,12.2646,0.123075,12.6835,0.0237438,2.44692,0.126187,13.0043
4515,0.00984553,1.01895,0.525474,54.3832,0.0707307,7.32017,0.11663,12.0704,0.12606,13.0464,0.0233856,2.42026,0.127874,13.2342
4516,0.00716067,0.74422,0.520222,54.0676,0.0767458,7.97633,0.114479,11.898,0.128859,13.3925,0.0230668,2.39738,0.129466,13.4557
4517,0.00491573,0.513053,0.514329,53.6804,0.082977,8.66028,0.112559,11.7478,0.13147,13.7215,0.0227871,2.37828,0.130961,13.6684
4518,0.00310479,0.325405,0.507834,53.2247,0.0893938,9.36913,0.110867,11.6197,0.133897,14.0334,0.0225459,2.36298,0.132357,13.872
4519,0.00172084,0.18111,0.500778,52.7043,0.0959612,10.0994,0.109399,11.5136,0.136147,14.3287,0.0223428,2.35146,0.133652,14.0661
4520,0.000755914,0.0798866,0.49321,52.1234,0.102639,10.8471,0.108146,11.4291,0.138227,14.6081,0.0221771,2.34372,0.134845,14.2507
4521,0.000201116,0.0213423,0.485179,51.4868,0.109384,11.6077,0.107102,11.3656,0.140149,14.8725,0.0220481,2.33972,0.135937,14.4255
4522,4.67403e-05,0.00498046,0.476741,50.7996,0.116147,12.3761,0.106256,11.3222,0.141927,15.1231,0.0219548,2.33941,0.136927,14.5904
4523,0.000282351,0.0302094,0.467955,50.0676,0.122876,13.1468,0.105599,11.2982,0.143573,15.3613,0.021896,2.34271,0.137819,14.7456
4524,0.000896884,0.0963511,0.458879,49.2968,0.129518,13.914,0.105118,11.2927,0.145104,15.5883,0.0218703,2.3495,0.138613,14.8911
4525,0.00187876,0.202652,0.449577,48.4936,0.136017,14.6714,0.104803,11.3046,0.146533,15.8058,0.0218758,2.35963,0.139315,15.0272
4526,0.00321597,0.348292,0.440113,47.6646,0.142314,15.4127,0.104642,11.3328,0.147876,16.015,0.0219103,2.3729,0.139929,15.1544
4527,0.00489624,0.532399,0.43055,46.8165,0.148352,16.1313,0.104624,11.3765,0.149145,16.2175,0.0219715,2.3891,0.140461,15.2732
4528,0.00690708,0.754058,0.420953,45.9562,0.154074,16.8206,0.104737,11.4344,0.150353,16.4143,0.0220564,2.40794,0.140919,15.3843
4529,0.00923594,1.01232,0.411385,45.0907,0.159425,17.4741,0.10497,11.5054,0.151511,16.6067,0.0221621,2.42912,0.141311,15.4887
4530,0.0118703,1.30623,0.401908,44.2268,0.16435,18.0854,0.10531,11.5885,0.152628,16.7955,0.0222851,2.45229,0.141648,15.5872
4531,0.0147979,1.63482,0.392582,43.3711,0.168801,18.6486,0.105747,11.6826,0.153711,16.9814,0.0224219,2.4771,0.141939,15.6809
4532,0.0180065,1.99712,0.383462,42.5302,0.172732,19.1579,0.106269,11.7864,0.154764,17.165,0.022569,2.50315,0.142197,15.7712
4533,0.0214845,2.39219,0.374603,41.7103,0.176103,19.6082,0.106864,11.8988,0.15579,17.3465,0.0227228,2.53007,0.142433,15.8592
4534,0.0252205,2.81913,0.366054,40.9172,0.178879,19.9949,0.10752,12.0185,0.156789,17.5257,0.0228797,2.55748,0.142659,15.9463
4535,0.0292039,3.27705,0.357858,40.1563,0.181031,20.314,0.108225,12.1443,0.157759,17.7026,0.0230365,2.585,0.142887,16.0338
4536,0.0334245,3.76515,0.350056,39.4326,0.182538,20.5622,0.108966,12.2747,0.158696,17.8765,0.0231903,2.61231,0.143129,16.123
4537,0.0378728,4.28265,0.342682,38.7504,0.183386,20.7372,0.109731,12.4084,0.159593,18.0468,0.0233384,2.6391,0.143396,16.2152
4538,0.0425403,4.82887,0.335765,38.1136,0.183568,20.8373,0.110506,12.5439,0.160444,18.2124,0.0234788,2.66514,0.143698,16.3115
4539,0.047419,5.40318,0.329327,37.5254,0.183085,20.8618,0.111279,12.6798,0.161237,18.3723,0.0236097,2.69022,0.144042,16.413
4540,0.0525018,6.00505,0.323385,36.9882,0.181946,20.8106,0.112036,12.8145,0.161964,18.5251,0.0237302,2.71421,0.144437,16.5204
4541,0.0577824,6.63402,0.317949,36.5039,0.180165,20.6849,0.112765,12.9466,0.162611,18.6694,0.0238398,2.73705,0.144887,16.6345
4542,0.0632556,7.28973,0.313024,36.0737,0.177767,20.4863,0.113453,13.0747,0.163167,18.8037,0.0239385,2.75873,0.145394,16.7556
4543,0.0689167,7.97189,0.308609,35.6981,0.17478,20.2175,0.114089,13.1972,0.163618,18.9263,0.0240271,2.77931,0.14596,16.8838
4544,0.0747622,8.68032,0.304696,35.377,0.17124,19.882,0.114662,13.3129,0.163951,19.0356,0.0241066,2.79891,0.146582,17.019
4545,0.080789,9.41491,0.301273,35.1094,0.167189,19.4837,0.115162,13.4206,0.164153,19.1299,0.0241787,2.81772,0.147256,17.1607
4546,0.0869952,10.1757,0.298321,34.894,0.162672,19.0275,0.115581,13.5193,0.164211,19.2075,0.0242455,2.83595,0.147974,17.3082
4547,0.0933795,10.9626,0.295818,34.7287,0.157741,18.5186,0.115914,13.6081,0.164113,19.2666,0.0243094,2.8539,0.148727,17.4603
4548,0.0999411,11.776,0.293737,34.6108,0.152447,17.9627,0.116155,13.6865,0.163846,19.3058,0.0243731,2.87186,0.149502,17.6157
4549,0.10668,12.6159,0.292047,34.5374,0.146847,17.3661,0.116303,13.754,0.163399,19.3236,0.0244394,2.89019,0.150284,17.7726
4550,0.113597,13.4828,0.290713,34.5047,0.141,16.7352,0.116358,13.8105,0.162763,19.3183,0.0245114,2.90926,0.151057,17.929
4551,0.120692,14.3768,0.2897,34.5089,0.134962,16.0766,0.116324,13.8564,0.161928,19.2887,0.0245924,2.92943,0.151802,18.0826
4552,0.127968,15.2985,0.288966,34.5456,0.128793,15.397,0.116205,13.8922,0.160885,19.2336,0.0246853,2.95111,0.152498,18.231
4553,0.135426,16.2482,0.288472,34.6104,0.122549,14.7032,0.11601,13.9187,0.159627,19.1518,0.0247934,2.97467,0.153122,18.3713
4554,0.143069,17.2265,0.288175,34.6983,0.116286,14.0017,0.115749,13.9371,0.15815,19.0424,0.0249194,3.00048,0.153652,18.5008
4555,0.150897,18.2338,0.288032,34.8047,0.110058,13.299,0.115436,13.9489,0.156447,18.9045,0.0250661,3.02889,0.154063,18.6164
4556,0.158913,19.2706,0.288001,34.9244,0.103915,12.6012,0.115086,13.9558,0.154517,18.7374,0.0252358,3.0602,0.154332,18.715
4557,0.167121,20.3374,0.288041,35.0525,0.0979031,11.9141,0.114715,13.9599,0.152356,18.5406,0.0254303,3.09468,0.154435,18.7936
4558,0.175521,21.4347,0.288109,35.184,0.0920665,11.2432,0.114341,13.9634,0.149965,18.3138,0.025651,3.13251,0.154347,18.849
4559,0.184116,22.5631,0.288166,35.3143,0.0864437,10.5935,0.113984,13.9686,0.147344,18.0568,0.0258986,3.17383,0.154048,18.8783
4560,0.192907,23.7229,0.288176,35.4386,0.0810688,9.9695,0.113663,13.9778,0.144497,17.7697,0.0261732,3.21868,0.153515,18.8787
4561,0.201896,24.9145,0.288102,35.5526,0.0759715,9.37511,0.113397,13.9936,0.141429,17.4527,0.0264741,3.26699,0.152731,18.8475
4562,0.211083,26.1384,0.287912,35.6521,0.0711767,8.81381,0.113206,14.0182,0.138145,17.1064,0.0267998,3.31862,0.151678,18.7823
4563,0.22047,27.3949,0.287576,35.7333,0.0667047,8.2885,0.113105,14.054,0.134653,16.7315,0.0271479,3.3733,0.150343,18.6811
4564,0.230057,28.6842,0.287069,35.7926,0.062571,7.80154,0.113109,14.1028,0.130965,16.3291,0.0275152,3.43068,0.148715,18.5422
4565,0.239842,30.0065,0.286365,35.8269,0.0587867,7.35476,0.113232,14.1664,0.127091,15.9003,0.027898,3.4903,0.146784,18.3641
4566,0.249826,31.3619,0.285446,35.8335,0.055359,6.94948,0.113482,14.246,0.123046,15.4466,0.0282917,3.5516,0.144548,18.1458
4567,0.260007,32.7506,0.284295,35.81,0.0522907,6.58656,0.113865,14.3426,0.118846,14.9699,0.0286913,3.61397,0.142005,17.887
4568,0.270381,34.1724,0.282899,35.7544,0.0495813,6.26637,0.114383,14.4564,0.114508,14.4722,0.0290911,3.67671,0.139156,17.5873
4569,0.280948,35.6273,0.281247,35.6652,0.0472271,5.9889,0.115033,14.5875,0.110051,13.9556,0.0294857,3.7391,0.136008,17.2473
4570,0.291703,37.1151,0.279334,35.5412,0.0452213,5.75376,0.115808,14.7349,0.105494,13.4226,0.029869,3.8004,0.132571,16.8677
4571,0.302643,38.6355,0.277155,35.3816,0.0435547,5.5602,0.116696,14.8974,0.10086,12.8757,0.0302355,3.85986,0.128856,16.4498
4572,0.313763,40.1881,0.27471,35.1861,0.042216,5.4072,0.117681,15.0731,0.096169,12.3177,0.0305796,3.91676,0.124881,15.9953
4573,0.325057,41.7726,0.272002,34.9546,0.0411918,5.29348,0.118744,15.2596,0.0914449,11.7514,0.0308962,3.97042,0.120663,15.5063
4574,0.336521,43.3883,0.269036,34.6873,0.0404674,5.21754,0.119859,15.4536,0.0867096,11.1796,0.0311807,4.02018,0.116226,14.9853
4575,0.348148,45.0348,0.265818,34.3849,0.0400268,5.17769,0.120999,15.6519,0.0819854,10.6053,0.0314288,4.06548,0.111594,14.4353
4576,0.359931,46.7113,0.262357,34.0482,0.039853,5.17206,0.122133,15.8503,0.0772943,10.0311,0.031637,4.1058,0.106795,13.8597
4577,0.371863,48.417,0.258664,33.6784,0.0399281,5.19868,0.123229,16.0445,0.0726573,9.46007,0.0318021,4.14067,0.101857,13.2619
4578,0.383936,50.1511,0.254753,33.2768,0.0402335,5.25545,0.12425,16.23,0.0680945,8.89476,0.0319213,4.16968,0.096812,12.646
4579,0.396142,51.9128,0.250636,32.8448,0.0407502,5.34015,0.125163,16.4021,0.0636245,8.33775,0.0319922,4.19245,0.0916931,12.016
4580,0.408472,53.701,0.246328,32.3842,0.0414587,5.4505,0.12593,16.5557,0.0592649,7.79144,0.0320127,4.20864,0.0865342,11.3765
4581,0.420918,55.5147,0.241844,31.8968,0.0423392,5.5841,0.126517,16.6862,0.0550314,7.25808,0.0319805,4.21791,0.0813702,10.7319
4582,0.433469,57.3529,0.237201,31.3844,0.0433713,5.7385,0.12689,16.7889,0.050938,6.73967,0.0318938,4.21991,0.0762364,10.0869
4583,0.446118,59.2142,0.232415,30.849,0.0445344,5.91115,0.127018,16.8593,0.0469973,6.23805,0.0317503,4.21429,0.071168,9.44629
4584,0.458852,61.0976,0.227501,30.2925,0.0458077,6.09944,0.126872,16.8935,0.0432196,5.75483,0.0315477,4.20068,0.0661995,8.81468
4585,0.471662,63.0017,0.222476,29.717,0.0471698,6.30064,0.126429,16.8876,0.039614,5.29139,0.0312838,4.17869,0.0613647,8.19671
4586,0.484538,64.9252,0.217356,29.1244,0.0485991,6.51198,0.125668,16.8387,0.0361875,4.8489,0.030956,4.14792,0.0566954,7.59684
4587,0.497468,66.8667,0.212156,28.5168,0.0500737,6.7306,0.124573,16.7443,0.0329455,4.42833,0.0305622,4.10799,0.0522216,7.01931
4588,0.510442,68.8248,0.206891,27.8959,0.0515714,6.95357,0.123133,16.6025,0.0298919,4.03044,0.0301002,4.05852,0.0479703,6.46801
4589,0.523448,70.7979,0.201574,27.2636,0.05307,7.17788,0.121345,16.4123,0.0270291,3.65577,0.0295683,3.99921,0.0439656,5.94648
4590,0.536474,72.7846,0.19622,26.6216,0.0545469,7.40051,0.119208,16.1732,0.024358,3.3047,0.0289656,3.92983,0.0402277,5.45779
4591,0.549509,74.7832,0.19084,25.9716,0.05598,7.61837,0.116728,15.8857,0.0218782,2.97743,0.028292,3.85028,0.036773,5.00447
4592,0.56254,76.7921,0.185446,25.3151,0.0573469,7.8284,0.113918,15.5509,0.0195881,2.67397,0.0275483,3.76061,0.0336131,4.58852
4593,0.575555,78.8095,0.180048,24.6535,0.0586262,8.02755,0.110794,15.1707,0.017485,2.39419,0.026737,3.66104,0.0307553,4.21126
4594,0.588542,80.8338,0.174655,23.9881,0.0597968,8.21283,0.107377,14.7478,0.0155652,2.13782,0.0258617,3.552,0.0282019,3.87342
4595,0.601489,82.8632,0.169276,23.32,0.0608387,8.38136,0.103694,14.2853,0.013824,1.90444,0.0249278,3.43414,0.0259504,3.57502
4596,0.614381,84.8956,0.163918,22.6503,0.0617334,8.53037,0.0997765,13.7872,0.0122559,1.69352,0.023942,3.30833,0.0239936,3.31546
4597,0.627206,86.9294,0.158587,21.9798,0.0624636,8.65733,0.0956569,13.2578,0.0108545,1.50441,0.0229128,3.17566,0.0223199,3.09349
4598,0.63995,88.9624,0.153288,21.3092,0.0630142,8.7599,0.0913722,12.7021,0.00961285,1.33633,0.0218497,3.03743,0.0209135,2.90728
4599,0.6526,90.9927,0.148025,20.6393,0.0633722,8.83605,0.0869612,12.1251,0.00852337,1.18842,0.0207636,2.89509,0.019755,2.75446
4600,0.665141,93.0182,0.142802,19.9704,0.0635271,8.8841,0.0824641,11.5324,0.00757785,1.05974,0.0196662,2.75026,0.0188219,2.63219
4601,0.67756,95.0368,0.13762,19.303,0.0634714,8.90271,0.0779218,10.9296,0.00676755,0.949238,0.0185695,2.60461,0.0180893,2.53727
4602,0.689843,97.0462,0.132482,18.6374,0.0632007,8.89099,0.0733751,10.3223,0.00608331,0.855792,0.0174858,2.45989,0.0175308,2.46621
4603,0.701973,99.0442,0.127388,17.9736,0.0627136,8.84852,0.068864,9.7163,0.00551553,0.778209,0.0164272,2.31778,0.0171187,2.41535
4604,0.713938,101.029,0.122338,17.3119,0.0620127,8.77536,0.0644272,9.11702,0.00505427,0.715225,0.015405,2.17994,0.0168253,2.38093
4605,0.725721,102.997,0.117332,16.6522,0.0611039,8.67209,0.0601011,8.52977,0.00468927,0.665518,0.0144293,2.04786,0.0166232,2.35923
4606,0.737307,104.947,0.112371,15.9946,0.0599969,8.53983,0.0559196,7.95948,0.00441001,0.627713,0.0135093,1.92288,0.0164865,2.34665
4607,0.748681,106.876,0.107452,15.339,0.0587049,8.38025,0.0519132,7.41072,0.00420583,0.60039,0.012652,1.8061,0.0163906,2.33979
4608,0.759828,108.781,0.102576,14.6854,0.057245,8.19552,0.0481087,6.88752,0.00406592,0.582101,0.0118631,1.69839,0.0163135,2.33554
4609,0.770731,110.661,0.0977414,14.0336,0.0556374,7.98837,0.0445289,6.39342,0.00397952,0.571376,0.0111461,1.60035,0.0162357,2.3311
4610,0.781375,112.512,0.0929485,13.3839,0.0539056,7.762,0.0411919,5.93132,0.00393593,0.566744,0.0105027,1.5123,0.0161405,2.32411
4611,0.791744,114.332,0.0881972,12.7361,0.0520761,7.52005,0.0381114,5.50348,0.00392472,0.566749,0.00993236,1.43428,0.0160147,2.3126
4612,0.801821,116.118,0.0834885,12.0906,0.0501775,7.26659,0.0352962,5.11151,0.0039358,0.569973,0.00943317,1.36609,0.0158478,2.29504
4613,0.811592,117.867,0.078824,11.4476,0.0482406,7.00598,0.0327503,4.75632,0.00395961,0.575054,0.0090014,1.30727,0.0156326,2.27032
4614,0.821039,119.578,0.0742062,10.8075,0.0462978,6.74289,0.030473,4.43814,0.00398727,0.580713,0.00863202,1.25718,0.0153649,2.23776
4615,0.830147,121.246,0.0696388,10.171,0.0443821,6.48215,0.0284591,4.15655,0.00401071,0.585777,0.00831893,1.21501,0.015043,2.19708
4616,0.838901,122.869,0.0651267,9.53875,0.0425268,6.22867,0.0266992,3.91049,0.00402282,0.5892,0.00805531,1.17982,0.0146678,2.14831
4617,0.847285,124.445,0.0606762,8.91185,0.040765,5.98738,0.0251799,3.69831,0.0040176,0.590087,0.00783386,1.1506,0.0142421,2.09182
4618,0.855284,125.971,0.056295,8.29148,0.0391285,5.76308,0.0238846,3.51787,0.00399025,0.587709,0.00764718,1.12632,0.0137704,2.02819
4619,0.862883,127.445,0.0519924,7.6791,0.0376475,5.5604,0.0227937,3.36655,0.00393724,0.581517,0.00748806,1.10596,0.0132584,1.95822
4620,0.870067,128.862,0.0477792,7.0764,0.0363497,5.38363,0.0218857,3.24141,0.00385637,0.571153,0.00734968,1.08854,0.0127127,1.88284
4621,0.876822,130.222,0.0436677,6.48536,0.0352599,5.23666,0.0211373,3.13923,0.00374672,0.556448,0.00722593,1.07317,0.0121404,1.80305
4622,0.883135,131.521,0.0396719,5.90816,0.0343992,5.12291,0.0205248,3.05667,0.00360867,0.537423,0.00711148,1.05908,0.0115487,1.7199
4623,0.888993,132.757,0.0358073,5.34726,0.0337845,5.0452,0.0200243,2.99032,0.00344376,0.514272,0.007002,1.04564,0.0109447,1.63443
4624,0.894384,133.928,0.0320907,4.80537,0.0334284,5.00568,0.0196126,2.93685,0.00325458,0.487352,0.00689417,1.03236,0.0103352,1.54763
4625,0.899296,135.031,0.0285403,4.28538,0.0333383,5.00581,0.0192681,2.89313,0.00304463,0.457156,0.00678573,1.01889,0.00972644,1.46044
4626,0.903719,136.064,0.0251755,3.79041,0.0335167,5.04626,0.0189711,2.85628,0.00281809,0.424291,0.00667546,1.00506,0.00912393,1.3737
4627,0.907643,137.025,0.0220164,3.32376,0.0339606,5.12694,0.0187047,2.8238,0.00257966,0.389445,0.00656308,0.990812,0.00853257,1.28814
4628,0.911059,137.911,0.0190842,2.88886,0.0346618,5.24693,0.0184553,2.79367,0.00233433,0.353359,0.00644919,0.976245,0.00795653,1.20442
