t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
283,0.821502,9.55397,0.130905,1.31299,0.0475935,0.282224
284,0.820466,9.64449,0.131397,1.32286,0.0481367,0.284387
285,0.819496,9.73199,0.131855,1.33243,0.0486489,0.286485
286,0.81859,9.81657,0.132279,1.34173,0.0491303,0.288529
287,0.817746,9.89836,0.132672,1.35078,0.0495815,0.290527
288,0.816962,9.97745,0.133035,1.35961,0.0500032,0.292491
289,0.816234,10.054,0.133369,1.36822,0.0503962,0.294429
290,0.815562,10.1281,0.133677,1.37665,0.0507616,0.296349
291,0.814941,10.1998,0.133958,1.38492,0.0511006,0.29826
292,0.814369,10.2694,0.134217,1.39303,0.0514142,0.300166
293,0.813844,10.3369,0.134453,1.40103,0.051704,0.302074
294,0.813361,10.4024,0.134668,1.40891,0.0519711,0.303989
295,0.812919,10.4661,0.134864,1.41671,0.0522171,0.305913
296,0.812514,10.5281,0.135043,1.42442,0.0524434,0.307851
297,0.812143,10.5886,0.135206,1.43208,0.0526513,0.309803
298,0.811804,10.6475,0.135354,1.43969,0.0528422,0.31177
299,0.811493,10.7051,0.135489,1.44725,0.0530175,0.313753
300,0.811209,10.7615,0.135613,1.45479,0.0531785,0.315751
301,0.810948,10.8167,0.135725,1.46231,0.0533264,0.317763
302,0.810709,10.8708,0.135828,1.46982,0.0534623,0.319788
303,0.81049,10.9239,0.135923,1.47731,0.0535872,0.321824
304,0.810287,10.9762,0.136011,1.48481,0.0537021,0.32387
305,0.8101,11.0276,0.136092,1.4923,0.053808,0.325923
306,0.809927,11.0782,0.136167,1.49979,0.0539055,0.327981
307,0.809767,11.1282,0.136238,1.50729,0.0539954,0.330042
308,0.809618,11.1776,0.136304,1.51479,0.0540784,0.332105
309,0.809478,11.2263,0.136367,1.52229,0.0541548,0.334168
310,0.809348,11.2745,0.136426,1.52979,0.0542253,0.336229
311,0.809226,11.3223,0.136483,1.53729,0.0542903,0.338288
312,0.809112,11.3695,0.136538,1.5448,0.0543501,0.340343
313,0.809005,11.4164,0.13659,1.5523,0.0544051,0.342395
314,0.808904,11.4628,0.136641,1.55981,0.0544555,0.344442
315,0.808809,11.5089,0.13669,1.56731,0.0545017,0.346485
316,0.808719,11.5546,0.136737,1.5748,0.0545438,0.348524
