E,T,R0,R1,R,N_R0,N_R1,E/V0
1554.19,1.28898,0.861804,0.26886,1.13066,0.356169,0.111115,15.5419
1554.31,0.478072,0.671631,-0.055378,0.616253,0.61374,-0.0506047,15.5431
1554.42,0.65237,1.27715,0.440456,1.7176,0.538887,0.185849,15.5442
1554.53,0.784009,0.906804,0.467236,1.37404,0.420196,0.216509,15.5453
1554.65,0.407588,0.753351,-0.141734,0.611617,0.739155,-0.139063,15.5465
1554.76,0.821752,0.859192,0.327628,1.18682,0.427762,0.163115,15.5476
1554.87,0.63523,1.29148,0.375906,1.66738,0.560874,0.163252,15.5487
1554.99,0.444039,1.21647,0.0398162,1.25628,0.715433,0.0234169,15.5499
1555.1,0.540684,0.912696,0.17277,1.08547,0.561262,0.106245,15.551
1555.21,0.428277,0.841267,0.228397,1.06966,0.561615,0.152474,15.5521
1555.33,0.9697,1.15897,-0.0519778,1.10699,0.558085,-0.0250291,15.5533
1555.44,1.0542,1.15046,0.000869123,1.15133,0.521626,0.000394065,15.5544
1555.55,1.2431,0.750634,0.0686355,0.819269,0.363966,0.0332798,15.5555
1555.66,0.605166,1.20951,0.0784593,1.28797,0.638892,0.0414441,15.5566
1555.78,1.01699,1.03534,0.156174,1.19152,0.468798,0.0707149,15.5578
1555.89,1.06819,0.922389,0.133355,1.05574,0.434284,0.0627868,15.5589
1556,1.23223,1.53664,0.0480796,1.58472,0.545499,0.017068,15.56
1556.12,0.549705,1.32335,0.116877,1.44023,0.665024,0.0587339,15.5612
1556.23,0.718286,0.585208,0.0265512,0.61176,0.439991,0.0199626,15.5623
1556.34,1.24742,1.26676,0.0126877,1.27945,0.501318,0.00502113,15.5634
1556.46,1.04113,2.53233,0.168732,2.70106,0.676698,0.0450891,15.5646
1556.57,0.860293,1.43075,-0.0387188,1.39204,0.635233,-0.0171905,15.5657
1556.68,1.03873,1.41893,0.208122,1.62705,0.532275,0.0780715,15.5668
1556.8,1.02144,1.52271,-0.010001,1.51271,0.600877,-0.00394651,15.568
1556.91,2.42945,1.11901,0.237223,1.35623,0.295589,0.0626633,15.5691
1557.02,1.86022,1.15685,0.0333021,1.19015,0.379249,0.0109174,15.5702
1557.14,0.665125,1.16102,0.111354,1.27237,0.599237,0.0574732,15.5714
1557.25,1.19805,0.989092,0.114848,1.10394,0.429668,0.0498908,15.5725
1557.36,0.92919,1.0593,0.230441,1.28974,0.477393,0.103852,15.5736
1557.48,1.08118,0.945408,-0.00900428,0.936403,0.468583,-0.00446289,15.5748
1557.59,0.702191,1.2452,0.132358,1.37756,0.598726,0.0636411,15.5759
1557.7,0.972179,0.833801,0.00781162,0.841613,0.4597,0.00430679,15.577
1557.82,2.81418,1.82276,-0.00778554,1.81498,0.393757,-0.00168185,15.5782
1557.93,0.732334,1.87204,0.089848,1.96188,0.694835,0.0333485,15.5793
1558.04,1.38806,0.911361,0.0248914,0.936253,0.3921,0.0107092,15.5804
1558.16,1.13962,1.38807,0.0634616,1.45153,0.535697,0.0244917,15.5816
1558.27,1.81368,1.04711,0.414979,1.46209,0.319654,0.126681,15.5827
1558.38,0.965816,1.45636,-0.0737898,1.38257,0.620153,-0.0314215,15.5838
1558.5,2.77184,1.06545,0.0829512,1.1484,0.271782,0.0211597,15.585
1558.61,0.874534,1.24175,0.577746,1.8195,0.460927,0.214454,15.5861
1558.73,0.632365,1.74286,-0.15037,1.59249,0.783359,-0.0675862,15.5873
1558.84,1.34313,1.13087,0.0912797,1.22215,0.440838,0.0355827,15.5884
1558.95,1.42194,0.983541,0.108796,1.09234,0.391183,0.0432712,15.5895
1559.07,1.91512,1.28914,0.0966376,1.38578,0.390542,0.0292762,15.5907
1559.18,1.70507,1.34922,0.0740885,1.42331,0.431285,0.0236827,15.5918
1559.29,1.7556,1.33155,0.445808,1.77735,0.376893,0.126186,15.5929
1559.41,1.48627,0.96115,0.164883,1.12603,0.367932,0.0631181,15.5941
1559.52,1.77525,1.19365,-0.00595136,1.1877,0.402859,-0.0020086,15.5952
1559.63,1.09627,1.34761,0.371074,1.71869,0.478733,0.131822,15.5963
1559.75,1.61155,0.296347,-0.0354183,0.260929,0.158265,-0.0189152,15.5975
1559.86,1.25836,1.225,0.437787,1.66278,0.419354,0.149868,15.5986
1559.97,1.18637,0.939679,0.480263,1.41994,0.360539,0.184269,15.5997
1560.09,0.838251,0.674656,0.37742,1.05208,0.356899,0.199659,15.6009
1560.2,1.33431,1.5735,0.196401,1.7699,0.506892,0.0632692,15.602
1560.31,0.675501,0.536264,0.206151,0.742415,0.378206,0.14539,15.6031
1560.43,1.05077,0.674725,-0.0332396,0.641486,0.398715,-0.0196422,15.6043
1560.54,0.921326,0.718635,0.213662,0.932297,0.387692,0.115267,15.6054
1560.65,0.667844,0.925406,0.0309016,0.956307,0.569778,0.0190263,15.6065
1560.77,1.2545,0.306467,0.100926,0.407393,0.184409,0.0607297,15.6077
1560.88,1.14726,0.818961,0.244204,1.06317,0.370499,0.110478,15.6088
1560.99,0.850531,1.04423,0.124659,1.16889,0.517094,0.0617301,15.6099
1561.11,0.418106,0.790193,0.0844212,0.874615,0.611264,0.0653051,15.6111
1561.22,0.50269,0.737738,-0.00405857,0.73368,0.596697,-0.00328265,15.6122
1561.33,1.20225,0.289492,0.053794,0.343286,0.187309,0.034806,15.6133
1561.45,0.250567,0.32663,0.0430452,0.369675,0.526617,0.0694006,15.6145
1561.56,0.727949,0.336165,0.262682,0.598848,0.253366,0.197982,15.6156
1561.67,0.764793,0.234406,0.121867,0.356272,0.209092,0.108706,15.6167
1561.79,0.83989,0.709133,-0.0417611,0.667372,0.470478,-0.0277066,15.6179
1561.9,0.672859,0.339706,0.0507341,0.390441,0.319483,0.0477138,15.619
1562.02,0.877459,0.400904,-0.00986983,0.391034,0.316047,-0.00778075,15.6202
1562.13,0.864819,0.58985,0.0174043,0.607254,0.400693,0.011823,15.6213
1562.24,0.220035,1.05613,0.118916,1.17504,0.757038,0.0852398,15.6224
1562.36,0.754873,0.205697,-0.0339478,0.171749,0.221986,-0.036636,15.6236
1562.47,0.681873,0.319668,0.163514,0.483182,0.274381,0.140348,15.6247
1562.58,0.454288,0.16867,0.00224266,0.170913,0.269785,0.0035871,15.6258
1562.7,0.458258,0.171978,-0.00642781,0.16555,0.27569,-0.0103042,15.627
1562.81,0.945698,0.104637,0.0768833,0.18152,0.0928272,0.0682062,15.6281
1562.92,0.66851,0.385134,-0.0216974,0.363437,0.373211,-0.0210257,15.6292
1563.04,0.312662,0.713745,0.301547,1.01529,0.537477,0.227077,15.6304
1563.15,0.542087,0.125595,-0.0159581,0.109637,0.192712,-0.024486,15.6315
1563.26,0.0925608,0.190366,0.13029,0.320656,0.460692,0.315307,15.6326
1563.38,0.409699,0.304125,0.223342,0.527467,0.324516,0.238316,15.6338
1563.49,0.282689,0.260205,0.318055,0.57826,0.302231,0.369423,15.6349
1563.6,1.35581,0.280598,0.00705259,0.287651,0.170736,0.0042913,15.636
1563.72,0.0908514,0.559337,0.231929,0.791267,0.634085,0.262923,15.6372
1563.83,0.485134,0.57723,0.606355,1.18358,0.345912,0.363366,15.6383
1563.95,1.06586,0.132513,0.326074,0.458587,0.0869257,0.213897,15.6395
1564.06,0.430249,0.39112,-0.0732135,0.317906,0.522779,-0.0978587,15.6406
1564.17,0.52753,0.351061,-0.00441441,0.346646,0.40159,-0.00504979,15.6417
1564.29,0.464328,0.320995,0.0240691,0.345064,0.396588,0.0297372,15.6429
1564.4,0.380365,0.191565,0.0182063,0.209771,0.324611,0.030851,15.644
1564.51,0.886902,0.813702,0.0970453,0.910747,0.452648,0.0539846,15.6451
1564.63,0.994584,0.182161,0.12129,0.303451,0.140336,0.0934409,15.6463
1564.74,0.510275,0.78866,0.218794,1.00745,0.519632,0.144159,15.6474
1564.85,0.217779,0.804294,0.603319,1.40761,0.49483,0.371184,15.6485
1564.97,0.67743,0.41731,0.0969433,0.514253,0.350185,0.0813498,15.6497
1565.08,0.782095,0.582978,0.0246029,0.607581,0.419507,0.017704,15.6508
1565.2,0.918681,0.723029,0.0677594,0.790788,0.422955,0.0396377,15.652
1565.31,0.816921,0.750114,0.201634,0.951747,0.424112,0.114003,15.6531
1565.42,1.0038,0.932609,0.163505,1.09611,0.444119,0.0778629,15.6542
1565.54,0.935689,0.067434,0.00490748,0.0723415,0.0668968,0.00486838,15.6554
1565.65,0.749853,0.416243,0.76209,1.17833,0.215873,0.395237,15.6565
1565.76,1.60325,1.32183,-0.202602,1.11923,0.485524,-0.0744182,15.6576
1565.88,0.99746,0.630256,0.215982,0.846238,0.341843,0.117146,15.6588
1565.99,0.901764,1.60356,0.101101,1.70466,0.615234,0.0387892,15.6599
1566.1,1.07458,0.515922,-0.0372929,0.47863,0.332165,-0.0240102,15.661
1566.22,0.824364,1.65489,0.331944,1.98683,0.588677,0.118079,15.6622
1566.33,0.630741,0.896538,0.994269,1.89081,0.355551,0.394309,15.6633
1566.45,0.82754,0.717059,-0.0948073,0.622252,0.494594,-0.0653938,15.6645
1566.56,0.309893,0.792379,-0.0298422,0.762537,0.738864,-0.0278267,15.6656
1566.67,0.943047,0.949827,0.041162,0.990989,0.491111,0.021283,15.6667
1566.79,0.788638,1.40214,0.413544,1.81569,0.53839,0.158791,15.6679
1566.9,0.889486,0.617195,0.139315,0.75651,0.374967,0.0846389,15.669
1567.01,1.33969,1.19458,0.645705,1.84028,0.375656,0.203054,15.6701
1567.13,1.87587,1.57656,-0.098231,1.47833,0.470025,-0.029286,15.6713
1567.24,0.806491,0.629703,0.372763,1.00247,0.348103,0.206065,15.6724
1567.35,0.916215,1.29017,0.102616,1.39279,0.558757,0.0444418,15.6735
1567.47,1.38445,1.3899,-0.0159544,1.37395,0.503881,-0.00578394,15.6747
1567.58,0.437541,0.965829,0.0489296,1.01476,0.665034,0.0336911,15.6758
1567.7,1.19836,1.82484,0.331198,2.15604,0.544015,0.0987356,15.677
1567.81,1.23572,1.08413,-0.0891883,0.994943,0.486013,-0.0399829,15.6781
1567.92,0.996213,0.941049,0.211288,1.15234,0.437993,0.0983399,15.6792
1568.04,1.48962,1.75203,-0.000498794,1.75153,0.540559,-0.000153894,15.6804
1568.15,1.51381,1.80361,0.20831,2.01192,0.511557,0.059083,15.6815
1568.26,0.960826,1.06546,0.044556,1.11002,0.514506,0.0215159,15.6826
1568.38,1.47979,1.55646,0.0941001,1.65056,0.497215,0.0300606,15.6838
1568.49,0.950064,1.39607,0.176283,1.57235,0.553465,0.0698866,15.6849
1568.61,1.89602,1.01674,0.485007,1.50175,0.299237,0.142743,15.6861
1568.72,1.39228,1.60335,0.359277,1.96263,0.477913,0.10709,15.6872
1568.83,1.55042,0.99267,0.699265,1.69194,0.306157,0.215666,15.6883
1568.95,1.54241,0.942521,0.0586798,1.0012,0.370545,0.0230695,15.6895
1569.06,1.69883,1.76407,-0.015541,1.74853,0.511716,-0.00450809,15.6906
1569.17,2.2391,1.21921,0.929768,2.14898,0.277847,0.211885,15.6917
1569.29,1.40126,0.992208,-0.256022,0.736186,0.464203,-0.11978,15.6929
1569.4,1.02706,1.38331,0.401081,1.78439,0.492026,0.14266,15.694
1569.52,1.81427,1.53252,0.0881113,1.62064,0.446162,0.0256517,15.6952
1569.63,2.29556,1.33723,0.142168,1.4794,0.354238,0.0376608,15.6963
1569.74,0.732874,1.55862,0.0549647,1.61359,0.664244,0.0234245,15.6974
1569.86,1.59752,1.04501,0.149611,1.19462,0.374268,0.0535831,15.6986
1569.97,1.51615,0.732867,0.144565,0.877432,0.30618,0.060397,15.6997
1570.08,1.40128,0.802013,0.243396,1.04541,0.327795,0.0994796,15.7008
1570.2,1.35482,0.698885,0.0590688,0.757953,0.330791,0.027958,15.702
1570.31,1.54931,1.65793,-0.00538834,1.65254,0.517803,-0.00168288,15.7031
1570.43,0.882665,0.958723,0.109124,1.06785,0.491524,0.0559461,15.7043
1570.54,2.3667,1.15857,0.184616,1.34319,0.312293,0.0497631,15.7054
1570.65,2.01556,1.23482,0.0198713,1.25469,0.377592,0.00607638,15.7065
1570.77,1.24375,0.806102,0.367838,1.17394,0.333418,0.152144,15.7077
1570.88,2.01,1.36928,-0.106641,1.26264,0.418403,-0.0325856,15.7088
1571,1.36253,0.986052,0.0724937,1.05855,0.407278,0.0299427,15.71
1571.11,1.27292,0.434023,0.38492,0.818943,0.207482,0.184008,15.7111
1571.22,1.51528,0.785425,-0.0566093,0.728816,0.349997,-0.0252259,15.7122
1571.34,1.05715,0.780244,0.196077,0.976321,0.3837,0.0964245,15.7134
1571.45,0.402802,0.421375,0.0148633,0.436238,0.502211,0.0177147,15.7145
1571.56,0.875659,0.789775,0.0434131,0.833188,0.462168,0.0254049,15.7156
1571.68,1.1606,0.76095,0.0626272,0.823577,0.38351,0.0315634,15.7168
1571.79,1.02247,0.794711,0.00170203,0.796413,0.436922,0.000935752,15.7179
1571.91,1.74294,0.86313,0.0458722,0.909002,0.325471,0.0172976,15.7191
1572.02,1.11861,0.660804,0.0759024,0.736706,0.356168,0.0409108,15.7202
1572.13,0.642613,1.38986,0.147769,1.53763,0.63748,0.0677762,15.7213
1572.25,0.618114,0.784173,0.0811234,0.865297,0.528629,0.0546871,15.7225
1572.36,0.633014,0.549837,-0.039619,0.510218,0.48095,-0.0346553,15.7236
1572.48,0.833922,1.16411,0.243392,1.40751,0.519363,0.108588,15.7248
1572.59,0.851229,0.27226,0.703094,0.975354,0.149054,0.384923,15.7259
1572.7,0.508964,0.826406,0.28167,1.10808,0.511061,0.174188,15.727
1572.82,0.796124,0.974595,0.233204,1.2078,0.486344,0.116374,15.7282
1572.93,0.487141,0.983171,0.033152,1.01632,0.653937,0.0220504,15.7293
1573.05,1.02794,0.102316,0.0875524,0.189869,0.0840168,0.0718934,15.7305
1573.16,0.54597,0.203807,0.177664,0.381471,0.219752,0.191564,15.7316
1573.27,2.14519,0.205719,0.139932,0.345652,0.0825903,0.0561788,15.7327
1573.39,0.196917,0.731671,-0.0612374,0.670433,0.84357,-0.0706029,15.7339
1573.5,0.627706,0.457622,0.09682,0.554442,0.387111,0.0819018,15.735
1573.61,0.516185,0.12608,0.046576,0.172656,0.183032,0.067615,15.7361
1573.73,0.792927,0.273495,0.107003,0.380498,0.233074,0.0911883,15.7373
1573.84,0.559189,0.669991,0.13402,0.804011,0.491484,0.098313,15.7384
1573.96,0.455843,0.374275,0.0473249,0.4216,0.426552,0.053935,15.7396
1574.07,0.141657,0.495404,0.275311,0.770715,0.542985,0.301753,15.7407
1574.18,0.593586,0.145273,0.308699,0.453972,0.138678,0.294685,15.7418
1574.3,0.125353,0.413943,-0.0343603,0.379583,0.819794,-0.0680489,15.743
1574.41,0.403528,0.489085,0.0331539,0.522239,0.528302,0.0358124,15.7441
1574.53,0.658333,0.220585,0.0408707,0.261456,0.239822,0.0444349,15.7453
1574.64,0.526941,0.298476,0.134593,0.43307,0.310909,0.1402,15.7464
1574.75,0.569573,0.637962,0.151136,0.789098,0.469548,0.111238,15.7475
1574.87,0.16185,0.766405,-0.0583912,0.708014,0.881064,-0.0671269,15.7487
1574.98,1.14883,0.173839,0.133295,0.307134,0.119398,0.091551,15.7498
1575.1,0.681658,0.608291,0.0857001,0.693991,0.442185,0.0622979,15.751
1575.21,0.470344,0.240323,0.0487775,0.289101,0.316446,0.0642279,15.7521
1575.32,0.247572,0.416087,0.260809,0.676896,0.450083,0.282117,15.7532
1575.44,0.324437,0.0889542,0.00702628,0.0959804,0.211585,0.0167126,15.7544
1575.55,0.585518,0.578974,0.00899398,0.587968,0.49338,0.00766432,15.7555
1575.67,0.354015,0.383372,0.0881982,0.47157,0.464364,0.106831,15.7567
1575.78,0.493782,0.637232,0.220276,0.857508,0.471573,0.163012,15.7578
1575.89,0.435093,0.325768,0.387215,0.712983,0.283751,0.337273,15.7589
1576.01,1.02251,0.391459,0.0722151,0.463674,0.263398,0.0485908,15.7601
1576.12,0.526622,0.893936,0.0367533,0.93069,0.613415,0.0252199,15.7612
1576.24,0.652885,0.444492,0.072897,0.517389,0.379819,0.0622906,15.7624
1576.35,1.0667,0.511899,-0.0240439,0.487855,0.32929,-0.0154667,15.7635
1576.46,0.161936,1.06507,0.157247,1.22232,0.769419,0.113597,15.7646
1576.58,0.421035,0.415209,0.0104603,0.42567,0.490383,0.0123541,15.7658
1576.69,0.544467,0.737015,-0.003289,0.733726,0.576607,-0.00257316,15.7669
1576.81,0.230275,0.461359,0.102309,0.563667,0.581099,0.128862,15.7681
1576.92,0.912999,1.36617,-0.00389467,1.36228,0.600443,-0.00171173,15.7692
1577.03,0.376458,0.599289,0.179983,0.779272,0.518537,0.155731,15.7703
1577.15,1.17219,0.849526,0.0254203,0.874946,0.414982,0.0124175,15.7715
1577.26,0.454109,0.563679,0.71753,1.28121,0.324827,0.413486,15.7726
1577.38,0.45252,0.662702,-0.141453,0.521249,0.680554,-0.145264,15.7738
1577.49,2.03652,0.94622,-0.0110781,0.935142,0.318415,-0.00372791,15.7749
1577.61,0.343497,0.357246,0.0917568,0.449003,0.450784,0.115782,15.7761
1577.72,1.05918,1.21233,-0.0270081,1.18532,0.540135,-0.012033,15.7772
1577.83,1.30514,1.13638,0.0925535,1.22894,0.448441,0.0365235,15.7783
1577.95,0.440493,0.708516,0.0880202,0.796536,0.572756,0.0711545,15.7795
1578.06,1.32517,1.11492,0.313616,1.42854,0.40488,0.113888,15.7806
1578.18,0.643235,0.795692,-0.100718,0.694974,0.594595,-0.0752634,15.7818
1578.29,0.617764,0.523769,0.12578,0.649549,0.413291,0.0992491,15.7829
1578.4,1.03524,1.0442,0.025886,1.07009,0.495981,0.0122955,15.784
1578.52,0.774509,0.417833,0.0800532,0.497887,0.328383,0.0629153,15.7852
1578.63,0.887033,1.27327,0.0640065,1.33728,0.572434,0.0287759,15.7863
1578.75,0.961718,1.3144,0.230393,1.54479,0.524394,0.0919178,15.7875
1578.86,1.28669,1.70367,0.223791,1.92746,0.530053,0.0696266,15.7886
1578.97,0.811379,0.936204,-0.0369125,0.899292,0.547273,-0.0215778,15.7897
1579.09,1.31563,1.47904,0.0990121,1.57805,0.511127,0.0342167,15.7909
1579.2,0.869512,0.704176,0.605189,1.30937,0.323183,0.277753,15.792
1579.32,1.60038,0.948443,0.0173391,0.965783,0.369596,0.00675681,15.7932
1579.43,0.883175,1.19281,0.185277,1.37809,0.527497,0.0819353,15.7943
1579.55,1.1175,1.16685,0.300134,1.46698,0.451483,0.11613,15.7955
1579.66,0.964387,1.43477,-0.0943534,1.34042,0.622513,-0.0409377,15.7966
1579.77,0.980758,1.4827,0.283465,1.76617,0.539768,0.103194,15.7977
1579.89,0.892895,1.30667,-0.0126251,1.29404,0.597487,-0.00577295,15.7989
1580,1.12508,1.74226,0.229024,1.97129,0.56268,0.0739654,15.8
1580.12,0.980506,1.26416,0.497226,1.76139,0.461055,0.181344,15.8012
1580.23,1.59191,1.12877,-0.119184,1.00958,0.433893,-0.0458139,15.8023
1580.34,1.55803,0.841432,0.0515522,0.892984,0.3433,0.0210331,15.8034
1580.46,1.70033,2.09593,0.766102,2.86203,0.459395,0.167918,15.8046
1580.57,1.26737,0.572359,-0.253248,0.319111,0.360772,-0.159629,15.8057
1580.69,1.76652,1.40808,0.0601342,1.46822,0.435301,0.0185902,15.8069
1580.8,1.06372,1.81267,0.105693,1.91836,0.607854,0.0354427,15.808
1580.92,1.58361,0.791106,0.443094,1.2342,0.280752,0.157247,15.8092
1581.03,0.937983,1.49084,0.257733,1.74857,0.554926,0.0959343,15.8103
1581.14,1.29458,0.836172,0.250066,1.08624,0.351212,0.105034,15.8114
1581.26,2.40617,1.93397,0.0515278,1.98549,0.440372,0.0117331,15.8126
1581.37,0.850598,0.826893,0.0833671,0.91026,0.469597,0.0473446,15.8137
1581.49,1.16154,1.04905,-0.0169365,1.03211,0.478218,-0.00772067,15.8149
1581.6,1.35746,0.724875,0.551674,1.27655,0.275198,0.209443,15.816
1581.71,1.38136,1.20288,0.866487,2.06936,0.348587,0.251103,15.8171
1581.83,1.2455,1.93487,-0.322487,1.61239,0.677029,-0.112841,15.8183
1581.94,1.39211,0.880065,0.282968,1.16303,0.344428,0.110745,15.8194
1582.06,1.49448,1.40068,0.266976,1.66766,0.442954,0.084429,15.8206
1582.17,1.78377,0.999086,0.0529347,1.05202,0.352314,0.0186667,15.8217
1582.29,0.981365,0.982674,0.0446179,1.02729,0.489219,0.0222128,15.8229
1582.4,1.27313,1.10817,-0.029402,1.07877,0.471183,-0.0125014,15.824
1582.51,1.47672,0.866418,0.12847,0.994889,0.350549,0.0519785,15.8251
1582.63,0.940695,0.84918,0.28618,1.13536,0.409035,0.137848,15.8263
1582.74,1.20352,0.824121,0.077561,0.901682,0.39147,0.0368426,15.8274
1582.86,1.16883,1.07954,0.102462,1.182,0.459216,0.0435854,15.8286
1582.97,0.554494,0.764869,-0.0388639,0.726005,0.597321,-0.0303506,15.8297
1583.09,1.56205,0.46237,0.0922222,0.554592,0.218445,0.0435701,15.8309
1583.2,1.10592,0.832233,0.133432,0.965664,0.401737,0.0644104,15.832
1583.31,1.1303,1.27929,0.019398,1.29869,0.526675,0.00798605,15.8331
1583.43,1.01216,0.241242,0.174413,0.415654,0.168959,0.122154,15.8343
1583.54,0.811085,0.783772,0.054386,0.838158,0.475231,0.0329764,15.8354
1583.66,0.679574,0.53223,0.124863,0.657093,0.398177,0.0934136,15.8366
1583.77,1.29083,0.849039,0.511301,1.36034,0.32025,0.192859,15.8377
1583.89,1.11278,0.400403,0.436332,0.836735,0.205386,0.223815,15.8389
1584,1.09046,0.764886,-0.00691697,0.757969,0.413803,-0.00374208,15.84
1584.11,1.07201,0.590148,-0.0630381,0.52711,0.369046,-0.0394206,15.8411
1584.23,0.785093,0.792685,0.20704,0.999725,0.444127,0.116001,15.8423
1584.34,1.36864,0.732459,0.0267282,0.759187,0.344228,0.0125613,15.8434
1584.46,0.412295,0.715303,0.0679353,0.783238,0.598313,0.0568243,15.8446
1584.57,0.336955,0.367325,0.26766,0.634984,0.377929,0.275387,15.8457
1584.69,0.410868,1.13769,0.466374,1.60406,0.564629,0.231459,15.8469
1584.8,0.554546,0.30668,-0.189401,0.117279,0.456488,-0.281919,15.848
1584.91,0.401183,0.448487,0.380424,0.828911,0.364596,0.309264,15.8491
1585.03,0.648068,0.350867,-0.0641447,0.286722,0.375343,-0.0686194,15.8503
1585.14,0.193538,0.221587,0.0896996,0.311287,0.438939,0.177685,15.8514
1585.26,0.425822,0.820563,-0.0163223,0.80424,0.66709,-0.0132695,15.8526
1585.37,0.662965,0.288845,0.126522,0.415367,0.267863,0.117331,15.8537
1585.49,0.415597,0.286054,0.0243449,0.310399,0.394016,0.033533,15.8549
1585.6,0.726681,0.501526,0.0753492,0.576875,0.384737,0.0578028,15.856
1585.72,0.350644,0.0312122,0.183363,0.214575,0.0552215,0.32441,15.8572
1585.83,0.481101,0.338611,0.466384,0.804995,0.263286,0.362635,15.8583
1585.94,0.643143,0.527727,-0.144787,0.38294,0.514312,-0.141107,15.8594
1586.06,0.882811,0.135739,0.269838,0.405577,0.105356,0.209438,15.8606
1586.17,0.222313,0.439048,-0.0380953,0.400953,0.704431,-0.061122,15.8617
1586.29,0.808933,0.152555,0.541864,0.694419,0.101476,0.360437,15.8629
1586.4,0.460546,0.609585,-0.0313654,0.57822,0.586836,-0.0301949,15.864
1586.52,0.257137,0.278241,-0.00502178,0.27322,0.524631,-0.00946869,15.8652
1586.63,0.473062,0.548164,0.679587,1.22775,0.322295,0.399566,15.8663
1586.74,0.317514,0.159308,0.157254,0.316561,0.251244,0.248005,15.8674
1586.86,0.245588,0.183038,0.143478,0.326516,0.319938,0.25079,15.8686
1586.97,0.68773,0.503466,-0.0623292,0.441137,0.445993,-0.0552139,15.8697
1587.09,0.571472,0.185961,0.281162,0.467123,0.179051,0.270714,15.8709
1587.2,0.454677,0.218885,0.0672724,0.286158,0.295458,0.0908062,15.872
1587.32,0.541097,0.326973,0.0100315,0.337004,0.372363,0.011424,15.8732
1587.43,0.38584,0.961853,0.310948,1.2728,0.579904,0.187471,15.8743
1587.55,0.838964,0.902268,0.810923,1.71319,0.353532,0.31774,15.8755
1587.66,0.288532,0.505597,-0.216022,0.289576,0.874573,-0.373671,15.8766
1587.77,0.454639,0.334252,-0.0215141,0.312738,0.435577,-0.0280359,15.8777
1587.89,0.752746,0.422686,0.239901,0.662587,0.298648,0.169501,15.8789
1588,0.289453,0.503806,0.0456744,0.54948,0.600531,0.0544433,15.88
1588.12,0.524395,0.589183,0.0728847,0.662067,0.496588,0.0614302,15.8812
1588.23,0.30314,0.593791,0.000705262,0.594496,0.661505,0.000785689,15.8823
1588.35,0.438579,0.542802,0.107749,0.650551,0.498381,0.0989313,15.8835
1588.46,0.671153,1.23031,0.0786018,1.30891,0.621349,0.0396965,15.8846
1588.58,0.471226,0.463204,0.110759,0.573963,0.443177,0.10597,15.8858
1588.69,0.276026,0.473436,0.071458,0.544894,0.576714,0.0870462,15.8869
1588.8,0.956948,0.745958,0.41929,1.16525,0.351503,0.197574,15.888
1588.92,0.685037,0.380973,0.245765,0.626738,0.290425,0.187353,15.8892
1589.03,0.440007,0.506551,-0.135708,0.370843,0.624715,-0.167365,15.8903
1589.15,0.962441,0.870829,0.542593,1.41342,0.366532,0.228377,15.8915
1589.26,1.14692,0.828458,-0.146833,0.681625,0.45307,-0.0803008,15.8926
1589.38,0.524053,0.531396,0.0638472,0.595243,0.474759,0.0570423,15.8938
1589.49,0.533121,0.957004,0.402555,1.35956,0.505634,0.212691,15.8949
1589.61,1.22183,0.813361,-0.0965506,0.71681,0.419552,-0.0498033,15.8961
1589.72,1.12994,1.0478,0.250293,1.29809,0.431543,0.103085,15.8972
1589.84,1.51882,0.786331,0.0438962,0.830227,0.334744,0.0186868,15.8984
1589.95,0.671768,0.956448,0.278906,1.23535,0.501514,0.146244,15.8995
1590.06,0.920999,1.18503,-0.0259984,1.15903,0.569717,-0.0124991,15.9006
1590.18,1.16257,0.86874,0.0460352,0.914776,0.418197,0.0221605,15.9018
1590.29,1.14208,1.41833,0.131868,1.5502,0.526813,0.04898,15.9029
1590.41,1.18658,1.44889,0.452796,1.90168,0.46916,0.146619,15.9041
1590.52,0.892022,1.40183,-0.0260895,1.37574,0.618155,-0.0115045,15.9052
1590.64,0.889341,1.08488,-0.00355193,1.08132,0.550512,-0.0018024,15.9064
1590.75,1.54634,1.30253,0.00989402,1.31243,0.455627,0.00346094,15.9075
1590.87,2.59054,1.60917,0.108201,1.71737,0.373538,0.0251168,15.9087
1590.98,1.97127,1.20496,0.804326,2.00929,0.302711,0.202064,15.9098
1591.09,1.58474,2.02109,-0.111776,1.90931,0.578437,-0.0319903,15.9109
1591.21,1.35514,1.46287,-0.0281975,1.43467,0.52436,-0.0101073,15.9121
1591.32,1.4659,0.924577,0.0873855,1.01196,0.373135,0.0352665,15.9132
1591.44,0.775528,1.07527,0.175151,1.25042,0.530748,0.0864538,15.9144
1591.55,1.65879,1.48445,0.0653659,1.54982,0.462647,0.0203721,15.9155
1591.67,1.47862,0.988361,0.909823,1.89818,0.292691,0.269433,15.9167
1591.78,1.2595,1.18393,-0.0226593,1.16127,0.48907,-0.00936036,15.9178
1591.9,3.04257,1.47396,-0.0527856,1.42117,0.330207,-0.0118254,15.919
1592.01,2.12659,2.00198,0.907231,2.90921,0.39755,0.180156,15.9201
1592.13,1.67917,1.83236,0.046713,1.87907,0.514963,0.0131281,15.9213
1592.24,1.5675,0.841206,0.44215,1.28336,0.295072,0.155094,15.9224
1592.36,1.88772,1.41235,0.484392,1.89674,0.373197,0.127995,15.9236
1592.47,1.83616,1.84288,-0.070174,1.7727,0.510654,-0.0194449,15.9247
