t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
0,0.308692,20.476,0.576319,38.2281,0.00462202,0.306585,0.110367,7.3208
0,0.341686,22.8195,0.550843,36.788,0.00396722,0.26495,0.103504,6.91249
0,0.375714,25.2623,0.523003,35.1658,0.00376223,0.252966,0.0975202,6.55708
0,0.410555,27.791,0.493031,33.3739,0.00405987,0.274818,0.0923542,6.25157
0,0.445974,30.3905,0.461235,31.4305,0.00483837,0.329707,0.0879523,5.99344
0,0.481722,33.0447,0.428001,29.3596,0.00600495,0.411922,0.0842717,5.78079
0,0.517543,35.7361,0.393772,27.1898,0.00741001,0.511659,0.0812759,5.61208
0,0.553176,38.4469,0.359029,24.9533,0.00886995,0.616481,0.0789251,5.48547
0,0.588362,41.1586,0.324278,22.6847,0.0101955,0.71322,0.0771641,5.39798
0,0.622848,43.8527,0.290021,20.4194,0.0112213,0.790058,0.0759098,5.34456
0,0.656392,46.5111,0.256733,18.1918,0.0118333,0.838493,0.0750413,5.31734
0,0.688767,49.1164,0.22485,16.0342,0.0119884,0.854904,0.0743949,5.30515
0,0.719767,51.6522,0.194741,13.9751,0.0117257,0.841466,0.0737663,5.29365
0,0.749208,54.1033,0.166707,12.0386,0.011165,0.806271,0.0729202,5.26586
0,0.776934,56.4563,0.140963,10.2432,0.0104946,0.762593,0.071608,5.20343
0,0.802815,58.6992,0.117647,8.60194,0.00994796,0.727363,0.0695905,5.08824
0,0.826749,60.8222,0.096812,7.12226,0.0097736,0.719023,0.0666651,4.90441
0,0.848663,62.8171,0.0784439,5.80633,0.0102006,0.755036,0.0626924,4.64042
0,0.868509,64.6776,0.0624656,4.65179,0.0114053,0.84935,0.0576205,4.29098
0,0.886261,66.399,0.0487537,3.65264,0.0134832,1.01017,0.051502,3.85855
0,0.901917,67.9782,0.037152,2.80018,0.0164297,1.23832,0.0445017,3.35413
0,0.915488,69.4133,0.0274862,2.08404,0.0201327,1.52649,0.0368931,2.79728
0,0.927,70.7035,0.0195775,1.4932,0.0243787,1.85939,0.0290437,2.2152
0,0.936487,71.8485,0.0132542,1.01688,0.0288707,2.215,0.0213884,1.64095
0,0.943985,72.8484,0.00836181,0.645291,0.0332579,2.56655,0.0143952,1.11089
0,0.949533,73.7035,0.00477051,0.370291,0.0371719,2.88532,0.00852483,0.661704
0,0.953163,74.4138,0.00238066,0.185859,0.0402662,3.1436,0.00418972,0.327093
0,0.954904,74.9788,0.00112661,0.088461,0.0422538,3.31776,0.00171541,0.134693
