t,T+R,N_0,N_1,N_2,N_3
309,2.84671,5.90438e-27,6.16144e-27,1.95351e-27,1.33154e-26
310,2.88955,9.63949e-27,3.16134e-27,2.23325e-27,1.3715e-26
311,2.93482,8.74029e-27,5.27906e-27,2.3586e-27,1.28803e-26
312,2.98255,9.85902e-27,3.2428e-27,1.85004e-27,1.21658e-26
313,3.03275,1.11004e-26,5.82905e-27,1.74721e-27,8.94518e-27
314,3.08545,1.05276e-26,1.8318e-27,1.62238e-27,8.56424e-27
315,3.14069,1.09152e-26,4.61013e-27,9.02498e-28,8.56859e-27
316,3.19845,6.89104e-27,5.27922e-27,1.12624e-27,7.81432e-27
317,3.25872,7.03069e-27,9.07671e-27,1.00767e-27,6.66728e-27
318,3.32142,5.94208e-27,1.35103e-26,4.34725e-28,5.75394e-27
319,3.38641,6.79232e-27,1.41582e-26,2.9509e-28,4.51442e-27
320,3.4535,4.78056e-27,2.16166e-26,1.86014e-29,3.47455e-27
321,3.52243,3.19773e-27,2.27205e-26,-3.26161e-28,3.27478e-27
322,3.59289,6.01404e-27,2.30284e-26,-4.17417e-28,2.34315e-27
323,3.66452,4.45025e-27,2.07332e-26,-8.12654e-28,1.47442e-27
324,3.73691,6.34695e-27,2.0699e-26,-8.29891e-28,1.23075e-27
325,3.80966,3.80993e-27,2.06433e-26,-1.31513e-28,6.5017e-28
326,3.88236,6.31024e-28,2.03914e-26,3.56179e-28,7.17469e-28
327,3.95462,-1.86514e-27,1.58577e-26,-1.12403e-28,6.55077e-28
328,4.02608,-9.78253e-28,1.3084e-26,1.29302e-27,3.36095e-28
329,4.09643,-3.8506e-27,1.03271e-26,2.36581e-27,2.96659e-28
330,4.1654,-1.04923e-26,1.07468e-26,2.59693e-27,4.9244e-28
331,4.23278,-4.82204e-27,8.71235e-27,2.41967e-27,5.73211e-28
332,4.29842,-4.07546e-27,7.19398e-27,3.26276e-27,5.91046e-28
333,4.36219,-1.10746e-26,7.34028e-27,2.64971e-27,5.41098e-28
334,4.42402,-1.09966e-27,4.2562e-27,2.67593e-27,1.02851e-27
335,4.48383,-5.55724e-27,4.76395e-27,3.43391e-27,8.15288e-28
336,4.54157,-1.36968e-27,2.89482e-27,2.01721e-27,8.68807e-28
337,4.59719,2.70878e-27,2.52224e-27,2.62786e-27,1.02144e-27
338,4.65063,6.14494e-27,2.88675e-27,2.03486e-27,7.04846e-28
339,4.70182,9.88171e-27,9.67094e-28,1.88084e-27,5.55169e-28
340,4.7507,5.36574e-27,3.01367e-28,1.04074e-27,4.19606e-28
341,4.79717,9.02372e-27,1.33997e-27,1.54939e-27,4.63302e-28
342,4.84116,1.10469e-26,1.47557e-27,1.75854e-27,3.21666e-28
343,4.88257,8.50866e-27,9.66799e-28,1.50901e-27,1.82363e-28
344,4.92133,2.2871e-26,3.30002e-28,1.83108e-27,1.70609e-28
345,4.95737,1.10047e-26,9.12059e-29,1.81298e-27,1.40501e-28
346,4.99064,2.43251e-26,-5.96544e-28,2.13505e-27,2.20981e-28
347,5.02109,2.7629e-26,-9.24643e-28,2.06493e-27,1.41693e-28
348,5.04867,2.57615e-26,-9.70592e-28,1.66079e-27,1.37108e-28
349,5.07336,3.59614e-26,-1.29718e-27,2.65337e-27,1.45042e-28
350,5.0951,3.93087e-26,8.91346e-29,2.58498e-27,6.16885e-29
351,5.11385,3.97241e-26,2.44439e-28,2.3794e-27,1.95146e-28
352,5.12954,3.75954e-26,1.92418e-28,2.17777e-27,1.35644e-28
353,5.14213,4.34232e-26,1.13071e-27,2.03253e-27,-5.34953e-29
