t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2108,1.02263,0.797509,0.0760517,0.077539,0.046478,0.00169084,0.0173203,2.53079e-05,0.00601907
2109,1.01448,0.817162,0.0658794,0.0813962,0.0320465,0.0018047,0.0119961,2.65392e-05,0.00416985
2110,1.00746,0.835712,0.0562783,0.0833474,0.0201068,0.00189803,0.00748945,2.756e-05,0.00260311
2111,1.00175,0.85309,0.0472051,0.0832115,0.0109203,0.00193405,0.00397975,2.78537e-05,0.00138245
2112,0.997464,0.869212,0.0386479,0.0809574,0.0045824,0.00188659,0.00159682,2.70069e-05,0.000554446
2113,0.99465,0.883983,0.0306296,0.0766978,0.00105699,0.00175394,0.000373127,2.50235e-05,0.000131094
2114,0.993276,0.897294,0.0232114,0.0706756,0.000200922,0.00156003,0.000228472,2.22262e-05,8.38158e-05
2115,0.993244,0.909025,0.0164963,0.0632454,0.00176828,0.00134149,0.000994984,1.91617e-05,0.000352845
2116,0.994409,0.919046,0.010632,0.0548477,0.005404,0.00113029,0.00246675,1.62595e-05,0.000865418
2117,0.996606,0.927217,0.00581275,0.0459747,0.0106459,0.000943054,0.00444605,1.37411e-05,0.00155232
2118,0.999665,0.933394,0.00227838,0.0371279,0.0169522,0.000781119,0.00676458,1.15972e-05,0.00235602
2119,1.00342,0.937429,0.000310198,0.0287704,0.0237567,0.000637341,0.00927813,9.70508e-06,0.00322731
2120,1.0077,0.93918,0.000222359,0.021283,0.0305379,0.000504132,0.0118449,7.95791e-06,0.00411832
2121,1.01234,0.93851,0.00234917,0.014932,0.0368767,0.000379607,0.0143097,6.32073e-06,0.00497486
2122,1.01718,0.935298,0.00702878,0.00985358,0.0424852,0.000269663,0.0165057,4.89137e-06,0.00573837
2123,1.0221,0.929439,0.0145843,0.00605679,0.0472001,0.000184338,0.0182812,3.79909e-06,0.00635433
2124,1.02701,0.920852,0.0253037,0.00344107,0.0509542,0.000129836,0.0195369,3.12536e-06,0.00678715
2125,1.03186,0.909485,0.0394195,0.00182379,0.0537433,0.000102492,0.0202556,2.7902e-06,0.00703051
2126,1.03669,0.895316,0.0570891,0.000972271,0.055605,9.03726e-05,0.0205045,2.60585e-06,0.00710863
2127,1.04155,0.878361,0.0783775,0.000637045,0.0566156,8.12982e-05,0.0204094,2.39967e-06,0.00706716
2128,1.04654,0.858672,0.103242,0.000584465,0.0568986,6.97719e-05,0.0201145,2.11466e-06,0.00695748
2129,1.05175,0.836339,0.131522,0.000626648,0.056635,5.73031e-05,0.0197454,1.81623e-06,0.00682459
2130,1.05727,0.811494,0.162934,0.000646113,0.0560615,4.79805e-05,0.01939,1.59947e-06,0.00669855
2131,1.06319,0.784303,0.197077,0.000611471,0.0554528,4.47582e-05,0.0190981,1.53281e-06,0.00659628
2132,1.06956,0.754972,0.233437,0.00058079,0.0550935,4.87791e-05,0.0188977,1.63447e-06,0.00652566
2133,1.07646,0.723736,0.271412,0.000691137,0.0552501,5.99712e-05,0.0188174,1.88612e-06,0.00649589
2134,1.08399,0.690858,0.310328,0.00113565,0.0561525,7.76489e-05,0.0189087,2.24951e-06,0.00652357
2135,1.09222,0.656624,0.349477,0.00213207,0.057992,0.000102149,0.0192537,2.69777e-06,0.00663779
2136,1.10127,0.621334,0.388135,0.00388788,0.060932,0.000137496,0.0199624,3.27604e-06,0.00687711
2137,1.11123,0.585296,0.425602,0.00656672,0.0651296,0.00019203,0.0211573,4.1102e-06,0.00728528
2138,1.12221,0.548823,0.461226,0.0102598,0.0707581,0.000274666,0.0229578,5.36257e-06,0.00790451
2139,1.13427,0.512221,0.494428,0.0149644,0.0780241,0.000389447,0.0254664,7.13348e-06,0.00877086
2140,1.14747,0.475788,0.524727,0.0205723,0.0871692,0.000533595,0.0287607,9.42536e-06,0.00991131
2141,1.16183,0.439803,0.551756,0.0268684,0.0984549,0.000700195,0.0328926,1.21627e-05,0.0113429
2142,1.17734,0.404529,0.575272,0.0335418,0.112131,0.000881202,0.0378947,1.52304e-05,0.0130762
2143,1.19397,0.370202,0.595165,0.04021,0.128397,0.00106704,0.0437941,1.8457e-05,0.0151192
2144,1.21166,0.337033,0.611451,0.0464521,0.147359,0.00124479,0.0506198,2.1608e-05,0.0174822
2145,1.23032,0.305203,0.62427,0.0518498,0.169003,0.00139955,0.0583997,2.44136e-05,0.0201746
2146,1.24982,0.274866,0.633865,0.0560298,0.193175,0.00151943,0.0671394,2.6683e-05,0.0232002
2147,1.26997,0.246149,0.640567,0.058703,0.219581,0.00160014,0.0767969,2.83782e-05,0.0265451
2148,1.29053,0.21915,0.644777,0.0596967,0.247797,0.00164553,0.0872583,2.96163e-05,0.0301712
2149,1.31118,0.193946,0.64694,0.0589763,0.277279,0.00166506,0.0983285,3.06202e-05,0.0340111
2150,1.33156,0.170591,0.647525,0.0566555,0.307373,0.00167026,0.109737,3.15952e-05,0.037971
2151,1.35125,0.149122,0.647007,0.0529921,0.337331,0.00167026,0.121159,3.26869e-05,0.0419373
2152,1.36984,0.129561,0.645845,0.0483693,0.36633,0.00166692,0.132242,3.38197e-05,0.0457869
2153,1.38687,0.11192,0.644473,0.0432628,0.393502,0.00165257,0.142633,3.47811e-05,0.0493965
2154,1.40196,0.0962024,0.643281,0.0381952,0.417986,0.00161529,0.151992,3.52253e-05,0.0526479
2155,1.4147,0.0824106,0.64261,0.0336845,0.438977,0.00155001,0.160003,3.50184e-05,0.055431
2156,1.42478,0.0705446,0.642739,0.0301922,0.455778,0.00146784,0.166382,3.42797e-05,0.057647
2157,1.43195,0.0606066,0.643888,0.028079,0.467834,0.00139508,0.170897,3.34862e-05,0.0592153
2158,1.43602,0.0526027,0.646206,0.0275716,0.474765,0.00136259,0.173399,3.3179e-05,0.0600841
2159,1.43694,0.0465438,0.649774,0.028745,0.476373,0.00139257,0.17384,3.37862e-05,0.0602372
2160,1.43472,0.0424467,0.654598,0.0315176,0.472656,0.00148976,0.17228,3.54102e-05,0.0596972
2161,1.42949,0.0403338,0.66061,0.0356599,0.46382,0.00163937,0.168869,3.77868e-05,0.0585165
2162,1.42143,0.0402327,0.667668,0.0408137,0.450285,0.00181144,0.163814,4.03953e-05,0.0567678
2163,1.41081,0.0421747,0.675553,0.0465211,0.432674,0.001971,0.157342,4.25995e-05,0.0545282
2164,1.39789,0.0461931,0.683975,0.0522638,0.411776,0.00209092,0.149673,4.3961e-05,0.0518743
2165,1.383,0.0523208,0.692581,0.0575092,0.388476,0.0021607,0.14103,4.43144e-05,0.0488797
2166,1.36649,0.0605872,0.700958,0.0617605,0.363676,0.00218515,0.131651,4.38307e-05,0.0456261
2167,1.34872,0.071015,0.708649,0.064604,0.338206,0.00217474,0.121819,4.27642e-05,0.0422115
2168,1.3301,0.083617,0.715167,0.0657477,0.312771,0.00213589,0.111868,4.1324e-05,0.0387528
2169,1.31102,0.0983923,0.720007,0.0650463,0.287935,0.0020683,0.102155,3.95607e-05,0.0353768
2170,1.29184,0.115323,0.722668,0.0625096,0.264133,0.00196847,0.0930035,3.74262e-05,0.0321982
2171,1.27286,0.134371,0.722668,0.0582949,0.24171,0.00183414,0.0846476,3.48507e-05,0.0293006
2172,1.2543,0.155476,0.719568,0.0526861,0.220953,0.00166662,0.0771948,3.17922e-05,0.0267202
2173,1.23628,0.178551,0.712993,0.0460622,0.2021,0.00147172,0.0706249,2.82945e-05,0.0244492
2174,1.21888,0.203486,0.702651,0.0388593,0.185322,0.00125988,0.0648301,2.4492e-05,0.0224461
2175,1.20212,0.23014,0.688355,0.0315285,0.170693,0.00104421,0.0596747,2.05937e-05,0.0206622
2176,1.18602,0.258347,0.670037,0.0244942,0.158169,0.000836422,0.0550574,1.68107e-05,0.0190599
2177,1.1706,0.287916,0.647752,0.018116,0.147587,0.000643916,0.050944,1.32856e-05,0.017629
2178,1.15591,0.318633,0.621688,0.0126597,0.138701,0.000471058,0.0473658,1.0121e-05,0.0163819
2179,1.14198,0.350261,0.592151,0.00827901,0.131232,0.000322597,0.0443818,7.39201e-06,0.0153425
2180,1.12882,0.382551,0.559556,0.0050128,0.124929,0.000204237,0.0420319,5.19538e-06,0.0145266
2181,1.11641,0.41524,0.524408,0.00279444,0.119613,0.000119141,0.0403002,3.55816e-06,0.0139298
2182,1.10469,0.448058,0.48728,0.00147285,0.115189,6.45322e-05,0.0391024,2.43206e-06,0.013522
2183,1.09357,0.480733,0.448788,0.00084092,0.111618,3.27831e-05,0.0383012,1.68344e-06,0.0132532
2184,1.08294,0.513,0.40957,0.000667987,0.108875,1.56816e-05,0.0377401,1.18956e-06,0.013067
2185,1.07269,0.544598,0.370261,0.00073289,0.106887,7.34805e-06,0.0372864,8.65858e-07,0.012915
2186,1.06274,0.575284,0.331465,0.000854517,0.105503,3.97541e-06,0.0368607,6.72387e-07,0.0127698
2187,1.05304,0.60483,0.293741,0.000916607,0.104475,2.82709e-06,0.0364441,5.83785e-07,0.0126255
2188,1.04353,0.63303,0.257577,0.000883588,0.103487,2.58422e-06,0.0360531,5.91487e-07,0.0124909
2189,1.03417,0.659705,0.223379,0.000804894,0.102202,3.94473e-06,0.0356994,7.03488e-07,0.0123717
2190,1.0249,0.684699,0.191463,0.000806881,0.100314,8.93382e-06,0.0353479,9.28939e-07,0.0122576
2191,1.01563,0.707883,0.16205,0.00107374,0.0975969,2.01612e-05,0.0348972,1.27273e-06,0.0121125
2192,1.00628,0.729158,0.135275,0.00182076,0.093915,4.19396e-05,0.0341882,1.75444e-06,0.0118796
2193,0.996742,0.748446,0.111196,0.00326402,0.0892138,8.16849e-05,0.0330443,2.45475e-06,0.0114943
2194,0.986963,0.765697,0.0898025,0.00559002,0.0834904,0.000147741,0.0313261,3.47325e-06,0.0109057
2195,0.97694,0.78088,0.0710363,0.00892764,0.07677,0.00024331,0.028983,4.86759e-06,0.010095
2196,0.96674,0.793985,0.0548004,0.0133241,0.0691032,0.000361995,0.0260747,6.54219e-06,0.00908346
2197,0.956486,0.805019,0.0409735,0.0187268,0.0605888,0.00049025,0.022753,8.32353e-06,0.00792605
2198,0.946341,0.814002,0.0294203,0.0249741,0.0514101,0.000615628,0.019215,1.00247e-05,0.00669339
2199,0.936479,0.820966,0.020001,0.0317982,0.0418637,0.000733928,0.0156511,1.16021e-05,0.00545346
2200,0.92707,0.825951,0.012578,0.0388435,0.0323609,0.000850217,0.012214,1.31264e-05,0.00425904
2201,0.918267,0.829002,0.00702086,0.0456991,0.0233899,0.000973934,0.0090176,1.47485e-05,0.00314902
2202,0.910215,0.830167,0.00320928,0.0519414,0.015451,0.00111149,0.00616136,1.65766e-05,0.0021562
2203,0.90305,0.829498,0.00103328,0.0571804,0.00898468,0.00125923,0.00375697,1.85712e-05,0.00131885
2204,0.896903,0.827045,0.000392017,0.0610992,0.00432143,0.00139955,0.00194043,2.05043e-05,0.00068451
2205,0.891882,0.822858,0.00119127,0.0634831,0.00166487,0.00150418,0.0008546,2.19615e-05,0.000304356
2206,0.88806,0.816985,0.0033408,0.064235,0.00110396,0.00154589,0.000609085,2.2567e-05,0.000218171
2207,0.885454,0.809474,0.00675245,0.0633795,0.00263582,0.00151339,0.0012381,2.21401e-05,0.000438717
2208,0.884019,0.800373,0.0113396,0.06106,0.00617976,0.00141902,0.00268244,2.0881e-05,0.00094503
2209,0.883658,0.789727,0.0170182,0.0575289,0.0115738,0.00129344,0.004808,1.92306e-05,0.00168916
2210,0.884238,0.777583,0.0237096,0.0531329,0.0185609,0.00117094,0.00745057,1.77024e-05,0.00261269
2211,0.885618,0.763987,0.0313435,0.048288,0.0267822,0.0010755,0.010461,1.66398e-05,0.00366358
2212,0.887656,0.748989,0.0398622,0.0434453,0.0357979,0.00101476,0.0137276,1.6146e-05,0.00480367
2213,0.890216,0.732637,0.0492239,0.0390466,0.0451392,0.000982686,0.017166,1.61227e-05,0.00600546
2214,0.893161,0.714985,0.0594049,0.0354776,0.0543784,0.000967626,0.020691,1.63803e-05,0.00724029
2215,0.896346,0.696091,0.0704008,0.0330255,0.063193,0.000961615,0.0241885,1.67923e-05,0.0084687
2216,0.899626,0.676019,0.0822257,0.0318506,0.0713963,0.000966634,0.0275127,1.73756e-05,0.00963818
2217,0.90287,0.654837,0.0949099,0.0319749,0.0789287,0.000993311,0.0305138,1.82732e-05,0.0106941
2218,0.905982,0.632623,0.108496,0.0332878,0.0858187,0.00105175,0.0330876,1.96284e-05,0.0115978
2219,0.90892,0.609461,0.123033,0.035564,0.0921383,0.001141,0.0352193,2.13906e-05,0.012343
2220,0.911699,0.585442,0.138568,0.0384896,0.097974,0.00124595,0.0369949,2.33329e-05,0.0129609
2221,0.914375,0.560667,0.155141,0.0416913,0.103423,0.00134488,0.0385729,2.50923e-05,0.0135088
2222,0.917021,0.535244,0.172774,0.0447686,0.108609,0.00142114,0.0401285,2.64527e-05,0.0140505
2223,0.919701,0.509287,0.191459,0.0473301,0.113692,0.00147022,0.0417994,2.73421e-05,0.0146355
2224,0.922445,0.482918,0.211159,0.0490299,0.118866,0.00149806,0.0436571,2.79131e-05,0.0152888
2225,0.925256,0.456266,0.231794,0.049604,0.124328,0.00151382,0.0457088,2.83098e-05,0.0160121
2226,0.928107,0.429463,0.253246,0.0488978,0.130233,0.0015217,0.0479234,2.86269e-05,0.0167926
2227,0.930957,0.402645,0.275357,0.0468811,0.136651,0.00151596,0.0502618,2.87453e-05,0.017616
2228,0.933758,0.375948,0.297936,0.0436452,0.143552,0.00148135,0.0526954,2.83987e-05,0.0184711
2229,0.936458,0.349512,0.320766,0.0393854,0.150812,0.00140057,0.0552027,2.72647e-05,0.0193517
2230,0.938993,0.32347,0.343613,0.034373,0.158246,0.00126563,0.057754,2.51739e-05,0.020247
2231,0.941291,0.297955,0.366237,0.028923,0.165635,0.00108588,0.0602939,2.22575e-05,0.0211391
2232,0.943267,0.273095,0.388399,0.0233637,0.172762,0.000886057,0.0627436,1.89087e-05,0.0219993
2233,0.944837,0.249008,0.409873,0.018009,0.179424,0.000695093,0.0650148,1.56289e-05,0.0227976
2234,0.945926,0.225809,0.430451,0.0131339,0.185443,0.000533807,0.0670343,1.27914e-05,0.0235074
2235,0.946477,0.203601,0.449953,0.0089539,0.190678,0.000409142,0.0687572,1.05526e-05,0.0241139
2236,0.946452,0.182479,0.468225,0.00560741,0.195035,0.000316304,0.0701679,8.84685e-06,0.0246117
2237,0.945832,0.16253,0.485148,0.003145,0.198484,0.000244811,0.0712706,7.48994e-06,0.0250022
2238,0.944614,0.143831,0.500629,0.00152899,0.201066,0.000184552,0.0720779,6.28e-06,0.02529
2239,0.942803,0.126448,0.514605,0.000644786,0.202884,0.000130103,0.0726063,5.09175e-06,0.0254798
2240,0.940422,0.110441,0.527031,0.000323024,0.204081,8.21348e-05,0.0728794,3.92823e-06,0.0255797
2241,0.937504,0.0958609,0.537876,0.000368193,0.20481,4.49402e-05,0.0729384,2.89009e-06,0.0256031
2242,0.934098,0.0827509,0.547112,0.000587985,0.205205,2.15236e-05,0.0728459,2.09953e-06,0.0255734
2243,0.93026,0.0711466,0.554713,0.000818577,0.205367,1.05068e-05,0.0726836,1.62072e-06,0.0255193
2244,0.926043,0.0610768,0.560646,0.000943237,0.205365,7.78887e-06,0.0725318,1.45758e-06,0.0254713
2245,0.921488,0.0525635,0.564869,0.000903849,0.20524,1.08282e-05,0.0724492,1.59221e-06,0.0254499
2246,0.916616,0.0456214,0.567333,0.000705936,0.205015,2.0529e-05,0.0724548,2.00761e-06,0.0254627
2247,0.911421,0.0402584,0.56798,0.000417371,0.204695,3.8853e-05,0.0725281,2.66581e-06,0.0255013
2248,0.905883,0.0364746,0.566747,0.000160185,0.204266,6.55048e-05,0.0726187,3.48171e-06,0.0255473
2249,0.89997,0.0342623,0.563577,9.47548e-05,0.203692,9.78525e-05,0.0726642,4.35908e-06,0.0255775
2250,0.893652,0.0336051,0.558423,0.000396998,0.202913,0.000134157,0.0726045,5.24983e-06,0.02557
2251,0.886904,0.0344773,0.551257,0.00123135,0.201853,0.000176733,0.0723936,6.2173e-06,0.0255085
2252,0.879715,0.0368435,0.542082,0.00272429,0.200435,0.00023251,0.0720062,7.40648e-06,0.025384
2253,0.872089,0.0406579,0.530935,0.00494329,0.198596,0.000310978,0.0714399,9.0094e-06,0.0251965
2254,0.864044,0.0458644,0.517894,0.00788477,0.196302,0.000420358,0.0707145,1.11556e-05,0.0249528
2255,0.85561,0.0523962,0.503077,0.0114714,0.193557,0.000562475,0.0698649,1.38542e-05,0.0246665
2256,0.84682,0.0601766,0.486643,0.0155574,0.190411,0.000728355,0.0689349,1.69058e-05,0.0243524
2257,0.837709,0.0691193,0.468784,0.019939,0.186961,0.000898393,0.0679626,1.99498e-05,0.0240245
2258,0.828303,0.0791296,0.449723,0.0243695,0.183348,0.00104935,0.066971,2.25808e-05,0.0236897
2259,0.818619,0.0901054,0.429705,0.0285778,0.179734,0.00116477,0.0659605,2.45271e-05,0.0233477
2260,0.808671,0.101939,0.408989,0.032291,0.176273,0.00124158,0.0649191,2.57707e-05,0.0229924
2261,0.798471,0.114517,0.387841,0.0352613,0.173076,0.00128833,0.0638397,2.64716e-05,0.0226208
2262,0.788038,0.127727,0.366518,0.0372938,0.170176,0.00131728,0.0627404,2.68827e-05,0.0222395
2263,0.777399,0.141451,0.345265,0.0382705,0.167514,0.00133635,0.0616682,2.71321e-05,0.0218664
2264,0.766575,0.155576,0.324301,0.0381655,0.164956,0.00134521,0.060681,2.7246e-05,0.021524
2265,0.755569,0.169989,0.303812,0.0370492,0.162317,0.00133658,0.0598128,2.70681e-05,0.0212262
2266,0.74435,0.184583,0.283946,0.0350784,0.159411,0.00130099,0.0590386,2.64498e-05,0.020965
2267,0.73285,0.199256,0.264814,0.032479,0.156081,0.00123362,0.0582568,2.52638e-05,0.0207035
2268,0.720973,0.213911,0.24649,0.0295218,0.152205,0.00113925,0.0573023,2.35854e-05,0.0203809
2269,0.708621,0.228459,0.229013,0.0264978,0.14768,0.0010319,0.0559903,2.1613e-05,0.0199289
2270,0.695723,0.242818,0.212396,0.0236936,0.142401,0.000928136,0.0541735,1.9621e-05,0.0192926
2271,0.682253,0.256913,0.196631,0.0213675,0.136249,0.000838908,0.0517871,1.77916e-05,0.0184489
2272,0.668248,0.270678,0.181693,0.0197268,0.129096,0.000766138,0.0488617,1.61715e-05,0.0174094
2273,0.653787,0.284053,0.167546,0.0189081,0.12085,0.000706208,0.0454966,1.47247e-05,0.0162123
2274,0.63898,0.296985,0.154147,0.0189618,0.111499,0.000656484,0.0418145,1.34185e-05,0.014903
2275,0.62394,0.309426,0.141449,0.0198469,0.10115,0.000619297,0.0379163,1.23046e-05,0.0135187
2276,0.608776,0.321336,0.129405,0.0214363,0.0900408,0.000601131,0.0338637,1.14875e-05,0.0120807
2277,0.593594,0.332677,0.11797,0.0235329,0.0785056,0.0006084,0.0296898,1.10753e-05,0.010599
2278,0.578506,0.343415,0.107103,0.0258942,0.0669252,0.000642361,0.0254311,1.10971e-05,0.00908465
2279,0.56364,0.353518,0.0967665,0.0282589,0.0556674,0.000695393,0.0211602,1.14412e-05,0.00756224
2280,0.549143,0.362955,0.0869319,0.0303724,0.0450458,0.000750971,0.0169989,1.1872e-05,0.00607542
2281,0.535171,0.371698,0.0775742,0.0320074,0.0353037,0.000788965,0.0131044,1.20836e-05,0.00468146
2282,0.521871,0.379718,0.0686742,0.0329806,0.0266206,0.000794371,0.00963334,1.18663e-05,0.00343834
2283,0.50936,0.386983,0.0602173,0.0331647,0.0191274,0.000764181,0.00670303,1.11745e-05,0.00238923
2284,0.497711,0.393464,0.0521945,0.0324975,0.0129157,0.000707454,0.00436741,1.0157e-05,0.00155424
2285,0.486951,0.399128,0.044603,0.030988,0.00803536,0.000638921,0.00261798,9.03189e-06,0.000929872
2286,0.477067,0.403943,0.0374486,0.0287153,0.00448115,0.000571044,0.00140235,7.97817e-06,0.000496902
2287,0.468019,0.407874,0.0307481,0.025822,0.00218004,0.000509433,0.0006493,7.06858e-06,0.00022915
2288,0.459751,0.410885,0.0245323,0.0224977,0.000989417,0.000452798,0.000286768,6.26273e-06,0.00010076
2289,0.452195,0.41294,0.0188476,0.018958,0.000711691,0.000395836,0.000248244,5.47597e-06,8.81665e-05
2290,0.445277,0.414005,0.0137566,0.0154192,0.0011215,0.000333325,0.000468545,4.6126e-06,0.000168514
2291,0.438915,0.414046,0.00933704,0.0120761,0.00199594,0.000263989,0.00087626,3.65725e-06,0.000316529
2292,0.433024,0.413033,0.00567918,0.00908434,0.00313793,0.0001923,0.00139095,2.66355e-06,0.00050327
2293,0.427518,0.410942,0.00288194,0.00655008,0.00438771,0.000126588,0.0019298,1.75845e-06,0.000698553
2294,0.422324,0.407752,0.00104767,0.00452689,0.00562342,7.44907e-05,0.00242152,1.04182e-06,0.000876276
2295,0.417383,0.403454,0.000276092,0.00301806,0.00675578,3.91271e-05,0.0028199,5.55406e-07,0.00101949
2296,0.412659,0.398044,0.000657553,0.0019835,0.00772283,1.88206e-05,0.00310929,2.65445e-07,0.00112277
2297,0.408134,0.39153,0.00226579,0.00134962,0.00848817,9.54515e-06,0.00330035,1.15072e-07,0.00119026
2298,0.403804,0.383931,0.00515059,0.00102163,0.00904277,7.2364e-06,0.00341871,5.29103e-08,0.00123183
2299,0.399675,0.37528,0.00933103,0.000897299,0.009407,8.41515e-06,0.00349299,4.09793e-08,0.001258
2300,0.395752,0.36562,0.0147899,0.000881002,0.00962875,1.01135e-05,0.00354547,4.66759e-08,0.00127705
2301,0.392043,0.355008,0.02147,0.000896515,0.00977571,1.0349e-05,0.00358887,4.63833e-08,0.00129317
2302,0.388552,0.343514,0.0292735,0.000896709,0.00992308,8.75449e-06,0.00362847,3.55416e-08,0.00130801
2303,0.385289,0.331218,0.0380629,0.000868872,0.0101403,6.35091e-06,0.00366926,2.54699e-08,0.0013228
2304,0.382265,0.318213,0.047666,0.000835038,0.0104814,4.70271e-06,0.00372277,3.51855e-08,0.00134166
2305,0.379498,0.3046,0.0578816,0.000847538,0.0109808,5.60806e-06,0.00381062,8.74821e-08,0.00137249
2306,0.377011,0.290485,0.0684878,0.000980532,0.0116574,1.14273e-05,0.00396231,2.19183e-07,0.00142645
2307,0.374826,0.275982,0.0792512,0.00131862,0.0125238,2.48952e-05,0.00420943,4.75327e-07,0.00151551
2308,0.372961,0.261205,0.089936,0.00194378,0.0135988,4.79145e-05,0.00457896,8.92983e-07,0.00164982
2309,0.371432,0.246271,0.100315,0.00292212,0.0149178,8.06097e-05,0.0050884,1.47871e-06,0.001836
2310,0.370244,0.231292,0.110176,0.00429203,0.0165383,0.000121944,0.00574478,2.22161e-06,0.00207631
2311,0.369401,0.216379,0.119337,0.00605534,0.0185362,0.000171235,0.00654835,3.11042e-06,0.00237058
2312,0.368902,0.201635,0.127645,0.00817276,0.0209969,0.000228565,0.00750141,4.14285e-06,0.00271897
2313,0.368752,0.187156,0.134987,0.0105643,0.0240027,0.000293493,0.00861739,5.3041e-06,0.00312626
2314,0.368957,0.173028,0.141294,0.0131147,0.0276214,0.000363615,0.00992641,6.54608e-06,0.00360337
2315,0.369524,0.159328,0.146535,0.0156823,0.0318989,0.000434701,0.0114714,7.79608e-06,0.00416669
2316,0.370453,0.146122,0.150721,0.0181119,0.036857,0.000502192,0.0132973,8.98367e-06,0.00483324
2317,0.371729,0.133463,0.1539,0.0202481,0.0424941,0.000562527,0.0154355,1.00632e-05,0.00561544
2318,0.373314,0.121396,0.156149,0.0219496,0.0487862,0.000613555,0.0178924,1.10219e-05,0.00651607
2319,0.375147,0.109953,0.157572,0.0231026,0.0556838,0.000654405,0.0206429,1.18611e-05,0.00752619
2320,0.37714,0.0991569,0.158289,0.023632,0.0631053,0.00068507,0.023633,1.25962e-05,0.00862589
2321,0.379186,0.0890204,0.158433,0.0235096,0.0709285,0.000705382,0.0267881,1.32123e-05,0.0097875
2322,0.381164,0.0795494,0.158141,0.0227571,0.0789865,0.000713572,0.0300235,1.36662e-05,0.0109798
2323,0.382949,0.0707424,0.15755,0.0214447,0.0870701,0.000706002,0.0332521,1.38579e-05,0.0121706
2324,0.384411,0.0625925,0.156789,0.0196835,0.0949383,0.000679236,0.0363863,1.37079e-05,0.0133281
2325,0.38542,0.0550883,0.155981,0.0176147,0.102335,0.000633482,0.0393359,1.31927e-05,0.0144191
2326,0.385852,0.0482155,0.155231,0.0153964,0.109006,0.000574536,0.0420073,1.24103e-05,0.0154095
2327,0.38559,0.0419577,0.154629,0.0131896,0.114718,0.000512511,0.0443072,1.15377e-05,0.0162649
2328,0.384534,0.0362977,0.154248,0.0111448,0.11927,0.000458175,0.0461507,1.0771e-05,0.0169536
2329,0.382605,0.0312183,0.154141,0.00939056,0.122504,0.000419233,0.0474706,1.02537e-05,0.0174509
2330,0.379752,0.0267028,0.154341,0.00802409,0.124311,0.000398194,0.0482242,1.00202e-05,0.0177404
2331,0.375953,0.022736,0.154863,0.0071038,0.124639,0.000392113,0.0483943,1.00114e-05,0.0178156
2332,0.371216,0.0193041,0.155698,0.00664533,0.123499,0.000394254,0.0479868,1.00794e-05,0.017678
2333,0.365574,0.016395,0.156824,0.00662123,0.120966,0.000397276,0.0470256,1.00879e-05,0.017336
2334,0.359088,0.0139986,0.158195,0.00696499,0.117172,0.00039673,0.0455484,9.94407e-06,0.0168026
2335,0.351838,0.0121062,0.15975,0.0075793,0.112296,0.000392635,0.0436073,9.66744e-06,0.0160965
2336,0.343928,0.0107102,0.161414,0.00834742,0.106544,0.000388093,0.0412722,9.33137e-06,0.0152429
2337,0.335481,0.00980384,0.163095,0.00914626,0.100132,0.0003861,0.0386334,9.0272e-06,0.014275
2338,0.326634,0.00938051,0.164693,0.009859,0.093274,0.000387176,0.0357984,8.79257e-06,0.013233
2339,0.317528,0.00943293,0.166097,0.0103861,0.0861732,0.000389136,0.0328818,8.61003e-06,0.0121597
2340,0.308302,0.00995253,0.167193,0.0106531,0.0790208,0.000388366,0.0299903,8.41922e-06,0.0110954
2341,0.299075,0.0109287,0.167865,0.0106161,0.0719948,0.00038127,0.0272094,8.14673e-06,0.0100716
2342,0.289948,0.0123483,0.168,0.0102628,0.0652584,0.000365317,0.0245955,7.73401e-06,0.00910952
2343,0.280999,0.0141947,0.167495,0.00961215,0.058953,0.000339812,0.0221775,7.1569e-06,0.00821909
2344,0.272286,0.0164474,0.166259,0.00870965,0.0531894,0.000306157,0.0199645,6.43693e-06,0.00740352
2345,0.263856,0.0190819,0.16422,0.0076214,0.0480394,0.000267214,0.0179585,5.63017e-06,0.00666294
2346,0.255746,0.022069,0.161326,0.00642576,0.0435321,0.000226094,0.0161636,4.79994e-06,0.00599912
2347,0.247986,0.0253754,0.157553,0.0052044,0.0396579,0.00018537,0.0145903,4.00227e-06,0.00541638
2348,0.240602,0.0289631,0.152903,0.00403368,0.0363786,0.000147225,0.0132525,3.27599e-06,0.00492066
2349,0.233606,0.0327904,0.147405,0.00297753,0.0336407,0.000113786,0.0121594,2.65586e-06,0.00451615
2350,0.227,0.0368123,0.141117,0.00208244,0.0313893,8.67646e-05,0.0113082,2.15924e-06,0.00420229
2351,0.220771,0.0409809,0.134117,0.00137475,0.0295766,6.65806e-05,0.0106804,1.78437e-06,0.00397244
2352,0.214891,0.0452465,0.126508,0.000860301,0.0281649,5.21115e-05,0.0102434,1.50286e-06,0.00381404
2353,0.209325,0.0495588,0.118408,0.000526108,0.0271225,4.1529e-05,0.0099557,1.28172e-06,0.00371147
2354,0.204036,0.0538672,0.109948,0.000343813,0.0264171,3.34798e-05,0.00977646,1.09956e-06,0.00364878
2355,0.198985,0.0581225,0.101266,0.00027473,0.0260073,2.75601e-05,0.00967282,9.5569e-07,0.00361367
