E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
6401.55,0.000575765,0.000454167,0.000614201,4.24098e-06,2.99489e-06,8.94768e-05,5.55094e-06,2.70022e-05,9.16164e-05,0.00128925,0.243519,0.329328,0.00227396,0.00160582,0.0479765,0.00297635,0.0144783,0.0491236,64.0155
6403.85,0.00088912,0.00108421,7.55267e-05,5.54188e-05,-1.31152e-05,0.000203402,0.000118831,-1.02707e-05,-3.19499e-05,0.00148205,0.457246,0.0318521,0.0233719,-0.0055311,0.0857811,0.0501151,-0.00433147,-0.0134743,64.0385
6406.15,0.000774398,0.0019278,6.05655e-05,1.8328e-05,0.000251392,0.000152115,-2.60473e-05,3.57574e-05,1.49045e-05,0.00243482,0.600708,0.0188724,0.00571107,0.0783345,0.0473995,-0.0081164,0.0111421,0.00464429,64.0615
6408.45,0.0010636,1.94234e-05,0.000274358,5.96487e-05,-5.83551e-05,9.28592e-06,-2.54271e-06,-2.24556e-07,5.86151e-05,0.000360209,0.0136418,0.192693,0.0418937,-0.0409851,0.00652187,-0.00178585,-0.000157714,0.0411677,64.0845
6410.75,0.00267007,0.00145445,0.000452406,0.000154992,0.000216905,-2.17429e-05,1.43207e-05,3.85688e-06,-1.66371e-05,0.00225855,0.295102,0.0917917,0.0314473,0.0440094,-0.00441155,0.00290562,0.000782547,-0.0033756,64.1075
6413.05,0.00144298,0.000112476,0.00162281,0.00101195,-5.51267e-05,0.000150124,8.27651e-05,6.20371e-06,-6.82087e-06,0.00292438,0.0257538,0.371577,0.231708,-0.0126224,0.034374,0.0189508,0.00142047,-0.00156178,64.1305
6415.35,0.00177818,0.000521168,0.000309138,-4.32431e-05,0.000261811,-4.19992e-05,-2.11661e-05,2.72392e-05,3.34263e-06,0.00101629,0.1865,0.110625,-0.0154745,0.0936891,-0.0150294,-0.00757426,0.00974755,0.00119616,64.1535
6417.65,0.0017929,0.000506091,0.00154961,0.000152107,0.000406512,8.8549e-05,0.000156688,-1.84229e-06,5.0556e-05,0.00290827,0.107652,0.329622,0.0323551,0.0864705,0.0188355,0.0333296,-0.000391878,0.0107539,64.1765
6419.95,0.00167483,0.000550733,0.000475418,0.000138309,6.82135e-05,3.11198e-05,-5.96511e-05,1.20016e-05,2.69635e-07,0.00121641,0.190483,0.164434,0.0478371,0.0235931,0.0107635,-0.0206317,0.00415101,9.32591e-05,64.1995
6422.25,0.00172256,0.000818975,-6.6221e-05,1.12104e-06,0.00105427,7.20913e-05,0.000130654,-6.96887e-07,2.58365e-05,0.00203603,0.217894,-0.0176186,0.000298262,0.280495,0.0191804,0.0347613,-0.000185412,0.00687398,64.2225
6424.55,0.00105112,0.000305477,0.00160341,0.000145649,-0.000239692,1.28438e-06,-2.42163e-05,3.94166e-05,-1.76967e-05,0.00181364,0.106633,0.559703,0.0508417,-0.0836691,0.000448337,-0.00845318,0.0137591,-0.00617739,64.2455
6426.86,0.00106395,0.000673322,0.000707669,0.000462331,0.000543443,4.03063e-05,0.000256266,-1.00044e-06,1.14563e-05,0.00269379,0.179182,0.188323,0.123034,0.14462,0.0107262,0.0681968,-0.000266234,0.00304872,64.2686
6429.16,0.00123296,0.000253415,0.00015502,0.000684238,0.000485346,5.54643e-06,-5.39978e-05,1.55804e-05,3.36508e-06,0.00154851,0.091108,0.0557331,0.245998,0.174492,0.00199406,-0.0194134,0.00560149,0.00120982,64.2916
6431.46,0.000649988,0.00074431,0.000260927,0.00105511,-0.000146632,-4.40104e-07,6.62468e-05,-2.31729e-06,5.01019e-05,0.00202731,0.278008,0.0974592,0.394096,-0.0547686,-0.000164384,0.0247439,-0.000865531,0.0187136,64.3146
6433.76,0.000745701,0.000187105,0.000528883,5.11694e-05,0.000593337,4.47949e-05,0.000277145,8.81227e-06,-1.45874e-05,0.00167666,0.0772408,0.218334,0.0211238,0.244942,0.0184923,0.114411,0.00363788,-0.00602197,64.3376
6436.07,0.00164417,0.0002318,-4.87442e-05,6.49444e-05,-6.87416e-05,0.000109609,-2.44702e-05,3.5754e-06,8.16249e-05,0.000349598,0.116262,-0.0244483,0.0325738,-0.0344783,0.0549761,-0.0122734,0.00179329,0.0409401,64.3607
6438.37,0.00149615,0.000452972,0.000314885,0.000392256,0.000448852,0.000242944,0.000274042,-8.44387e-07,9.17843e-06,0.00213429,0.124771,0.0867347,0.108046,0.123636,0.0669187,0.0754846,-0.000232585,0.00252819,64.3837
6440.68,0.00106142,4.22666e-05,0.000459669,-1.99486e-05,-4.66246e-05,-2.97613e-05,-0.000121462,3.07292e-06,-1.89901e-05,0.000268222,0.0317881,0.34571,-0.015003,-0.0350656,-0.022383,-0.09135,0.00231109,-0.0142821,64.4068
6442.98,0.000746931,0.0019914,0.000184823,0.000207918,-1.6202e-05,-1.11036e-05,0.000547142,5.74993e-05,3.35242e-05,0.002995,0.532186,0.0493923,0.0555642,-0.00432985,-0.00296735,0.146219,0.0153662,0.00895906,64.4298
6445.29,0.00174319,0.000125857,6.97921e-05,8.83887e-05,0.000216924,3.78162e-05,-0.000173629,-1.67896e-05,3.72671e-05,0.000385627,0.0591207,0.0327845,0.0415202,0.101899,0.017764,-0.0815612,-0.00788684,0.017506,64.4529
6447.59,0.00160427,0.000315148,0.000189284,-2.86149e-05,0.00042381,3.86352e-05,1.34025e-05,-3.83283e-06,9.55748e-05,0.00104341,0.119028,0.0714905,-0.0108076,0.160068,0.0145921,0.00506196,-0.00144762,0.0360976,64.4759
6449.9,0.00188638,0.000774676,0.00089145,0.000350694,0.000381012,8.23849e-05,8.77976e-05,2.29477e-06,-1.17051e-05,0.00255861,0.174281,0.200552,0.0788965,0.0857173,0.0185343,0.0197521,0.00051626,-0.00263333,64.499
6452.21,0.00257575,0.000542143,0.00151204,0.000330479,0.000196569,-1.86563e-05,0.000310989,1.39982e-05,-7.17902e-06,0.00288038,0.0993639,0.277126,0.0605701,0.0360272,-0.00341933,0.0569981,0.00256559,-0.00131577,64.5221
6454.52,0.000974517,0.000543067,0.000813581,0.00104089,0.000124728,0.000160782,-6.71415e-05,2.07075e-09,7.75504e-06,0.00262367,0.150928,0.226109,0.289283,0.0346643,0.0446842,-0.0186598,5.75499e-07,0.00215526,64.5452
6456.82,0.00113874,0.00091046,0.000878014,0.000229465,0.000250598,3.83447e-05,-5.54792e-07,5.68445e-07,2.90965e-05,0.00233599,0.262023,0.252685,0.0660381,0.07212,0.0110353,-0.000159665,0.000163594,0.00837374,64.5682
6459.13,0.00130181,0.000479385,0.000799557,0.000628477,0.000597425,-7.21195e-06,5.53857e-05,5.88832e-05,6.15431e-05,0.00267345,0.120592,0.201133,0.158097,0.150286,-0.00181421,0.0139326,0.0148124,0.0154815,64.5913
6461.44,0.000877969,0.000498853,0.00119655,0.000206275,0.000608263,1.2499e-05,0.000263011,-2.71209e-05,0.000112269,0.0028706,0.133078,0.319201,0.0550276,0.162265,0.00333433,0.0701631,-0.007235,0.0299499,64.6144
6463.75,0.000851096,0.000671857,0.000125268,0.000269114,-5.01057e-05,1.51774e-05,0.000473404,2.35829e-06,6.83292e-05,0.0015754,0.276883,0.0516252,0.110906,-0.0206494,0.00625485,0.195098,0.000971892,0.0281596,64.6375
6466.06,0.000738526,0.000227133,1.77168e-05,0.000146582,0.000478831,1.03081e-05,0.000101849,1.63411e-05,5.91433e-05,0.0010579,0.126436,0.0098622,0.0815965,0.266546,0.0057381,0.0566952,0.0090964,0.0329227,64.6606
6468.37,0.000695463,0.000458338,0.000967084,8.99479e-05,-0.00015015,4.63195e-05,4.43248e-05,-4.27608e-06,9.35012e-05,0.00154509,0.204565,0.431628,0.0401454,-0.0670149,0.0206733,0.019783,-0.00190849,0.0417313,64.6837
6470.68,0.00129623,4.17185e-05,0.000303193,-1.14464e-05,7.41123e-05,-1.76189e-05,7.93826e-05,3.14454e-05,0.000155307,0.000656093,0.0213687,0.155299,-0.00586295,0.0379612,-0.00902462,0.0406606,0.0161067,0.0795498,64.7068
6472.99,0.00199813,0.00188314,0.00397671,0.000344735,0.000388597,4.04976e-06,3.34966e-05,2.87418e-05,-8.94744e-06,0.00665053,0.217738,0.459807,0.0398599,0.0449315,0.000468253,0.00387304,0.00332327,-0.00103455,64.7299
6475.3,0.00372321,0.000861964,0.000738059,0.000665568,-0.000103515,1.88693e-05,-1.67112e-06,-1.25574e-05,-7.60494e-06,0.00215911,0.146535,0.125471,0.113147,-0.0175977,0.00320779,-0.000284093,-0.00213477,-0.00129285,64.753
6477.61,0.00145613,0.000130549,0.000929151,-3.79296e-05,0.00108583,4.70989e-05,8.41868e-05,1.01633e-05,-3.5217e-06,0.00224553,0.0352676,0.25101,-0.0102467,0.293336,0.0127237,0.022743,0.0027456,-0.000951386,64.7761
6479.92,0.00116303,0.000401277,0.00239531,0.000375645,7.40931e-05,7.1103e-05,-3.89192e-05,4.65505e-05,-2.34304e-06,0.00332272,0.089456,0.533982,0.0837419,0.0165174,0.0158509,-0.00867618,0.0103774,-0.000522329,64.7992
6482.23,0.00158664,0.000204296,-3.79268e-05,0.000931559,0.000467543,2.25621e-05,0.000312906,2.23384e-05,1.37238e-05,0.001937,0.0579788,-0.0107635,0.264374,0.132688,0.00640306,0.0888019,0.00633958,0.00389478,64.8223
6484.55,0.00159732,0.000262263,0.000105018,-0.000158603,-2.90328e-05,7.83288e-05,-8.78817e-06,-1.36346e-05,-3.7063e-07,0.00023518,0.143118,0.0573085,-0.0865504,-0.0158433,0.0427443,-0.00479573,-0.00744042,-0.000202254,64.8455
6486.86,0.00121896,9.62416e-05,0.0022099,0.000330298,0.000573213,-2.81473e-05,0.000151273,-2.15145e-06,6.86308e-05,0.00339926,0.0208395,0.478519,0.0715207,0.12412,-0.00609484,0.0327558,-0.000465862,0.0148609,64.8686
6489.17,0.00138445,0.000348677,0.000689028,7.66272e-06,8.59024e-05,1.06922e-05,0.000165341,7.79298e-07,4.86727e-05,0.00135676,0.127199,0.25136,0.00279539,0.0313375,0.00390054,0.0603169,0.000284291,0.017756,64.8917
6491.49,0.0014835,0.000417603,0.000928882,0.000165989,0.000336628,1.27116e-06,0.000132001,1.25337e-06,2.32563e-06,0.00198595,0.120366,0.267731,0.047843,0.0970263,0.000366386,0.0380467,0.000361259,0.000670315,64.9149
6493.8,0.00214331,0.00101602,0.000409483,8.31141e-05,0.000788963,3.82722e-05,6.5087e-05,2.14214e-05,2.27378e-05,0.0024451,0.221432,0.0892429,0.0181139,0.171947,0.00834105,0.0141851,0.00466859,0.00495549,64.938
6496.12,0.00199142,0.000515225,0.000446496,0.000118565,-0.000238127,2.95372e-06,5.31319e-05,1.76318e-05,0.00015574,0.00107162,0.168207,0.145769,0.0387083,-0.0777422,0.000964312,0.0173461,0.00575632,0.050845,64.9612
6498.43,0.00248184,7.78403e-05,9.14507e-05,7.68843e-05,0.000204981,0.000185551,0.000162893,2.64834e-05,-2.10088e-05,0.000805076,0.0236819,0.0278226,0.023391,0.0623627,0.0564515,0.0495581,0.00805721,-0.00639164,64.9843
6500.75,0.00130272,0.000390554,0.00207108,0.000957743,-1.03164e-05,0.000225859,8.71756e-05,2.00215e-06,3.02604e-05,0.00375436,0.0772292,0.40954,0.189387,-0.00203999,0.044662,0.0172383,0.000395911,0.00598377,65.0075
6503.06,0.000624021,0.000936453,0.00194785,-0.000166352,0.000459861,-9.56229e-05,-4.8216e-05,5.67607e-06,7.11745e-06,0.00304677,0.255109,0.530636,-0.0453176,0.125276,-0.0260497,-0.013135,0.00154628,0.00193894,65.0306
6505.38,0.00167722,0.000480579,-0.000244595,0.000106813,-6.74393e-05,1.68126e-05,6.92168e-05,1.63024e-06,2.25774e-05,0.000385594,0.232972,-0.118573,0.0517799,-0.0326928,0.00815032,0.0335545,0.000790299,0.0109449,65.0538
6507.7,0.00286444,0.000247422,1.78703e-06,9.78088e-05,-3.60935e-06,5.62811e-05,-3.20067e-05,5.73821e-06,-1.38946e-05,0.000359527,0.0767446,0.000554295,0.030338,-0.00111954,0.0174571,-0.00992773,0.00177986,-0.00430977,65.077
6510.01,0.00234809,0.000176078,0.000232905,0.000531181,0.000934282,0.000155872,6.39358e-05,6.39538e-06,1.04511e-07,0.00210075,0.0395784,0.0523518,0.119398,0.210006,0.0350366,0.0143713,0.00143754,2.34916e-05,65.1001
6512.33,0.00323732,0.000346032,0.000143845,0.00131692,-1.2277e-05,6.08114e-05,0.000272,3.16285e-05,1.4747e-07,0.00215911,0.0641223,0.0266556,0.244036,-0.00227502,0.0112688,0.0504037,0.00586101,2.73273e-05,65.1233
6514.65,0.00227322,0.000776377,0.000149179,0.000143978,0.000363682,0.000122947,-9.65633e-05,5.92429e-06,0.00011385,0.00157937,0.201521,0.0387218,0.0373718,0.0943993,0.0319128,-0.0250645,0.00153774,0.0295516,65.1465
6516.97,0.00134125,0.000949892,0.000641763,9.00153e-06,-5.99874e-05,-1.11428e-05,-2.11318e-06,8.5197e-05,4.22481e-05,0.00165486,0.317042,0.214199,0.00300441,-0.0200218,-0.0037191,-0.000705308,0.0284359,0.014101,65.1697
6519.29,0.00117226,1.02448e-05,0.00116045,0.000108268,-8.85178e-06,4.20948e-05,3.60621e-05,-2.63319e-06,6.30302e-05,0.00140867,0.00396942,0.449626,0.0419492,-0.00342968,0.0163099,0.0139725,-0.00102025,0.0244215,65.1929
6521.6,0.0028329,0.000650488,0.000531495,0.00024932,0.000902139,2.41705e-06,0.000347868,-1.23596e-05,7.50496e-05,0.00274642,0.116589,0.0952617,0.0446865,0.161694,0.000433216,0.0623495,-0.00221525,0.0134514,65.216
6523.92,0.00278591,0.00243645,0.001707,0.000563848,0.000556306,0.0001187,-5.12152e-05,2.56206e-05,-6.58807e-06,0.00535013,0.299465,0.209807,0.0693026,0.0683756,0.0145894,-0.00629486,0.00314902,-0.00080974,65.2392
6526.24,0.00246172,0.00039626,0.00153075,-5.22393e-05,0.000110335,0.000255913,0.000202462,1.01561e-05,3.24714e-06,0.00245688,0.0805636,0.311216,-0.0106208,0.0224322,0.0520296,0.0411625,0.00206483,0.000660176,65.2624
6528.56,0.00290729,0.00041582,0.000470337,0.000972996,0.000213351,-9.16183e-05,-8.31527e-05,2.09141e-06,-8.03336e-06,0.00189179,0.0866457,0.0980056,0.202746,0.0444567,-0.0190908,-0.0173268,0.000435794,-0.00167394,65.2856
6530.89,0.00395998,0.000947113,0.000632486,8.54037e-05,0.000246623,0.000361963,7.66438e-05,-2.20919e-06,0.000147108,0.00249513,0.146723,0.0979822,0.0132304,0.0382058,0.0560738,0.0118734,-0.000342239,0.0227893,65.3089
6533.21,0.00256105,0.00240301,0.000742755,6.97551e-08,0.00252624,-0.000125714,0.00025766,1.50686e-05,-3.58656e-05,0.00578323,0.287983,0.0890137,8.35963e-06,0.302752,-0.0150658,0.0308786,0.00180587,-0.00429823,65.3321
6535.53,0.00141855,0.000681381,0.000639542,0.000148375,0.000820823,2.54646e-05,0.000321521,4.6778e-07,-4.85977e-06,0.00263271,0.16819,0.157862,0.0366244,0.202609,0.00628558,0.0793629,0.000115465,-0.00119957,65.3553
6537.85,0.00156238,0.000638614,0.000928827,0.00020945,0.000380396,5.62195e-05,0.000753168,-3.62667e-06,7.14759e-05,0.00303452,0.138923,0.202055,0.0455633,0.0827504,0.0122299,0.163842,-0.000788937,0.0155487,65.3785
6540.17,0.00223203,0.0001098,0.000395397,0.000654394,-0.000153254,7.70506e-05,0.000306435,5.09165e-06,0.000179722,0.00157464,0.0288442,0.103869,0.171907,-0.0402593,0.0202409,0.0804996,0.00133756,0.0472124,65.4017
6542.5,0.00342681,0.000618622,-5.00842e-06,0.000324087,0.000588785,2.14302e-05,-0.000150924,5.38574e-05,1.56801e-05,0.00146653,0.126421,-0.00102352,0.0662303,0.120324,0.00437946,-0.0308426,0.0110063,0.00320437,65.425
6544.82,0.00306453,0.000454996,0.00137382,0.000434245,-7.93686e-05,9.3403e-05,-2.50926e-05,-1.70057e-05,5.30266e-05,0.00228803,0.0850054,0.256667,0.0811285,-0.0148282,0.0174502,-0.00468797,-0.00317712,0.00990678,65.4482
6547.14,0.00156771,9.39675e-05,0.000158217,0.000251186,0.000362798,-3.6288e-05,0.000120193,1.20633e-05,2.16734e-06,0.000964304,0.0371117,0.0624865,0.0992038,0.143284,-0.0143317,0.0474694,0.00476429,0.000855973,65.4714
6549.47,0.00417067,0.00115627,0.000453888,3.56527e-05,0.00146199,6.5197e-05,-5.10499e-05,5.69067e-07,-1.25549e-05,0.00310997,0.158815,0.0623418,0.00489692,0.200805,0.00895484,-0.00701173,7.81616e-05,-0.00172442,65.4947
6551.79,0.00366467,4.27501e-05,0.00099415,0.000279629,0.000133079,0.000428031,0.000358264,5.47839e-06,0.000104149,0.00234553,0.00711293,0.165411,0.0465258,0.0221422,0.0712175,0.0596094,0.000911516,0.0173287,65.5179
6554.12,0.00259596,0.000718969,0.000460626,-3.17379e-05,0.000417907,-0.000159126,0.000563271,5.79883e-06,3.17385e-06,0.00197888,0.157157,0.100687,-0.00693749,0.0913488,-0.0347828,0.123124,0.00126755,0.000693762,65.5412
6556.44,0.00194518,0.000403827,0.00116154,3.82077e-05,8.34293e-05,0.000119637,-0.000140727,2.12924e-06,0.000125613,0.00179365,0.108009,0.310668,0.0102192,0.0223143,0.0319986,-0.0376394,0.000569493,0.0335969,65.5644
6558.77,0.00196901,0.000198594,0.00362936,0.000235693,0.000888798,5.20925e-05,0.000167722,-1.4886e-06,0.000203636,0.00537441,0.0270438,0.494233,0.0320958,0.121033,0.00709376,0.0228398,-0.000202712,0.0277304,65.5877
6561.09,0.00127832,0.000257056,0.000610649,-4.08856e-05,-3.58887e-05,6.34957e-05,4.60845e-06,1.08186e-05,-9.39583e-05,0.000775895,0.125136,0.297267,-0.0199033,-0.0174708,0.03091,0.00224341,0.00526654,-0.0457393,65.6109
6563.42,0.00208456,0.000696983,2.85227e-05,0.00092813,0.000443442,7.11231e-05,0.000231577,8.8981e-06,0.000236268,0.00264494,0.147369,0.0060308,0.196242,0.0937608,0.0150382,0.0489642,0.0018814,0.0499562,65.6342
6565.75,0.0016738,0.000691701,0.00058691,-8.43626e-05,0.000219494,-1.94766e-05,-3.44721e-05,1.93069e-05,-0.000112928,0.00126617,0.235275,0.199631,-0.0286951,0.0746587,-0.00662475,-0.0117253,0.00656704,-0.0384112,65.6575
6568.08,0.00158398,0.00221125,0.000874057,0.000109801,7.19658e-05,7.13214e-05,0.000579356,-9.23958e-06,0.000111018,0.00401952,0.394619,0.155984,0.0195951,0.012843,0.012728,0.103392,-0.00164889,0.0198122,65.6808
6570.4,0.00244498,0.00118092,0.00113844,0.000803946,0.000264042,0.000101692,4.92148e-05,7.26262e-05,2.17101e-05,0.00363259,0.194308,0.187319,0.132281,0.0434453,0.0167323,0.00809778,0.0119499,0.00357217,65.704
6572.73,0.00279251,1.34963e-05,0.000230032,0.000133786,0.000433308,-1.1056e-05,9.62972e-06,-9.84465e-06,-1.30245e-05,0.000786327,0.00377113,0.0642756,0.0373825,0.121075,-0.00308925,0.00269074,-0.00275079,-0.00363931,65.7273
6575.06,0.00288268,6.93568e-05,4.93689e-05,0.000623455,0.00088093,1.21577e-05,0.000828851,9.55869e-07,4.17116e-05,0.00250679,0.012869,0.00916026,0.11568,0.163454,0.00225582,0.153791,0.000177359,0.00773948,65.7506
6577.39,0.00226101,0.00109279,0.000661569,0.000267194,0.000184377,0.000537762,-0.000245348,-2.85115e-06,4.29356e-05,0.00253843,0.227691,0.137843,0.0556719,0.0384165,0.112047,-0.0511201,-0.000594059,0.00894596,65.7739
6579.72,0.00316627,0.000132041,0.000413313,-3.42068e-05,0.000876592,-0.00019703,0.000500989,2.07235e-05,0.000197064,0.00190949,0.026014,0.0814289,-0.00673925,0.172702,-0.0388179,0.0987023,0.00408284,0.0388246,65.7972
6582.05,0.00125314,5.90088e-05,-1.51433e-05,0.000435996,-4.5257e-05,0.000119799,-0.000168005,9.82991e-06,-7.71528e-05,0.000319075,0.0375323,-0.00963182,0.277313,-0.0287855,0.0761979,-0.106859,0.00625228,-0.0490727,65.8205
6584.38,0.00247579,0.00157556,0.00016264,0.000832257,0.0002037,3.37772e-05,0.000372161,2.58374e-05,0.00017312,0.00337905,0.269103,0.0277786,0.142148,0.0347916,0.00576911,0.0635646,0.00441299,0.0295687,65.8438
6586.71,0.0019401,2.80588e-06,0.000699472,-0.000207661,-7.12334e-05,5.47429e-05,-7.94269e-05,5.30585e-06,-9.46021e-05,0.000309404,0.00124733,0.310944,-0.0923138,-0.0316662,0.0243355,-0.0353086,0.00235867,-0.0420546,65.8671
6589.04,0.0036853,0.00256264,0.000615593,0.00161434,0.00100296,0.000157965,1.55844e-05,1.82589e-05,0.000172306,0.00615965,0.2603,0.0625288,0.163977,0.101876,0.0160453,0.00158299,0.00185464,0.0175019,65.8904
6591.37,0.00346805,0.00135509,0.00101816,-0.000219495,-2.55217e-05,-2.26932e-05,-1.4438e-06,4.77501e-05,-6.75108e-05,0.00208434,0.244056,0.183373,-0.0395316,-0.00459652,-0.00408711,-0.000260032,0.00859992,-0.0121589,65.9137
6593.7,0.00246101,0.000287289,0.000610285,7.88393e-05,0.00155965,2.25299e-05,0.000583986,-1.42187e-05,3.32192e-07,0.00312869,0.0513961,0.10918,0.0141044,0.279022,0.00403061,0.104475,-0.00254373,5.94293e-05,65.937
6596.04,0.0075645,0.00122325,0.00546319,0.000201754,-0.00018238,1.50241e-05,-0.000166083,8.3532e-05,5.21326e-05,0.00669042,0.0858126,0.383249,0.0141533,-0.0127942,0.00105396,-0.0116509,0.00585987,0.00365717,65.9604
6598.37,0.00171469,0.000296433,-3.89155e-05,0.000232987,0.000263367,9.37562e-06,0.000405937,-7.10052e-06,0.000186333,0.00134842,0.0967753,-0.0127046,0.0760624,0.0859804,0.00306082,0.132525,-0.00231808,0.0608314,65.9837
6600.7,0.0014412,9.70274e-05,0.000919301,0.00140889,0.00143789,1.118e-05,-7.63379e-05,1.66963e-05,-1.0727e-05,0.00380392,0.0184986,0.175268,0.26861,0.274138,0.00213151,-0.0145541,0.00318321,-0.00204514,66.007
6603.04,0.00143031,5.73623e-05,0.00127244,0.0021395,0.00110706,0.000338572,-4.34934e-05,-4.75221e-06,3.08259e-05,0.00489751,0.0090651,0.201087,0.338111,0.174951,0.0535054,-0.00687338,-0.000751003,0.00487149,66.0304
6605.37,0.00336293,0.000879031,0.00238189,0.000456774,0.000272152,-0.000112096,0.000586651,1.00803e-05,3.62488e-05,0.00451073,0.111642,0.302513,0.0580129,0.0345649,-0.0142368,0.074508,0.00128026,0.00460381,66.0537
6607.71,0.00216243,0.00188537,0.000162139,-1.24792e-05,0.000866921,-2.56269e-07,0.000154572,2.70052e-07,5.90774e-05,0.00311561,0.357209,0.0307196,-0.00236436,0.16425,-4.85537e-05,0.0292858,5.11653e-05,0.0111931,66.0771
6610.04,0.00269385,0.00133208,0.00178782,0.000535909,0.000984777,0.000278162,-0.000113681,7.62373e-05,6.57196e-05,0.00494702,0.174336,0.233981,0.0701371,0.128883,0.0364045,-0.014878,0.00997756,0.00860105,66.1004
6612.38,0.00265822,0.00162312,6.79706e-05,0.000317636,-0.000259603,-5.41906e-05,3.38941e-05,-2.09993e-05,8.56206e-06,0.00171639,0.371032,0.0155375,0.0726089,-0.059343,-0.0123875,0.00774791,-0.00480026,0.00195721,66.1238
6614.71,0.00712098,2.25462e-05,0.00192582,4.19853e-05,2.92988e-05,0.000111659,0.000527679,1.29699e-05,2.37584e-05,0.00269572,0.00229672,0.196178,0.00427692,0.00298459,0.0113744,0.0537532,0.00132121,0.0024202,66.1471
6617.05,0.00850523,0.00112571,-0.000236631,0.000526591,0.000520961,9.0858e-05,6.97061e-05,5.59809e-05,0.00011142,0.00226459,0.104524,-0.0219717,0.048895,0.0483723,0.00843635,0.00647235,0.00519794,0.0103456,66.1705
6619.38,0.00940658,0.00105284,0.0011131,0.000511297,0.000199446,1.87934e-05,4.39829e-05,6.40249e-06,7.96491e-05,0.0030255,0.0846872,0.0895341,0.0411272,0.0160428,0.00151169,0.00353785,0.000514997,0.00640674,66.1938
6621.72,0.00464501,0.00214103,0.00207904,5.81542e-05,4.54083e-05,0.000188596,0.000122836,-1.57266e-05,2.20388e-05,0.00464138,0.230556,0.223881,0.00626231,0.00488976,0.0203088,0.0132275,-0.00169351,0.00237323,66.2172
6624.06,0.00188909,0.00098673,0.00297135,0.000683912,0.000354018,-1.06495e-05,0.000330654,2.22739e-05,3.54694e-06,0.00534183,0.13646,0.410922,0.0945814,0.0489588,-0.00147276,0.0457277,0.00308037,0.000490524,66.2406
6626.4,0.00138528,0.000340331,0.000180916,2.16914e-05,0.000557356,0.000378277,-0.000170428,0.000117785,0.000225413,0.00165134,0.112076,0.0595781,0.00714325,0.183545,0.124572,-0.0561242,0.0387881,0.0742316,66.264
6628.73,0.00149526,0.00147418,0.000149783,3.83449e-05,0.00147104,-0.000140916,0.000214573,-6.01205e-05,3.16256e-05,0.00317851,0.315416,0.0320476,0.00820428,0.314743,-0.0301504,0.0459102,-0.0128634,0.00676662,66.2873
6631.07,0.00329658,0.00171227,0.00518082,0.000106743,0.00105964,0.000155871,7.18967e-05,2.02563e-05,5.69631e-05,0.00836445,0.146837,0.444285,0.00915381,0.0908698,0.0133668,0.00616555,0.00173709,0.00488491,66.3107
6633.41,0.00131048,0.00161716,0.00347203,0.000344499,0.000489795,-1.84737e-06,0.00051946,5.67443e-05,4.23669e-05,0.0065402,0.20599,0.442258,0.0438814,0.0623889,-0.000235314,0.0661676,0.00722795,0.00539659,66.3341
6635.75,0.00179283,0.000690695,-0.000396859,0.000149911,0.000467385,7.03551e-06,0.000153213,1.48576e-05,0.000159003,0.00124524,0.227347,-0.130629,0.0493442,0.153843,0.00231578,0.050431,0.00489048,0.0523369,66.3575
6638.09,0.00576274,0.00271174,0.00167096,0.0004747,0.000277258,4.23609e-06,0.000351488,3.348e-05,2.03796e-05,0.00554425,0.239829,0.147781,0.0419829,0.0245209,0.000374643,0.0310859,0.002961,0.00180239,66.3809
6640.43,0.0042133,0.00376909,-3.71273e-05,0.000295846,0.000337349,6.53335e-05,-7.99246e-05,2.96524e-05,1.72049e-05,0.00439743,0.437721,-0.00431174,0.0343579,0.0391778,0.00758745,-0.00928198,0.00344366,0.00199807,66.4043
6642.77,0.00326443,0.00025234,0.00108542,0.00082283,0.00134941,2.84127e-05,-1.53483e-05,1.34374e-05,3.15967e-05,0.0035681,0.0369322,0.158861,0.120428,0.197498,0.00415845,-0.00224635,0.00196669,0.00462445,66.4277
6645.11,0.00447123,0.000828545,0.00120349,0.000395123,7.80962e-05,0.000135236,-2.21874e-06,9.07001e-05,3.65374e-05,0.00276551,0.114492,0.166303,0.0545996,0.0107916,0.0186875,-0.000306594,0.0125333,0.00504888,66.4511
6647.45,0.00417151,0.00387772,0.00342062,0.000781313,0.000614273,-5.52774e-05,0.00041254,-3.30701e-05,3.85199e-06,0.00902197,0.293912,0.259266,0.0592197,0.0465589,-0.00418975,0.0312685,-0.00250655,0.000291962,66.4745
6649.8,0.00446691,0.000101321,0.00257566,0.000500756,9.8177e-05,2.97972e-05,9.56054e-05,-2.29821e-06,0.000150281,0.0035493,0.0126396,0.321306,0.0624679,0.0122473,0.00371712,0.0119265,-0.000286696,0.0187472,66.498
6652.14,0.00335269,0.002612,0.00108272,0.000458022,0.000861611,2.05629e-05,0.000297464,4.18091e-05,0.000113657,0.00548785,0.295458,0.122472,0.0518093,0.0974613,0.00232598,0.0336477,0.00472925,0.0128563,66.5214
