t,T+R,N_0,N_1,N_2,N_3
230,0.983388,-5.07158e-29,4.44392e-28,3.55863e-29,5.05568e-28
231,0.98065,-5.69653e-29,4.61586e-28,2.43775e-29,5.34105e-28
232,0.977902,4.80762e-29,3.24567e-28,1.67176e-29,3.45813e-28
233,0.97515,2.10328e-29,1.89879e-28,-2.99343e-30,2.36221e-28
234,0.972402,-2.79108e-30,2.48845e-28,6.54733e-30,3.4686e-28
235,0.969661,3.54007e-29,4.37426e-28,-7.83253e-30,3.43302e-28
236,0.966932,1.26594e-28,3.90249e-28,-1.44056e-30,1.7555e-28
237,0.964215,1.69337e-28,1.89961e-28,-2.24934e-30,1.06407e-28
238,0.961512,5.11867e-29,2.46331e-28,-5.0571e-30,1.62805e-28
239,0.958821,1.04868e-29,4.5021e-28,-2.02536e-29,1.19883e-28
240,0.956142,2.34204e-28,3.71709e-28,-4.92807e-32,4.30317e-29
241,0.953472,3.02416e-28,2.3882e-28,1.43265e-29,1.78473e-29
242,0.950809,2.72417e-28,3.19355e-28,1.58096e-29,5.78255e-29
243,0.948149,1.97632e-28,3.83169e-28,1.79122e-29,5.7833e-29
244,0.94549,4.53506e-28,3.79759e-28,8.09258e-30,2.72951e-29
245,0.942831,5.99335e-28,2.47754e-28,2.84491e-29,1.26889e-29
246,0.940171,5.4961e-28,2.8155e-28,6.12485e-29,2.15315e-29
247,0.937513,2.28237e-28,2.96445e-28,2.23209e-29,4.00258e-29
248,0.934861,7.6885e-28,2.6165e-28,1.25043e-29,1.63384e-29
249,0.932221,8.05816e-28,2.37643e-28,2.44155e-29,3.30941e-29
250,0.929605,5.87597e-28,2.46418e-28,1.81042e-29,2.06001e-29
251,0.927024,5.17041e-28,2.15919e-28,1.76883e-29,2.79435e-29
252,0.924494,4.18642e-28,2.64829e-28,7.30686e-30,1.89338e-29
253,0.922031,6.92261e-28,1.46673e-28,4.02505e-30,2.10038e-29
254,0.919652,4.88229e-28,1.59279e-28,-6.45397e-30,2.89369e-29
255,0.917375,3.14786e-28,2.35795e-28,6.40345e-30,4.03335e-29
256,0.915215,3.50056e-28,2.58613e-28,8.19274e-30,3.2375e-29
257,0.913184,5.3179e-28,2.65611e-28,9.25816e-30,6.43089e-29
258,0.911294,1.80548e-28,2.61695e-28,-1.00386e-30,8.86164e-29
259,0.909549,1.4834e-28,2.38996e-28,1.71845e-29,1.24118e-28
260,0.907952,1.64157e-28,3.16639e-28,2.37426e-29,1.16865e-28
261,0.906498,2.12893e-28,3.25545e-28,1.21152e-29,1.1981e-28
262,0.905183,2.47961e-28,3.91763e-28,1.84586e-29,1.81389e-28
263,0.903994,1.12787e-28,3.59491e-28,2.15926e-29,1.69362e-28
264,0.902919,3.0475e-28,3.58978e-28,4.95678e-29,1.67459e-28
265,0.901945,4.72791e-28,3.91347e-28,4.92189e-29,1.49521e-28
