t,T+R,N_0,N_1,N_2,N_3,N_4
2468,0.358554,0.11513,0.122077,0.0237839,0.00748779,0.0900757
2469,0.353345,0.117084,0.119247,0.0221665,0.00746219,0.0873847
2470,0.348022,0.11933,0.116205,0.0205928,0.00739887,0.0844961
2471,0.342596,0.121841,0.112961,0.0190665,0.00729954,0.0814272
2472,0.337076,0.124591,0.109531,0.017591,0.00716631,0.0781964
2473,0.331472,0.127549,0.105929,0.0161691,0.00700164,0.074823
2474,0.325797,0.130687,0.102171,0.0148035,0.00680834,0.0713271
2475,0.320063,0.133972,0.0982754,0.0134967,0.00658949,0.0677292
2476,0.314281,0.137372,0.0942593,0.0122507,0.00634842,0.0640507
2477,0.308465,0.140854,0.090142,0.0110672,0.00608867,0.0603131
2478,0.302629,0.144386,0.0859431,0.00994758,0.00581392,0.056538
2479,0.296786,0.147935,0.0816825,0.00889311,0.00552799,0.0527471
2480,0.290949,0.151468,0.0773803,0.00790459,0.00523476,0.0489619
2481,0.285133,0.154952,0.0730565,0.00698263,0.00493815,0.0452037
2482,0.279351,0.158357,0.0687314,0.00612754,0.00464205,0.0414933
2483,0.273617,0.161652,0.0644245,0.00533941,0.00435031,0.0378507
2484,0.267943,0.164808,0.0601552,0.00461807,0.00406668,0.0342954
2485,0.262344,0.167798,0.0559423,0.00396314,0.00379479,0.0308459
2486,0.25683,0.170595,0.0518038,0.00337401,0.00353807,0.0275198
2487,0.251415,0.173175,0.0477569,0.0028499,0.00329979,0.0243334
2488,0.246109,0.175516,0.0438178,0.00238981,0.00308297,0.0213021
2489,0.240922,0.177598,0.0400016,0.00199258,0.00289036,0.0184397
2490,0.235866,0.179403,0.0363225,0.00165691,0.00272444,0.0157586
2491,0.230947,0.180915,0.0327932,0.00138132,0.00258739,0.01327
2492,0.226175,0.182122,0.029425,0.00116423,0.00248106,0.0109834
2493,0.221557,0.183011,0.0262283,0.0010039,0.00240695,0.00890665
2494,0.217098,0.183576,0.0232115,0.000898526,0.00236624,0.0070462
2495,0.212804,0.183809,0.0203821,0.000846173,0.00235973,0.00540677
2496,0.208678,0.183708,0.0177458,0.000844833,0.00238789,0.00399149
2497,0.204724,0.183271,0.015307,0.000892421,0.0024508,0.00280186
2498,0.200942,0.182501,0.0130685,0.000986786,0.0025482,0.00183778
2499,0.197335,0.181401,0.0110318,0.00112572,0.0026795,0.0010976
2500,0.193902,0.179976,0.00919695,0.00130698,0.00284374,0.000578128
2501,0.190641,0.178235,0.00756266,0.00152825,0.00303966,0.000274704
2502,0.187549,0.176189,0.00612631,0.00178723,0.00326569,0.000181259
2503,0.184624,0.173848,0.00488403,0.00208156,0.00351997,0.000290387
2504,0.181862,0.171228,0.00383079,0.00240888,0.00380036,0.00059343
2505,0.179256,0.168344,0.00296044,0.00276681,0.00410449,0.00108057
2506,0.176801,0.165211,0.00226583,0.00315298,0.00442977,0.00174091
2507,0.17449,0.16185,0.00173889,0.003565,0.00477341,0.0025626
2508,0.172315,0.158278,0.00137071,0.00400048,0.00513248,0.00353296
2509,0.170268,0.154517,0.00115167,0.00445708,0.00550388,0.00463854
2510,0.16834,0.150586,0.00107151,0.00493242,0.00588444,0.00586528
2511,0.166522,0.146509,0.00111947,0.00542418,0.0062709,0.00719862
2512,0.164804,0.142306,0.00128437,0.00593003,0.00665997,0.00862364
2513,0.163176,0.138,0.00155471,0.00644768,0.00704834,0.0101251
2514,0.161627,0.133613,0.00191882,0.00697486,0.00743273,0.0116878
2515,0.160147,0.129167,0.00236489,0.00750933,0.0078099,0.0132962
2516,0.158726,0.124684,0.00288116,0.00804888,0.00817669,0.0149351
2517,0.157351,0.120184,0.00345594,0.00859135,0.00853006,0.0165896
2518,0.156014,0.11569,0.00407775,0.0091346,0.00886708,0.0182448
2519,0.154704,0.11122,0.00473537,0.00967654,0.009185,0.0198865
2520,0.15341,0.106794,0.00541797,0.0102151,0.00948123,0.021501
2521,0.152122,0.10243,0.00611516,0.0107483,0.0097534,0.0230749
2522,0.150831,0.0981449,0.00681703,0.0112743,0.00999933,0.0245959
2523,0.149529,0.093954,0.00751428,0.011791,0.0102171,0.0260524
2524,0.148205,0.0898722,0.00819821,0.0122966,0.010405,0.0274333
2525,0.146853,0.0859127,0.00886082,0.0127894,0.0105617,0.0287288
2526,0.145466,0.0820871,0.00949481,0.0132677,0.0106859,0.02993
2527,0.144035,0.0784059,0.0100936,0.0137298,0.0107769,0.0310287
2528,0.142555,0.074878,0.0106515,0.0141741,0.0108339,0.0320179
2529,0.141022,0.0715107,0.0111634,0.0145992,0.0108567,0.0328919
2530,0.13943,0.0683101,0.0116251,0.0150035,0.0108452,0.0336457
2531,0.137775,0.0652807,0.0120334,0.0153857,0.0107996,0.0342755
2532,0.136055,0.0624254,0.0123854,0.0157447,0.0107205,0.0347786
2533,0.134267,0.0597461,0.0126795,0.0160791,0.0106086,0.0351534
2534,0.132409,0.057243,0.0129144,0.016388,0.0104648,0.0353992
2535,0.130482,0.0549151,0.0130899,0.0166703,0.0102904,0.0355164
2536,0.128485,0.0527603,0.0132063,0.0169252,0.0100868,0.0355063
2537,0.126418,0.0507751,0.0132645,0.0171518,0.00985561,0.0353713
2538,0.124284,0.0489551,0.0132662,0.0173495,0.00959876,0.0351145
2539,0.122084,0.047295,0.0132136,0.0175177,0.00931818,0.0347399
2540,0.119822,0.0457882,0.0131093,0.017656,0.00901601,0.0342522
2541,0.1175,0.0444277,0.0129565,0.017764,0.00869451,0.0336571
2542,0.115122,0.0432056,0.0127588,0.0178414,0.00835603,0.0329605
2543,0.112694,0.0421134,0.0125201,0.0178882,0.00800303,0.0321692
2544,0.110219,0.0411422,0.0122445,0.0179043,0.00763801,0.0312904
2545,0.107704,0.0402824,0.0119366,0.0178898,0.00726348,0.0303316
2546,0.105153,0.0395245,0.011601,0.0178449,0.00688201,0.0293008
2547,0.102573,0.0388585,0.0112425,0.01777,0.00649614,0.0282062
2548,0.0999704,0.0382744,0.0108657,0.0176656,0.00610837,0.0270563
2549,0.0973506,0.0377622,0.0104757,0.017532,0.00572117,0.0258595
2550,0.0947205,0.0373117,0.0100772,0.0173701,0.00533694,0.0246246
2551,0.0920867,0.0369134,0.00967479,0.0171806,0.00495798,0.0233599
2552,0.0894555,0.0365575,0.00927314,0.0169643,0.0045865,0.022074
2553,0.0868335,0.0362348,0.00887659,0.0167222,0.00422458,0.0207752
2554,0.084227,0.0359365,0.00848929,0.0164554,0.00387418,0.0194716
2555,0.0816422,0.035654,0.00811515,0.0161649,0.0035371,0.018171
2556,0.0790851,0.0353793,0.00775777,0.0158521,0.00321499,0.0168809
2557,0.0765615,0.0351052,0.00742044,0.0155181,0.00290934,0.0156084
2558,0.0740769,0.0348247,0.00710612,0.0151644,0.00262145,0.0143603
2559,0.0716364,0.0345316,0.0068174,0.0147924,0.00235245,0.0131426
2560,0.0692448,0.0342202,0.0065565,0.0144035,0.0021033,0.0119613
2561,0.0669066,0.0338858,0.00632526,0.0139993,0.00187476,0.0108215
2562,0.0646257,0.0335239,0.00612515,0.0135813,0.00166739,0.00972789
2563,0.0624058,0.0331311,0.00595721,0.0131512,0.00148159,0.0086847
2564,0.0602499,0.0327043,0.00582214,0.0127105,0.00131756,0.00769547
2565,0.0581609,0.0322413,0.00572024,0.0122608,0.00117533,0.00676323
2566,0.0561409,0.0317405,0.00565143,0.0118038,0.00105476,0.00589043
2567,0.0541918,0.0312008,0.0056153,0.0113412,0.000955532,0.00507894
2568,0.0523148,0.0306219,0.00561108,0.0108745,0.000877183,0.0043301
2569,0.0505109,0.030004,0.00563771,0.0104054,0.000819093,0.00364472
2570,0.0487805,0.0293477,0.00569381,0.00993539,0.000780506,0.00302305
2571,0.0471235,0.0286543,0.00577774,0.00946607,0.000760543,0.00246487
2572,0.0455396,0.0279254,0.00588761,0.00899892,0.000758205,0.00196948
2573,0.044028,0.0271631,0.00602131,0.0085354,0.000772394,0.00153573
2574,0.0425874,0.0263699,0.00617657,0.00807692,0.000801922,0.00116207
2575,0.0412164,0.0255486,0.00635093,0.00762482,0.000845526,0.00084655
2576,0.0399132,0.0247023,0.0065418,0.00718036,0.000901881,0.000586884
2577,0.0386755,0.0238342,0.00674653,0.00674476,0.000969612,0.000380477
2578,0.0375011,0.0229478,0.00696236,0.00631914,0.00104731,0.000224463
2579,0.0363872,0.0220469,0.00718652,0.00590454,0.00113355,0.000115743
2580,0.0353311,0.021135,0.00741622,0.00550193,0.00122689,5.10244e-05
2581,0.0343297,0.0202161,0.00764869,0.00511219,0.00132589,2.68599e-05
2582,0.0333799,0.0192938,0.00788121,0.0047361,0.00142914,3.96854e-05
2583,0.0324786,0.018372,0.00811113,0.00437437,0.00153526,8.58571e-05
2584,0.0316224,0.0174543,0.00833589,0.00402759,0.00164288,0.000161688
2585,0.0308079,0.0165444,0.00855305,0.00369628,0.00175072,0.000263484
2586,0.0300319,0.0156456,0.0087603,0.00338085,0.00185752,0.000387574
2587,0.0292909,0.0147613,0.00895548,0.00308164,0.00196212,0.000530345
2588,0.0285819,0.0138947,0.00913662,0.00279889,0.00206341,0.000688268
2589,0.0279014,0.0130485,0.00930191,0.00253274,0.00216037,0.000857927
2590,0.0272465,0.0122254,0.00944972,0.00228325,0.00225207,0.00103604
2591,0.0266141,0.0114279,0.00957866,0.00205041,0.00233766,0.00121949
2592,0.0260014,0.0106581,0.0096875,0.00183411,0.00241639,0.00140533
2593,0.0254058,0.00991793,0.00977524,0.00163417,0.0024876,0.0015908
2594,0.0248245,0.00920897,0.00984111,0.00145034,0.00255075,0.00177338
2595,0.0242555,0.00853258,0.0098845,0.00128231,0.00260536,0.00195072
2596,0.0236964,0.00788983,0.00990506,0.00112967,0.00265108,0.00212074
2597,0.0231453,0.0072815,0.00990261,0.000991997,0.00268764,0.00228157
2598,0.0226005,0.00670814,0.00987717,0.000868786,0.00271487,0.00243158
2599,0.0220605,0.00617,0.00982895,0.000759491,0.0027327,0.00256937
2600,0.0215239,0.00566711,0.00975836,0.000663523,0.00274112,0.00269379
2601,0.0209896,0.00519927,0.00966594,0.000580255,0.00274022,0.0028039
2602,0.0204567,0.00476603,0.00955241,0.000509026,0.00273019,0.002899
2603,0.0199244,0.00436676,0.00941864,0.000449152,0.00271125,0.00297861
2604,0.0193923,0.00400062,0.00926559,0.000399925,0.00268372,0.00304243
2605,0.01886,0.00366662,0.00909439,0.000360622,0.00264796,0.00309038
2606,0.0183273,0.00336359,0.00890622,0.00033051,0.0026044,0.00312256
2607,0.0177942,0.00309024,0.00870238,0.000308852,0.00255352,0.00313923
2608,0.017261,0.00284518,0.00848422,0.000294909,0.00249583,0.00314082
2609,0.0167278,0.00262688,0.00825316,0.000287946,0.00243187,0.00312789
2610,0.016195,0.00243377,0.00801065,0.000287239,0.00236223,0.00310113
2611,0.0156633,0.00226421,0.00775817,0.000292076,0.0022875,0.00306132
2612,0.0151332,0.00211652,0.00749721,0.000301761,0.0022083,0.00300936
2613,0.0146053,0.00198898,0.00722926,0.00031562,0.00212525,0.00294622
2614,0.0140806,0.00187988,0.00695581,0.000333002,0.00203897,0.00287293
2615,0.0135597,0.00178752,0.00667829,0.000353284,0.00195009,0.00279055
2616,0.0130436,0.0017102,0.00639812,0.000375872,0.00185921,0.00270018
2617,0.0125331,0.00164629,0.00611667,0.000400203,0.00176693,0.00260296
2618,0.012029,0.00159418,0.00583525,0.000425747,0.00167384,0.00250001
2619,0.0115324,0.00155232,0.00555511,0.00045201,0.0015805,0.00239243
2620,0.011044,0.00151924,0.00527743,0.000478536,0.00148743,0.00228133
2621,0.0105646,0.00149355,0.00500329,0.000504901,0.00139514,0.00216776
2622,0.0100952,0.00147392,0.00473373,0.000530725,0.00130409,0.00205274
2623,0.00963644,0.00145913,0.00446966,0.00055566,0.00121472,0.00193726
2624,0.00918904,0.00144804,0.00421195,0.0005794,0.00112744,0.00182221
2625,0.00875368,0.00143963,0.00396133,0.000601675,0.00104259,0.00170846
2626,0.00833093,0.00143293,0.00371847,0.000622251,0.0009605,0.00159678
2627,0.00792133,0.00142711,0.00348395,0.00064093,0.000881454,0.00148788
2628,0.00752532,0.00142143,0.00325824,0.00065755,0.000805691,0.0013824
2629,0.00714327,0.00141523,0.00304174,0.000671982,0.000733414,0.0012809
2630,0.00677548,0.00140796,0.00283476,0.000684128,0.000664787,0.00118385
2631,0.00642217,0.00139915,0.00263751,0.000693921,0.000599935,0.00109165
2632,0.00608348,0.00138842,0.00245015,0.000701324,0.000538947,0.00100463
2633,0.00575948,0.00137548,0.00227275,0.000706323,0.00048188,0.000923045
2634,0.00545017,0.00136011,0.00210531,0.000708934,0.000428753,0.000847063
2635,0.00515546,0.00134216,0.00194776,0.00070919,0.000379557,0.000776793
2636,0.00487521,0.00132156,0.00179997,0.000707149,0.000334253,0.000712277
2637,0.00460922,0.00129828,0.00166178,0.000702885,0.000292777,0.000653496
2638,0.0043572,0.00127235,0.00153295,0.000696489,0.000255037,0.000600374
2639,0.00411885,0.00124387,0.00141321,0.000688067,0.000220924,0.000552782
2640,0.00389379,0.00121296,0.00130225,0.000677736,0.000190307,0.000510548
2641,0.00368161,0.00117977,0.00119972,0.000665623,0.000163038,0.000473454
2642,0.00348185,0.00114451,0.00110527,0.000651865,0.000138956,0.000441252
2643,0.00329403,0.00110738,0.0010185,0.000636604,0.000117889,0.00041366
2644,0.00311763,0.00106862,0.000938996,0.000619985,9.96553e-05,0.000390372
2645,0.00295212,0.00102848,0.000866353,0.000602158,8.40653e-05,0.000371066
2646,0.00279696,0.00098721,0.000800142,0.000583275,7.09263e-05,0.000355403
2647,0.00265157,0.000945076,0.000739937,0.000563483,6.00425e-05,0.000343035
2648,0.00251541,0.000902337,0.00068531,0.000542934,5.1218e-05,0.000333611
2649,0.0023879,0.00085925,0.000635842,0.000521771,4.42581e-05,0.00032678
2650,0.00226848,0.000816062,0.000591119,0.000500136,3.89713e-05,0.000322195
2651,0.00215661,0.000773015,0.00055074,0.000478167,3.51708e-05,0.000319516
2652,0.00205173,0.000730333,0.000514318,0.000455993,3.26758e-05,0.000318415
2653,0.00195334,0.00068823,0.000481479,0.000433738,3.13125e-05,0.000318578
2654,0.00186091,0.000646901,0.000451869,0.00041152,3.09155e-05,0.000319708
2655,0.00177398,0.000606525,0.000425153,0.000389447,3.13284e-05,0.000321526
2656,0.00169207,0.000567259,0.000401015,0.00036762,3.24047e-05,0.000323774
2657,0.00161476,0.000529245,0.000379159,0.000346131,3.40079e-05,0.000326216
2658,0.00154163,0.000492604,0.000359313,0.000325065,3.60125e-05,0.000328638
2659,0.00147231,0.000457435,0.000341226,0.000304496,3.83036e-05,0.00033085
2660,0.00140644,0.000423823,0.000324667,0.000284491,4.07774e-05,0.000332687
2661,0.00134371,0.000391829,0.000309427,0.000265108,4.33411e-05,0.000334005
2662,0.00128381,0.000361499,0.00029532,0.000246396,4.59128e-05,0.000334686
2663,0.00122649,0.000332861,0.000282177,0.000228397,4.84209e-05,0.000334632
2664,0.0011715,0.000305927,0.000269852,0.000211144,5.08043e-05,0.000333769
2665,0.00111863,0.000280695,0.000258214,0.000194663,5.30115e-05,0.000332043
2666,0.0010677,0.000257148,0.000247153,0.000178973,5.50005e-05,0.000329421
2667,0.00101854,0.000235258,0.000236573,0.000164086,5.67381e-05,0.000325885
2668,0.000971022,0.000214984,0.000226394,0.000150007,5.8199e-05,0.000321439
2669,0.000925026,0.000196277,0.000216549,0.000136737,5.93658e-05,0.000316096
2670,0.000880454,0.00017908,0.000206987,0.000124271,6.02279e-05,0.000309888
2671,0.000837227,0.000163329,0.000197664,0.000112597,6.07807e-05,0.000302856
2672,0.000795283,0.000148953,0.000188549,0.000101702,6.10256e-05,0.000295053
2673,0.000754573,0.000135877,0.000179621,9.1568e-05,6.09686e-05,0.000286539
2674,0.000715062,0.000124025,0.000170863,8.21722e-05,6.06201e-05,0.000277381
2675,0.000676724,0.000113318,0.000162268,7.34905e-05,5.9994e-05,0.000267653
2676,0.000639544,0.000103674,0.000153834,6.54959e-05,5.91072e-05,0.000257433
2677,0.000603513,9.50134e-05,0.000145562,5.81596e-05,5.79791e-05,0.000246799
2678,0.000568631,8.72569e-05,0.000137458,5.14509e-05,5.66309e-05,0.000235833
2679,0.000534897,8.03265e-05,0.000129532,4.53383e-05,5.50852e-05,0.000224616
2680,0.000502319,7.41464e-05,0.000121792,3.97892e-05,5.33653e-05,0.000213226
2681,0.000470904,6.86441e-05,0.000114252,3.47707e-05,5.14952e-05,0.000201742
2682,0.000440659,6.37499e-05,0.000106923,3.02498e-05,4.94986e-05,0.000190238
2683,0.000411594,5.93983e-05,9.98178e-05,2.61935e-05,4.73992e-05,0.000178785
2684,0.000383715,5.55273e-05,9.29488e-05,2.25693e-05,4.52198e-05,0.00016745
2685,0.000357027,5.20795e-05,8.63272e-05,1.93452e-05,4.29827e-05,0.000156292
2686,0.000331533,4.90016e-05,7.99633e-05,1.64902e-05,4.07087e-05,0.00014537
2687,0.000307235,4.62446e-05,7.3866e-05,1.39741e-05,3.84175e-05,0.000134732
2688,0.000284127,4.37643e-05,6.80428e-05,1.17678e-05,3.61274e-05,0.000124425
2689,0.000262204,4.15205e-05,6.24994e-05,9.84362e-06,3.38551e-05,0.000114486
2690,0.000241456,3.94772e-05,5.72398e-05,8.17508e-06,3.16159e-05,0.000104948
2691,0.000221868,3.76028e-05,5.22662e-05,6.73712e-06,2.94231e-05,9.58386e-05
2692,0.000203422,3.58693e-05,4.7579e-05,5.50616e-06,2.72887e-05,8.7179e-05
2693,0.000186097,3.42526e-05,4.3177e-05,4.46007e-06,2.52229e-05,7.89849e-05
2694,0.000169868,3.27319e-05,3.90571e-05,3.57824e-06,2.32342e-05,7.1267e-05
2695,0.000154707,3.12897e-05,3.5215e-05,2.84151e-06,2.13298e-05,6.40309e-05
2696,0.000140581,2.99115e-05,3.16445e-05,2.23224e-06,1.95151e-05,5.72778e-05
2697,0.000127457,2.85853e-05,2.83386e-05,1.7342e-06,1.77944e-05,5.10046e-05
2698,0.000115298,2.73017e-05,2.52887e-05,1.33257e-06,1.61704e-05,4.52045e-05
2699,0.000104065,2.60532e-05,2.24855e-05,1.01389e-06,1.46449e-05,3.98673e-05
2700,9.37174e-05,2.48345e-05,1.99187e-05,7.66e-07,1.32184e-05,3.49799e-05
2701,8.42135e-05,2.36417e-05,1.75773e-05,5.7796e-07,1.18903e-05,3.05263e-05
2702,7.55101e-05,2.24722e-05,1.54498e-05,4.40008e-07,1.06593e-05,2.64887e-05
2703,6.75636e-05,2.13248e-05,1.35244e-05,3.43476e-07,9.52337e-06,2.28475e-05
2704,6.03299e-05,2.01991e-05,1.17889e-05,2.80723e-07,8.47966e-06,1.95816e-05
2705,5.37652e-05,1.90955e-05,1.02309e-05,2.45057e-07,7.52485e-06,1.66688e-05
2706,4.78257e-05,1.8015e-05,8.8384e-06,2.30666e-07,6.65513e-06,1.40865e-05
2707,4.24684e-05,1.6959e-05,7.59911e-06,2.3254e-07,5.86635e-06,1.18114e-05
2708,3.76511e-05,1.59291e-05,6.50115e-06,2.46406e-07,5.15408e-06,9.82037e-06
2709,3.33327e-05,1.49271e-05,5.53292e-06,2.68652e-07,4.51371e-06,8.09032e-06
2710,2.94735e-05,1.3955e-05,4.68319e-06,2.96265e-07,3.94051e-06,6.59856e-06
2711,2.60352e-05,1.30145e-05,3.94119e-06,3.26766e-07,3.4297e-06,5.323e-06
2712,2.29812e-05,1.21075e-05,3.29662e-06,3.58146e-07,2.97653e-06,4.24233e-06
2713,2.02766e-05,1.12355e-05,2.73976e-06,3.88817e-07,2.57632e-06,3.33614e-06
2714,1.78884e-05,1.03999e-05,2.26142e-06,4.17551e-07,2.22448e-06,2.58502e-06
2715,1.57856e-05,9.60184e-06,1.85303e-06,4.43435e-07,1.9166e-06,1.9707e-06
2716,1.3939e-05,8.84212e-06,1.50659e-06,4.65825e-07,1.64843e-06,1.47607e-06
2717,1.23216e-05,8.12137e-06,1.21474e-06,4.84305e-07,1.41597e-06,1.08525e-06
2718,1.09082e-05,7.43991e-06,9.70676e-07,4.98648e-07,1.21539e-06,7.83577e-07
2719,9.6756e-06,6.79777e-06,7.68215e-07,5.08785e-07,1.04315e-06,5.57673e-07
2720,8.60255e-06,6.19474e-06,6.01727e-07,5.14774e-07,8.95936e-07,3.95374e-07
2721,7.66969e-06,5.63036e-06,4.66135e-07,5.16771e-07,7.70694e-07,2.8573e-07
2722,6.85939e-06,5.10391e-06,3.56884e-07,5.15008e-07,6.64624e-07,2.18966e-07
2723,6.1558e-06,4.61451e-06,2.69918e-07,5.09776e-07,5.75175e-07,1.86427e-07
2724,5.54467e-06,4.16105e-06,2.01644e-07,5.01402e-07,5.0004e-07,1.80526e-07
2725,5.01328e-06,3.74231e-06,1.48904e-07,4.90238e-07,4.37149e-07,1.9468e-07
2726,4.55037e-06,3.35688e-06,1.08941e-07,4.76648e-07,3.84654e-07,2.2324e-07
2727,4.146e-06,3.0033e-06,7.93656e-08,4.60995e-07,3.40921e-07,2.61422e-07
2728,3.79149e-06,2.67998e-06,5.81256e-08,4.43637e-07,3.04512e-07,3.05232e-07
2729,3.47925e-06,2.38529e-06,4.34709e-08,4.24916e-07,2.74176e-07,3.51394e-07
2730,3.20275e-06,2.11756e-06,3.39244e-08,4.05158e-07,2.48829e-07,3.97277e-07
2731,2.95639e-06,1.8751e-06,2.82518e-08,3.84665e-07,2.27544e-07,4.40822e-07
2732,2.73538e-06,1.65622e-06,2.54334e-08,3.63713e-07,2.09533e-07,4.80476e-07
2733,2.5357e-06,1.45926e-06,2.46372e-08,3.42552e-07,1.94134e-07,5.15121e-07
2734,2.35398e-06,1.28256e-06,2.51951e-08,3.21406e-07,1.80796e-07,5.44021e-07
2735,2.18741e-06,1.12454e-06,2.65792e-08,3.00471e-07,1.69067e-07,5.66754e-07
2736,2.0337e-06,9.83657e-07,2.8382e-08,2.79915e-07,1.58582e-07,5.83166e-07
2737,1.89098e-06,8.5843e-07,3.02966e-08,2.59883e-07,1.49048e-07,5.93321e-07
2738,1.75774e-06,7.47456e-07,3.21006e-08,2.40492e-07,1.40239e-07,5.9745e-07
2739,1.63279e-06,6.49405e-07,3.36409e-08,2.21839e-07,1.31979e-07,5.95924e-07
2740,1.51519e-06,5.63024e-07,3.48201e-08,2.03998e-07,1.2414e-07,5.89205e-07
2741,1.40421e-06,4.87144e-07,3.55855e-08,1.87026e-07,1.16629e-07,5.77828e-07
2742,1.2993e-06,4.20676e-07,3.59188e-08,1.70961e-07,1.09383e-07,5.62365e-07
2743,1.20004e-06,3.62615e-07,3.58278e-08,1.55826e-07,1.02363e-07,5.43411e-07
2744,1.10611e-06,3.12033e-07,3.53392e-08,1.41631e-07,9.55475e-08,5.21559e-07
2745,1.01727e-06,2.68082e-07,3.44926e-08,1.28372e-07,8.89299e-08,4.97389e-07
2746,9.33332e-07,2.29991e-07,3.33355e-08,1.1604e-07,8.25121e-08,4.71454e-07
2747,8.54164e-07,1.97058e-07,3.19199e-08,1.04612e-07,7.6303e-08,4.44272e-07
2748,7.79645e-07,1.68651e-07,3.02988e-08,9.40612e-08,7.03153e-08,4.16319e-07
2749,7.0967e-07,1.44201e-07,2.85237e-08,8.43555e-08,6.45633e-08,3.88026e-07
2750,6.44139e-07,1.23201e-07,2.66437e-08,7.54577e-08,5.90617e-08,3.59775e-07
2751,5.8295e-07,1.05198e-07,2.47032e-08,6.73275e-08,5.38237e-08,3.31897e-07
2752,5.25993e-07,8.97914e-08,2.27421e-08,5.99227e-08,4.8861e-08,3.04676e-07
2753,4.73151e-07,7.66266e-08,2.07949e-08,5.31998e-08,4.41822e-08,2.78347e-07
2754,4.24292e-07,6.53924e-08,1.88907e-08,4.71146e-08,3.97935e-08,2.53101e-07
2755,3.79275e-07,5.58161e-08,1.70532e-08,4.16231e-08,3.56977e-08,2.29085e-07
2756,3.37947e-07,4.76601e-08,1.5301e-08,3.66819e-08,3.18946e-08,2.06409e-07
2757,3.00144e-07,4.07179e-08,1.36482e-08,3.22487e-08,2.83813e-08,1.85147e-07
2758,2.65692e-07,3.48109e-08,1.21044e-08,2.82825e-08,2.5152e-08,1.65343e-07
2759,2.34414e-07,2.97849e-08,1.06756e-08,2.4744e-08,2.21986e-08,1.4701e-07
2760,2.06122e-07,2.55076e-08,9.36464e-09,2.15957e-08,1.95111e-08,1.30143e-07
2761,1.80631e-07,2.18656e-08,8.17134e-09,1.88022e-08,1.70777e-08,1.14714e-07
2762,1.57749e-07,1.87624e-08,7.09348e-09,1.63303e-08,1.4885e-08,1.00678e-07
2763,1.3729e-07,1.61155e-08,6.12698e-09,1.41487e-08,1.29191e-08,8.79793e-08
2764,1.19066e-07,1.38552e-08,5.26639e-09,1.22286e-08,1.1165e-08,7.65513e-08
2765,1.02898e-07,1.19223e-08,4.50529e-09,1.05429e-08,9.60744e-09,6.63202e-08
2766,8.86089e-08,1.02669e-08,3.83655e-09,9.06705e-09,8.2312e-09,5.72072e-08
2767,7.60299e-08,8.84691e-09,3.25269e-09,7.77828e-09,7.02101e-09,4.9131e-08
2768,6.49999e-08,7.62679e-09,2.74607e-09,6.65585e-09,5.96199e-09,4.20092e-08
2769,5.53665e-08,6.57673e-09,2.30912e-09,5.68087e-09,5.03977e-09,3.576e-08
2770,4.69864e-08,5.67163e-09,1.93445e-09,4.83622e-09,4.24059e-09,3.03035e-08
2771,3.97256e-08,4.89037e-09,1.61501e-09,4.10642e-09,3.55142e-09,2.55624e-08
2772,3.346e-08,4.21515e-09,1.34417e-09,3.47754e-09,2.96007e-09,2.1463e-08
2773,2.80751e-08,3.63097e-09,1.11577e-09,2.93709e-09,2.45517e-09,1.79361e-08
2774,2.34661e-08,3.12516e-09,9.2415e-10,2.47389e-09,2.02627e-09,1.49167e-08
2775,1.95375e-08,2.68698e-09,7.6418e-10,2.07799e-09,1.66379e-09,1.23445e-08
2776,1.62027e-08,2.30729e-09,6.31257e-10,1.74056e-09,1.35903e-09,1.01645e-08
2777,1.33838e-08,1.97831e-09,5.21287e-10,1.45376e-09,1.10415e-09,8.32632e-09
2778,1.10112e-08,1.69338e-09,4.30667e-10,1.21069e-09,8.92147e-10,6.78434e-09
2779,9.02276e-09,1.44677e-09,3.56249e-10,1.00528e-09,7.16767e-10,5.4977e-09
2780,7.36346e-09,1.23353e-09,2.95313e-10,8.32195e-10,5.72505e-10,4.42992e-09
2781,5.98489e-09,1.04938e-09,2.45524e-10,6.86791e-10,4.54526e-10,3.54867e-09
2782,4.84461e-09,8.90594e-10,2.04897e-10,5.65008e-10,3.58616e-10,2.82549e-09
2783,3.90564e-09,7.53924e-10,1.71758e-10,4.63324e-10,2.81126e-10,2.23551e-09
2784,3.13594e-09,6.36528e-10,1.44706e-10,3.78688e-10,2.18916e-10,1.75711e-09
2785,2.50786e-09,5.35914e-10,1.22579e-10,3.08468e-10,1.69302e-10,1.3716e-09
2786,1.9977e-09,4.49893e-10,1.0442e-10,2.50399e-10,1.30004e-10,1.06298e-09
2787,1.58523e-09,3.76541e-10,8.94485e-11,2.0254e-10,9.91006e-11,8.176e-10
2788,1.25329e-09,3.14169e-10,7.7031e-11,1.63231e-10,7.49793e-11,6.23882e-10
2789,9.87405e-10,2.61288e-10,6.66593e-11,1.31058e-10,5.62992e-11,4.72099e-10
2790,7.7541e-10,2.16594e-10,5.79275e-11,1.04821e-10,4.19517e-11,3.54116e-10
2791,6.07161e-10,1.7894e-10,5.05143e-11,8.35026e-11,3.10274e-11,2.63177e-10
2792,4.74233e-10,1.47322e-10,4.41666e-11,6.62474e-11,2.27853e-11,1.93712e-10
2793,3.69674e-10,1.20865e-10,3.86865e-11,5.23355e-11,1.66267e-11,1.4116e-10
