t,T+R,N_0,N_1,N_2
245,0.0962028,7.32805e-26,2.07389e-26,3.25285e-26
246,0.0939842,5.6185e-26,1.16685e-26,4.26549e-26
247,0.0918021,3.8407e-26,2.00432e-26,7.29729e-26
248,0.089656,6.16731e-26,2.47618e-26,5.41126e-26
249,0.0875454,6.77563e-26,1.32738e-26,2.38962e-26
250,0.0854698,3.79292e-26,1.79688e-26,6.31297e-26
251,0.0834288,4.54017e-26,2.98472e-26,6.84332e-26
252,0.0814219,6.59208e-26,2.51895e-26,3.6569e-26
253,0.0794485,4.9116e-26,1.65708e-26,2.65692e-26
254,0.0775083,2.4479e-26,2.49117e-26,5.88559e-26
255,0.0756009,5.16307e-26,3.08543e-26,6.63696e-26
256,0.0737257,7.04983e-26,2.12835e-26,2.15358e-26
257,0.0718824,4.1396e-26,1.33663e-26,4.00312e-26
258,0.0700707,3.18382e-26,2.51058e-26,7.6449e-26
259,0.06829,5.84227e-26,2.50166e-26,5.05522e-26
260,0.0665401,4.34414e-26,1.69759e-26,3.31045e-26
261,0.0648206,1.98953e-26,1.78332e-26,5.91469e-26
262,0.0631311,4.43861e-26,3.40836e-26,6.19146e-26
263,0.0614714,4.91994e-26,2.76238e-26,2.85834e-26
264,0.059841,3.06947e-26,2.33411e-26,3.77623e-26
265,0.0582397,4.1598e-26,2.05971e-26,7.30968e-26
266,0.0566671,5.37412e-26,2.75818e-26,6.08526e-26
267,0.0551231,3.64766e-26,2.14439e-26,1.8765e-26
268,0.0536073,3.04337e-26,2.43224e-26,6.8472e-26
269,0.0521194,3.69656e-26,3.4578e-26,4.77396e-26
270,0.0506592,4.11116e-26,1.60859e-26,2.99997e-26
271,0.0492265,2.94404e-26,1.92932e-26,4.37862e-26
272,0.0478209,4.08247e-26,2.93924e-26,6.60746e-26
273,0.0464424,5.38994e-26,3.09049e-26,3.95048e-26
274,0.0450906,3.47384e-26,1.29377e-26,3.72724e-26
275,0.0437653,2.85482e-26,2.14644e-26,7.1882e-26
276,0.0424663,4.66515e-26,2.99386e-26,5.20693e-26
277,0.0411934,4.21957e-26,1.74486e-26,2.82911e-26
278,0.0399465,1.87533e-26,1.89207e-26,4.22584e-26
279,0.0387252,4.22151e-26,3.38426e-26,6.5908e-26
280,0.0375294,5.32959e-26,3.8423e-26,2.41165e-26
281,0.0363589,2.71676e-26,1.71505e-26,3.48156e-26
282,0.0352135,3.37114e-26,3.68716e-26,5.6493e-26
283,0.034093,4.63236e-26,4.14071e-26,3.06335e-26
284,0.0329972,2.92099e-26,1.47269e-26,3.11096e-26
285,0.0319259,1.68181e-26,3.52764e-26,5.71683e-26
286,0.0308789,4.48931e-26,4.8152e-26,2.8864e-26
287,0.029856,3.0805e-26,1.79196e-26,3.59905e-26
288,0.0288571,2.09186e-26,4.16692e-26,6.10905e-26
