t,T+R,N_0,N_1,N_2,N_3
200,0.827754,5.46092e-28,2.63219e-28,1.86706e-28,1.44243e-27
201,0.824742,7.0502e-28,4.37392e-28,4.98214e-29,1.39402e-27
202,0.821677,7.12888e-28,6.50831e-28,2.14461e-28,1.30114e-27
203,0.81856,6.94377e-28,6.19302e-28,2.55494e-28,1.44799e-27
204,0.815389,6.33258e-28,2.52198e-29,2.41805e-28,1.57489e-27
205,0.812163,8.29669e-28,1.04055e-28,8.62133e-29,1.50538e-27
206,0.808882,9.72726e-28,5.44287e-28,1.74026e-28,1.38173e-27
207,0.805544,9.26431e-28,7.75118e-28,2.17229e-28,1.26302e-27
208,0.80215,8.12541e-28,2.20962e-28,2.87632e-28,1.47221e-27
209,0.798699,8.17473e-28,1.95567e-29,1.18686e-28,1.63855e-27
210,0.79519,1.00177e-27,-5.29157e-29,7.0759e-29,1.48543e-27
211,0.791622,1.14293e-27,5.16794e-28,1.65493e-28,1.31433e-27
212,0.787996,9.42995e-28,2.16627e-28,2.47969e-28,1.38262e-27
213,0.784311,9.03413e-28,-6.8098e-29,1.92841e-28,1.34529e-27
214,0.780567,9.53061e-28,-3.58095e-28,1.06965e-28,1.45167e-27
215,0.776764,1.1467e-27,6.88967e-29,2.09327e-28,1.33323e-27
216,0.772901,1.14221e-27,3.17463e-28,2.57156e-28,1.18501e-27
217,0.76898,1.11824e-27,8.08098e-29,2.19731e-28,1.35842e-27
218,0.764999,1.01023e-27,-4.04673e-28,1.67161e-28,1.38862e-27
219,0.76096,1.13084e-27,-3.30419e-28,2.17202e-28,1.30434e-27
220,0.756863,1.36622e-27,8.53479e-29,2.98151e-28,1.1061e-27
221,0.752709,1.12539e-27,5.52869e-29,2.8621e-28,1.12024e-27
222,0.748498,1.16049e-27,-3.02606e-28,2.5134e-28,1.15955e-27
223,0.744231,1.1453e-27,-4.85666e-28,2.53355e-28,1.13628e-27
224,0.739909,1.35432e-27,-6.33733e-29,3.45144e-28,1.00734e-27
225,0.735533,1.38168e-27,1.53165e-28,3.3809e-28,8.87029e-28
226,0.731105,1.15268e-27,-2.03174e-28,3.02756e-28,9.73092e-28
227,0.726626,1.21949e-27,-4.15806e-28,2.70571e-28,9.14746e-28
228,0.722097,1.36678e-27,-1.82915e-28,3.52384e-28,7.52794e-28
229,0.71752,1.53056e-27,2.85449e-29,3.5715e-28,6.8801e-28
230,0.712896,1.3649e-27,-1.74213e-28,2.7179e-28,6.52235e-28
231,0.708229,1.19716e-27,-5.00553e-28,3.08446e-28,6.81511e-28
232,0.703519,1.5016e-27,-1.99535e-28,2.26041e-28,5.99501e-28
233,0.698768,1.76198e-27,-1.17576e-28,2.92408e-28,5.1352e-28
234,0.69398,1.68784e-27,-1.75702e-28,2.65786e-28,4.02865e-28
235,0.689156,1.47818e-27,-4.4781e-28,2.35409e-28,4.6459e-28
236,0.684299,1.63512e-27,-3.38862e-28,1.76663e-28,4.20119e-28
237,0.679412,1.85523e-27,-1.7775e-28,2.51417e-28,3.6486e-28
238,0.674497,2.06527e-27,-2.29495e-28,2.52549e-28,3.10374e-28
239,0.669557,1.85209e-27,-4.33166e-28,2.28882e-28,3.26972e-28
240,0.664595,1.95448e-27,-3.81761e-28,1.2754e-28,3.11669e-28
241,0.659614,2.11929e-27,-2.7295e-28,1.96619e-28,2.60608e-28
242,0.654617,2.34106e-27,-1.21888e-28,2.0081e-28,2.21841e-28
243,0.649607,2.13877e-27,-3.5632e-28,1.83986e-28,2.59212e-28
244,0.644587,2.21852e-27,-4.45464e-28,1.6906e-28,2.25409e-28
245,0.639561,2.41171e-27,-1.44165e-28,1.58039e-28,1.82765e-28
246,0.634531,2.55714e-27,-1.13338e-28,1.64565e-28,1.70298e-28
247,0.629501,2.27335e-27,-2.77325e-28,1.71997e-28,1.64235e-28
248,0.624474,2.53602e-27,-3.11344e-28,1.21172e-28,1.67098e-28
249,0.619454,2.59885e-27,-1.58411e-29,6.87432e-29,1.58308e-28
250,0.614443,2.78619e-27,-6.76848e-29,1.08929e-28,1.39779e-28
251,0.609446,2.56887e-27,-1.58302e-28,7.43026e-29,1.31903e-28
252,0.604465,2.28753e-27,-6.17266e-29,3.19782e-29,1.42567e-28
253,0.599503,2.49592e-27,1.23908e-28,7.6392e-29,1.30798e-28
254,0.594564,2.67855e-27,4.59697e-29,8.59978e-29,1.01655e-28
255,0.58965,2.43387e-27,2.0496e-29,4.62007e-29,1.10419e-28
256,0.584765,2.39517e-27,1.0994e-28,1.63934e-29,1.24837e-28
257,0.579912,2.49469e-27,3.41096e-28,5.0805e-29,8.68711e-29
258,0.575093,2.62791e-27,1.78304e-28,2.21515e-29,9.96782e-29
259,0.570311,2.15987e-27,1.35202e-28,4.08539e-29,9.58859e-29
260,0.56557,1.85925e-27,3.32141e-28,-4.24504e-30,9.88442e-29
261,0.56087,1.8938e-27,4.04441e-28,3.00846e-29,8.31365e-29
262,0.556215,1.99402e-27,2.13059e-28,2.74313e-29,1.03498e-28
263,0.551607,1.68791e-27,2.43171e-28,1.57524e-29,1.10035e-28
264,0.547048,1.2122e-27,4.1732e-28,7.92336e-30,1.22885e-28
265,0.54254,1.27202e-27,4.83275e-28,3.84572e-29,1.25241e-28
266,0.538084,1.40179e-27,3.1981e-28,2.01007e-29,1.20628e-28
267,0.533683,8.01801e-28,4.54318e-28,1.61667e-29,1.34292e-28
268,0.529337,5.23662e-28,5.37691e-28,-9.26183e-30,1.33746e-28
269,0.525047,6.05415e-28,3.51831e-28,7.95558e-30,1.48397e-28
270,0.520816,4.83755e-28,2.09453e-28,2.65025e-29,1.72685e-28
271,0.516643,5.69968e-29,4.56487e-28,7.68677e-30,1.93646e-28
272,0.51253,1.89481e-28,5.33894e-28,-9.20315e-30,1.87341e-28
273,0.508476,1.47649e-28,5.23641e-28,3.06458e-29,1.99134e-28
274,0.504482,-4.82997e-29,3.833e-29,6.03195e-29,2.5779e-28
275,0.500548,-2.48363e-28,3.62816e-28,1.30781e-29,2.6924e-28
276,0.496673,-1.39216e-28,3.48871e-28,2.27158e-29,2.63309e-28
277,0.492858,-5.57659e-29,4.77246e-29,6.45758e-29,2.80852e-28
278,0.489101,-1.35089e-28,-2.99006e-29,4.85457e-29,3.61763e-28
279,0.485403,-7.12788e-29,1.20063e-28,3.251e-29,3.8963e-28
280,0.481761,4.56052e-29,1.23687e-28,7.39586e-29,4.16287e-28
281,0.478175,1.47525e-28,3.65296e-30,1.30626e-28,4.00983e-28
282,0.474643,1.29577e-28,-1.50082e-28,1.09549e-28,4.57753e-28
283,0.471164,4.04768e-28,-1.3155e-28,1.01076e-28,5.18843e-28
284,0.467736,7.31588e-28,-3.40063e-29,1.6331e-28,5.37768e-28
285,0.464357,8.17603e-28,-1.38855e-28,2.30873e-28,5.54887e-28
286,0.461026,1.12883e-27,-1.50823e-28,1.7959e-28,6.29972e-28
287,0.457738,1.8533e-27,-1.8796e-28,2.20093e-28,6.49598e-28
288,0.454494,1.88771e-27,-1.42487e-29,2.98985e-28,6.45612e-28
289,0.451289,2.03798e-27,-2.54528e-28,3.64048e-28,6.72604e-28
290,0.448121,2.586e-27,-2.50296e-28,2.31234e-28,7.3363e-28
291,0.444988,3.16407e-27,-1.00691e-28,3.88052e-28,7.03456e-28
292,0.441886,3.1822e-27,-7.55385e-29,4.2926e-28,7.6648e-28
293,0.438813,3.24475e-27,-1.13304e-28,4.26169e-28,7.74047e-28
294,0.435766,4.20458e-27,-8.617e-29,4.2051e-28,7.81803e-28
295,0.432741,4.42057e-27,-1.55184e-28,5.20514e-28,7.15438e-28
296,0.429735,4.30317e-27,-6.06628e-29,5.76134e-28,7.2571e-28
297,0.426745,4.73563e-27,-1.12157e-28,5.40816e-28,7.73825e-28
298,0.423768,5.63281e-27,-7.25193e-29,5.36289e-28,7.5903e-28
299,0.420801,4.50812e-27,8.74861e-30,6.56214e-28,6.21628e-28
300,0.41784,4.873e-27,-1.00343e-29,6.4135e-28,6.84616e-28
301,0.414882,5.89192e-27,-1.80274e-28,4.80846e-28,7.19904e-28
302,0.411923,5.76747e-27,-8.36191e-30,6.16055e-28,6.18114e-28
303,0.408961,5.07817e-27,-1.01292e-28,7.56943e-28,5.77259e-28
304,0.405993,5.2008e-27,-1.25561e-28,5.05943e-28,6.43368e-28
305,0.403015,5.62067e-27,-1.07616e-28,4.26215e-28,6.13117e-28
306,0.400024,5.446e-27,-6.8739e-29,4.68796e-28,4.07972e-28
307,0.397018,4.75517e-27,-8.15155e-29,5.41382e-28,3.85636e-28
308,0.393993,4.62243e-27,-1.97832e-28,2.73026e-28,4.59408e-28
309,0.390947,5.02851e-27,-1.46568e-28,2.45116e-28,4.09973e-28
310,0.387877,4.22591e-27,-1.53367e-28,3.08236e-28,2.89576e-28
311,0.384781,3.50493e-27,-1.65714e-28,1.91103e-28,3.03221e-28
312,0.381657,3.68121e-27,-1.56062e-28,4.57776e-29,3.12675e-28
313,0.378502,3.51109e-27,-5.2533e-29,5.80495e-29,2.64562e-28
314,0.375314,2.36891e-27,-5.11385e-29,-1.02627e-29,2.31964e-28
315,0.372091,2.40699e-27,-4.11371e-29,8.91896e-30,2.26979e-28
316,0.368833,2.24519e-27,3.06708e-29,-9.2123e-29,2.07024e-28
317,0.365537,2.02847e-27,6.28977e-29,-8.66224e-29,2.72313e-28
