t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5
3957,0.873887,-128.821,0.0315104,-4.645,0.0350241,-5.16297,0.0467525,-6.89187,0.000424337,-0.0625524,0.0124017,-1.82816
3958,0.859684,-126.375,0.0403536,-5.93204,0.0285608,-4.19848,0.0561163,-8.24918,0.000375648,-0.0552208,0.0149093,-2.19169
3959,0.843756,-123.687,0.0509935,-7.47517,0.022652,-3.32057,0.0649409,-9.51972,0.000322506,-0.0472764,0.0173353,-2.54119
3960,0.826058,-120.753,0.0636554,-9.30511,0.0175652,-2.56766,0.0729132,-10.6584,0.000267324,-0.0390772,0.0195412,-2.85653
3961,0.806557,-117.57,0.078554,-11.4507,0.0134679,-1.96319,0.0798116,-11.634,0.000217851,-0.0317557,0.0213915,-3.11819
3962,0.785238,-114.139,0.0958802,-13.9368,0.010424,-1.51519,0.0854836,-12.4256,0.000181841,-0.0264318,0.022792,-3.31296
3963,0.762105,-110.463,0.115787,-16.7827,0.00839996,-1.21753,0.0898257,-13.0197,0.000161829,-0.0234562,0.02372,-3.43807
3964,0.737186,-106.547,0.138376,-19.9998,0.00727847,-1.05197,0.0927805,-13.4097,0.000154408,-0.0223168,0.024224,-3.50113
3965,0.710537,-102.402,0.163682,-23.5896,0.00687696,-0.9911,0.0943557,-13.5985,0.000153752,-0.0221585,0.0243949,-3.51577
3966,0.682243,-98.0423,0.191656,-27.5422,0.00697093,-1.00176,0.0946493,-13.6017,0.000155447,-0.0223386,0.0243249,-3.49564
3967,0.65242,-93.487,0.222163,-31.8344,0.00732173,-1.04915,0.0938606,-13.4495,0.000157793,-0.0226106,0.0240762,-3.44994
3968,0.621217,-88.7588,0.254967,-36.4294,0.00770644,-1.10109,0.0922742,-13.184,0.000160854,-0.0229827,0.0236743,-3.38256
3969,0.588812,-83.8851,0.289734,-41.2769,0.0079457,-1.13198,0.0902167,-12.8527,0.000164646,-0.0234563,0.0231271,-3.29481
3970,0.555411,-78.8966,0.326038,-46.314,0.00792424,-1.12564,0.0880046,-12.5011,0.000167501,-0.0237937,0.0224541,-3.18962
3971,0.521248,-73.8276,0.363373,-51.4667,0.00760063,-1.07652,0.0859035,-12.167,0.000165825,-0.0234868,0.0217093,-3.07482
3972,0.486575,-68.7147,0.401166,-56.6532,0.00700571,-0.989356,0.0841137,-11.8786,0.000156266,-0.0220681,0.0209832,-2.96327
3973,0.451661,-63.5967,0.438802,-61.786,0.00623196,-0.877498,0.0827825,-11.6563,0.000138995,-0.0195714,0.0203835,-2.87012
3974,0.416786,-58.5129,0.47564,-66.7753,0.00541687,-0.760478,0.0820317,-11.5165,0.000118717,-0.0166667,0.0200067,-2.80875
3975,0.382233,-53.5031,0.511041,-71.5329,0.00472285,-0.66108,0.0819859,-11.476,0.000101879,-0.0142604,0.0199152,-2.78762
3976,0.348284,-48.6061,0.544392,-75.9746,0.00431474,-0.60216,0.0827867,-11.5536,9.2651e-05,-0.0129303,0.0201303,-2.80936
3977,0.315212,-43.8593,0.575129,-80.0249,0.00433599,-0.60332,0.0845902,-11.7701,9.14084e-05,-0.0127188,0.0206412,-2.87207
3978,0.283277,-39.2977,0.602766,-83.6192,0.00488556,-0.677753,0.0875502,-12.1455,9.62957e-05,-0.0133587,0.021425,-2.97219
3979,0.25272,-34.9534,0.626911,-86.7072,0.00599921,-0.829743,0.0917953,-12.6961,0.000105574,-0.0146018,0.0224694,-3.10772
3980,0.22376,-30.8546,0.647281,-89.2546,0.00763947,-1.05342,0.0974104,-13.4321,0.000118899,-0.0163952,0.0237897,-3.2804
3981,0.19659,-27.026,0.663717,-91.2438,0.00969701,-1.33309,0.104428,-14.3561,0.000137344,-0.0188813,0.0254308,-3.49606
3982,0.171373,-23.4877,0.676177,-92.6742,0.0120032,-1.64512,0.112831,-15.4642,0.000162245,-0.0222366,0.0274531,-3.76262
3983,0.148243,-20.2556,0.684735,-93.5608,0.014351,-1.96088,0.122569,-16.7476,0.000193065,-0.02638,0.0299084,-4.08662
3984,0.127304,-17.3413,0.689568,-93.9326,0.0165189,-2.25019,0.13357,-18.1948,0.000225931,-0.0307761,0.0328125,-4.4697
3985,0.108634,-14.7525,0.690941,-93.8303,0.0182969,-2.48474,0.145745,-19.7923,0.000254933,-0.0346201,0.0361283,-4.90625
3986,0.0922801,-12.493,0.689191,-93.3038,0.0195098,-2.64127,0.158977,-21.5226,0.000275676,-0.0373214,0.0397664,-5.38364
3987,0.0782689,-10.5634,0.684709,-92.4099,0.0200391,-2.70452,0.173091,-23.3607,0.000287617,-0.0388174,0.043605,-5.88503
3988,0.0666042,-8.96112,0.677922,-91.2095,0.0198412,-2.66948,0.187818,-25.2696,0.000292971,-0.0394171,0.0475215,-6.39367
3989,0.0572731,-7.68163,0.669273,-89.7649,0.0189597,-2.54293,0.202782,-27.1978,0.000293878,-0.0394158,0.0514173,-6.89624
3990,0.0502487,-6.71839,0.659204,-88.1373,0.017528,-2.34354,0.217506,-29.0811,0.000291063,-0.0389159,0.0552223,-7.38337
3991,0.0454943,-6.06357,0.648134,-86.3847,0.0157591,-2.1004,0.231452,-30.8485,0.000284812,-0.0379604,0.0588755,-7.84705
3992,0.0429665,-5.70859,0.636452,-84.5599,0.0139244,-1.85002,0.244084,-32.4294,0.000276701,-0.0367629,0.0622959,-8.27672
3993,0.0426188,-5.64445,0.624501,-82.7092,0.0123247,-1.63229,0.254922,-33.762,0.000270648,-0.0358447,0.0653622,-8.65659
3994,0.044404,-5.86218,0.612575,-80.8715,0.011257,-1.48613,0.263575,-34.797,0.000272714,-0.0360034,0.0679158,-8.96618
3995,0.0482764,-6.35305,0.600912,-79.0785,0.0109838,-1.44544,0.269748,-35.4981,0.000289006,-0.0380324,0.0697908,-9.18429
3996,0.0541931,-7.10881,0.589698,-77.3539,0.0117063,-1.53557,0.273224,-35.8404,0.000321937,-0.0422303,0.0708566,-9.29465
3997,0.0621155,-8.12181,0.579062,-75.7143,0.0135411,-1.77054,0.273861,-35.8083,0.000367564,-0.0480602,0.0710523,-9.29032
3998,0.072009,-9.38499,0.569085,-74.1694,0.0165037,-2.15093,0.27159,-35.3965,0.000417319,-0.0543895,0.0703948,-9.17462
3999,0.0838431,-10.8919,0.559794,-72.7218,0.0204984,-2.6629,0.266441,-34.6129,0.000463768,-0.0602473,0.068959,-8.95834
4000,0.0975906,-12.6365,0.551168,-71.3681,0.0253194,-3.27849,0.258572,-33.4812,0.000505701,-0.0654808,0.066844,-8.6553
4001,0.113226,-14.6131,0.543139,-70.0985,0.0306654,-3.95773,0.248274,-32.0427,0.000548263,-0.0707598,0.0641472,-8.27895
4002,0.130724,-16.8161,0.535593,-68.8977,0.036167,-4.65245,0.23596,-30.3535,0.000598342,-0.0769696,0.0609579,-7.84152
4003,0.150057,-19.2394,0.528376,-67.7453,0.0414244,-5.3112,0.222117,-28.4786,0.000658709,-0.084456,0.0573672,-7.3553
4004,0.171192,-21.8767,0.521295,-66.6164,0.0460474,-5.8844,0.20726,-26.4857,0.000724241,-0.0925509,0.0534817,-6.83444
4005,0.194092,-24.7206,0.514127,-65.4822,0.0496914,-6.32898,0.191879,-24.4389,0.000782182,-0.0996232,0.0494285,-6.29551
4006,0.218706,-27.7628,0.506622,-64.3112,0.0520859,-6.61184,0.176425,-22.3956,0.000817085,-0.103722,0.0453436,-5.75597
4007,0.244975,-30.9933,0.498517,-63.0705,0.0530541,-6.7122,0.161285,-20.4052,0.000818503,-0.103554,0.04135,-5.23144
4008,0.272823,-34.4005,0.48954,-61.7265,0.0525248,-6.62291,0.146787,-18.5085,0.00078651,-0.0991718,0.0375393,-4.73337
4009,0.302158,-37.9709,0.479424,-60.2471,0.0505383,-6.35092,0.133181,-16.7362,0.000730808,-0.0918374,0.0339676,-4.26856
4010,0.332871,-41.6886,0.467923,-58.6025,0.0472441,-5.91684,0.120632,-15.108,0.000664248,-0.0831902,0.0306657,-3.84057
4011,0.364831,-45.5358,0.45482,-56.7677,0.0428896,-5.35321,0.109211,-13.631,0.000596098,-0.0744012,0.0276533,-3.45152
4012,0.397888,-49.4923,0.439943,-54.7233,0.0377973,-4.7015,0.0988978,-12.3016,0.000529458,-0.0658579,0.0249445,-3.10279
4013,0.431874,-53.5355,0.423178,-52.4575,0.0323319,-4.00789,0.0896107,-11.1082,0.000462933,-0.0573855,0.0225425,-2.79438
4014,0.466598,-57.6408,0.404479,-49.9669,0.0268631,-3.31851,0.0812368,-10.0355,0.000394243,-0.0487024,0.0204287,-2.52364
4015,0.501854,-61.7816,0.383874,-47.2576,0.0217279,-2.67485,0.0736628,-9.06839,0.000323632,-0.0398413,0.018558,-2.28462
4016,0.537416,-65.93,0.361472,-44.3452,0.0172011,-2.11022,0.0667893,-8.19368,0.000255354,-0.0313267,0.0168661,-2.06913
4017,0.57305,-70.0565,0.337458,-41.2548,0.0134755,-1.6474,0.0605307,-7.4,0.000195919,-0.0239514,0.0152898,-1.86921
4018,0.608509,-74.131,0.312092,-38.0203,0.010652,-1.29767,0.0548075,-6.67687,0.000149994,-0.0182729,0.0137894,-1.67988
4019,0.64354,-78.1231,0.285699,-34.6827,0.00873935,-1.06092,0.0495434,-6.01436,0.000117512,-0.0142655,0.0123606,-1.50052
4020,0.677891,-82.0027,0.258653,-31.2886,0.00766092,-0.926722,0.0446731,-5.40399,9.473e-05,-0.0114593,0.0110277,-1.334
4021,0.711309,-85.7403,0.231364,-27.8883,0.00726922,-0.876223,0.0401568,-4.84046,7.78758e-05,-0.00938706,0.00982389,-1.18416
4022,0.743551,-89.3077,0.204256,-24.5332,0.00736754,-0.884914,0.0359906,-4.32283,6.5575e-05,-0.00787621,0.00876971,-1.05333
4023,0.774383,-92.6787,0.177753,-21.2736,0.0077376,-0.926041,0.0322042,-3.85423,5.83923e-05,-0.00698843,0.00786363,-0.941125
4024,0.80359,-95.8291,0.152255,-18.1566,0.00817012,-0.974297,0.0288422,-3.43946,5.69841e-05,-0.00679543,0.00708607,-0.845023
4025,0.83097,-98.7372,0.128127,-15.2242,0.00849331,-1.00919,0.0259362,-3.08178,6.06496e-05,-0.00720648,0.00641233,-0.761923
4026,0.856347,-101.384,0.105685,-12.5122,0.00859447,-1.01751,0.0234821,-2.78008,6.66707e-05,-0.00789325,0.00582522,-0.689657
4027,0.879563,-103.755,0.0851849,-10.0485,0.00843138,-0.994577,0.0214302,-2.52794,7.0699e-05,-0.00833975,0.0053194,-0.627484
4028,0.900489,-105.835,0.0668209,-7.85352,0.00803294,-0.944119,0.0196932,-2.31456,6.87836e-05,-0.0080842,0.00489501,-0.575315
4029,0.919018,-107.617,0.0507215,-5.93949,0.00749069,-0.877161,0.0181643,-2.12704,6.01798e-05,-0.00704707,0.00454546,-0.532275
4030,0.935068,-109.094,0.036954,-4.3114,0.00694359,-0.810103,0.0167374,-1.95275,4.83582e-05,-0.00564191,0.00424885,-0.49571
4031,0.94858,-110.261,0.0255311,-2.96768,0.00655854,-0.762351,0.0153218,-1.78097,3.89415e-05,-0.00452648,0.00396932,-0.461386
4032,0.959519,-111.119,0.0164202,-1.90157,0.00650799,-0.753667,0.0138483,-1.60372,3.65688e-05,-0.00423491,0.00366743,-0.424713
4033,0.967869,-111.668,0.00955559,-1.10248,0.0069464,-0.80144,0.0122725,-1.41593,4.34194e-05,-0.00500951,0.00331313,-0.382252
4034,0.97363,-111.912,0.00485022,-0.557498,0.00798727,-0.91808,0.0105774,-1.21579,5.95442e-05,-0.00684418,0.00289512,-0.332773
4035,0.976821,-111.856,0.00220713,-0.25274,0.00968362,-1.10888,0.0087808,-1.0055,8.33802e-05,-0.00954793,0.00242389,-0.277562
4036,0.977472,-111.508,0.00152844,-0.174362,0.0120149,-1.37064,0.00694454,-0.79222,0.000112063,-0.0127839,0.00192821,-0.219967
4037,0.975625,-110.875,0.00272181,-0.309322,0.0148828,-1.69137,0.00518056,-0.588747,0.000142456,-0.0161895,0.00144745,-0.164496
4038,0.971333,-109.967,0.00570405,-0.64577,0.0181179,-2.05117,0.00364864,-0.413071,0.000172678,-0.0195493,0.00102428,-0.115962
4039,0.964655,-108.793,0.0104022,-1.17316,0.021495,-2.42419,0.00254306,-0.286805,0.000202546,-0.022843,0.000701854,-0.0791546
4040,0.955661,-107.365,0.0167527,-1.8821,0.0247579,-2.78145,0.00207013,-0.232571,0.00023254,-0.0261249,0.000525547,-0.0590431
4041,0.944424,-105.693,0.0246977,-2.76398,0.0276481,-3.09416,0.0024217,-0.271018,0.000262663,-0.0293952,0.000545491,-0.0610471
4042,0.931025,-103.789,0.0341812,-3.81046,0.0299352,-3.33713,0.00375191,-0.418257,0.000292034,-0.0325554,0.000815114,-0.0908676
4043,0.915547,-101.666,0.0451427,-5.01283,0.0314446,-3.49174,0.00616289,-0.684354,0.000318462,-0.0353634,0.00138408,-0.153694
4044,0.898083,-99.3369,0.0575118,-6.36137,0.032079,-3.54825,0.00970113,-1.07304,0.000337835,-0.0373678,0.00228684,-0.252947
4045,0.87873,-96.8142,0.0712032,-7.84483,0.0318305,-3.50693,0.014361,-1.58223,0.000344948,-0.0380047,0.00353037,-0.388959
4046,0.85759,-94.1122,0.0861144,-9.45023,0.0307834,-3.37818,0.0200892,-2.2046,0.000336655,-0.0369447,0.00508661,-0.558206
4047,0.834772,-91.245,0.102125,-11.1629,0.0291066,-3.1815,0.0267847,-2.92771,0.000315107,-0.0344428,0.00689576,-0.753743
4048,0.810394,-88.2275,0.119102,-12.9667,0.0270384,-2.94367,0.0342954,-3.73374,0.000287968,-0.0313511,0.0088819,-0.966971
4049,0.784577,-85.0751,0.136902,-14.8449,0.0248651,-2.69623,0.0424162,-4.59938,0.000265305,-0.0287682,0.0109744,-1.19
4050,0.75745,-81.8035,0.155379,-16.7807,0.022894,-2.47252,0.0508977,-5.49687,0.000255566,-0.0276007,0.0131239,-1.41736
4051,0.729148,-78.429,0.174391,-18.7579,0.0214238,-2.3044,0.0594713,-6.39688,0.000262764,-0.0282636,0.0153036,-1.6461
4052,0.69981,-74.968,0.193805,-20.7616,0.0207122,-2.21882,0.0678898,-7.27278,0.000285484,-0.0305828,0.0174971,-1.87439
4053,0.669582,-71.4375,0.213506,-22.7789,0.0209453,-2.23465,0.0759702,-8.10524,0.000318153,-0.0339437,0.0196789,-2.09953
4054,0.638611,-67.8544,0.233395,-24.7989,0.0222129,-2.36019,0.0836231,-8.88521,0.000354739,-0.0376921,0.021803,-2.31663
4055,0.607051,-64.2358,0.253399,-26.8137,0.0244938,-2.59184,0.0908556,-9.61398,0.000392822,-0.0415669,0.0238077,-2.51924
4056,0.575058,-60.599,0.273468,-28.8177,0.0276542,-2.91416,0.0977462,-10.3004,0.000434586,-0.0457962,0.0256395,-2.70186
4057,0.542788,-56.961,0.293578,-30.8085,0.03146,-3.30146,0.104406,-10.9565,0.000483674,-0.0507575,0.0272845,-2.86328
4058,0.5104,-53.3388,0.313728,-32.7858,0.0356005,-3.7204,0.110942,-11.5939,0.00054094,-0.0565304,0.0287882,-3.00848
4059,0.478053,-49.7491,0.333931,-34.7509,0.0397186,-4.13335,0.117446,-12.2222,0.000602754,-0.0627263,0.0302481,-3.1478
4060,0.445904,-46.2081,0.354211,-36.7061,0.0434444,-4.50205,0.123999,-12.8498,0.000662365,-0.0686395,0.0317798,-3.29327
4061,0.414108,-42.7316,0.374587,-38.6535,0.0464295,-4.79104,0.13069,-13.4859,0.000712392,-0.0735114,0.033473,-3.45406
4062,0.382818,-39.335,0.395071,-40.594,0.0483782,-4.97092,0.137627,-14.1413,0.00074703,-0.0767582,0.0353579,-3.63307
4063,0.352186,-36.033,0.415657,-42.5269,0.0490752,-5.021,0.144919,-14.827,0.000763489,-0.0781144,0.0373993,-3.82641
4064,0.322356,-32.8395,0.436319,-44.4493,0.0484062,-4.9313,0.152637,-15.5497,0.000761888,-0.0776161,0.0395195,-4.02598
4065,0.29347,-29.7679,0.457009,-46.3564,0.0463694,-4.70344,0.160771,-16.3077,0.00074328,-0.0753941,0.0416371,-4.22343
4066,0.265663,-26.8306,0.477659,-48.2411,0.0430753,-4.35038,0.169194,-17.0877,0.000707636,-0.0714676,0.0437007,-4.41355
4067,0.239066,-24.0393,0.498183,-50.0949,0.0387346,-3.89497,0.177666,-17.8652,0.000654339,-0.0657973,0.0456965,-4.59502
4068,0.213799,-21.4046,0.51848,-51.9078,0.0336354,-3.36742,0.18587,-18.6085,0.000584976,-0.0585651,0.0476297,-4.76847
4069,0.189979,-18.9362,0.538438,-53.669,0.0281139,-2.80226,0.193472,-19.2844,0.000505157,-0.0503517,0.0494917,-4.9331
4070,0.167712,-16.6429,0.557936,-55.3668,0.022522,-2.23497,0.200173,-19.8642,0.000423202,-0.0419965,0.0512341,-5.08422
4071,0.147097,-14.5324,0.576849,-56.9896,0.0171954,-1.69881,0.205746,-20.3266,0.000346964,-0.0342782,0.0527653,-5.21293
4072,0.128228,-12.6117,0.595055,-58.526,0.0124241,-1.22196,0.210042,-20.6584,0.000281378,-0.0276746,0.0539699,-5.30815
4073,0.111187,-10.8867,0.612435,-59.9654,0.00842842,-0.825252,0.212976,-20.8532,0.000227615,-0.0222865,0.0547448,-5.36023
4074,0.0960532,-9.36249,0.628882,-61.2984,0.00534183,-0.520678,0.214507,-20.9084,0.000183526,-0.0178886,0.0550329,-5.36416
4075,0.0828955,-8.0434,0.644295,-62.5164,0.0032028,-0.31077,0.21462,-20.8247,0.000145458,-0.0141139,0.0548407,-5.32123
4076,0.0717781,-6.93299,0.658582,-63.6118,0.00195787,-0.189109,0.213339,-20.6062,0.000111072,-0.0107284,0.0542322,-5.23824
4077,0.062759,-6.03411,0.671648,-64.5772,0.0014752,-0.141836,0.210734,-20.2615,8.11109e-05,-0.0077986,0.0533028,-5.12493
4078,0.0558902,-5.349,0.683394,-65.4045,0.00156689,-0.14996,0.206941,-19.8054,5.8257e-05,-0.00557551,0.052149,-4.99095
4079,0.0512182,-4.87921,0.693707,-66.0848,0.00201648,-0.192097,0.20217,-19.2593,4.42495e-05,-0.00421535,0.0508445,-4.84361
4080,0.0487836,-4.62571,0.702455,-66.6075,0.00260761,-0.247256,0.196684,-18.6497,3.83021e-05,-0.00363185,0.0494316,-4.68715
4081,0.0486208,-4.58876,0.709488,-66.9603,0.00315062,-0.29735,0.190773,-18.0049,3.79014e-05,-0.00357707,0.0479294,-4.5235
4082,0.0507571,-4.7679,0.714635,-67.1297,0.00350452,-0.329199,0.184711,-17.3509,4.02116e-05,-0.0037773,0.0463525,-4.35415
4083,0.0552112,-5.16185,0.717712,-67.1008,0.00359258,-0.33588,0.178712,-16.7082,4.26022e-05,-0.00398299,0.0447304,-4.18197
4084,0.0619924,-5.76836,0.718524,-66.8583,0.00340984,-0.317284,0.172915,-16.0896,4.29605e-05,-0.00399746,0.0431159,-4.01192
4085,0.0710982,-6.58413,0.716878,-66.3873,0.00302146,-0.279806,0.167385,-15.5009,4.06196e-05,-0.00376163,0.0415767,-3.85026
4086,0.082513,-7.60462,0.712587,-65.6739,0.00255139,-0.235143,0.162137,-14.943,3.70971e-05,-0.00341897,0.0401741,-3.70255
4087,0.096206,-8.82391,0.705487,-64.7065,0.00216288,-0.198377,0.157166,-14.4151,3.56837e-05,-0.00327287,0.0389415,-3.57167
4088,0.112129,-10.2346,0.695449,-63.477,0.00203395,-0.185648,0.152475,-13.9172,4.04555e-05,-0.00369258,0.0378721,-3.45677
4089,0.130216,-11.8276,0.68239,-61.982,0.0023316,-0.211781,0.148081,-13.4503,5.55033e-05,-0.00504141,0.0369249,-3.35392
4090,0.15038,-13.5924,0.666291,-60.2237,0.00318846,-0.288194,0.14401,-13.0165,8.37342e-05,-0.00756844,0.0360465,-3.25811
4091,0.172515,-15.5163,0.647202,-58.2106,0.00468376,-0.421267,0.140277,-12.6168,0.00012472,-0.0112176,0.0351977,-3.16575
4092,0.196491,-17.5854,0.62525,-55.9581,0.00682975,-0.611243,0.136884,-12.2507,0.000173397,-0.0155186,0.0343721,-3.07621
4093,0.222162,-19.784,0.600642,-53.4885,0.00956424,-0.851717,0.133815,-11.9165,0.00022206,-0.019775,0.0335954,-2.99175
4094,0.24936,-22.0951,0.573658,-50.8301,0.0127507,-1.12981,0.131059,-11.6128,0.000264957,-0.0234771,0.0329077,-2.91585
4095,0.277903,-24.5004,0.544645,-48.0169,0.0161879,-1.42716,0.128622,-11.3395,0.000301678,-0.0265965,0.0323411,-2.85125
4096,0.307593,-26.9809,0.514005,-45.0866,0.0196296,-1.72184,0.12653,-11.0987,0.000336564,-0.0295222,0.0319067,-2.79874
4097,0.338221,-29.5168,0.482178,-42.08,0.0228134,-1.99094,0.124817,-10.8928,0.00037496,-0.032723,0.0315954,-2.75735
4098,0.369574,-32.0882,0.449627,-39.0387,0.0254943,-2.21353,0.123498,-10.7227,0.000418871,-0.0363684,0.0313884,-2.72529
4099,0.401432,-34.6752,0.416813,-36.0038,0.0274757,-2.37331,0.122547,-10.5854,0.000464132,-0.0400912,0.0312684,-2.70093
4100,0.433578,-37.2584,0.384185,-33.014,0.0286338,-2.46058,0.121882,-10.4736,0.000500704,-0.0430268,0.0312203,-2.68284
4101,0.465799,-39.8194,0.352157,-30.1045,0.0289313,-2.47323,0.121373,-10.3757,0.000517127,-0.0442072,0.031222,-2.66904
4102,0.497893,-42.3405,0.321096,-27.3058,0.0284205,-2.41686,0.120852,-10.2772,0.000507395,-0.0431486,0.0312314,-2.6559
4103,0.529666,-44.8059,0.291311,-24.6427,0.0272394,-2.30425,0.120126,-10.1618,0.000475387,-0.0402143,0.0311819,-2.63776
4104,0.560944,-47.201,0.263045,-22.1341,0.0256015,-2.15425,0.118984,-10.012,0.000433017,-0.0364365,0.030993,-2.60793
4105,0.591565,-49.5132,0.236476,-19.7927,0.0237798,-1.99033,0.117195,-9.80903,0.00039351,-0.0329362,0.030591,-2.56042
4106,0.621391,-51.7315,0.211711,-17.6252,0.0220835,-1.83848,0.114523,-9.53421,0.000365142,-0.0303985,0.0299261,-2.49138
4107,0.650298,-53.8471,0.188799,-15.6333,0.0208276,-1.7246,0.110752,-9.17066,0.000349283,-0.0289219,0.0289749,-2.39923
4108,0.678184,-55.8526,0.16773,-13.8135,0.0202965,-1.67154,0.105718,-8.70655,0.000342629,-0.0282176,0.0277284,-2.2836
4109,0.704967,-57.7426,0.148449,-12.1592,0.0207094,-1.69627,0.0993556,-8.13804,0.000341393,-0.0279629,0.0261773,-2.14413
4110,0.73058,-59.5131,0.130868,-10.6605,0.0221911,-1.80769,0.09171,-7.47071,0.000345023,-0.0281057,0.0243061,-1.97998
4111,0.75497,-61.1615,0.114875,-9.3062,0.0247566,-2.00558,0.082938,-6.71897,0.000357083,-0.028928,0.0221041,-1.7907
4112,0.778098,-62.6863,0.100342,-8.08389,0.0283083,-2.28062,0.0732802,-5.90371,0.000382042,-0.0307787,0.0195893,-1.57818
4113,0.799936,-64.0869,0.0871396,-6.98119,0.032645,-2.61535,0.06303,-5.04964,0.000420149,-0.0336602,0.0168288,-1.34824
4114,0.820461,-65.3631,0.0751408,-5.98618,0.037479,-2.98581,0.0525119,-4.18343,0.000465201,-0.0370608,0.0139418,-1.11069
4115,0.839654,-66.5152,0.0642267,-5.08787,0.0424583,-3.36343,0.0420748,-3.33305,0.000507774,-0.0402245,0.0110781,-0.877579
4116,0.857497,-67.5435,0.0542922,-4.2765,0.0471948,-3.71745,0.0320907,-2.52773,0.000541107,-0.042622,0.0083842,-0.660408
4117,0.873969,-68.4484,0.0452478,-3.54376,0.0512973,-4.01755,0.0229462,-1.79713,0.000564441,-0.0442065,0.0059751,-0.467964
4118,0.889045,-69.2295,0.0370232,-2.88298,0.054409,-4.23681,0.0150153,-1.16923,0.000581598,-0.0452888,0.00392609,-0.305723
4119,0.902691,-69.8863,0.0295687,-2.28921,0.0562446,-4.35446,0.00861609,-0.667057,0.000596582,-0.0461874,0.00228285,-0.176738
4120,0.914866,-70.4174,0.0228576,-1.75936,0.0566208,-4.35811,0.00396836,-0.305446,0.000609267,-0.0468954,0.00107825,-0.0829934
4121,0.925515,-70.8207,0.0168884,-1.29231,0.0554735,-4.24485,0.00116784,-0.0893631,0.000613554,-0.0469493,0.000341346,-0.0261199
4122,0.934576,-71.0934,0.0116869,-0.889028,0.0528594,-4.02103,0.000187816,-0.0142872,0.000599621,-0.0456133,9.05611e-05,-0.006889
4123,0.941971,-71.2319,0.00730874,-0.552687,0.0489429,-3.70107,0.000901472,-0.0681693,0.000559934,-0.0423422,0.000315835,-0.0238835
4124,0.947616,-71.2319,0.00384079,-0.28871,0.0439748,-3.30557,0.00310969,-0.233754,0.000495247,-0.0372275,0.000963882,-0.0724546
4125,0.951414,-71.0888,0.0014026,-0.104801,0.0382662,-2.85921,0.00656067,-0.490207,0.000415607,-0.0310538,0.00194053,-0.144995
4126,0.953266,-70.7975,0.000146414,-0.0108739,0.0321622,-2.38863,0.0109581,-0.813843,0.000335174,-0.0248928,0.00313203,-0.232611
4127,0.953065,-70.3528,0.000255634,-0.0188702,0.026015,-1.92036,0.0159665,-1.1786,0.000265039,-0.0195645,0.00443288,-0.327224
4128,0.950705,-69.7498,0.00194101,-0.142405,0.0201551,-1.47871,0.0212256,-1.55724,0.00020927,-0.0153534,0.00576355,-0.422851
4129,0.946085,-68.984,0.00543399,-0.39622,0.0148637,-1.08379,0.0263822,-1.92367,0.000165631,-0.012077,0.00706928,-0.515458
4130,0.93911,-68.0515,0.0109769,-0.795426,0.0103472,-0.749797,0.0311321,-2.25595,0.000129075,-0.0093533,0.00830483,-0.6018
4131,0.929699,-66.9498,0.01881,-1.35455,0.00672122,-0.48401,0.0352564,-2.53889,9.56454e-05,-0.00688765,0.00941823,-0.678229
4132,0.917788,-65.6775,0.0291565,-2.08646,0.00400681,-0.28673,0.038637,-2.76489,6.50262e-05,-0.00465332,0.0103469,-0.740433
4133,0.903337,-64.2352,0.0422062,-3.00124,0.00214008,-0.152179,0.0412454,-2.93291,4.02178e-05,-0.00285984,0.0110313,-0.784424
4134,0.886332,-62.6254,0.0580991,-4.1051,0.000992226,-0.0701076,0.043114,-3.0463,2.43096e-05,-0.00171764,0.0114386,-0.808218
4135,0.866789,-60.8527,0.07691,-5.39945,0.000395171,-0.0277429,0.0443064,-3.11052,1.71564e-05,-0.00120446,0.011582,-0.813115
4136,0.844759,-58.924,0.0986355,-6.88007,0.000168045,-0.0117215,0.0449011,-3.13197,1.52594e-05,-0.00106438,0.0115211,-0.803626
4137,0.820326,-56.8486,0.123183,-8.53657,0.000141809,-0.00982734,0.0449932,-3.11803,1.47149e-05,-0.00101974,0.011342,-0.786
4138,0.793609,-54.638,0.150363,-10.3521,0.000180677,-0.0124391,0.0447047,-3.0778,1.37901e-05,-0.00094941,0.0111284,-0.766165
4139,0.764766,-52.306,0.179889,-12.3034,0.000199301,-0.0136311,0.0441941,-3.02264,1.279e-05,-0.00087477,0.010939,-0.748167
4140,0.733987,-49.8684,0.211376,-14.3613,0.000173875,-0.0118134,0.0436517,-2.96578,1.24177e-05,-0.000843684,0.0107996,-0.733744
4141,0.701492,-47.3429,0.244356,-16.4913,0.000144734,-0.00976794,0.0432814,-2.92101,1.28993e-05,-0.000870558,0.0107132,-0.723025
4142,0.66753,-44.7484,0.278291,-18.6554,0.000208826,-0.0139988,0.0432763,-2.90106,1.42888e-05,-0.000957862,0.0106793,-0.715895
4143,0.632375,-42.105,0.312594,-20.8133,0.000502705,-0.0334713,0.0437983,-2.91619,1.71528e-05,-0.00114208,0.0107132,-0.713311
4144,0.596314,-39.4336,0.346655,-22.924,0.00117922,-0.0779805,0.0449713,-2.9739,2.33383e-05,-0.00154334,0.0108568,-0.717951
