t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_7,AvgX_7
4453,0.0434962,3.30276,0.607664,46.1413,0.0408586,3.10249,0.23206,17.6208,0.00109407,0.0830754,0.0598222,4.54243,1.60993e-05,0.00122245,0.0149889,1.13814
4454,0.0409857,3.13058,0.595783,45.5073,0.0375687,2.86958,0.24509,18.7206,0.00108235,0.0826722,0.0635474,4.8539,1.62455e-05,0.00124087,0.0159268,1.21652
4455,0.0406572,3.12378,0.583989,44.8692,0.0338036,2.59721,0.256742,19.7261,0.00103535,0.0795481,0.066968,5.1453,1.59349e-05,0.00122431,0.0167888,1.28992
4456,0.0424486,3.28051,0.57261,44.2525,0.0299282,2.31292,0.266628,20.6056,0.000959294,0.0741363,0.0698865,5.40098,1.52314e-05,0.00117712,0.0175244,1.35432
4457,0.0462985,3.59886,0.561914,43.6786,0.0263091,2.04505,0.274394,21.3292,0.000871947,0.067778,0.0721127,5.60544,1.43142e-05,0.00111266,0.0180845,1.40574
4458,0.0521489,4.07707,0.552114,43.1649,0.0232856,1.8205,0.279705,21.8677,0.00079412,0.0620852,0.0735055,5.74675,1.34397e-05,0.00105073,0.0184333,1.44114
4459,0.0599468,4.71365,0.543357,42.7244,0.0211435,1.66252,0.282241,22.1928,0.000740344,0.0582136,0.0740027,5.81887,1.27774e-05,0.0010047,0.0185554,1.45902
4460,0.0696457,5.50756,0.535731,42.3654,0.0200904,1.58874,0.281728,22.2789,0.000714492,0.0565018,0.0736219,5.82199,1.23958e-05,0.000980257,0.0184565,1.45953
4461,0.0812064,6.45823,0.529259,42.0912,0.0202346,1.60923,0.277986,22.1079,0.000711802,0.0566086,0.0724339,5.76057,1.22425e-05,0.000973631,0.0181559,1.44392
4462,0.0945971,7.56562,0.523902,41.9003,0.0215699,1.72511,0.270996,21.6736,0.000724166,0.0579169,0.0705233,5.64026,1.22242e-05,0.000977662,0.0176758,1.41366
4463,0.109792,8.83015,0.519558,41.786,0.0239724,1.928,0.260933,20.9858,0.00074508,0.0599238,0.067954,5.46527,1.2253e-05,0.000985463,0.0170327,1.36987
4464,0.126772,10.2526,0.51607,41.7368,0.0272106,2.20065,0.248167,20.0704,0.000772134,0.0624459,0.0647616,5.23756,1.22879e-05,0.000993779,0.0162341,1.31293
4465,0.14552,11.8341,0.513222,41.7366,0.0309709,2.51864,0.233214,18.9656,0.000806208,0.065563,0.0609688,4.95814,1.23363e-05,0.00100322,0.015285,1.24301
4466,0.16602,13.5756,0.510756,41.7649,0.034891,2.85306,0.216656,17.7162,0.000847575,0.0693069,0.0566217,4.63,1.24124e-05,0.00101497,0.0141949,1.16073
4467,0.188255,15.4781,0.508371,41.7976,0.0385973,3.17342,0.199063,16.3667,0.000891249,0.0732773,0.0518209,4.26065,1.24864e-05,0.00102661,0.0129888,1.06793
4468,0.212201,17.5419,0.505737,41.8075,0.0417396,3.45047,0.180942,14.9579,0.000925694,0.0765238,0.0467328,3.86324,1.24648e-05,0.00103042,0.0117088,0.967921
4469,0.237828,19.7668,0.502504,41.7651,0.0440181,3.65852,0.162723,13.5246,0.000937233,0.0778972,0.0415692,3.45498,1.22208e-05,0.00101572,0.0104092,0.865153
4470,0.26509,22.1513,0.498308,41.6393,0.0452049,3.77738,0.144776,12.0977,0.000917495,0.0766672,0.0365458,3.05382,1.16857e-05,0.000976474,0.00914579,0.764235
4471,0.293928,24.6925,0.492788,41.3985,0.0451599,3.79382,0.127443,10.7063,0.000868207,0.0729369,0.0318377,2.67464,1.0875e-05,0.000913595,0.00796336,0.668991
4472,0.324265,27.386,0.485594,41.0112,0.0438414,3.70266,0.111051,9.37885,0.000799607,0.0675313,0.0275504,2.32679,9.90394e-06,0.000836444,0.00688873,0.581792
4473,0.356,30.2253,0.476404,40.4479,0.0413114,3.50744,0.095903,8.1424,0.000724342,0.0614985,0.0237187,2.01377,8.89247e-06,0.000754993,0.00592978,0.503453
4474,0.389008,33.2015,0.464941,39.6823,0.037731,3.22031,0.0822536,7.02028,0.000651284,0.0555866,0.0203251,1.73473,7.9366e-06,0.000677382,0.00508137,0.433691
4475,0.42314,36.3036,0.450993,38.6932,0.033345,2.86085,0.0702679,6.02868,0.000582619,0.0499861,0.0173321,1.48702,7.04888e-06,0.000604763,0.00433275,0.371731
4476,0.458217,39.5175,0.434425,37.4657,0.0284545,2.45397,0.06,5.17452,0.000514538,0.0443748,0.0147069,1.26835,6.19146e-06,0.000533963,0.00367544,0.316977
4477,0.494037,42.8271,0.415199,35.9928,0.0233822,2.02696,0.0513939,4.45523,0.000440843,0.0382158,0.012436,1.07806,5.29395e-06,0.000458922,0.00310578,0.269234
4478,0.530369,46.2131,0.393379,34.2767,0.0184358,1.60639,0.0443082,3.86075,0.000358018,0.0311955,0.0105209,0.916728,4.31782e-06,0.000376228,0.00262492,0.228719
4479,0.566961,49.6543,0.369133,32.3286,0.0138776,1.2154,0.0385554,3.37667,0.000269254,0.0235812,0.00896554,0.785199,3.29586e-06,0.000288651,0.00223428,0.195677
4480,0.603542,53.127,0.342733,30.1692,0.00990383,0.871787,0.0339403,2.98761,0.000184265,0.0162199,0.00776153,0.68321,2.32744e-06,0.000204873,0.00193245,0.170105
4481,0.639825,56.6057,0.314542,27.8277,0.00663472,0.586978,0.0302891,2.67969,0.000114273,0.0101098,0.00688129,0.608792,1.53456e-06,0.000135763,0.00171259,0.151514
4482,0.675512,60.0636,0.285003,25.3413,0.00411455,0.365848,0.0274622,2.44182,6.57701e-05,0.005848,0.00627887,0.55829,9.81756e-07,8.72936e-05,0.00156315,0.138989
4483,0.7103,63.4729,0.254625,22.7534,0.00231766,0.207108,0.0253531,2.26558,3.78395e-05,0.00338137,0.00589707,0.526966,6.61366e-07,5.91001e-05,0.0014694,0.131307
4484,0.743888,66.8053,0.223959,20.1127,0.00115963,0.104141,0.0238768,2.14427,2.45395e-05,0.00220378,0.00567602,0.509738,5.05024e-07,4.53539e-05,0.00141594,0.127159
4485,0.775983,70.0326,0.19358,17.4706,0.000512704,0.0462716,0.0229535,2.07155,1.92665e-05,0.0017388,0.00556196,0.501967,4.42421e-07,3.99285e-05,0.00138887,0.125345
4486,0.806306,73.1275,0.164064,14.8797,0.000225737,0.0204731,0.0224942,2.0401,1.74685e-05,0.0015843,0.00551449,0.500134,4.20013e-07,3.80929e-05,0.0013778,0.124959
4487,0.834597,76.0641,0.135961,12.3913,0.000147732,0.0134641,0.0223903,2.04063,1.68517e-05,0.00153584,0.00551019,0.502192,4.12098e-07,3.75581e-05,0.00137698,0.125496
4488,0.860623,78.8183,0.109771,10.0531,0.000152372,0.0139546,0.0225111,2.06163,1.65841e-05,0.00151882,0.00554068,0.507431,4.06492e-07,3.72276e-05,0.00138451,0.126797
4489,0.884184,81.3684,0.0859255,7.90742,0.000159227,0.0146531,0.0227098,2.08991,1.65452e-05,0.0015226,0.00560434,0.515748,4.0355e-07,3.71373e-05,0.00140057,0.12889
4490,0.905111,83.6958,0.0647668,5.989,0.000147439,0.0136337,0.0228382,2.11185,1.66401e-05,0.00153871,0.0056954,0.526655,4.03881e-07,3.73469e-05,0.00142401,0.131679
4491,0.923277,85.785,0.0465387,4.32408,0.00015945,0.014815,0.022764,2.11508,1.65283e-05,0.0015357,0.00579351,0.538295,4.06965e-07,3.78126e-05,0.00145006,0.13473
4492,0.938593,87.624,0.031382,2.92972,0.000294981,0.0275385,0.022385,2.08979,1.66387e-05,0.00155334,0.00585965,0.547038,4.17419e-07,3.8969e-05,0.00146869,0.137112
4493,0.951007,89.2043,0.0193359,1.8137,0.000697469,0.0654225,0.021633,2.02917,1.99539e-05,0.00187167,0.00584006,0.547796,4.63576e-07,4.34833e-05,0.00146609,0.137519
4494,0.960509,90.5209,0.010346,0.975036,0.00153568,0.144726,0.020469,1.92905,3.21743e-05,0.00303219,0.00567981,0.535281,6.00689e-07,5.66105e-05,0.00142782,0.134562
4495,0.967122,91.5722,0.00427535,0.404813,0.00298243,0.282392,0.0188756,1.78725,5.87597e-05,0.00556368,0.00534061,0.505677,8.77388e-07,8.30757e-05,0.00134387,0.127245
4496,0.970905,92.36,0.000918684,0.0873923,0.00519148,0.493854,0.0168542,1.6033,0.000100894,0.00959782,0.00481557,0.458094,1.30157e-06,0.000123815,0.00121234,0.115327
4497,0.971945,92.8887,1.90682e-05,0.00182234,0.00827335,0.790683,0.0144329,1.37935,0.000154407,0.0147567,0.0041327,0.394961,1.8212e-06,0.000174051,0.00104054,0.0994444
4498,0.970354,93.1655,0.00128548,0.123421,0.0122723,1.17828,0.0116842,1.12182,0.000213094,0.0204596,0.00334614,0.321269,2.37573e-06,0.000228099,0.000842513,0.0808913
4499,0.966264,93.1997,0.00441083,0.425441,0.0171478,1.65397,0.0087449,0.843478,0.00027362,0.0263916,0.002521,0.24316,2.93161e-06,0.000282765,0.000634965,0.0612447
4500,0.959822,93.0022,0.00908927,0.880708,0.0227658,2.2059,0.00582581,0.564493,0.000337856,0.0327366,0.00172124,0.16678,3.52246e-06,0.00034131,0.000434062,0.0420586
4501,0.951186,92.5852,0.0150316,1.46312,0.0289023,2.81325,0.00320367,0.311834,0.000411315,0.040036,0.0010066,0.0979786,4.21176e-06,0.000409958,0.000254609,0.0247827
4502,0.940515,91.9615,0.0219775,2.14892,0.0352597,3.44761,0.00119403,0.11675,0.000499196,0.0488102,0.000438031,0.0428297,5.06386e-06,0.000495133,0.000111619,0.0109138
4503,0.92797,91.1441,0.0297049,2.91758,0.0414947,4.07556,0.00011398,0.011195,0.000602237,0.059151,8.58031e-05,0.00842748,6.08948e-06,0.000598102,2.25137e-05,0.00221127
4504,0.913706,90.1458,0.0380343,3.75245,0.0472499,4.66165,0.000247967,0.0244643,0.000713866,0.0704297,3.25125e-05,0.00320766,7.22488e-06,0.000712804,8.08161e-06,0.000797328
4505,0.897871,88.9791,0.0468314,4.64099,0.0521854,5.17158,0.00182675,0.181032,0.000820283,0.0812901,0.000365954,0.036266,8.33137e-06,0.000825639,9.06805e-05,0.00898644
4506,0.880602,87.6554,0.0560056,5.57482,0.0560064,5.5749,0.00502031,0.499724,0.000904785,0.0900627,0.0011621,0.115676,9.24114e-06,0.000919867,0.000289773,0.0288441
4507,0.862022,86.1854,0.065508,6.54952,0.058486,5.84746,0.00993717,0.993524,0.000955055,0.0954868,0.00246519,0.246471,9.83497e-06,0.000983305,0.000616694,0.0616574
4508,0.842243,84.5783,0.0753274,7.56441,0.0594838,5.97339,0.0166203,1.66902,0.000968856,0.0972929,0.00427535,0.429333,1.00963e-05,0.00101387,0.00107134,0.107584
4509,0.821361,82.8425,0.0854864,8.62216,0.0589611,5.94682,0.0250343,2.52497,0.000953817,0.0962021,0.0065508,0.660714,1.01051e-05,0.00101921,0.00164279,0.165692
4510,0.799459,80.9848,0.0960366,9.72846,0.0569897,5.77303,0.0350472,3.55027,0.000921583,0.093356,0.00922277,0.934262,9.97807e-06,0.00101077,0.00231334,0.23434
4511,0.776608,79.0111,0.107054,10.8916,0.0537529,5.46876,0.0464169,4.7224,0.000881221,0.0896543,0.0122136,1.2426,9.79034e-06,0.000996058,0.00306331,0.311658
4512,0.752867,76.9263,0.118637,12.1221,0.0495338,5.06126,0.0587953,6.00757,0.000836494,0.0854711,0.0154471,1.57835,9.57236e-06,0.000978083,0.00387382,0.395819
4513,0.728287,74.7343,0.130898,13.4323,0.0446909,4.58603,0.0717542,7.36318,0.000787699,0.080831,0.0188471,1.93403,9.31104e-06,0.000955467,0.00472624,0.48499
4514,0.702911,72.4386,0.143963,14.8362,0.039623,4.08335,0.0848314,8.74231,0.000735369,0.0757836,0.0223275,2.30097,9.02412e-06,0.000929983,0.00559947,0.577055
4515,0.67678,70.0424,0.157969,16.3488,0.0347295,3.59428,0.0975791,10.0988,0.000683315,0.0707187,0.0257831,2.66839,8.75336e-06,0.000905916,0.00646737,0.669331
4516,0.649934,67.5487,0.173054,17.9858,0.0303728,3.15669,0.109604,11.3913,0.000639489,0.0664631,0.0290894,3.02331,8.60167e-06,0.000893986,0.00729844,0.758539
4517,0.622415,64.9612,0.189358,19.7633,0.0268469,2.802,0.120583,12.5852,0.000613975,0.0640804,0.0321151,3.35184,8.66858e-06,0.000904737,0.0080593,0.841146
4518,0.594271,62.2839,0.207015,21.6967,0.0243563,2.55272,0.13027,13.6532,0.000614076,0.0643596,0.034745,3.64153,9.02128e-06,0.000945496,0.00872019,0.91394
4519,0.565558,59.522,0.226144,23.8005,0.023003,2.42095,0.138484,14.5747,0.000639101,0.067262,0.0369013,3.88367,9.61982e-06,0.00101244,0.00926134,0.974708
4520,0.536345,56.682,0.246843,26.0869,0.0227807,2.40751,0.145111,15.3356,0.000679133,0.0717722,0.0385558,4.07465,1.03242e-05,0.00109108,0.0096754,1.02252
4521,0.506712,53.7718,0.26918,28.5651,0.0235769,2.50196,0.150109,15.9294,0.000719984,0.076404,0.0397247,4.21554,1.096e-05,0.00116306,0.00996703,1.05769
4522,0.476756,50.8011,0.293183,31.2404,0.0251823,2.68332,0.153516,16.358,0.000751345,0.0800602,0.0404531,4.31052,1.14065e-05,0.00121543,0.0101477,1.0813
4523,0.446588,47.7815,0.318832,34.1126,0.0273103,2.92199,0.155457,16.6327,0.000772085,0.0826072,0.0407974,4.36501,1.16743e-05,0.00124906,0.0102321,1.09476
4524,0.416337,44.7266,0.346049,37.1756,0.029626,3.18268,0.156136,16.7735,0.000789153,0.0847777,0.0408161,4.38482,1.18622e-05,0.00127434,0.0102349,1.09952
4525,0.386149,41.6519,0.374693,40.4162,0.0317836,3.42833,0.15581,16.8064,0.000811557,0.0875385,0.0405701,4.37609,1.21054e-05,0.00130575,0.0101714,1.09713
4526,0.356183,38.5749,0.404555,43.8136,0.0334651,3.6243,0.154754,16.76,0.00084378,0.091382,0.0401274,4.34583,1.24662e-05,0.0013501,0.0100585,1.08934
4527,0.326615,35.5149,0.435358,47.3393,0.0344145,3.74211,0.153237,16.6624,0.000881809,0.0958848,0.0395651,4.30217,1.29067e-05,0.00140343,0.00991569,1.0782
4528,0.297629,32.4927,0.46676,50.957,0.0344617,3.76225,0.151496,16.5391,0.000913176,0.0996931,0.0389638,4.25374,1.32722e-05,0.00144895,0.00976337,1.06588
4529,0.269418,29.5301,0.498359,54.6236,0.0335332,3.67547,0.14974,16.4126,0.00092122,0.100972,0.038395,4.20836,1.33579e-05,0.00146412,0.00961948,1.05436
4530,0.242182,26.6502,0.529709,58.2902,0.0316507,3.48291,0.14815,16.3027,0.000892539,0.0982166,0.0379067,4.17133,1.2995e-05,0.00143,0.00949624,1.04498
4531,0.21612,23.8762,0.560331,61.9034,0.0289215,3.19515,0.146878,16.2266,0.000824061,0.0910395,0.0375165,4.14469,1.21385e-05,0.00134102,0.00939741,1.03819
4532,0.191427,21.2314,0.589733,65.4079,0.0255222,2.8307,0.146045,16.198,0.00072511,0.0804227,0.0372161,4.12767,1.08973e-05,0.00120863,0.0093208,1.03378
4533,0.168293,18.7386,0.617429,68.7478,0.0216807,2.41404,0.145723,16.2256,0.000612783,0.0682304,0.0369897,4.11863,9.47568e-06,0.00105507,0.00926165,1.03124
4534,0.146895,16.4198,0.64296,71.8696,0.0176542,1.97337,0.145927,16.3116,0.000503972,0.0563336,0.0368327,4.11713,8.08395e-06,0.000903618,0.00921916,1.03051
4535,0.127396,14.2955,0.66591,74.7238,0.0137056,1.53794,0.146611,16.4517,0.000409424,0.0459426,0.036763,4.12528,6.8604e-06,0.000769826,0.00919787,1.03212
4536,0.10994,12.3844,0.685924,77.267,0.0100775,1.1352,0.147696,16.6375,0.00033243,0.0374471,0.0368155,4.14714,5.85039e-06,0.000659026,0.00920768,1.03721
4537,0.0946516,10.7032,0.702721,79.4635,0.0069675,0.787883,0.1491,16.8601,0.000270779,0.0306197,0.0370268,4.18698,5.02855e-06,0.000568627,0.00925817,1.04691
4538,0.0816303,9.26608,0.716099,81.2864,0.00450736,0.511643,0.15077,17.1144,0.000219578,0.0249249,0.0374145,4.24702,4.32552e-06,0.000491002,0.00935434,1.06184
4539,0.0709539,8.08488,0.725946,82.7183,0.00275113,0.313479,0.152712,17.4009,0.000174013,0.0198281,0.0379664,4.3261,3.67497e-06,0.000418746,0.00949278,1.08166
4540,0.0626756,7.16872,0.732233,83.7514,0.00167392,0.191459,0.154978,17.7261,0.000131813,0.0150765,0.0386423,4.41984,3.03813e-06,0.000347495,0.00966277,1.10521
4541,0.0568253,6.52414,0.735013,84.3872,0.00118164,0.135665,0.157642,18.0989,9.42535e-05,0.0108213,0.0393905,4.52243,2.43411e-06,0.000279461,0.00985041,1.13093
4542,0.0534102,6.15513,0.734418,84.636,0.0011295,0.130166,0.160761,18.5264,6.46963e-05,0.00745576,0.0401706,4.62936,1.91421e-06,0.000220598,0.0100449,1.1576
4543,0.052417,6.0633,0.730638,84.516,0.0013458,0.155674,0.164335,19.0094,4.57179e-05,0.00528839,0.0409727,4.73949,1.53729e-06,0.000177825,0.0102438,1.18494
4544,0.0538135,6.24806,0.723918,84.051,0.00165759,0.192456,0.168297,19.5403,3.74706e-05,0.00435056,0.0418213,4.85569,1.33346e-06,0.000154823,0.0104536,1.21373
4545,0.0575514,6.70687,0.714533,83.2696,0.00191502,0.223171,0.172514,20.1042,3.83529e-05,0.00446954,0.0427599,4.98311,1.30872e-06,0.000152514,0.0106867,1.2454
4546,0.0635687,7.43551,0.702778,82.2026,0.00201216,0.235358,0.176814,20.6816,4.63432e-05,0.00542067,0.0438264,5.12629,1.44586e-06,0.000169119,0.0109532,1.28117
4547,0.0717924,8.42834,0.688944,80.8813,0.00190226,0.223323,0.181021,21.2516,5.91122e-05,0.00693971,0.0450245,5.28583,1.70795e-06,0.000200511,0.0112549,1.32132
4548,0.0821408,9.6786,0.673313,79.336,0.00160593,0.189226,0.184975,21.7955,7.35211e-05,0.00866294,0.0463093,5.4566,2.03476e-06,0.000239755,0.0115803,1.3645
4549,0.0945259,11.1786,0.656141,77.5951,0.00121099,0.143211,0.188541,22.2968,8.64972e-05,0.0102291,0.0475868,5.6276,2.36369e-06,0.000279529,0.0119051,1.40789
4550,0.108855,12.92,0.637662,75.6839,0.000863703,0.102513,0.191589,22.7397,9.74273e-05,0.0115636,0.0487329,5.7841,2.66747e-06,0.000316602,0.012197,1.44766
4551,0.125033,14.8938,0.618078,73.6252,0.000752161,0.0895971,0.193978,23.1065,0.000109723,0.0130701,0.0496227,5.91103,2.97452e-06,0.000354323,0.0124237,1.4799
4552,0.14296,17.0908,0.597572,71.4391,0.00108358,0.129541,0.19553,23.3754,0.000129727,0.0155088,0.0501613,5.99674,3.36364e-06,0.00040212,0.0125606,1.50161
4553,0.162538,19.5011,0.576302,69.1437,0.00205832,0.246953,0.196034,23.5198,0.000163942,0.0196695,0.0503033,6.0353,3.9142e-06,0.00046962,0.0125967,1.51133
4554,0.183666,22.1147,0.554413,66.7554,0.00384345,0.462779,0.195268,23.5117,0.000216825,0.0261073,0.0500537,6.02683,4.68972e-06,0.000564677,0.012534,1.50919
4555,0.20624,24.9213,0.532038,64.2894,0.00654874,0.791324,0.193043,23.3265,0.000289962,0.0350379,0.049451,5.97546,5.69783e-06,0.000688503,0.0123833,1.49634
4556,0.230158,27.91,0.509299,61.76,0.0102075,1.2378,0.18925,22.9493,0.000381771,0.0462953,0.0485401,5.88619,6.91334e-06,0.000838343,0.0121567,1.47418
4557,0.255312,31.0696,0.486314,59.1809,0.0147644,1.79672,0.183903,22.3796,0.00048759,0.0593361,0.0473497,5.76212,8.25204e-06,0.00100421,0.0118616,1.44347
4558,0.281594,34.3884,0.463194,56.5655,0.0200727,2.45129,0.17715,21.6337,0.000600948,0.0733882,0.0458817,5.60311,9.6272e-06,0.00117568,0.0114981,1.40416
4559,0.308891,37.8541,0.44005,53.9275,0.025901,3.17413,0.16925,20.7413,0.000715996,0.0877442,0.0441201,5.40684,1.09526e-05,0.00134223,0.0110609,1.3555
4560,0.337089,41.4538,0.416995,51.2803,0.0319507,3.92916,0.160525,19.7407,0.000828859,0.10193,0.0420534,5.17155,1.21907e-05,0.00149916,0.0105461,1.29691
4561,0.366067,45.1738,0.39414,48.6381,0.0378807,4.67459,0.151302,18.6711,0.000936267,0.115538,0.0397029,4.89945,1.33144e-05,0.00164303,0.00995802,1.22885
4562,0.395702,48.9997,0.371594,46.0145,0.0433377,5.36651,0.141865,17.5671,0.00103283,0.127896,0.0371399,4.59903,1.42825e-05,0.0017686,0.00931463,1.15343
4563,0.425865,52.9166,0.34946,43.4227,0.0479882,5.96286,0.132432,16.4555,0.00111041,0.137975,0.0344829,4.28473,1.5026e-05,0.00186707,0.00864638,1.07437
4564,0.456427,56.9087,0.327826,40.8744,0.051548,6.42716,0.123161,15.3561,0.00116092,0.144746,0.031872,3.97389,1.54609e-05,0.00192772,0.00798965,0.996174
4565,0.487252,60.9596,0.306762,38.3787,0.0538079,6.73186,0.114174,14.2842,0.00118029,0.147665,0.0294316,3.68216,1.55565e-05,0.00194626,0.00737685,0.922911
4566,0.518203,65.0525,0.286312,35.9421,0.054654,6.86099,0.105581,13.254,0.00117034,0.146919,0.0272379,3.4193,1.53223e-05,0.00192348,0.00682761,0.857104
4567,0.549141,69.1701,0.266492,33.5675,0.0540803,6.81198,0.0974855,12.2793,0.00113754,0.143285,0.0253036,3.18725,1.48403e-05,0.00186929,0.00634501,0.799221
4568,0.579925,73.2943,0.247297,31.2548,0.052193,6.59645,0.0899778,11.3719,0.00109025,0.137792,0.0235857,2.9809,1.41907e-05,0.0017935,0.00591737,0.747871
4569,0.610413,77.4071,0.228696,29.0012,0.049205,6.23973,0.0831009,10.5381,0.00103558,0.131323,0.0220104,2.79116,1.34618e-05,0.0017071,0.00552513,0.700647
4570,0.640463,81.4897,0.210649,26.802,0.0454185,5.77885,0.0768266,9.77508,0.000976699,0.124271,0.0205043,2.60888,1.26781e-05,0.0016131,0.0051491,0.655149
4571,0.669932,85.5236,0.193108,24.6521,0.0411965,5.25915,0.0710454,9.06966,0.000911652,0.116382,0.0190181,2.42785,1.18198e-05,0.00150892,0.00477653,0.609773
4572,0.69868,89.4899,0.176028,22.5465,0.0369268,4.72975,0.0655827,8.40012,0.000835751,0.107047,0.0175327,2.24567,1.08257e-05,0.0013866,0.00440319,0.563979
4573,0.726566,93.3698,0.159376,20.4812,0.0329826,4.23853,0.0602377,7.74104,0.000746989,0.0959942,0.0160503,2.0626,9.67039e-06,0.00124272,0.00403005,0.517895
4574,0.753456,97.1446,0.143134,18.4546,0.0296855,3.8274,0.0548303,7.06937,0.000650876,0.0839186,0.0145753,1.87922,8.4146e-06,0.00108491,0.00365919,0.471786
4575,0.779217,100.796,0.127305,16.4676,0.0272769,3.52841,0.049241,6.36959,0.000560402,0.072491,0.0131027,1.69491,7.2065e-06,0.0009322,0.0032894,0.425501
4576,0.803722,104.306,0.111917,14.5244,0.0258994,3.36119,0.0434322,5.63656,0.000490748,0.0636885,0.0116158,1.50748,6.22382e-06,0.000807718,0.00291671,0.378526
4577,0.826848,107.657,0.0970249,12.6328,0.0255894,3.33178,0.0374465,4.87558,0.000452606,0.0589299,0.0100969,1.31463,5.59494e-06,0.000728468,0.00253612,0.330206
4578,0.848478,110.831,0.0827119,10.8041,0.026279,3.43266,0.0313903,4.10032,0.000448294,0.0585578,0.00854078,1.11563,5.35034e-06,0.000698882,0.00214615,0.280338
4579,0.868503,113.814,0.0690866,9.05353,0.0278058,3.64384,0.0254109,3.33,0.000471746,0.0618205,0.00696579,0.91284,5.42912e-06,0.000711465,0.00175098,0.229459
4580,0.886818,116.588,0.0562797,7.39898,0.0299296,3.93479,0.0196782,2.58705,0.00051118,0.0672039,0.00541604,0.712037,5.69451e-06,0.000748646,0.00136176,0.179028
4581,0.903328,119.14,0.0444366,5.86073,0.0323547,4.26726,0.0143721,1.89554,0.000553078,0.0729453,0.00395502,0.521627,6.0043e-06,0.000791905,0.000994516,0.131166
4582,0.917946,121.454,0.0337094,4.46013,0.0347579,4.59885,0.00967449,1.28004,0.000586662,0.077622,0.00265255,0.350962,6.23336e-06,0.000824743,0.000667037,0.0882565
4583,0.930593,123.52,0.0242476,3.21844,0.0368198,4.88717,0.00575954,0.764477,0.000606894,0.0805544,0.00157154,0.208595,6.34288e-06,0.000841905,0.000395297,0.0524687
4584,0.9412,125.324,0.0161899,2.15574,0.0382575,5.0941,0.00278156,0.370373,0.000614085,0.0817674,0.000759196,0.101089,6.33575e-06,0.000843625,0.000191178,0.025456
4585,0.949707,126.856,0.00965758,1.29,0.0388527,5.1897,0.000859464,0.114802,0.000610305,0.0815208,0.000244443,0.0326511,6.24995e-06,0.000834829,6.1924e-05,0.00827142
4586,0.956063,128.107,0.00475083,0.636582,0.0384727,5.15512,6.17501e-05,0.00827415,0.000596014,0.0798623,3.92721e-05,0.00526222,6.08392e-06,0.000815209,1.04557e-05,0.001401
4587,0.960224,129.068,0.00154757,0.208015,0.0370816,4.98428,0.000395458,0.0531552,0.000569823,0.0765922,0.00014017,0.0188409,5.82108e-06,0.000782435,3.58468e-05,0.00481831
4588,0.962155,129.731,0.000104678,0.0141141,0.0347397,4.68408,0.00180236,0.243019,0.000530927,0.0715869,0.000528654,0.0712804,5.43938e-06,0.000733412,0.000133437,0.0179918
4589,0.961829,130.09,0.000460806,0.0623254,0.0315941,4.27319,0.00416358,0.563137,0.000480934,0.0650478,0.00117204,0.158522,4.94828e-06,0.00066927,0.000294958,0.039894
4590,0.959225,130.14,0.00264032,0.358218,0.0278605,3.7799,0.00731173,0.991999,0.000423334,0.0574347,0.00202549,0.274803,4.38151e-06,0.000594449,0.000509198,0.069084
4591,0.954331,129.876,0.00665783,0.906071,0.0237994,3.23889,0.011048,1.50353,0.000361844,0.0492437,0.00303545,0.413098,3.77733e-06,0.000514061,0.000762653,0.10379
4592,0.947142,129.294,0.0125229,1.7095,0.0196879,2.68758,0.0151613,2.06966,0.000299603,0.0408987,0.00414297,0.565555,3.17297e-06,0.00043314,0.00104059,0.142051
4593,0.937659,128.392,0.0202448,2.77207,0.0157907,2.16219,0.019448,2.66298,0.000239362,0.0327753,0.00528773,0.724038,2.59218e-06,0.000354942,0.00132775,0.181806
4594,0.925895,127.168,0.0298355,4.09778,0.0123331,1.6939,0.0237289,3.25906,0.000183512,0.0252046,0.00641261,0.880746,2.05422e-06,0.000282139,0.00160972,0.221089
4595,0.911868,125.622,0.0413124,5.69134,0.0094789,1.30585,0.0278613,3.83827,0.000133919,0.0184492,0.00746939,1.02901,1.56156e-06,0.000215126,0.00187422,0.258199
4596,0.895611,123.756,0.0546967,7.55803,0.00731708,1.01108,0.0317454,4.38661,9.23075e-05,0.0127551,0.00842397,1.16403,1.11992e-06,0.000154751,0.00211259,0.291919
4597,0.877164,121.573,0.0700101,9.70325,0.00585908,0.812057,0.035324,4.89584,6.0966e-05,0.00844976,0.00926033,1.28346,7.45489e-07,0.000103323,0.00232081,0.32166
4598,0.856583,119.078,0.087268,12.1315,0.0050455,0.701399,0.0385789,5.36304,4.21538e-05,0.00586,0.00998239,1.3877,4.69837e-07,6.53143e-05,0.00249992,0.347526
4599,0.833936,116.277,0.10647,14.8453,0.00476049,0.66376,0.0415284,5.79035,3.58726e-05,0.00500176,0.0106124,1.47969,3.1106e-07,4.33715e-05,0.00265581,0.370302
4600,0.809311,113.18,0.127591,17.8433,0.00485086,0.678379,0.0442258,6.18486,3.82324e-05,0.00534669,0.0111852,1.56421,2.53314e-07,3.54253e-05,0.00279743,0.391213
4601,0.782811,109.799,0.150568,21.1192,0.00514743,0.721995,0.0467574,6.55834,4.28972e-05,0.0060169,0.0117384,1.64646,2.50438e-07,3.51272e-05,0.00293461,0.411618
