t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
4376,0.896024,36.6087,0.0304122,1.24255,0.0552508,2.25737,0.00046771,0.0191091,0.014258,0.582536,7.65764e-06,0.000312867,0.00357926,0.146237
4377,0.907397,37.4906,0.0183749,0.75919,0.055235,2.28213,0.000290665,0.0120093,0.0149423,0.617365,5.35018e-06,0.000221051,0.00375461,0.155128
4378,0.91609,38.2709,0.00933609,0.390028,0.0549489,2.29557,0.000169924,0.00709881,0.0155397,0.649191,3.80615e-06,0.000159007,0.00391205,0.163431
4379,0.92204,38.9433,0.00344726,0.145599,0.0544011,2.29769,8.90383e-05,0.00376063,0.0159865,0.675207,2.69268e-06,0.000113728,0.00403347,0.170358
4380,0.925222,39.5029,0.000774336,0.0330607,0.0536282,2.28969,4.27991e-05,0.00182733,0.0162305,0.692972,2.00035e-06,8.54063e-05,0.00409996,0.17505
4381,0.925647,39.9464,0.00129202,0.0557573,0.0526964,2.27412,3.25377e-05,0.00140417,0.0162298,0.700398,1.80271e-06,7.7796e-05,0.00410026,0.176947
4382,0.923363,40.272,0.00488149,0.212904,0.0517022,2.25496,5.86635e-05,0.00255858,0.01596,0.696088,2.00595e-06,8.74886e-05,0.00403234,0.175868
4383,0.918456,40.4798,0.0113324,0.49946,0.0507694,2.2376,0.000114962,0.0050668,0.0154274,0.679942,2.43854e-06,0.000107476,0.00389774,0.171788
4384,0.911045,40.5715,0.0203494,0.906217,0.0500426,2.22854,0.00018854,0.00839625,0.0146707,0.653329,2.94513e-06,0.000131155,0.00370127,0.164828
4385,0.901282,40.5505,0.0315636,1.42011,0.0496757,2.23501,0.000265997,0.0119677,0.0137516,0.618714,3.3157e-06,0.00014918,0.00345739,0.155555
4386,0.889349,40.4218,0.0445479,2.02475,0.0498188,2.26432,0.000342594,0.0155712,0.0127474,0.579381,3.40073e-06,0.000154567,0.00319079,0.145024
4387,0.875448,40.1917,0.0588346,2.70109,0.0506046,2.32325,0.000429656,0.0197255,0.0117516,0.539515,3.40142e-06,0.000156159,0.00292811,0.134429
4388,0.8598,39.8678,0.073935,3.42827,0.0521383,2.41759,0.000555982,0.0257802,0.0108735,0.504192,3.79213e-06,0.000175836,0.0026938,0.124908
4389,0.842636,39.4585,0.089358,4.1844,0.0544952,2.55187,0.000760773,0.035625,0.0102301,0.479048,4.99207e-06,0.000233766,0.00251528,0.117784
4390,0.824194,38.9728,0.104627,4.94739,0.0577249,2.72958,0.0010789,0.0510169,0.00994149,0.470093,7.33229e-06,0.000346715,0.00242659,0.114744
4391,0.804712,38.4206,0.119294,5.69562,0.0618616,2.95355,0.00152379,0.0727528,0.0101344,0.483862,1.11395e-05,0.000531849,0.00246367,0.117627
4392,0.784422,37.8114,0.132949,6.40855,0.0669383,3.22662,0.00207514,0.100028,0.0109401,0.527345,1.64244e-05,0.000791702,0.00265887,0.128165
4393,0.763548,37.1551,0.145231,7.0671,0.0730024,3.55238,0.00267672,0.130253,0.012479,0.607245,2.26011e-05,0.0010998,0.00304105,0.147981
4394,0.742301,36.4614,0.155823,7.65395,0.0801274,3.93581,0.00324589,0.159436,0.0148389,0.728876,2.87336e-05,0.00141138,0.00363489,0.178543
4395,0.720878,35.7393,0.164465,8.15377,0.0884196,4.38362,0.00369288,0.183084,0.018057,0.895222,3.38924e-05,0.0016803,0.00445356,0.220796
4396,0.699459,34.9977,0.170945,8.55333,0.0980159,4.90427,0.00394415,0.197347,0.0221084,1.1062,3.7257e-05,0.00186417,0.00549003,0.274696
4397,0.678207,34.2449,0.175106,8.84168,0.109075,5.50754,0.00396195,0.200052,0.0268968,1.35811,3.83348e-05,0.00193565,0.00671558,0.339092
4398,0.657266,33.4884,0.176843,9.01034,0.121759,6.20378,0.0037535,0.191245,0.0322556,1.64346,3.72456e-05,0.0018977,0.00808524,0.411952
4399,0.636764,32.7352,0.17611,9.05358,0.136215,7.00265,0.00336742,0.173115,0.0379659,1.95178,3.45303e-05,0.00177516,0.00954356,0.490622
4400,0.616808,31.9915,0.172922,8.9688,0.152541,7.91172,0.0028791,0.149328,0.0437912,2.27129,3.07674e-05,0.00159579,0.0110284,0.572003
4401,0.59749,31.2629,0.167361,8.75694,0.17076,8.9348,0.00237043,0.12403,0.0495137,2.59074,2.66302e-05,0.00139339,0.0124785,0.652922
4402,0.578882,30.554,0.159582,8.42288,0.190794,10.0703,0.00191093,0.100861,0.0549619,2.90094,2.30154e-05,0.00121477,0.0138464,0.730828
4403,0.56104,29.8687,0.149815,7.97587,0.212441,11.31,0.00154634,0.0823244,0.0600298,3.19588,2.06e-05,0.00109671,0.0151083,0.804338
4404,0.544001,29.2103,0.138368,7.42969,0.235361,12.6378,0.00129677,0.0696305,0.0646921,3.47366,1.94072e-05,0.00104208,0.0162624,0.873213
4405,0.527788,28.5809,0.125621,6.80266,0.259083,14.0299,0.00116225,0.0629383,0.0690044,3.73675,1.9146e-05,0.0010368,0.0173225,0.938054
4406,0.512406,27.982,0.11202,6.11732,0.283022,15.4556,0.00113169,0.0618007,0.0730841,3.99106,1.9836e-05,0.00108323,0.018317,1.00028
4407,0.497847,27.4144,0.0980609,5.39981,0.306512,16.8784,0.00119096,0.0655814,0.0770778,4.24435,2.17175e-05,0.00119589,0.0192888,1.06216
4408,0.484093,26.878,0.0842717,4.67898,0.328863,18.2593,0.00132647,0.0736491,0.0811357,4.50485,2.46662e-05,0.00136953,0.0202861,1.12633
4409,0.471111,26.3723,0.0711908,3.98519,0.349408,19.5595,0.00152349,0.0852833,0.0853928,4.7802,2.81635e-05,0.00157657,0.0213455,1.1949
4410,0.458866,25.8963,0.0593427,3.34902,0.367569,20.7439,0.00176165,0.0994195,0.0899428,5.07596,3.19495e-05,0.00180308,0.0224861,1.26901
4411,0.447315,25.4485,0.0492157,2.79996,0.382901,21.7838,0.0020127,0.114506,0.0948064,5.39369,3.61923e-05,0.00205904,0.0237137,1.34911
4412,0.436416,25.0275,0.0412419,2.36513,0.395124,22.6595,0.00224404,0.128691,0.0999144,5.72987,4.07347e-05,0.00233605,0.0250195,1.43481
4413,0.426128,24.6318,0.035781,2.06828,0.404137,23.3607,0.00242781,0.140337,0.105114,6.07597,4.47816e-05,0.00258855,0.0263676,1.52414
4414,0.416416,24.2603,0.0331109,1.92903,0.410006,23.8868,0.00255206,0.148682,0.110178,6.41894,4.78449e-05,0.00278743,0.0276895,1.61318
4415,0.407252,23.912,0.0334229,1.96244,0.412931,24.2454,0.00263007,0.154426,0.114813,6.74128,5.04487e-05,0.00296212,0.028901,1.69693
4416,0.398618,23.5867,0.0368225,2.17883,0.413208,24.45,0.00270361,0.159976,0.118675,7.02214,5.33629e-05,0.00315754,0.029919,1.77034
4417,0.390508,23.2847,0.0433339,2.58385,0.411175,24.517,0.00283573,0.169085,0.121428,7.24032,5.68341e-05,0.00338883,0.0306621,1.82828
4418,0.382929,23.0071,0.0529068,3.17875,0.407165,24.4633,0.00309293,0.185829,0.122796,7.37785,6.11067e-05,0.00367141,0.0310487,1.86547
4419,0.375899,22.7559,0.0654241,3.96059,0.401464,24.3035,0.00352286,0.213264,0.122605,7.42215,6.6883e-05,0.00404891,0.0310189,1.8778
4420,0.369453,22.5338,0.0807076,4.92255,0.394283,24.0483,0.00413558,0.252239,0.120787,7.36706,7.4542e-05,0.00454649,0.0305594,1.86389
4421,0.363637,22.3445,0.0985235,6.05401,0.385753,23.7035,0.00489436,0.300745,0.117408,7.21441,8.34887e-05,0.00513016,0.0297008,1.82503
4422,0.358509,22.1925,0.118584,7.34061,0.375922,23.2704,0.00571955,0.354053,0.112678,6.97502,9.26302e-05,0.00573402,0.0284956,1.76394
4423,0.354137,22.0829,0.140548,8.76417,0.364777,22.7464,0.00650569,0.405675,0.106917,6.66704,0.000100881,0.00629061,0.0270139,1.68451
4424,0.350599,22.0217,0.164023,10.3025,0.352279,22.1272,0.00714706,0.448918,0.100493,6.31209,0.00010712,0.00672835,0.0253528,1.59245
4425,0.347979,22.0152,0.188558,11.9293,0.338399,21.4091,0.00756316,0.478491,0.0937674,5.93229,0.000110454,0.00698798,0.0236233,1.49455
4426,0.346361,22.0703,0.213656,13.6143,0.323158,20.5917,0.00771648,0.491697,0.0870794,5.54873,0.000110698,0.00705374,0.0219178,1.39661
4427,0.345835,22.1938,0.238772,15.3231,0.306659,19.6797,0.00761879,0.488932,0.08071,5.17952,0.000108179,0.00694232,0.0202968,1.30254
4428,0.346483,22.3927,0.263325,17.0183,0.289114,18.685,0.00732459,0.473378,0.0748472,4.83727,0.000103339,0.00667868,0.0188026,1.21518
4429,0.348383,22.6736,0.286716,18.6602,0.270847,17.6274,0.00691483,0.450035,0.0695749,4.52811,9.69883e-05,0.00631224,0.0174673,1.13682
4430,0.351603,23.0427,0.308343,20.2077,0.252285,16.5338,0.00647796,0.424541,0.0649004,4.25333,9.0496e-05,0.00593077,0.0162998,1.06823
4431,0.356195,23.5053,0.327633,21.6205,0.233925,15.4367,0.00609477,0.402193,0.0607863,4.01128,8.51182e-05,0.00561694,0.0152801,1.00833
4432,0.362199,24.0657,0.34406,22.8605,0.21629,14.3711,0.00582979,0.387351,0.0571603,3.79793,8.13579e-05,0.0054057,0.0143788,0.955374
4433,0.369633,24.7272,0.357173,23.8937,0.199884,13.3716,0.00572809,0.383191,0.0539274,3.60757,7.93569e-05,0.00530872,0.0135752,0.908135
4434,0.378493,25.4915,0.366616,24.6916,0.185141,12.4693,0.00581565,0.391684,0.0510001,3.43485,7.96058e-05,0.00536144,0.0128547,0.865764
4435,0.388755,26.3587,0.372145,25.2326,0.172386,11.6883,0.00610055,0.413636,0.0483302,3.27693,8.26913e-05,0.00560672,0.0122005,0.827228
4436,0.40037,27.3276,0.373637,25.503,0.161815,11.0448,0.00657208,0.448583,0.0459152,3.13399,8.84033e-05,0.00603404,0.0116019,0.791901
4437,0.413268,28.3951,0.371089,25.497,0.153491,10.5461,0.00719634,0.494451,0.0437908,3.00881,9.56958e-05,0.00657513,0.0110687,0.760518
4438,0.427356,29.5565,0.364612,25.2171,0.14736,10.1916,0.00791115,0.547145,0.0420293,2.9068,0.000103717,0.00717317,0.0106268,0.734965
4439,0.442521,30.8055,0.354421,24.6726,0.143279,9.97418,0.00862611,0.600496,0.0407369,2.83585,0.000112118,0.00780496,0.0103047,0.717349
4440,0.45863,32.1344,0.340812,23.8794,0.141047,9.88262,0.0092321,0.646857,0.0400303,2.80477,0.000119912,0.00840176,0.0101284,0.709658
4441,0.475537,33.534,0.324152,22.8586,0.140446,9.90398,0.00961871,0.678294,0.0400004,2.82076,0.000125028,0.00881678,0.010122,0.713787
4442,0.49308,34.994,0.304852,21.6354,0.141263,10.0255,0.00969536,0.688082,0.040684,2.88735,0.000125909,0.0089358,0.0102992,0.730937
4443,0.511089,36.5031,0.283358,20.238,0.143318,10.2361,0.00941221,0.67224,0.0420477,3.00314,0.000122702,0.00876362,0.0106521,0.760793
4444,0.529386,38.049,0.260132,18.6967,0.146463,10.5268,0.0087754,0.630722,0.0439776,3.16084,0.000116076,0.00834286,0.0111502,0.801408
4445,0.547787,39.6189,0.235649,17.0434,0.15058,10.8907,0.00784909,0.567689,0.0462842,3.34752,0.000106075,0.00767194,0.0117452,0.849479
4446,0.566107,41.1995,0.210386,15.3112,0.15557,11.3219,0.0067411,0.490596,0.048729,3.54634,9.31698e-05,0.0067806,0.0123736,0.900515
4447,0.584163,42.7771,0.184822,13.5342,0.161332,11.814,0.00557753,0.408432,0.0510605,3.73906,7.92502e-05,0.00580334,0.0129655,0.949439
4448,0.601775,44.3383,0.159438,11.7472,0.167737,12.3587,0.00447586,0.329778,0.0530473,3.90848,6.63331e-05,0.00488736,0.013461,0.991797
4449,0.61877,45.8695,0.134708,9.98589,0.174612,12.944,0.00352254,0.261126,0.0545125,4.04102,5.51246e-05,0.00408639,0.0138199,1.02447
4450,0.634986,47.3578,0.1111,8.28592,0.181725,13.5532,0.00275994,0.205839,0.0553651,4.12917,4.55743e-05,0.00339897,0.0140187,1.04553
4451,0.650273,48.7909,0.0890674,6.68286,0.188777,14.1642,0.00218656,0.164061,0.0556065,4.17224,3.78562e-05,0.0028404,0.0140523,1.05437
4452,0.664498,50.1576,0.069038,5.21112,0.19541,14.7499,0.00176973,0.133583,0.0553109,4.17497,3.20752e-05,0.0024211,0.0139416,1.05234
4453,0.677547,51.4476,0.0513999,3.90291,0.201231,15.2799,0.00146397,0.111163,0.0546013,4.146,2.77573e-05,0.00210767,0.0137291,1.04248
4454,0.689326,52.6523,0.0364865,2.78692,0.205842,15.7227,0.00122727,0.0937414,0.0536341,4.0967,2.42227e-05,0.00185018,0.01346,1.02811
4455,0.699767,53.7647,0.0245605,1.88704,0.208876,16.0484,0.00103059,0.0791823,0.0525742,4.0394,2.11263e-05,0.00162318,0.0131706,1.01192
4456,0.708824,54.7794,0.0157997,1.22103,0.210046,16.2328,0.000859497,0.0664237,0.051559,3.98459,1.84524e-05,0.00142604,0.0128931,0.996409
4457,0.716478,55.6931,0.0102854,0.7995,0.209179,16.2598,0.000709397,0.0551427,0.0506741,3.93898,1.62146e-05,0.00126039,0.0126582,0.983944
4458,0.722736,56.5044,0.00799678,0.625198,0.206238,16.124,0.000578612,0.0452366,0.0499549,3.90553,1.42864e-05,0.00111693,0.0124811,0.975787
4459,0.727629,57.2138,0.00881093,0.692808,0.201338,15.8313,0.000463868,0.0364742,0.0493928,3.88378,1.24766e-05,0.000981043,0.0123526,0.971289
4460,0.731211,57.8239,0.0125087,0.989185,0.194731,15.3992,0.000360745,0.0285276,0.0489292,3.8693,1.07125e-05,0.000847142,0.0122485,0.968607
4461,0.733559,58.3389,0.0187867,1.49408,0.18678,14.8544,0.000268689,0.0213684,0.0484533,3.85342,9.00821e-06,0.000716411,0.0121434,0.965751
4462,0.734765,58.7646,0.0272729,2.18122,0.177925,14.23,0.000197142,0.0157669,0.0478239,3.82483,7.37161e-06,0.000589562,0.012008,0.960371
4463,0.734941,59.1083,0.0375455,3.01964,0.168634,13.5625,0.0001682,0.0135277,0.046904,3.7723,5.95241e-06,0.000478728,0.0118017,0.949163
4464,0.734208,59.3786,0.0491519,3.97513,0.159358,12.888,0.000212913,0.0172192,0.0455812,3.68635,5.12085e-06,0.000414146,0.011483,0.928682
4465,0.732696,59.5848,0.0616262,5.01161,0.150503,12.2393,0.00036122,0.0293754,0.0437778,3.56013,5.18553e-06,0.000421701,0.0110306,0.897036
4466,0.730543,59.7371,0.0745056,6.09239,0.142395,11.6438,0.000628283,0.0513752,0.0414737,3.39134,6.27194e-06,0.000512862,0.0104475,0.854302
4467,0.727888,59.846,0.0873425,7.18118,0.135275,11.1221,0.00100271,0.0824417,0.0387324,3.18453,8.46168e-06,0.000695708,0.00975092,0.801708
4468,0.724868,59.9223,0.0997135,8.24296,0.129292,10.6881,0.00144283,0.119274,0.0357015,2.95132,1.15433e-05,0.000954242,0.00897014,0.74153
4469,0.721618,59.9766,0.111227,9.24452,0.124517,10.3491,0.0018835,0.156545,0.0325836,2.70815,1.47063e-05,0.0012223,0.00815611,0.677887
4470,0.718264,60.0191,0.121527,10.155,0.120957,10.1073,0.00225143,0.188133,0.0296062,2.47394,1.70573e-05,0.00142533,0.00737754,0.616478
4471,0.714921,60.0595,0.130298,10.9461,0.118576,9.96139,0.00248495,0.208757,0.0270015,2.26836,1.82857e-05,0.00153615,0.00670039,0.562891
4472,0.711692,60.1064,0.137268,11.5931,0.117314,9.90787,0.00255218,0.215546,0.0249799,2.10969,1.83815e-05,0.00155242,0.00617433,0.521457
4473,0.708663,60.1672,0.142216,12.0745,0.117112,9.94314,0.00246042,0.208896,0.0236957,2.01182,1.72594e-05,0.00146536,0.0058356,0.495457
4474,0.705899,60.2479,0.144972,12.3732,0.117924,10.0647,0.00225222,0.192225,0.023229,1.98257,1.5189e-05,0.00129637,0.0057096,0.487309
4475,0.703445,60.3525,0.145429,12.4771,0.119726,10.272,0.00199049,0.170775,0.0235926,2.02414,1.30157e-05,0.00111669,0.00580414,0.49797
4476,0.701322,60.4833,0.143548,12.3798,0.122525,10.5668,0.00173862,0.149942,0.0247493,2.13443,1.14901e-05,0.000990926,0.00610572,0.526569
4477,0.699526,60.6405,0.139364,12.0812,0.126347,10.9528,0.00154199,0.133672,0.026622,2.30781,1.08769e-05,0.000942897,0.00658818,0.571116
4478,0.69803,60.8221,0.13299,11.5879,0.131227,11.4343,0.00141653,0.123428,0.0291017,2.53575,1.12229e-05,0.000977891,0.00722391,0.629448
4479,0.696782,61.024,0.12462,10.9142,0.13719,12.015,0.00134881,0.118128,0.0320617,2.80796,1.23245e-05,0.00107938,0.00798506,0.699329
4480,0.69571,61.2401,0.114526,10.0812,0.144233,12.6961,0.00130634,0.114991,0.035373,3.11372,1.35307e-05,0.00119105,0.00883799,0.777966
4481,0.694721,61.4624,0.103053,9.11717,0.152306,13.4746,0.00125285,0.110841,0.0389086,3.44226,1.42164e-05,0.00125773,0.0097438,0.86204
4482,0.693709,61.6817,0.0906076,8.05645,0.161302,14.3423,0.00116228,0.103345,0.0425381,3.78231,1.42606e-05,0.001268,0.010667,0.948461
4483,0.692556,61.8873,0.0776443,6.93835,0.17105,15.2852,0.00102718,0.0917895,0.0461294,4.12216,1.3694e-05,0.00122371,0.0115792,1.03472
4484,0.691138,62.068,0.0646484,5.80578,0.181327,16.2842,0.000858468,0.0770951,0.0495633,4.45105,1.24029e-05,0.00111385,0.0124529,1.11834
4485,0.68933,62.2121,0.0521174,4.7036,0.191859,17.3153,0.000677854,0.0611764,0.0527466,4.76039,1.05387e-05,0.00095112,0.0132586,1.19659
4486,0.687011,62.3082,0.0405425,3.67698,0.202345,18.3516,0.000507981,0.0460711,0.0556106,5.04358,8.69728e-06,0.000788796,0.013974,1.26736
4487,0.684068,62.3451,0.030391,2.7698,0.212469,19.3641,0.000365639,0.0333238,0.0581063,5.29574,7.37466e-06,0.000672117,0.014593,1.32999
4488,0.680398,62.3127,0.0220916,2.02321,0.221915,20.3236,0.000260542,0.0238612,0.0602108,5.51427,6.65228e-06,0.000609234,0.015118,1.38455
4489,0.675912,62.2019,0.0160219,1.47444,0.230379,21.201,0.000199547,0.0183637,0.0619321,5.6994,6.53762e-06,0.000601635,0.0155485,1.43088
4490,0.670539,62.0049,0.0125001,1.15588,0.237581,21.9692,0.000193779,0.0179188,0.0632945,5.85285,7.31335e-06,0.000676267,0.0158842,1.46881
4491,0.664225,61.7155,0.0117779,1.09433,0.24327,22.6031,0.000264147,0.0245428,0.0643195,5.97615,9.43026e-06,0.0008762,0.0161344,1.4991
4492,0.656933,61.3292,0.0140372,1.31047,0.247238,23.0813,0.000441001,0.0411704,0.0650245,6.07048,1.32036e-05,0.00123265,0.0163133,1.52295
4493,0.648648,60.843,0.0193873,1.81852,0.249327,23.3869,0.00075643,0.070953,0.0654355,6.13784,1.87137e-05,0.00175534,0.016427,1.54085
4494,0.63937,60.2559,0.0278635,2.62593,0.249447,23.5085,0.00123137,0.116047,0.0655882,6.1812,2.60047e-05,0.00245075,0.0164746,1.55261
4495,0.62912,59.5684,0.0394264,3.73309,0.247578,23.442,0.00186276,0.176375,0.0655151,6.20332,3.512e-05,0.00332535,0.0164623,1.55874
4496,0.617937,58.7829,0.0539615,5.13324,0.24379,23.1911,0.00261687,0.248936,0.0652428,6.2064,4.56718e-05,0.00434465,0.0164063,1.5607
4497,0.605878,57.9037,0.07128,6.81222,0.238235,22.7681,0.0034324,0.328034,0.0648005,6.19297,5.66343e-05,0.00541254,0.0163181,1.55952
4498,0.593015,56.9365,0.0911198,8.74858,0.23115,22.1932,0.00423313,0.406431,0.0642186,6.16575,6.68878e-05,0.00642202,0.0161956,1.55497
4499,0.579442,55.8893,0.113149,10.9136,0.222847,21.4944,0.00494694,0.477151,0.0635061,6.1254,7.57299e-05,0.00730443,0.0160336,1.5465
4500,0.565263,54.7713,0.13697,13.2718,0.213693,20.7058,0.00552507,0.535353,0.062634,6.06894,8.27248e-05,0.00801564,0.0158319,1.53404
4501,0.550603,53.5938,0.162129,15.7811,0.204093,19.8657,0.00595434,0.579575,0.0615489,5.99096,8.76474e-05,0.0085313,0.0155842,1.51691
4502,0.535598,52.3696,0.188122,18.3942,0.194467,19.0145,0.00625756,0.61185,0.0601968,5.88591,9.07878e-05,0.00887703,0.0152681,1.49288
4503,0.520396,51.1127,0.214411,21.0592,0.185227,18.1928,0.00648265,0.636718,0.0585312,5.74887,9.28098e-05,0.00911566,0.014859,1.45943
4504,0.505158,49.8387,0.240433,23.721,0.176759,17.4389,0.00668443,0.659483,0.0565202,5.57625,9.42751e-05,0.00930113,0.0143513,1.41589
4505,0.49005,48.5639,0.26562,26.323,0.1694,16.7875,0.00690518,0.684303,0.0541722,5.36847,9.57331e-05,0.00948716,0.0137572,1.36334
4506,0.47524,47.3056,0.289414,28.8084,0.163426,16.2675,0.00716146,0.712854,0.0515656,5.13286,9.78032e-05,0.00973537,0.0130947,1.30345
4507,0.4609,46.081,0.311281,31.122,0.15904,15.9009,0.00744199,0.744054,0.0488452,4.88357,0.00010049,0.0100471,0.012391,1.23886
4508,0.447196,44.9076,0.330728,33.2118,0.156365,15.7023,0.00771554,0.774797,0.0461971,4.63913,0.000102964,0.0103397,0.0116951,1.17443
4509,0.434285,43.802,0.347317,35.0304,0.15545,15.6787,0.00794407,0.80124,0.0438286,4.42055,0.000104644,0.0105544,0.011071,1.11662
4510,0.422313,42.7801,0.360675,36.5362,0.156274,15.8305,0.00809697,0.820219,0.0419574,4.25027,0.000105811,0.0107186,0.0105782,1.07156
4511,0.41141,41.8563,0.370503,37.6946,0.158766,16.1527,0.00816135,0.830326,0.0407891,4.14984,0.000106608,0.0108462,0.0102638,1.04423
4512,0.401685,41.0433,0.376585,38.4786,0.162825,16.6371,0.00814382,0.832118,0.0404864,4.13681,0.000106447,0.0108765,0.0101683,1.03897
4513,0.393228,40.3517,0.378787,38.8698,0.16834,17.2745,0.00806307,0.827405,0.0411534,4.22302,0.000105078,0.0107827,0.0103236,1.05937
4514,0.386102,39.7898,0.377064,38.8585,0.17521,18.0563,0.00793934,0.81819,0.0428364,4.41452,0.000103321,0.0106478,0.0107443,1.10726
4515,0.380347,39.3635,0.371461,38.4438,0.183354,18.9759,0.00778704,0.805908,0.0455241,4.71146,0.000101948,0.010551,0.0114254,1.18245
4516,0.375977,39.076,0.362106,37.6343,0.192712,20.0289,0.00761272,0.791203,0.0491443,5.10765,0.000100623,0.0104579,0.0123468,1.28322
4517,0.372982,38.928,0.349218,36.4477,0.203241,21.2122,0.00741766,0.774179,0.053567,5.59077,9.8727e-05,0.0103041,0.0134761,1.4065
4518,0.371329,38.918,0.333092,34.9105,0.214895,22.5226,0.00720416,0.755049,0.0586158,6.14336,9.66354e-05,0.0101281,0.0147671,1.5477
4519,0.370964,39.0421,0.314104,33.0578,0.227611,23.9549,0.0069828,0.734904,0.064078,6.74388,9.52734e-05,0.010027,0.0161642,1.7012
4520,0.371818,39.2945,0.292696,30.9327,0.241287,25.4997,0.0067755,0.716049,0.0697207,7.36822,9.47814e-05,0.0100167,0.0176085,1.8609
4521,0.373806,39.6679,0.269366,28.5849,0.255769,27.142,0.0066099,0.701436,0.0753146,7.99231,9.46153e-05,0.0100405,0.0190403,2.02054
4522,0.376832,40.1537,0.244659,26.0699,0.270846,28.8602,0.00650683,0.69334,0.0806585,8.59463,9.48416e-05,0.0101059,0.020402,2.17396
4523,0.380799,40.7426,0.219147,23.4471,0.28625,30.6266,0.00646749,0.691973,0.0855912,9.15761,9.61613e-05,0.0102885,0.02165,2.31638
4524,0.385601,41.4247,0.193413,20.7781,0.301662,32.4071,0.00646637,0.694674,0.0899988,9.66846,9.83982e-05,0.0105708,0.0227608,2.44516
4525,0.391139,42.1902,0.168034,18.125,0.316726,34.1636,0.00645234,0.695981,0.0938238,10.1203,0.000100075,0.0107946,0.0237241,2.55899
4526,0.397315,43.0295,0.143566,15.5483,0.331066,35.8546,0.00635868,0.688649,0.0970624,10.5119,9.98859e-05,0.0108177,0.0245327,2.65691
4527,0.404039,43.9338,0.120521,13.105,0.344296,37.4375,0.00612132,0.66561,0.0997367,10.845,9.75774e-05,0.0106102,0.0251876,2.73881
4528,0.411231,44.8949,0.0993619,10.8475,0.356046,38.8702,0.00570015,0.622295,0.101864,11.1207,9.30493e-05,0.0101584,0.0257025,2.80598
4529,0.418821,45.9057,0.0804845,8.82166,0.365972,40.1131,0.00509424,0.558364,0.103453,11.3391,8.58089e-05,0.00940525,0.0260895,2.85959
4530,0.426749,46.9602,0.0642129,7.06611,0.373771,41.1305,0.00434466,0.478094,0.104504,11.4998,7.59063e-05,0.00835287,0.0263434,2.89888
4531,0.434968,48.0538,0.0507938,5.61153,0.379194,41.8921,0.00352484,0.389413,0.105005,11.6006,6.45143e-05,0.00712731,0.0264497,2.92207
4532,0.443444,49.1828,0.0403944,4.48018,0.38206,42.3747,0.00272259,0.301966,0.104921,11.6369,5.30768e-05,0.00588681,0.0264044,2.92854
4533,0.452154,50.3452,0.0331021,3.68576,0.382256,42.5624,0.00201865,0.224767,0.104215,11.6039,4.25393e-05,0.00473655,0.0262116,2.91854
4534,0.461085,51.5398,0.0289268,3.23342,0.379743,42.4474,0.00146857,0.164156,0.102875,11.4993,3.35399e-05,0.00374907,0.0258671,2.8914
4535,0.470238,52.7668,0.0278039,3.11996,0.374551,42.0295,0.00109413,0.122776,0.100924,11.325,2.65943e-05,0.00298423,0.0253625,2.846
4536,0.479623,54.0278,0.0295972,3.33402,0.366772,41.3156,0.000886214,0.0998289,0.0983936,11.0837,2.18307e-05,0.00245915,0.0247062,2.78307
4537,0.489258,55.3251,0.0341033,3.8564,0.35656,40.3197,0.000815781,0.0922483,0.0953213,10.7789,1.90038e-05,0.00214895,0.0239227,2.70517
4538,0.499172,56.6624,0.0410554,4.66031,0.344115,39.0615,0.000847611,0.0962147,0.0917611,10.4161,1.78453e-05,0.00202567,0.0230302,2.61422
4539,0.509403,58.0442,0.0501277,5.71183,0.329684,37.5661,0.000951582,0.108429,0.0877824,10.0024,1.80953e-05,0.00206188,0.0220328,2.51053
4540,0.519993,59.4758,0.0609412,6.97034,0.313555,35.8638,0.00110745,0.126668,0.0834456,9.54435,1.93375e-05,0.00221179,0.0209381,2.39486
4541,0.53099,60.9632,0.0730711,8.38932,0.296056,33.9903,0.00130215,0.1495,0.0787929,9.04624,2.11666e-05,0.00243014,0.0197669,2.26945
4542,0.542445,62.5127,0.0860559,9.91729,0.277547,31.9852,0.001523,0.175514,0.0738678,8.5127,2.34336e-05,0.00270054,0.0185379,2.13635
4543,0.554408,64.1307,0.0994099,11.4992,0.258415,29.892,0.00175209,0.202671,0.0687325,7.95058,2.59754e-05,0.00300469,0.0172565,1.99613
4544,0.566926,65.8234,0.112638,13.0779,0.239057,27.7559,0.00196548,0.228203,0.0634567,7.36768,2.82238e-05,0.00327695,0.0159289,1.84944
4545,0.580041,67.5962,0.125251,14.5963,0.219862,25.6221,0.00213779,0.249132,0.0581026,6.7711,2.94783e-05,0.00343531,0.0145766,1.69871
4546,0.593782,69.4535,0.136786,15.9996,0.201193,23.5331,0.00225052,0.263239,0.0527334,6.16813,2.95613e-05,0.00345773,0.013226,1.54702
4547,0.608167,71.3981,0.146824,17.2369,0.18336,21.5262,0.00230091,0.270125,0.0474271,5.56788,2.87867e-05,0.00337952,0.0118932,1.39624
4548,0.623195,73.4307,0.155002,18.2638,0.166611,19.6317,0.00230631,0.271751,0.0422691,4.98055,2.73487e-05,0.00322248,0.0105891,1.24771
