t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
385,0.946847,160.266,0.0390422,6.6084,0.0141111,2.38848
386,0.93064,157.887,0.0537743,9.12304,0.0155859,2.64422
387,0.912124,155.103,0.0697484,11.8604,0.0181277,3.08255
388,0.891549,151.953,0.0864046,14.7265,0.0220467,3.75757
389,0.869183,148.48,0.103164,17.6233,0.0276531,4.72391
390,0.845308,144.731,0.119449,20.4518,0.0352433,6.03427
391,0.820214,140.755,0.134701,23.1157,0.0450853,7.73697
392,0.794192,136.599,0.148402,25.5247,0.0574057,9.8736
393,0.767534,132.312,0.160089,27.5971,0.0723772,12.4768
394,0.74052,127.943,0.169372,29.2632,0.090108,15.5684
395,0.713421,123.538,0.175947,30.4674,0.110633,19.1575
396,0.68649,119.141,0.179603,31.1703,0.133907,23.2396
397,0.659964,114.793,0.180234,31.3497,0.159801,27.7956
398,0.634056,110.532,0.177841,31.0022,0.188103,32.7913
399,0.608955,106.392,0.172528,30.1428,0.218517,38.1777
400,0.584828,102.403,0.164505,28.8046,0.250667,43.8917
401,0.561815,98.5902,0.154076,27.0381,0.284109,49.857
402,0.540032,94.976,0.141632,24.909,0.318336,55.986
403,0.519572,91.578,0.127637,22.4969,0.35279,62.1815
404,0.500508,88.4104,0.112611,19.8918,0.386881,68.3392
405,0.48289,85.484,0.0971138,17.1917,0.419997,74.3503
406,0.466753,82.8067,0.081726,14.499,0.451521,80.1045
407,0.452118,80.3839,0.0670299,11.9175,0.480852,85.4927
408,0.438994,78.2189,0.0535888,9.54832,0.507417,90.4103
409,0.427383,76.3139,0.0419286,7.4868,0.530688,94.76
410,0.417281,74.6697,0.0325195,5.81914,0.550199,98.4545
411,0.40868,73.2869,0.0257598,4.6194,0.56556,101.419
412,0.401574,72.166,0.0219625,3.94684,0.576463,103.595
413,0.395958,71.3077,0.021344,3.84382,0.582698,104.938
414,0.391828,70.7134,0.0240161,4.33418,0.584155,105.423
415,0.389188,70.3851,0.0299818,5.42224,0.58083,105.044
416,0.388044,70.3257,0.0391346,7.09243,0.572822,103.813
417,0.388405,70.5388,0.051261,9.30958,0.560334,101.763
418,0.390287,71.0288,0.0660468,12.0199,0.543666,98.9423
419,0.393706,71.8003,0.083087,15.1526,0.523207,95.4173
420,0.398679,72.8581,0.101898,18.6218,0.499423,91.2691
421,0.405219,74.2068,0.121934,22.3294,0.472847,86.5913
422,0.413339,75.8499,0.142602,26.1682,0.444059,81.4873
423,0.423041,77.7901,0.163283,30.025,0.413676,76.068
424,0.434319,80.0278,0.183352,33.7845,0.382329,70.448
425,0.447155,82.5615,0.202196,37.3329,0.350649,64.7429
426,0.461514,85.3864,0.219234,40.5613,0.319252,59.0659
