E,T,R0,R1,R,E/V0,N_R0,N_R1
738.879,6.30342,0.0113433,0.152846,0.164189,7.38879,0.001753863,0.0236325356
738.957,3.71739,0.365817,-0.0404931,0.325323,7.38957,0.0904879966,-0.0100163182
739.035,1.83577,0.00620082,2.39817,2.40437,7.39035,0.0014624093,0.565587457
739.113,0.885401,1.58003,2.69113,4.27116,7.39113,0.3064115793,0.5218846437
739.192,2.00522,1.04209,-0.249973,0.792113,7.39192,0.3725298347,-0.089361188
739.27,3.40619,0.778323,0.447966,1.22629,7.3927,0.1680143249,0.0967011191
739.348,0.787295,1.38551,1.45896,2.84447,7.39348,0.3814977015,0.4017220277
739.426,3.82004,3.95836,1.48692,5.44528,7.39426,0.4272232368,0.1604823147
739.504,6.45373,0.594706,4.87718,5.47188,7.39504,0.0498679732,0.4089669208
739.582,5.65257,3.49054,-0.0627071,3.42783,7.39582,0.3844037708,-0.0069057641
739.66,1.5531,0.0218496,2.01174,2.03359,7.3966,0.0060918563,0.5608904031
739.738,3.48633,1.21261,0.695768,1.90838,7.39738,0.2247776062,0.128972271
739.816,1.47513,1.02462,0.553286,1.5779,7.39816,0.3356075767,0.1812252091
739.894,4.99746,2.27525,0.515113,2.79036,7.39894,0.2921549291,0.0661434137
739.973,0.599368,1.97723,1.92639,3.90362,7.39973,0.4390928868,0.4278026057
740.051,1.5072,0.205058,-0.504275,-0.299217,7.40051,0.1697523889,-0.4174520668
740.129,1.9638,0.576387,8.14593,8.72232,7.40129,0.053937912,0.7622907098
740.207,1.26921,0.23133,-0.390821,-0.159491,7.40207,0.2084581773,-0.3521801465
740.285,4.19824,0.107976,0.815706,0.923682,7.40285,0.0210811488,0.1592577942
740.363,1.0846,3.40223,0.569681,3.97191,7.40363,0.6728415449,0.1126628841
740.441,1.93942,1.93265,0.143526,2.07617,7.40441,0.4812866851,0.0357421948
740.52,3.35973,0.312341,0.498797,0.811138,7.4052,0.0748863306,0.1195906943
740.598,3.04485,1.04373,3.03387,4.0776,7.40598,0.1465408673,0.4259587642
740.676,2.10886,1.8974,8.86132,10.7587,7.40676,0.1474560834,0.6886558135
740.754,8.18814,0.560564,4.59847,5.15903,7.40754,0.0419987158,0.3445277164
740.832,3.65315,2.11198,-1.60464,0.507334,7.40832,0.5076284394,-0.3856858962
740.91,4.66265,0.931732,4.49107,5.4228,7.4091,0.0923837806,0.4453018953
740.989,2.43102,2.94834,5.33315,8.28149,7.40989,0.2752240138,0.4978431759
741.067,1.89989,0.150928,-0.950013,-0.799085,7.41067,0.1371069354,-0.8630166106
741.145,1.14012,0.420899,6.31325,6.73415,7.41145,0.053452447,0.8017568613
741.223,4.94961,2.61399,8.99548,11.6095,7.41223,0.1578581216,0.5432345096
741.301,2.41671,0.679105,-2.20659,-1.52748,7.41301,0.7637000551,-2.4814614892
741.38,2.93765,3.71979,4.75358,8.47338,7.4138,0.3259819666,0.4165776446
741.458,4.28624,0.199807,0.704049,0.903856,7.41458,0.0384977465,0.1356524041
741.536,5.14407,2.29479,-0.126744,2.16804,7.41536,0.3138341737,-0.0173334373
741.614,6.0458,0.908798,3.2276,4.13639,7.41614,0.0892536871,0.316984853
741.692,0.648739,0.860324,-0.307888,0.552435,7.41692,0.7162359492,-0.2563225644
741.771,2.96723,0.645183,-0.0490577,0.596126,7.41771,0.1810604947,-0.0137672744
741.849,3.01664,0.745405,1.45081,2.19622,7.41849,0.1429934815,0.2783136321
741.927,5.68067,1.94109,-0.00496451,1.93612,7.41927,0.2548435758,-0.0006517851
742.005,2.43704,0.0952362,0.902716,0.997952,7.42005,0.0277253047,0.2628000298
742.084,4.80156,0.204057,4.34436,4.54842,7.42084,0.0218243248,0.464638427
742.162,8.15738,3.09594,-1.08048,2.01546,7.42162,0.304333893,-0.1062122279
742.24,4.89883,0.8775,4.48977,5.36727,7.4224,0.085475497,0.4373393986
742.318,4.34903,1.82562,1.99117,3.81679,7.42318,0.2235684842,0.2438420146
742.397,3.43644,1.01121,2.38493,3.39614,7.42397,0.1479982671,0.3490526273
742.475,3.13965,1.18636,2.26555,3.45191,7.42475,0.1799816735,0.3437046769
742.553,4.09336,0.886149,1.4138,2.29995,7.42553,0.1386056675,0.2211374077
742.631,3.83392,0.0321069,0.702023,0.73413,7.42631,0.0070285789,0.1536811112
742.71,1.3403,0.690529,-0.169536,0.520993,7.4271,0.3709942497,-0.0910850683
742.788,2.34975,1.87416,0.786726,2.66089,7.42788,0.3740360513,0.1570110804
742.866,1.23589,0.142181,1.49558,1.63776,7.42866,0.0494774938,0.5204461225
742.944,1.72848,0.217913,3.31546,3.53337,7.42944,0.0414137613,0.6300939784
743.023,3.6778,0.345353,6.59854,6.94389,7.43023,0.0325139408,0.621232591
743.101,1.28196,3.64317,-1.5418,2.10137,7.43101,1.0768000757,-0.4557048825
743.179,4.80991,1.9708,1.75772,3.72852,7.43179,0.230815267,0.2058598595
743.258,2.31319,1.37052,0.152521,1.52305,7.43258,0.3572560632,0.0397579401
743.336,1.95066,2.59407,3.27272,5.86678,7.43336,0.3318311365,0.4186434434
743.414,0.797653,1.82736,0.586308,2.41366,7.43414,0.5690382719,0.1825757875
743.493,3.49133,4.82396,1.88839,6.71234,7.43493,0.4727671514,0.1850696857
743.571,0.43359,3.41472,3.57812,6.99284,7.43571,0.4598063942,0.4818088907
743.649,2.9619,0.726285,2.6723,3.39858,7.43649,0.1141871368,0.4201412472
743.728,1.15297,0.2787,8.09546,8.37416,7.43728,0.0292533008,0.8497270427
743.806,5.67306,1.0695,2.89292,3.96242,7.43806,0.1109960272,0.3002362103
743.884,3.9909,1.96922,0.20696,2.17618,7.43884,0.3193115705,0.0335588317
743.963,2.40566,13.7398,4.37599,18.1158,7.43963,0.6695332593,0.2132397013
744.041,5.19569,0.433657,4.8432,5.27685,7.44041,0.041408961,0.4624666031
744.119,2.51945,0.725892,18.8359,19.5618,7.44119,0.0328736824,0.8530268893
744.198,5.77508,0.680166,-1.63114,-0.950976,7.44198,0.140993229,-0.3381228929
744.276,1.90014,3.38872,0.424914,3.81364,7.44276,0.5930784874,0.0743665314
744.354,9.79195,1.14572,2.1943,3.34002,7.44354,0.0872466203,0.167096026
744.433,3.60858,1.2456,-0.111199,1.1344,7.44433,0.2626197032,-0.023444965
744.511,4.90199,0.0118374,0.207543,0.21938,7.44511,0.0023113737,0.0405248986
744.589,3.65166,0.835908,13.024,13.8599,7.44589,0.0477346393,0.7437372798
744.668,5.03724,0.987675,-1.41911,-0.431439,7.44668,0.2144415271,-0.3081136159
744.746,2.75154,1.42259,2.78771,4.2103,7.44746,0.2043410937,0.4004271859
744.825,1.98887,0.701217,-0.967536,-0.26632,7.44825,0.4070807814,-0.5616881948
744.903,2.77334,0.478954,2.51433,2.99329,7.44903,0.083056135,0.436013755
744.981,3.83882,1.08192,1.19653,2.27845,7.44981,0.1768632086,0.1955986903
745.06,1.86225,1.80823,2.98952,4.79775,7.4506,0.271506006,0.4488768769
745.138,2.91288,2.56202,-0.00420309,2.55781,7.45138,0.4683175248,-0.0007682925
745.216,2.28351,0.0656245,2.15705,2.22267,7.45216,0.0145632221,0.4786870476
745.295,3.08806,3.00807,3.37757,6.38564,7.45295,0.3175179708,0.3565206836
745.373,5.7878,2.9253,-1.0083,1.917,7.45373,0.379672412,-0.1308664728
745.452,3.95535,1.54223,0.0252253,1.56745,7.45452,0.2792478453,0.0045674839
745.53,6.04456,5.28438,0.847063,6.13145,7.4553,0.433999315,0.0695681919
745.609,2.23696,0.405317,4.07512,4.48043,7.45609,0.0603384648,0.6066522861
745.687,5.37842,5.13834,0.1767,5.31504,7.45687,0.4805123879,0.0165241185
745.765,2.72296,0.569938,8.14632,8.71626,7.45765,0.0498231523,0.7121394641
745.844,2.87229,4.94437,-2.61105,2.33332,7.45844,0.9498156796,-0.5015838682
745.922,4.52563,0.593011,2.22177,2.81478,7.45922,0.0807871767,0.3026765535
746.001,3.9103,1.20824,2.06992,3.27816,7.46001,0.1680805068,0.2879504094
746.079,4.6506,4.14337,-0.219571,3.9238,7.46079,0.4832256484,-0.0256077393
746.158,0.532894,0.764483,-0.190283,0.5742,7.46158,0.6905312467,-0.1718761009
746.236,1.93905,1.72213,1.19064,2.91277,7.46236,0.3549451546,0.245400695
746.315,1.93736,7.62101,-0.0892669,7.53174,7.46315,0.8048293924,-0.0094271789
746.393,2.9364,0.232379,0.0246359,0.257014,7.46393,0.0727682036,0.0077145964
746.471,4.66019,0.168765,0.651841,0.820606,7.46471,0.0307920601,0.1189318121
746.55,5.10873,3.17731,2.45045,5.62776,7.4655,0.2959356363,0.2282356711
746.628,9.82263,0.295124,4.09366,4.38878,7.46628,0.0207666938,0.2880544577
746.707,9.12647,2.04556,-1.1231,0.922466,7.46707,0.2035598595,-0.1117630762
746.785,9.15609,7.94586,0.526849,8.47271,7.46785,0.4507317571,0.0298856984
746.864,3.85265,4.54983,1.24459,5.79442,7.46864,0.4716281731,0.1290122286
746.942,1.243,0.0671179,5.87429,5.94141,7.46942,0.0093421589,0.8176440376
747.021,5.07069,0.295511,6.735,7.03051,7.47021,0.0244199749,0.5565563746
747.099,2.4524,0.250051,-0.729598,-0.479547,7.47099,0.1267458853,-0.3698187346
747.178,5.69976,2.14395,0.182924,2.32688,7.47178,0.2671042927,0.0227896106
747.256,2.23923,1.33321,9.00782,10.341,7.47256,0.1059765998,0.7160298341
747.335,2.55668,5.15178,1.30084,6.45263,7.47335,0.5718284752,0.144388416
747.413,2.65098,3.15027,-0.747958,2.40231,7.47413,0.6234096994,-0.1480140661
747.492,8.32754,0.982712,0.079126,1.06184,7.47492,0.1046620757,0.0084271805
747.57,5.97186,0.219394,1.9268,2.14619,7.4757,0.0270254556,0.2373476389
747.649,3.47689,0.0138337,-0.318212,-0.304378,7.47649,0.0043604878,-0.1003028515
747.728,2.5898,8.57332,4.47905,13.0524,7.47728,0.5480891435,0.2863439925
747.806,3.56369,2.52603,6.03065,8.55668,7.47806,0.2084119544,0.4975631932
747.885,6.2286,1.69132,0.160795,1.85212,7.47885,0.2093031314,0.0198985981
747.963,1.85109,4.51138,4.30879,8.82018,7.47963,0.4227594279,0.4037748084
748.042,1.05444,2.00694,-1.05659,0.950351,7.48042,1.0010719322,-0.5270324937
748.12,3.95569,6.13919,12.5411,18.6803,7.4812,0.2712136734,0.5540336429
748.199,2.2698,0.611548,-3.33143,-2.71988,7.48199,-1.3587539993,7.4018618912
748.277,4.43704,4.64491,5.29603,9.94094,7.48277,0.3230572028,0.3683431191
748.356,7.35147,0.574562,3.32411,3.89867,7.48356,0.0510715422,0.2954727675
748.435,5.8259,0.264994,6.83843,7.10343,7.48435,0.0204955709,0.5289083038
748.513,2.82572,2.2574,-2.93382,-0.676414,7.48513,1.050292513,-1.3650080538
748.592,4.2469,0.550914,1.32657,1.87749,7.48592,0.0899541016,0.2166044292
748.67,5.3092,2.50823,3.13769,5.64592,7.4867,0.2289550457,0.2864131109
748.749,3.79216,0.167183,6.7636,6.93078,7.48749,0.0155911532,0.6307598476
748.827,8.98822,4.05333,0.739388,4.79272,7.48827,0.2941257998,0.0536529438
748.906,4.6959,0.460473,4.51905,4.97952,7.48906,0.0475920425,0.4670649956
748.985,3.82658,0.751326,-0.667029,0.0842966,7.48985,0.1921119168,-0.1705574142
749.063,5.97396,0.342305,-0.00608148,0.336223,7.49063,0.0542464458,-0.0009637565
749.142,5.83834,2.91423,3.65431,6.56855,7.49142,0.234888034,0.2945387603
749.22,3.67163,5.62262,-0.709591,4.91303,7.4922,0.6549612914,-0.0826580202
749.299,7.1251,0.671432,3.29365,3.96508,7.49299,0.0605429308,0.2969879659
749.378,13.5638,0.411533,12.4847,12.8963,7.49378,0.0155529647,0.4718311722
749.456,5.64534,2.00569,-0.406222,1.59947,7.49456,0.2768450794,-0.0560707596
749.535,13.5789,0.324676,-0.638602,-0.313926,7.49535,0.0244761882,-0.0481419715
749.614,4.51106,0.541788,0.480761,1.02255,7.49614,0.0979085985,0.0868801741
749.692,5.77171,3.21683,3.94084,7.15767,7.49692,0.2488000198,0.3047972911
749.771,6.46017,0.454512,0.124081,0.578593,7.49771,0.0645727097,0.0176282395
749.85,6.12001,3.63874,0.782416,4.42116,7.4985,0.3451931806,0.0742247777
749.928,3.24564,1.58087,9.68356,11.2644,7.49928,0.1089500787,0.6673696282
750.007,1.06433,0.686562,1.87247,2.55903,7.50007,0.1894821381,0.5167772454
750.085,3.14005,1.31831,-1.01914,0.299178,7.50085,0.3833156743,-0.2963281295
750.164,1.71618,0.125734,-0.0884342,0.0373,7.50164,0.0717054087,-0.0504335379
750.243,4.83225,1.15485,3.39535,4.55021,7.50243,0.1230860563,0.3618827045
750.321,3.14111,2.71957,-0.0371354,2.68244,7.50321,0.4669952177,-0.0063767633
750.4,2.17985,0.727298,0.0993941,0.826692,7.504,0.2419051522,0.0330592754
750.479,11.4626,2.60155,2.03407,4.63562,7.50479,0.1616048234,0.1263537211
750.558,10.9742,0.507801,3.7238,4.2316,7.50558,0.0333952176,0.2448933959
750.636,4.65901,4.49955,4.22611,8.72566,7.50636,0.3361719041,0.3157425622
750.715,2.57398,1.44402,3.66002,5.10404,7.50715,0.1880719248,0.4766880003
750.794,4.82302,0.0858162,0.833859,0.919676,7.50794,0.0149435387,0.1452034027
750.872,7.65097,1.74873,0.737536,2.48626,7.50872,0.1725057042,0.0727551807
750.951,6.03033,0.399876,2.88137,3.28125,7.50951,0.0429439472,0.3094394292
751.03,0.701247,2.82396,8.32766,11.1516,7.5103,0.2382516201,0.7025873193
751.108,5.74158,1.50357,-3.10831,-1.60474,7.51108,0.3634585819,-0.7513730287
751.187,5.83695,0.468424,1.41518,1.8836,7.51187,0.0606723614,0.1833004125
751.266,10.8923,2.29303,5.0447,7.33773,7.51266,0.1257831172,0.2767247229
751.345,18.3589,5.60183,2.16129,7.76312,7.51345,0.2144485763,0.0827382415
751.423,0.844614,1.89784,6.29115,8.18899,7.51423,0.2100866941,0.6964164026
751.502,2.78905,2.36853,-1.09466,1.27387,7.51502,0.5829624999,-0.2694269146
751.581,7.20123,0.301855,10.1925,10.4944,7.51581,0.0170581663,0.5759896652
751.66,5.07099,1.99225,-1.41221,0.580046,7.5166,0.3525459756,-0.2499028497
751.738,3.01299,3.59405,3.77019,7.36424,7.51738,0.3463400156,0.3633137167
751.817,7.64333,4.57834,19.4005,23.9788,7.51817,0.1447827834,0.6135102221
751.896,13.6693,2.26919,-1.17828,1.09091,7.51896,0.1537369726,-0.0798281325
751.975,1.25088,5.39194,2.91653,8.30846,7.51975,0.5640494009,0.305097423
752.053,1.9683,0.0915933,-0.998913,-0.907319,7.52053,0.0863288787,-0.9414994236
752.132,8.14268,0.666714,4.39662,5.06333,7.52132,0.0504856501,0.3329256907
752.211,2.65398,4.45116,3.33244,7.7836,7.52211,0.4264551745,0.3192732415
752.29,2.26031,1.27181,8.7739,10.0457,7.5229,0.103348689,0.71297683
752.368,3.81444,0.555296,-1.98937,-1.43407,7.52368,0.2332813806,-0.835739822
752.447,1.49945,2.25171,6.66603,8.91773,7.52447,0.216153508,0.6399073454
752.526,2.95843,1.8476,3.38061,5.22821,7.52526,0.2256847742,0.412942306
752.605,3.72979,1.36188,-0.381254,0.980626,7.52605,0.2891209609,-0.0809384989
752.684,7.16559,1.43093,0.839824,2.27075,7.52684,0.1516403606,0.0889989127
752.762,4.35024,0.269429,7.01202,7.28145,7.52762,0.023163358,0.6028375928
752.841,1.68729,4.40449,8.8095,13.214,7.52841,0.2955777654,0.5911904271
752.92,1.24634,3.19028,-0.527122,2.66315,7.5292,0.8160348281,-0.1348313974
752.999,2.17645,2.53036,2.77228,5.30264,7.52999,0.3383245823,0.3706707634
753.078,16.6195,2.25464,-1.02758,1.22707,7.53078,0.1263346402,-0.0575785711
753.156,2.76864,6.90309,0.099708,7.0028,7.53156,0.7064557527,0.0102040232
753.235,4.32785,2.83142,1.11564,3.94706,7.53235,0.3421692804,0.1348220101
753.314,9.48312,2.57256,2.98959,5.56215,7.53314,0.1709879583,0.1987063044
753.393,10.7546,1.66259,8.51255,10.1751,7.53393,0.0794368768,0.406721071
753.472,6.45577,4.44295,8.70443,13.1474,7.53472,0.2266444662,0.4440317561
753.551,2.80731,2.23307,5.22069,7.45376,7.53551,0.2176254523,0.5087861207
753.629,4.49421,0.00581636,5.65166,5.65748,7.53629,0.000572945,0.5567210977
753.708,6.60027,7.9022,4.83806,12.7403,7.53708,0.4085815465,0.2501508487
753.787,3.70723,0.170181,3.05267,3.22285,7.53787,0.0245568594,0.4404956364
753.866,2.66638,0.331131,6.80011,7.13124,7.53866,0.0337970854,0.6940573323
753.945,3.97962,1.08953,-3.38229,-2.29276,7.53945,0.6458923681,-2.0050804453
754.024,5.68095,1.70356,0.604191,2.30776,7.54024,0.2132459433,0.0756306087
754.103,1.75196,9.96742,3.69711,13.6645,7.54103,0.6465440185,0.2398157554
754.181,6.31096,0.925729,-0.41011,0.51562,7.54181,0.1356065556,-0.0600754697
754.26,4.76298,2.12955,0.881015,3.01056,7.5426,0.2739485485,0.1133351086
754.339,6.88846,2.12116,7.53462,9.65577,7.54339,0.1282114671,0.4554228272
754.418,10.8438,5.08716,6.27269,11.3599,7.54418,0.2291131658,0.2825065192
754.497,7.03608,1.19768,-3.34549,-2.14782,7.54497,0.2450115174,-0.6843928105
754.576,4.82526,0.526295,0.324018,0.850313,7.54576,0.0927298442,0.0570899185
754.655,8.0001,3.16102,1.14388,4.3049,7.54655,0.2568890695,0.0929605851
754.734,2.64277,3.73687,11.8965,15.6334,7.54734,0.2044668002,0.6509295985
754.813,6.14788,2.82665,4.10311,6.92976,7.54813,0.2161437385,0.3137500344
754.891,3.47041,2.6777,8.85767,11.5354,7.54891,0.1784442159,0.5902826972
754.97,6.10411,2.08138,-1.87489,0.206497,7.5497,0.3298224719,-0.2971013723
755.049,3.02544,0.861887,-0.559825,0.302062,7.55049,0.2590192282,-0.1682418222
755.128,4.93684,1.54606,3.47024,5.0163,7.55128,0.1553338946,0.3486578105
755.207,2.1328,1.07143,-0.0523524,1.01907,7.55207,0.3399347054,-0.016609949
755.286,11.2565,0.244735,13.8528,14.0975,7.55286,0.0096527175,0.5463753254
755.365,7.6541,2.05348,2.1038,4.15728,7.55365,0.1738560608,0.178116359
755.444,2.38231,0.82399,-2.56064,-1.73665,7.55444,1.2761979989,-3.9659263389
755.523,20.4313,4.15808,1.85108,6.00916,7.55523,0.1572620144,0.070009372
755.602,12.7719,0.955935,1.46064,2.41658,7.55602,0.062938161,0.0961676218
755.681,7.51328,2.1646,12.7659,14.9305,7.55681,0.0964454294,0.5687945613
755.76,6.93989,0.99103,-3.48091,-2.48988,7.5576,0.2227028703,-0.7822252085
755.839,3.1134,5.5811,6.79225,12.3733,7.55839,0.3603801972,0.4385860125
755.918,6.95142,9.75556,1.17705,10.9326,7.55918,0.5454903316,0.0658157394
755.997,1.20264,4.10847,3.85677,7.96523,7.55997,0.448137899,0.4206833212
756.076,1.48044,2.48603,-2.09073,0.395292,7.56076,1.3253652441,-1.114620852
756.155,6.35581,1.34828,6.02061,7.36889,7.56155,0.0982374842,0.4386696977
756.234,2.76523,2.66682,5.91505,8.58187,7.56234,0.2350221643,0.521282971
756.313,7.18386,5.31,6.29037,11.6004,7.56313,0.2826834807,0.3348745173
756.392,4.21866,8.56623,-3.32822,5.23801,7.56392,0.905840005,-0.3519441833
756.471,18.3676,0.132515,33.3581,33.4906,7.56471,0.0025553336,0.6432560328
756.55,4.80471,4.32188,-8.11331,-3.79142,7.5655,4.2651955511,-8.0068983213
756.629,4.32179,2.20442,-1.67325,0.531177,7.56629,0.4542417041,-0.3447890744
756.708,1.39733,1.47465,19.5511,21.0257,7.56708,0.0657649747,0.871920521
756.787,3.15864,0.803331,-0.164144,0.639187,7.56787,0.211523853,-0.0432205048
756.866,4.04484,1.94824,5.597,7.54524,7.56866,0.1680954748,0.4829129739
756.945,10.4927,0.695005,3.61686,4.31187,7.56945,0.0469453013,0.2443069944
757.024,2.31656,3.45771,-1.00306,2.45465,7.57024,0.7247029579,-0.2102317861
757.103,4.52565,0.360023,3.09068,3.4507,7.57103,0.0451363092,0.3874804892
757.182,4.39765,2.87162,7.33424,10.2059,7.57182,0.1966384886,0.5022230896
757.261,2.66556,2.96153,16.8441,19.8056,7.57261,0.1317924842,0.7495874712
757.34,2.79058,0.207727,-8.25407,-8.04635,7.5734,-0.0395236093,1.5704777797
757.419,3.21184,0.942522,9.01722,9.95974,7.57419,0.0715572467,0.6845966847
757.498,1.95133,10.4104,1.13847,11.5488,7.57498,0.771133315,0.084330299
757.577,2.9002,0.96677,-0.724735,0.242035,7.57577,0.3076695409,-0.2306431569
757.656,2.90386,3.67374,2.4292,6.10294,7.57656,0.4078851534,0.2697073322
757.735,10.0468,0.0632013,17.0285,17.0917,7.57735,0.0023288428,0.6274665144
757.814,3.53303,3.64034,-3.80511,-0.164768,7.57814,1.0807769704,-1.1296953741
757.893,4.06952,1.58577,-0.280917,1.30486,7.57893,0.2950610117,-0.0522696572
757.972,7.90969,4.60668,0.219168,4.82584,7.57972,0.3617187506,0.0172091778
758.051,5.89628,1.87293,1.33109,3.20402,7.58051,0.2058096986,0.1462688043
758.13,5.58623,0.0636026,-0.482874,-0.419271,7.5813,0.0123094842,-0.0934541962
758.209,2.94386,6.44254,2.7109,9.15344,7.58209,0.5325601581,0.2240913262
758.288,4.40713,5.78486,12.5445,18.3293,7.58288,0.2544313245,0.5517356947
758.368,2.40196,5.63635,3.80522,9.44157,7.58368,0.4759011882,0.321291034
758.447,3.89106,2.76148,2.91851,5.68,7.58447,0.2885239461,0.3049306973
758.526,1.98225,4.50224,8.25395,12.7562,7.58526,0.3054758133,0.5600283612
758.605,16.0108,2.44056,-4.21946,-1.77889,7.58605,0.1714850642,-0.2964788282
758.684,9.95493,3.11882,1.87858,4.9974,7.58684,0.208584214,0.1256379441
758.763,6.72548,3.88211,9.06141,12.9435,7.58763,0.1973722074,0.4606954707
758.842,9.81959,2.3209,0.473883,2.79478,7.58842,0.1839885781,0.0375669177
758.921,7.44582,0.0881569,17.9133,18.0015,7.58921,0.0034642901,0.7039366031
759,12.2901,3.49531,6.8055,10.3008,7.59,0.1547220341,0.3012496182
759.08,4.9376,0.0812865,-4.35988,-4.2786,7.5908,0.1233482549,-6.6159028832
759.159,1.89716,3.33368,5.96429,9.29797,7.59159,0.2977794809,0.5327575473
759.238,12.1014,3.56014,2.73852,6.29867,7.59238,0.1934851335,0.1488320425
759.317,9.79845,0.893434,-1.75897,-0.865535,7.59317,0.1000159522,-0.1969088478
759.396,3.58588,0.698139,0.0303065,0.728445,7.59396,0.1618188245,0.0070246215
759.475,12.8252,0.919616,-0.0748464,0.844769,7.59475,0.0672727202,-0.0054752428
759.554,6.00657,2.88191,4.22258,7.10448,7.59554,0.2198077194,0.3220626876
759.634,0.883859,5.45494,2.53879,7.99373,7.59634,0.614461877,0.2859774202
759.713,6.82323,2.71264,-1.15717,1.55547,7.59713,0.3237542817,-0.1381085371
759.792,8.12679,4.72145,6.41273,11.1342,7.59792,0.2451301828,0.3329387534
759.871,6.24079,7.50602,8.83196,16.338,7.59871,0.3324367692,0.3911617939
759.95,10.8718,1.10023,-3.38149,-2.28126,7.5995,0.128074603,-0.3936295041
760.029,1.33922,4.96752,7.6442,12.6117,7.60029,0.3560711408,0.5479351899
760.109,8.73376,0.169079,-0.0980427,0.0710364,7.60109,0.0192030562,-0.0111351467
760.188,6.4518,10.3981,9.18607,19.5842,7.60188,0.3993739438,0.352821862
760.267,7.15448,1.89881,4.54343,6.44225,7.60267,0.1396519604,0.3341560802
760.346,9.06838,1.83758,0.859356,2.69694,7.60346,0.1561861471,0.0730414472
760.425,3.35719,5.05544,-0.937249,4.11819,7.60425,0.6762786641,-0.1253781079
760.505,8.06085,0.257954,0.733314,0.991268,7.60505,0.0284965353,0.0810102122
760.584,4.63929,6.16293,1.22903,7.39196,7.60584,0.5122435325,0.1021531429
