E,T,R0,R,E/V0,N_R0
390.49,1,3.22147E-16,3.22147E-16,3.9049,3.22147E-16
390.546,1,6.51384E-17,6.51384E-17,3.90546,6.51384E-17
390.603,1,2.18412E-16,2.18412E-16,3.90603,2.18412E-16
390.66,1,7.83492E-16,7.83492E-16,3.9066,7.83491999999999E-16
390.717,1,2.63049E-16,2.63049E-16,3.90717,2.63049E-16
390.773,1,2.38665E-16,2.38665E-16,3.90773,2.38665E-16
390.83,1,8.48228E-16,8.48228E-16,3.9083,8.48227999999999E-16
390.887,1,1.94967E-16,1.94967E-16,3.90887,1.94967E-16
390.944,1,5.98104E-16,5.98104E-16,3.90944,5.98104E-16
391.001,1,3.05802E-16,3.05802E-16,3.91001,3.05802E-16
391.057,1,4.22719E-17,4.22719E-17,3.91057,4.22719E-17
391.114,1,6.7919E-16,6.7919E-16,3.91114,6.7919E-16
391.171,1,4.55894E-16,4.55894E-16,3.91171,4.55894E-16
391.228,1,4.07416E-16,4.07416E-16,3.91228,4.07416E-16
391.285,1,7.21036E-16,7.21036E-16,3.91285,7.21035999999999E-16
391.341,1,5.25337E-16,5.25337E-16,3.91341,5.25337E-16
391.398,1,7.29236E-16,7.29236E-16,3.91398,7.29236E-16
391.455,1,4.18307E-16,4.18307E-16,3.91455,4.18307E-16
391.512,1,2.25173E-16,2.25173E-16,3.91512,2.25173E-16
391.569,1,9.057E-16,9.057E-16,3.91569,9.05699999999999E-16
391.626,1,5.99217E-16,5.99217E-16,3.91626,5.99217E-16
391.682,1,9.07279E-17,9.07279E-17,3.91682,9.07279E-17
391.739,1,6.37309E-16,6.37309E-16,3.91739,6.37309E-16
391.796,1,5.72653E-16,5.72653E-16,3.91796,5.72653E-16
391.853,1,2.74432E-16,2.74432E-16,3.91853,2.74432E-16
391.91,1,9.63178E-17,9.63178E-17,3.9191,9.63178E-17
391.967,1,2.91885E-16,2.91885E-16,3.91967,2.91885E-16
392.024,1,8.04682E-16,8.04682E-16,3.92024,8.04681999999999E-16
392.08,1,5.94516E-16,5.94516E-16,3.9208,5.94516E-16
392.137,1,3.58494E-16,3.58494E-16,3.92137,3.58494E-16
392.194,1,2.88178E-16,2.88178E-16,3.92194,2.88178E-16
392.251,1,4.87324E-16,4.87324E-16,3.92251,4.87324E-16
392.308,1,4.52809E-16,4.52809E-16,3.92308,4.52809E-16
392.365,1,1.57261E-16,1.57261E-16,3.92365,1.57261E-16
392.422,1,2.70524E-16,2.70524E-16,3.92422,2.70524E-16
392.479,1,6.73898E-16,6.73898E-16,3.92479,6.73897999999999E-16
392.535,1,2.74578E-16,2.74578E-16,3.92535,2.74578E-16
392.592,1,4.90708E-16,4.90708E-16,3.92592,4.90708E-16
392.649,1,5.1431E-16,5.1431E-16,3.92649,5.1431E-16
392.706,1,8.85617E-16,8.85617E-16,3.92706,8.85616999999999E-16
392.763,1,5.22572E-16,5.22572E-16,3.92763,5.22572E-16
392.82,1,8.89155E-16,8.89155E-16,3.9282,8.89154999999999E-16
392.877,1,2.41518E-16,2.41518E-16,3.92877,2.41518E-16
392.934,1,9.72084E-16,9.72084E-16,3.92934,9.72083999999999E-16
392.991,1,1.86211E-16,1.86211E-16,3.92991,1.86211E-16
393.048,1,6.53334E-16,6.53334E-16,3.93048,6.53334E-16
393.105,1,7.63899E-16,7.63899E-16,3.93105,7.63898999999999E-16
393.162,1,5.56454E-16,5.56454E-16,3.93162,5.56454E-16
393.219,1,2.05834E-16,2.05834E-16,3.93219,2.05834E-16
393.276,1,2.13534E-16,2.13534E-16,3.93276,2.13534E-16
393.333,1,4.87776E-16,4.87776E-16,3.93333,4.87776E-16
393.389,1,4.77173E-16,4.77173E-16,3.93389,4.77173E-16
393.446,1,3.35504E-16,3.35504E-16,3.93446,3.35504E-16
393.503,1,1.25023E-16,1.25023E-16,3.93503,1.25023E-16
393.56,1,5.31129E-16,5.31129E-16,3.9356,5.31129E-16
393.617,1,2.9005E-16,2.9005E-16,3.93617,2.9005E-16
393.674,1,9.7057E-16,9.7057E-16,3.93674,9.70569999999999E-16
393.731,1,5.38758E-16,5.38758E-16,3.93731,5.38758E-16
393.788,1,5.11E-16,5.11E-16,3.93788,5.11E-16
393.845,1,7.80794E-16,7.80794E-16,3.93845,7.80793999999999E-16
393.902,1,4.39538E-16,4.39538E-16,3.93902,4.39538E-16
393.959,1,2.83974E-16,2.83974E-16,3.93959,2.83974E-16
394.016,1,9.6033E-16,9.6033E-16,3.94016,9.60329999999999E-16
394.073,1,4.47816E-16,4.47816E-16,3.94073,4.47816E-16
394.13,1,5.26268E-16,5.26268E-16,3.9413,5.26268E-16
394.187,1,4.95487E-16,4.95487E-16,3.94187,4.95487E-16
394.244,1,6.6348E-16,6.6348E-16,3.94244,6.6348E-16
394.301,1,3.98805E-16,3.98805E-16,3.94301,3.98805E-16
394.359,1,3.39899E-16,3.39899E-16,3.94359,3.39899E-16
394.416,1,2.88701E-16,2.88701E-16,3.94416,2.88701E-16
394.473,1,9.78714E-16,9.78714E-16,3.94473,9.78713999999999E-16
394.53,1,1.15364E-15,1.15364E-15,3.9453,1.15364E-15
394.587,1,1.00737E-15,1.00737E-15,3.94587,1.00737E-15
394.644,1,5.83047E-16,5.83047E-16,3.94644,5.83047E-16
394.701,1,1.05929E-15,1.05929E-15,3.94701,1.05929E-15
394.758,1,7.26156E-16,7.26156E-16,3.94758,7.26156E-16
394.815,1,3.03983E-16,3.03983E-16,3.94815,3.03983E-16
394.872,1,6.73633E-16,6.73633E-16,3.94872,6.73632999999999E-16
394.929,1,2.94001E-16,2.94001E-16,3.94929,2.94001E-16
394.986,1,8.60227E-16,8.60227E-16,3.94986,8.60226999999999E-16
395.043,1,4.17155E-16,4.17155E-16,3.95043,4.17155E-16
395.1,1,6.48917E-16,6.48917E-16,3.951,6.48917E-16
395.157,1,2.47178E-16,2.47178E-16,3.95157,2.47178E-16
395.215,1,6.78499E-16,6.78499E-16,3.95215,6.78499E-16
395.272,1,5.91644E-17,5.91644E-17,3.95272,5.91644E-17
395.329,1,1.91522E-16,1.91522E-16,3.95329,1.91522E-16
395.386,1,1.352E-15,1.352E-15,3.95386,1.352E-15
395.443,1,2.80123E-16,2.80123E-16,3.95443,2.80123E-16
395.5,1,3.76832E-16,3.76832E-16,3.955,3.76832E-16
395.557,1,3.89993E-16,3.89993E-16,3.95557,3.89993E-16
395.614,1,8.14739E-16,8.14739E-16,3.95614,8.14738999999999E-16
395.671,1,1.08109E-15,1.08109E-15,3.95671,1.08109E-15
395.729,1,1.17608E-16,1.17608E-16,3.95729,1.17608E-16
395.786,1,1.39091E-15,1.39091E-15,3.95786,1.39091E-15
395.843,1,9.2367E-16,9.2367E-16,3.95843,9.23669999999999E-16
395.9,1,7.19327E-16,7.19327E-16,3.959,7.19327E-16
395.957,1,4.94369E-16,4.94369E-16,3.95957,4.94369E-16
396.014,1,1.47022E-15,1.47022E-15,3.96014,1.47022E-15
396.071,1,8.94636E-16,8.94636E-16,3.96071,8.94635999999999E-16
396.129,1,7.09377E-16,7.09377E-16,3.96129,7.09377E-16
396.186,1,4.44625E-16,4.44625E-16,3.96186,4.44625E-16
396.243,1,5.68303E-16,5.68303E-16,3.96243,5.68303E-16
396.3,1,8.13338E-16,8.13338E-16,3.963,8.13337999999999E-16
396.357,1,1.21037E-15,1.21037E-15,3.96357,1.21037E-15
396.414,1,2.98917E-16,2.98917E-16,3.96414,2.98917E-16
396.472,1,1.18779E-15,1.18779E-15,3.96472,1.18779E-15
396.529,1,3.56184E-16,3.56184E-16,3.96529,3.56184E-16
396.586,1,1.27248E-15,1.27248E-15,3.96586,1.27248E-15
396.643,1,4.6145E-16,4.6145E-16,3.96643,4.6145E-16
396.7,1,1.49653E-15,1.49653E-15,3.967,1.49653E-15
396.758,1,1.30082E-15,1.30082E-15,3.96758,1.30082E-15
396.815,1,5.93143E-16,5.93143E-16,3.96815,5.93143E-16
396.872,1,3.01681E-16,3.01681E-16,3.96872,3.01681E-16
396.929,1,4.44762E-16,4.44762E-16,3.96929,4.44762E-16
396.987,1,5.07057E-16,5.07057E-16,3.96987,5.07057E-16
397.044,1,2.29467E-15,2.29467E-15,3.97044,2.29466999999999E-15
397.101,1,9.14927E-16,9.14927E-16,3.97101,9.14926999999999E-16
397.158,1,3.6853E-16,3.6853E-16,3.97158,3.6853E-16
397.215,1,2.49984E-15,2.49984E-15,3.97215,2.49983999999999E-15
397.273,1,9.25446E-16,9.25446E-16,3.97273,9.25445999999999E-16
397.33,1,2.48467E-15,2.48467E-15,3.9733,2.48466999999999E-15
397.387,1,1.12687E-15,1.12687E-15,3.97387,1.12687E-15
397.444,1,2.12413E-15,2.12413E-15,3.97444,2.12413E-15
397.502,1,6.48555E-16,6.48555E-16,3.97502,6.48555E-16
397.559,1,4.59891E-16,4.59891E-16,3.97559,4.59891E-16
397.616,1,1.18275E-15,1.18275E-15,3.97616,1.18275E-15
397.674,1,9.92123E-16,9.92123E-16,3.97674,9.92122999999999E-16
397.731,1,9.30498E-16,9.30498E-16,3.97731,9.30497999999999E-16
397.788,1,3.10678E-16,3.10678E-16,3.97788,3.10678E-16
397.845,1,9.77062E-16,9.77062E-16,3.97845,9.77061999999999E-16
397.903,1,1.73524E-15,1.73524E-15,3.97903,1.73524E-15
397.96,1,5.21799E-16,5.21799E-16,3.9796,5.21799E-16
398.017,1,6.49744E-16,6.49744E-16,3.98017,6.49744E-16
398.075,1,1.711E-15,1.711E-15,3.98075,1.711E-15
398.132,1,2.88315E-15,2.88315E-15,3.98132,2.88314999999999E-15
398.189,1,3.95356E-16,3.95356E-16,3.98189,3.95356E-16
398.246,1,6.17505E-16,6.17505E-16,3.98246,6.17505E-16
398.304,1,1.62992E-15,1.62992E-15,3.98304,1.62992E-15
398.361,1,2.32722E-15,2.32722E-15,3.98361,2.32722E-15
398.418,1,1.43273E-15,1.43273E-15,3.98418,1.43273E-15
398.476,1,1.18543E-15,1.18543E-15,3.98476,1.18543E-15
398.533,1,1.48532E-15,1.48532E-15,3.98533,1.48532E-15
398.59,1,8.29697E-16,8.29697E-16,3.9859,8.29696999999999E-16
398.648,1,3.78131E-16,3.78131E-16,3.98648,3.78131E-16
398.705,1,3.55481E-16,3.55481E-16,3.98705,3.55481E-16
398.762,1,3.80638E-16,3.80638E-16,3.98762,3.80638E-16
398.82,1,4.07431E-15,4.07431E-15,3.9882,4.07430999999998E-15
398.877,1,4.66913E-16,4.66913E-16,3.98877,4.66913E-16
398.935,1,2.7329E-16,2.7329E-16,3.98935,2.7329E-16
398.992,1,9.353E-16,9.353E-16,3.98992,9.35299999999999E-16
399.049,1,1.0667E-15,1.0667E-15,3.99049,1.0667E-15
399.107,1,1.27087E-15,1.27087E-15,3.99107,1.27087E-15
399.164,1,1.35498E-16,1.35498E-16,3.99164,1.35498E-16
399.221,1,1.28744E-15,1.28744E-15,3.99221,1.28744E-15
399.279,1,1.22338E-15,1.22338E-15,3.99279,1.22338E-15
399.336,1,1.81245E-15,1.81245E-15,3.99336,1.81245E-15
399.394,1,6.64286E-16,6.64286E-16,3.99394,6.64286E-16
399.451,1,2.14114E-15,2.14114E-15,3.99451,2.14114E-15
399.508,1,2.48671E-15,2.48671E-15,3.99508,2.48670999999999E-15
399.566,1,1.19421E-15,1.19421E-15,3.99566,1.19421E-15
399.623,1,5.98595E-16,5.98595E-16,3.99623,5.98595E-16
399.681,1,2.12067E-16,2.12067E-16,3.99681,2.12067E-16
399.738,1,1.54198E-15,1.54198E-15,3.99738,1.54198E-15
399.795,1,1.17476E-15,1.17476E-15,3.99795,1.17476E-15
399.853,1,4.3081E-16,4.3081E-16,3.99853,4.3081E-16
399.91,1,2.57233E-16,2.57233E-16,3.9991,2.57233E-16
399.968,1,1.95268E-15,1.95268E-15,3.99968,1.95268E-15
400.025,1,9.15018E-16,9.15018E-16,4.00025,9.15017999999999E-16
400.083,1,1.42902E-15,1.42902E-15,4.00083,1.42902E-15
400.14,1,4.25942E-16,4.25942E-16,4.0014,4.25942E-16
400.198,1,5.45547E-15,5.45547E-15,4.00198,5.45546999999997E-15
400.255,1,1.32786E-15,1.32786E-15,4.00255,1.32786E-15
400.313,1,1.29479E-15,1.29479E-15,4.00313,1.29479E-15
400.37,1,7.00277E-16,7.00277E-16,4.0037,7.00276999999999E-16
400.427,1,2.69584E-15,2.69584E-15,4.00427,2.69583999999999E-15
400.485,1,1.14809E-15,1.14809E-15,4.00485,1.14809E-15
400.542,1,3.08713E-16,3.08713E-16,4.00542,3.08713E-16
400.6,1,1.36867E-15,1.36867E-15,4.006,1.36867E-15
400.657,1,1.74278E-15,1.74278E-15,4.00657,1.74278E-15
400.715,1,2.39034E-15,2.39034E-15,4.00715,2.39033999999999E-15
400.772,1,2.47058E-15,2.47058E-15,4.00772,2.47057999999999E-15
400.83,1,1.75372E-15,1.75372E-15,4.0083,1.75372E-15
400.887,1,3.45631E-15,3.45631E-15,4.00887,3.45630999999999E-15
400.945,1,2.18901E-15,2.18901E-15,4.00945,2.18901E-15
401.002,1,4.94995E-16,4.94995E-16,4.01002,4.94995E-16
401.06,1,1.20389E-15,1.20389E-15,4.0106,1.20389E-15
401.117,1,4.18164E-15,4.18164E-15,4.01117,4.18163999999998E-15
401.175,1,2.0916E-15,2.0916E-15,4.01175,2.0916E-15
401.232,1,7.29749E-16,7.29749E-16,4.01232,7.29748999999999E-16
401.29,1,2.71154E-15,2.71154E-15,4.0129,2.71153999999999E-15
401.348,1,3.50723E-15,3.50723E-15,4.01348,3.50722999999999E-15
401.405,1,1.13329E-15,1.13329E-15,4.01405,1.13329E-15
401.463,1,1.40923E-15,1.40923E-15,4.01463,1.40923E-15
401.52,1,3.8591E-16,3.8591E-16,4.0152,3.8591E-16
401.578,1,5.03696E-15,5.03696E-15,4.01578,5.03695999999997E-15
401.635,1,2.78955E-15,2.78955E-15,4.01635,2.78954999999999E-15
401.693,1,2.90207E-16,2.90207E-16,4.01693,2.90207E-16
401.75,1,6.84581E-16,6.84581E-16,4.0175,6.84581E-16
401.808,1,5.19683E-15,5.19683E-15,4.01808,5.19682999999997E-15
401.866,1,2.87826E-15,2.87826E-15,4.01866,2.87825999999999E-15
401.923,1,7.78749E-17,7.78749E-17,4.01923,7.78749E-17
401.981,1,3.31843E-16,3.31843E-16,4.01981,3.31843E-16
402.038,1,8.75105E-16,8.75105E-16,4.02038,8.75104999999999E-16
402.096,1,4.1651E-15,4.1651E-15,4.02096,4.16509999999998E-15
402.153,1,1.60072E-15,1.60072E-15,4.02153,1.60072E-15
402.211,1,3.06151E-15,3.06151E-15,4.02211,3.06150999999999E-15
402.269,1,3.28105E-15,3.28105E-15,4.02269,3.28104999999999E-15
402.326,1,3.66089E-15,3.66089E-15,4.02326,3.66088999999999E-15
402.384,1,3.99172E-16,3.99172E-16,4.02384,3.99172E-16
402.442,1,6.50365E-16,6.50365E-16,4.02442,6.50365E-16
402.499,1,3.75497E-15,3.75497E-15,4.02499,3.75496999999999E-15
402.557,1,1.17324E-15,1.17324E-15,4.02557,1.17324E-15
402.614,1,3.25882E-16,3.25882E-16,4.02614,3.25882E-16
402.672,1,5.83407E-16,5.83407E-16,4.02672,5.83407E-16
402.73,1,6.64537E-16,6.64537E-16,4.0273,6.64537E-16
402.787,1,4.3108E-15,4.3108E-15,4.02787,4.31079999999998E-15
402.845,1,1.74445E-16,1.74445E-16,4.02845,1.74445E-16
402.903,1,2.05484E-15,2.05484E-15,4.02903,2.05484E-15
402.96,1,1.03018E-15,1.03018E-15,4.0296,1.03018E-15
403.018,1,1.11827E-15,1.11827E-15,4.03018,1.11827E-15
403.076,1,1.91717E-15,1.91717E-15,4.03076,1.91717E-15
403.133,1,3.96337E-16,3.96337E-16,4.03133,3.96337E-16
403.191,1,3.08234E-15,3.08234E-15,4.03191,3.08233999999999E-15
403.249,1,2.91717E-15,2.91717E-15,4.03249,2.91716999999999E-15
403.306,1,7.15617E-16,7.15617E-16,4.03306,7.15617E-16
403.364,1,1.6379E-15,1.6379E-15,4.03364,1.6379E-15
403.422,1,4.77054E-15,4.77054E-15,4.03422,4.77053999999998E-15
403.479,1,3.52942E-15,3.52942E-15,4.03479,3.52941999999999E-15
403.537,1,3.30637E-15,3.30637E-15,4.03537,3.30636999999999E-15
403.595,1,6.93594E-15,6.93594E-15,4.03595,6.93593999999995E-15
403.652,1,5.94504E-15,5.94504E-15,4.03652,5.94503999999997E-15
403.71,1,3.0886E-15,3.0886E-15,4.0371,3.08859999999999E-15
403.768,1,1.39808E-15,1.39808E-15,4.03768,1.39808E-15
403.826,1,1.79546E-15,1.79546E-15,4.03826,1.79546E-15
403.883,1,1.4595E-15,1.4595E-15,4.03883,1.4595E-15
403.941,1,5.95808E-16,5.95808E-16,4.03941,5.95808E-16
403.999,1,1.36846E-15,1.36846E-15,4.03999,1.36846E-15
404.056,1,4.08667E-15,4.08667E-15,4.04056,4.08666999999998E-15
404.114,1,3.32145E-15,3.32145E-15,4.04114,3.32144999999999E-15
404.172,1,1.99685E-15,1.99685E-15,4.04172,1.99685E-15
404.23,1,6.16561E-16,6.16561E-16,4.0423,6.16561E-16
404.287,1,4.08587E-15,4.08587E-15,4.04287,4.08586999999998E-15
404.345,1,7.4374E-16,7.4374E-16,4.04345,7.4374E-16
404.403,1,3.48337E-15,3.48337E-15,4.04403,3.48336999999999E-15
404.461,1,1.24501E-15,1.24501E-15,4.04461,1.24501E-15
404.518,1,2.93012E-15,2.93012E-15,4.04518,2.93011999999999E-15
404.576,1,3.30099E-15,3.30099E-15,4.04576,3.30098999999999E-15
404.634,1,3.1001E-15,3.1001E-15,4.04634,3.10009999999999E-15
404.692,1,1.19156E-15,1.19156E-15,4.04692,1.19156E-15
404.75,1,1.27479E-15,1.27479E-15,4.0475,1.27479E-15
404.807,1,4.46367E-15,4.46367E-15,4.04807,4.46366999999998E-15
404.865,1,3.49575E-15,3.49575E-15,4.04865,3.49574999999999E-15
404.923,1,4.70223E-16,4.70223E-16,4.04923,4.70223E-16
404.981,1,2.10332E-15,2.10332E-15,4.04981,2.10332E-15
405.038,1,1.50093E-15,1.50093E-15,4.05038,1.50093E-15
405.096,1,4.7706E-15,4.7706E-15,4.05096,4.77059999999998E-15
405.154,1,3.05556E-15,3.05556E-15,4.05154,3.05555999999999E-15
405.212,1,1.41292E-15,1.41292E-15,4.05212,1.41292E-15
405.27,1,6.78462E-15,6.78462E-15,4.0527,6.78461999999995E-15
405.328,1,1.03041E-15,1.03041E-15,4.05328,1.03041E-15
405.385,1,2.03155E-15,2.03155E-15,4.05385,2.03155E-15
405.443,1,4.84927E-15,4.84927E-15,4.05443,4.84926999999998E-15
405.501,1,7.89937E-15,7.89937E-15,4.05501,7.89936999999994E-15
405.559,1,2.94344E-15,2.94344E-15,4.05559,2.94343999999999E-15
405.617,1,3.86706E-15,3.86706E-15,4.05617,3.86705999999998E-15
405.675,1,1.66145E-15,1.66145E-15,4.05675,1.66145E-15
405.732,1,3.54909E-15,3.54909E-15,4.05732,3.54908999999999E-15
405.79,1,1.53338E-15,1.53338E-15,4.0579,1.53338E-15
405.848,1,1.94506E-15,1.94506E-15,4.05848,1.94506E-15
405.906,1,2.55342E-15,2.55342E-15,4.05906,2.55341999999999E-15
405.964,1,4.51276E-15,4.51276E-15,4.05964,4.51275999999998E-15
406.022,1,3.14525E-15,3.14525E-15,4.06022,3.14524999999999E-15
406.08,1,2.76738E-15,2.76738E-15,4.0608,2.76737999999999E-15
406.137,1,4.61381E-15,4.61381E-15,4.06137,4.61380999999998E-15
406.195,1,3.77085E-15,3.77085E-15,4.06195,3.77084999999999E-15
406.253,1,2.31633E-15,2.31633E-15,4.06253,2.31632999999999E-15
406.311,1,1.20324E-15,1.20324E-15,4.06311,1.20324E-15
406.369,1,2.42981E-15,2.42981E-15,4.06369,2.42980999999999E-15
406.427,1,2.18521E-15,2.18521E-15,4.06427,2.18521E-15
406.485,1,7.21721E-16,7.21721E-16,4.06485,7.21720999999999E-16
406.543,1,8.03296E-18,8.03296E-18,4.06543,8.03296E-18
406.601,1,1.25407E-15,1.25407E-15,4.06601,1.25407E-15
406.659,1,4.81899E-15,4.81899E-15,4.06659,4.81898999999998E-15
406.716,1,8.61581E-16,8.61581E-16,4.06716,8.61580999999999E-16
406.774,1,4.07226E-16,4.07226E-16,4.06774,4.07226E-16
406.832,1,1.96979E-15,1.96979E-15,4.06832,1.96979E-15
406.89,1,7.4001E-15,7.4001E-15,4.0689,7.40009999999995E-15
406.948,1,2.74807E-15,2.74807E-15,4.06948,2.74806999999999E-15
407.006,1,1.39699E-15,1.39699E-15,4.07006,1.39699E-15
407.064,1,4.12234E-15,4.12234E-15,4.07064,4.12233999999998E-15
407.122,1,1.23959E-15,1.23959E-15,4.07122,1.23959E-15
407.18,1,7.77097E-15,7.77097E-15,4.0718,7.77096999999994E-15
407.238,1,4.38623E-15,4.38623E-15,4.07238,4.38622999999998E-15
407.296,1,3.00016E-15,3.00016E-15,4.07296,3.00015999999999E-15
407.354,1,8.8344E-15,8.8344E-15,4.07354,8.83439999999992E-15
407.412,1,1.39365E-15,1.39365E-15,4.07412,1.39365E-15
407.47,1,2.91594E-16,2.91594E-16,4.0747,2.91594E-16
407.528,1,2.73808E-15,2.73808E-15,4.07528,2.73807999999999E-15
407.586,1,3.32813E-15,3.32813E-15,4.07586,3.32812999999999E-15
407.644,1,2.02315E-15,2.02315E-15,4.07644,2.02315E-15
407.702,1,2.53645E-15,2.53645E-15,4.07702,2.53644999999999E-15
407.76,1,2.91558E-15,2.91558E-15,4.0776,2.91557999999999E-15
407.818,1,1.01641E-14,1.01641E-14,4.07818,1.01640999999999E-14
407.876,1,3.00237E-15,3.00237E-15,4.07876,3.00236999999999E-15
407.934,1,3.23808E-16,3.23808E-16,4.07934,3.23808E-16
407.992,1,2.34017E-15,2.34017E-15,4.07992,2.34016999999999E-15
408.05,1,3.28796E-15,3.28796E-15,4.0805,3.28795999999999E-15
408.108,1,3.26955E-15,3.26955E-15,4.08108,3.26954999999999E-15
408.166,1,1.86447E-15,1.86447E-15,4.08166,1.86447E-15
408.224,1,5.52825E-15,5.52825E-15,4.08224,5.52824999999997E-15
408.282,1,3.1686E-15,3.1686E-15,4.08282,3.16859999999999E-15
408.34,1,7.11386E-15,7.11386E-15,4.0834,7.11385999999995E-15
408.398,1,1.32508E-15,1.32508E-15,4.08398,1.32508E-15
408.456,1,2.38683E-15,2.38683E-15,4.08456,2.38682999999999E-15
408.514,1,5.70584E-15,5.70584E-15,4.08514,5.70583999999997E-15
408.572,1,9.03535E-15,9.03535E-15,4.08572,9.03534999999992E-15
408.63,1,1.32084E-15,1.32084E-15,4.0863,1.32084E-15
408.688,1,1.17091E-14,1.17091E-14,4.08688,1.17090999999999E-14
408.746,1,5.42678E-15,5.42678E-15,4.08746,5.42677999999997E-15
408.804,1,1.10203E-14,1.10203E-14,4.08804,1.10202999999999E-14
408.862,1,7.10452E-16,7.10452E-16,4.08862,7.10451999999999E-16
408.921,1,6.39372E-15,6.39372E-15,4.08921,6.39371999999996E-15
408.979,1,8.13066E-15,8.13066E-15,4.08979,8.13065999999994E-15
409.037,1,8.40001E-15,8.40001E-15,4.09037,8.40000999999993E-15
409.095,1,9.05801E-15,9.05801E-15,4.09095,9.05800999999992E-15
409.153,1,6.50789E-15,6.50789E-15,4.09153,6.50788999999996E-15
409.211,1,4.27811E-15,4.27811E-15,4.09211,4.27810999999998E-15
409.269,1,5.96713E-15,5.96713E-15,4.09269,5.96712999999996E-15
409.327,1,1.54963E-17,1.54963E-17,4.09327,1.54963E-17
409.385,1,7.0815E-15,7.0815E-15,4.09385,7.08149999999995E-15
409.443,1,3.59094E-15,3.59094E-15,4.09443,3.59093999999999E-15
409.502,1,8.41445E-15,8.41445E-15,4.09502,8.41444999999993E-15
409.56,1,1.13281E-15,1.13281E-15,4.0956,1.13281E-15
409.618,1,5.65696E-15,5.65696E-15,4.09618,5.65695999999997E-15
409.676,1,8.90354E-15,8.90354E-15,4.09676,8.90353999999992E-15
409.734,1,2.95022E-15,2.95022E-15,4.09734,2.95021999999999E-15
409.792,1,4.07731E-15,4.07731E-15,4.09792,4.07730999999998E-15
409.85,1,6.6096E-16,6.6096E-16,4.0985,6.6096E-16
409.908,1,2.53885E-15,2.53885E-15,4.09908,2.53884999999999E-15
409.967,1,5.6407E-15,5.6407E-15,4.09967,5.64069999999997E-15
410.025,1,9.23486E-15,9.23486E-15,4.10025,9.23485999999991E-15
410.083,1,6.75798E-16,6.75798E-16,4.10083,6.75798E-16
410.141,1,1.02747E-14,1.02747E-14,4.10141,1.02746999999999E-14
410.199,1,1.58429E-14,1.58429E-14,4.10199,1.58428999999998E-14
410.257,1,2.05317E-15,2.05317E-15,4.10257,2.05317E-15
410.316,1,1.09909E-15,1.09909E-15,4.10316,1.09909E-15
410.374,1,1.10017E-14,1.10017E-14,4.10374,1.10016999999999E-14
410.432,1,1.04758E-14,1.04758E-14,4.10432,1.04757999999999E-14
410.49,1,8.2713E-16,8.2713E-16,4.1049,8.27129999999999E-16
410.548,1,4.06467E-15,4.06467E-15,4.10548,4.06466999999998E-15
410.607,1,4.8414E-15,4.8414E-15,4.10607,4.84139999999998E-15
410.665,1,7.4086E-15,7.4086E-15,4.10665,7.40859999999995E-15
410.723,1,2.08661E-15,2.08661E-15,4.10723,2.08661E-15
410.781,1,1.47882E-16,1.47882E-16,4.10781,1.47882E-16
410.839,1,8.28868E-15,8.28868E-15,4.10839,8.28867999999993E-15
410.898,1,7.41574E-15,7.41574E-15,4.10898,7.41573999999995E-15
410.956,1,4.1617E-15,4.1617E-15,4.10956,4.16169999999998E-15
411.014,1,1.31732E-15,1.31732E-15,4.11014,1.31732E-15
411.072,1,3.96287E-15,3.96287E-15,4.11072,3.96286999999998E-15
411.131,1,6.36927E-15,6.36927E-15,4.11131,6.36926999999996E-15
411.189,1,2.40802E-15,2.40802E-15,4.11189,2.40801999999999E-15
411.247,1,9.38786E-15,9.38786E-15,4.11247,9.38785999999991E-15
411.305,1,1.54013E-15,1.54013E-15,4.11305,1.54013E-15
411.363,1,1.98046E-14,1.98046E-14,4.11363,1.98045999999996E-14
411.422,1,4.33385E-15,4.33385E-15,4.11422,4.33384999999998E-15
411.48,1,2.93193E-15,2.93193E-15,4.1148,2.93192999999999E-15
411.538,1,1.58596E-14,1.58596E-14,4.11538,1.58595999999998E-14
411.597,1,6.7253E-15,6.7253E-15,4.11597,6.72529999999996E-15
411.655,1,6.41108E-15,6.41108E-15,4.11655,6.41107999999996E-15
411.713,1,2.43352E-15,2.43352E-15,4.11713,2.43351999999999E-15
411.771,1,6.20024E-15,6.20024E-15,4.11771,6.20023999999996E-15
411.83,1,9.2956E-15,9.2956E-15,4.1183,9.29559999999991E-15
411.888,1,5.60758E-15,5.60758E-15,4.11888,5.60757999999997E-15
411.946,1,2.25251E-15,2.25251E-15,4.11946,2.25250999999999E-15
412.005,1,2.13302E-15,2.13302E-15,4.12005,2.13302E-15
412.063,1,1.05142E-14,1.05142E-14,4.12063,1.05141999999999E-14
412.121,1,6.51625E-15,6.51625E-15,4.12121,6.51624999999996E-15
412.179,1,1.02555E-15,1.02555E-15,4.12179,1.02555E-15
412.238,1,4.94562E-15,4.94562E-15,4.12238,4.94561999999998E-15
412.296,1,1.21035E-14,1.21035E-14,4.12296,1.21034999999999E-14
412.354,1,7.73913E-15,7.73913E-15,4.12354,7.73912999999994E-15
412.413,1,3.15465E-15,3.15465E-15,4.12413,3.15464999999999E-15
412.471,1,8.23201E-15,8.23201E-15,4.12471,8.23200999999993E-15
412.529,1,5.26912E-15,5.26912E-15,4.12529,5.26911999999997E-15
412.588,1,5.27451E-15,5.27451E-15,4.12588,5.27450999999997E-15
