t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1984,1.00662,0.520888,0.0694603,0.101148,0.0574469,0.0696834,0.0789995,0.0194173,0.0895775
1985,1.00614,0.524494,0.0618224,0.100303,0.0549499,0.071243,0.0807709,0.0199199,0.0926366
1986,1.00566,0.527927,0.0545664,0.0995154,0.0525276,0.0727664,0.0824567,0.0203899,0.0955095
1987,1.00518,0.531169,0.0477148,0.0988,0.0501931,0.0742597,0.0840423,0.020828,0.0981739
1988,1.00471,0.534206,0.0412874,0.0981725,0.0479588,0.0757272,0.0855134,0.0212351,0.100609
1989,1.00425,0.537023,0.0353017,0.0976493,0.0458368,0.0771712,0.0868566,0.0216121,0.102798
1990,1.0038,0.539605,0.0297724,0.0972477,0.0438382,0.0785918,0.088059,0.02196,0.104724
1991,1.00336,0.541942,0.0247119,0.0969855,0.0419734,0.0799867,0.0891088,0.0222798,0.106376
1992,1.00295,0.544022,0.0201298,0.0968814,0.0402513,0.0813512,0.0899954,0.0225724,0.107744
1993,1.00255,0.545836,0.0160334,0.0969544,0.0386793,0.0826785,0.0907094,0.0228382,0.108822
1994,1.00218,0.547376,0.0124275,0.0972239,0.0372633,0.0839601,0.0912426,0.0230778,0.109605
1995,1.00182,0.548635,0.00931421,0.0977098,0.0360069,0.0851859,0.0915884,0.0232909,0.110094
1996,1.0015,0.549608,0.00669383,0.0984318,0.0349113,0.0863448,0.0917413,0.0234774,0.110291
1997,1.0012,0.550291,0.00456434,0.0994093,0.0339754,0.0874253,0.0916975,0.0236363,0.110201
1998,1.00093,0.550683,0.00292183,0.100661,0.0331953,0.0884158,0.0914546,0.0237668,0.109831
1999,1.00069,0.550781,0.00176067,0.102205,0.0325641,0.0893051,0.0910115,0.0238673,0.109193
2000,1.00047,0.550586,0.00107371,0.104058,0.0320725,0.0900833,0.0903687,0.0239364,0.108296
2001,1.00029,0.5501,0.000852501,0.106234,0.0317081,0.0907417,0.0895279,0.0239723,0.107155
2002,1.00014,0.549326,0.00108752,0.108746,0.0314561,0.0912737,0.0884923,0.0239733,0.105785
2003,1.00002,0.548267,0.00176843,0.111603,0.0312993,0.0916748,0.0872663,0.0239381,0.104199
2004,0.999923,0.546929,0.00288427,0.114811,0.0312184,0.0919427,0.0858556,0.0238654,0.102416
2005,0.999859,0.545319,0.0044237,0.118374,0.0311928,0.0920779,0.0842672,0.0237546,0.10045
2006,0.999823,0.543442,0.0063752,0.122291,0.0312004,0.0920831,0.0825091,0.0236053,0.0983167
2007,0.999815,0.541309,0.00872726,0.126555,0.0312189,0.0919639,0.0805906,0.0234183,0.0960327
2008,0.999834,0.538927,0.0114686,0.131155,0.0312258,0.0917277,0.078522,0.0231945,0.0936125
2009,0.999878,0.536307,0.014588,0.136078,0.0311994,0.0913844,0.0763143,0.0229362,0.0910704
2010,0.999946,0.53346,0.0180751,0.141302,0.031119,0.0909456,0.0739795,0.0226459,0.0884199
2011,1.00004,0.530396,0.0219195,0.146801,0.0309657,0.0904243,0.0715304,0.0223272,0.0856738
2012,1.00015,0.527129,0.0261117,0.152544,0.0307228,0.0898347,0.0689801,0.0219842,0.082844
2013,1.00028,0.523669,0.0306425,0.158497,0.0303766,0.0891917,0.0663424,0.0216213,0.079942
2014,1.00043,0.520032,0.035503,0.164618,0.0299161,0.0885107,0.0636311,0.0212434,0.076979
2015,1.0006,0.516229,0.0406849,0.170864,0.0293339,0.0878069,0.0608604,0.0208558,0.0739657
2016,1.00078,0.512275,0.04618,0.177185,0.0286259,0.0870953,0.0580444,0.0204633,0.0709129
2017,1.00098,0.508184,0.0519801,0.18353,0.0277919,0.08639,0.055197,0.020071,0.0678315
2018,1.00118,0.50397,0.0580769,0.189844,0.026835,0.0857041,0.0523321,0.0196833,0.0647327
2019,1.00139,0.499648,0.0644619,0.196073,0.0257617,0.0850496,0.049463,0.0193044,0.0616283
2020,1.00161,0.495232,0.0711258,0.20216,0.0245817,0.0844366,0.0466031,0.0189376,0.0585305
2021,1.00183,0.490737,0.0780587,0.208047,0.0233076,0.0838736,0.043765,0.0185858,0.0554524
2022,1.00205,0.486178,0.0852494,0.213679,0.0219542,0.0833672,0.0409613,0.0182508,0.0524075
2023,1.00227,0.481569,0.0926855,0.219002,0.0205384,0.082922,0.038204,0.0179341,0.04941
2024,1.00248,0.476926,0.100353,0.223965,0.0190785,0.0825404,0.035505,0.0176362,0.0464746
2025,1.00269,0.472264,0.108237,0.22852,0.0175937,0.0822226,0.0328759,0.017357,0.0436164
2026,1.00288,0.467597,0.116319,0.232624,0.0161034,0.0819668,0.0303282,0.017096,0.0408505
2027,1.00307,0.462939,0.124579,0.236237,0.0146272,0.0817691,0.0278731,0.0168523,0.0381921
2028,1.00324,0.458305,0.132996,0.239328,0.0131839,0.0816237,0.025522,0.0166246,0.0356559
2029,1.00339,0.45371,0.141545,0.24187,0.0117913,0.081523,0.0232861,0.0164115,0.0332564
2030,1.00353,0.449166,0.150199,0.243842,0.0104657,0.0814577,0.0211764,0.0162116,0.0310068
2031,1.00364,0.444688,0.158929,0.245232,0.00922186,0.0814174,0.019204,0.0160236,0.0289198
2032,1.00372,0.44029,0.167704,0.246033,0.0080725,0.0813905,0.0173797,0.0158464,0.0270067
2033,1.00378,0.435983,0.17649,0.246247,0.00702827,0.0813647,0.015714,0.0156791,0.0252772
2034,1.00382,0.431782,0.18525,0.245881,0.00609768,0.0813276,0.0142169,0.0155211,0.02374
2035,1.00382,0.427697,0.193948,0.244949,0.00528701,0.0812666,0.0128975,0.0153722,0.0224018
2036,1.00379,0.423742,0.202542,0.243472,0.00460044,0.0811697,0.0117641,0.0152323,0.0212679
2037,1.00373,0.419926,0.210993,0.241477,0.0040401,0.0810258,0.0108238,0.0151018,0.0203421
2038,1.00363,0.416261,0.219258,0.238995,0.00360619,0.0808251,0.0100819,0.0149812,0.0196263
2039,1.0035,0.412756,0.227294,0.236063,0.00329722,0.0805596,0.00954217,0.0148713,0.0191212
2040,1.00334,0.409422,0.235057,0.232722,0.00311012,0.0802234,0.00920622,0.014773,0.0188258
2041,1.00314,0.406267,0.242504,0.229017,0.00304046,0.0798131,0.00907342,0.0146871,0.0187377
2042,1.0029,0.403298,0.249592,0.224994,0.00308265,0.079328,0.00914072,0.0146149,0.0188531
2043,1.00263,0.400524,0.256278,0.220702,0.00323007,0.0787703,0.00940259,0.0145571,0.0191672
2044,1.00232,0.39795,0.26252,0.216193,0.00347531,0.0781455,0.00985095,0.0145149,0.0196737
2045,1.00198,0.395582,0.26828,0.211518,0.0038102,0.0774619,0.0104753,0.0144893,0.0203652
2046,1.00161,0.393424,0.273519,0.206728,0.00422604,0.0767313,0.0112628,0.0144811,0.0212333
2047,1.0012,0.391481,0.278201,0.201874,0.0047136,0.0759681,0.0121985,0.0144913,0.0222682
2048,1.00076,0.389755,0.282294,0.197007,0.00526326,0.0751895,0.0132658,0.0145209,0.0234595
2049,1.00028,0.388247,0.285768,0.192176,0.00586506,0.074415,0.0144467,0.0145709,0.0247952
2050,0.999782,0.386958,0.288595,0.187427,0.00650876,0.0736662,0.0157221,0.0146423,0.0262626
2051,0.999253,0.385889,0.290752,0.182805,0.00718388,0.072966,0.0170725,0.0147364,0.027848
2052,0.998699,0.385037,0.292221,0.178353,0.00787976,0.0723382,0.0184783,0.0148546,0.0295367
2053,0.998121,0.3844,0.292986,0.17411,0.00858567,0.0718069,0.0199202,0.0149987,0.0313132
2054,0.997521,0.383976,0.293034,0.170113,0.00929083,0.0713958,0.02138,0.0151703,0.0331613
2055,0.996902,0.383758,0.292361,0.166394,0.00998456,0.071128,0.0228404,0.0153717,0.0350642
2056,0.996266,0.383743,0.290962,0.162984,0.0106563,0.0710246,0.0242858,0.015605,0.037005
2057,0.995614,0.383923,0.288839,0.159909,0.011296,0.0711051,0.0257022,0.0158727,0.0389666
2058,0.994949,0.384291,0.286,0.157191,0.0118939,0.0713861,0.0270778,0.0161771,0.0409321
2059,0.994274,0.384839,0.282455,0.154849,0.0124408,0.0718813,0.0284027,0.0165206,0.0428853
2060,0.993589,0.385558,0.278218,0.152899,0.0129286,0.072601,0.0296692,0.0169051,0.0448108
2061,0.992898,0.386437,0.273311,0.15135,0.0133499,0.0735518,0.0308719,0.0173324,0.0466945
2062,0.992202,0.387466,0.267755,0.150212,0.0136984,0.0747364,0.032007,0.0178033,0.048524
2063,0.991503,0.388634,0.26158,0.149486,0.0139693,0.0761536,0.033073,0.0183184,0.0502885
2064,0.990802,0.389928,0.254817,0.149173,0.0141589,0.0777982,0.03407,0.0188768,0.0519799
2065,0.990101,0.391336,0.247501,0.149269,0.0142651,0.079661,0.0349997,0.019477,0.0535919
2066,0.9894,0.392846,0.239671,0.149765,0.0142873,0.0817292,0.0358651,0.020116,0.0551213
2067,0.988702,0.394442,0.231369,0.150651,0.0142264,0.0839863,0.0366704,0.0207899,0.056567
2068,0.988007,0.396113,0.222639,0.151912,0.0140849,0.0864128,0.037421,0.0214936,0.0579308
2069,0.987315,0.397843,0.21353,0.153529,0.0138666,0.0889863,0.0381229,0.0222206,0.0592167
2070,0.986627,0.399619,0.20409,0.155481,0.0135769,0.0916819,0.0387828,0.0229639,0.0604309
2071,0.985944,0.401428,0.194371,0.157746,0.0132222,0.0944727,0.0394078,0.0237155,0.0615814
2072,0.985265,0.403254,0.184425,0.160295,0.0128099,0.0973305,0.0400057,0.0244669,0.0626778
2073,0.984591,0.405085,0.174307,0.163101,0.0123484,0.100226,0.0405843,0.0252095,0.0637306
2074,0.983923,0.406906,0.16407,0.166134,0.0118466,0.103129,0.0411515,0.0259346,0.0647508
2075,0.983259,0.408705,0.15377,0.16936,0.0113137,0.106011,0.0417153,0.026634,0.0657495
2076,0.9826,0.41047,0.14346,0.172747,0.0107592,0.108842,0.0422837,0.0273001,0.0667374
2077,0.981947,0.412188,0.133195,0.176261,0.0101925,0.111595,0.0428645,0.0279264,0.0677244
2078,0.981298,0.413848,0.123029,0.179866,0.00962274,0.114242,0.0434652,0.0285072,0.0687189
2079,0.980655,0.415439,0.113012,0.183527,0.0090587,0.11676,0.0440928,0.0290383,0.0697282
2080,0.980018,0.416951,0.103194,0.18721,0.0085086,0.119127,0.0447539,0.0295167,0.0707576
2081,0.979386,0.418375,0.0936249,0.190879,0.00798011,0.121322,0.0454544,0.0299407,0.0718104
2082,0.978761,0.419703,0.0843492,0.194501,0.00748029,0.12333,0.0461995,0.0303099,0.0728884
2083,0.978143,0.420927,0.0754104,0.198043,0.00701563,0.125137,0.0469933,0.0306251,0.073991
2084,0.977533,0.422042,0.0668488,0.201473,0.00659215,0.126733,0.0478391,0.0308879,0.0751164
2085,0.97693,0.423043,0.0587015,0.204759,0.00621555,0.128111,0.048739,0.0311006,0.076261
2086,0.976338,0.423924,0.0510025,0.207875,0.00589135,0.129266,0.0496938,0.0312661,0.0774197
2087,0.975755,0.424682,0.0437822,0.210791,0.00562513,0.130197,0.0507033,0.0313876,0.0785867
2088,0.975184,0.425316,0.0370676,0.213484,0.00542275,0.130904,0.0517658,0.0314681,0.0797553
2089,0.974626,0.425825,0.0308817,0.215929,0.00529061,0.131392,0.0528787,0.0315106,0.0809181
2090,0.974081,0.426207,0.0252442,0.218106,0.00523584,0.131664,0.0540381,0.0315176,0.0820678
2091,0.973551,0.426465,0.0201707,0.219994,0.00526654,0.131728,0.0552391,0.0314912,0.0831967
2092,0.973038,0.4266,0.0156733,0.221578,0.00539192,0.131589,0.056476,0.031433,0.0842976
2093,0.972543,0.426615,0.0117605,0.222841,0.00562243,0.131254,0.0577425,0.0313437,0.0853633
2094,0.972067,0.426513,0.00843711,0.223773,0.00596977,0.130732,0.0590318,0.0312238,0.0863871
2095,0.971611,0.426299,0.00570445,0.224362,0.00644688,0.130027,0.060337,0.0310729,0.0873626
2096,0.971177,0.425978,0.00356065,0.2246,0.00706779,0.129145,0.0616512,0.0308904,0.0882838
2097,0.970766,0.425557,0.00200068,0.224482,0.00784741,0.128091,0.0629677,0.0306751,0.0891454
2098,0.970379,0.425041,0.00101655,0.224005,0.00880125,0.126867,0.0642802,0.0304257,0.089942
2099,0.970018,0.424438,0.000597568,0.223168,0.00994499,0.125476,0.0655832,0.0301408,0.0906689
2100,0.969684,0.423756,0.000730516,0.221972,0.0112941,0.123919,0.0668717,0.0298187,0.0913214
2101,0.969377,0.423003,0.00139993,0.220422,0.0128631,0.122194,0.0681417,0.029458,0.0918951
2102,0.969099,0.422187,0.00258831,0.218523,0.0146655,0.120302,0.0693898,0.0290575,0.0923858
2103,0.968851,0.421317,0.0042764,0.216285,0.0167126,0.118241,0.0706136,0.0286159,0.0927893
2104,0.968633,0.420402,0.00644343,0.213718,0.0190134,0.116011,0.0718114,0.0281324,0.0931018
2105,0.968447,0.41945,0.00906738,0.210836,0.021574,0.113611,0.0729821,0.0276065,0.0933195
2106,0.968293,0.418472,0.0121252,0.207655,0.024397,0.111042,0.0741248,0.0270379,0.093439
2107,0.968171,0.417477,0.015593,0.204191,0.027481,0.108307,0.0752394,0.0264267,0.0934568
2108,0.968083,0.416472,0.0194466,0.200465,0.0308207,0.105409,0.0763255,0.0257733,0.0933702
2109,0.968028,0.415469,0.0236611,0.196498,0.0344063,0.102356,0.0773827,0.0250785,0.0931766
2110,0.968006,0.414474,0.0282119,0.192312,0.0382236,0.099156,0.0784105,0.0243433,0.0928739
2111,0.968018,0.413499,0.0330741,0.187932,0.0422542,0.0958209,0.0794079,0.0235695,0.0924607
2112,0.968063,0.412549,0.0382232,0.183383,0.0464754,0.0923645,0.0803732,0.0227588,0.091936
2113,0.968141,0.411635,0.0436353,0.17869,0.0508605,0.0888029,0.0813043,0.0219136,0.0912996
2114,0.968252,0.410764,0.0492866,0.173881,0.0553796,0.0851547,0.0821983,0.021037,0.0905519
2115,0.968396,0.409943,0.0551543,0.168981,0.0599997,0.08144,0.0830513,0.0201322,0.0896941
2116,0.968571,0.409181,0.0612162,0.164018,0.0646855,0.0776804,0.0838589,0.0192033,0.0887281
2117,0.968777,0.408483,0.0674507,0.159017,0.0693998,0.0738985,0.0846159,0.0182547,0.0876568
2118,0.969012,0.407858,0.0738374,0.154003,0.0741047,0.0701172,0.0853162,0.0172914,0.0864837
2119,0.969276,0.407311,0.0803566,0.149002,0.0787615,0.0663594,0.0859535,0.016319,0.0852131
2120,0.969567,0.406849,0.0869894,0.144034,0.0833324,0.0626475,0.0865206,0.0153435,0.0838504
2121,0.969884,0.406477,0.0937179,0.139123,0.0877802,0.059003,0.0870105,0.014371,0.0824016
2122,0.970225,0.406201,0.100525,0.134286,0.0920695,0.0554456,0.0874155,0.013408,0.0808736
2123,0.970588,0.406027,0.107394,0.129543,0.0961671,0.0519936,0.0877284,0.0124611,0.0792742
2124,0.970973,0.405959,0.114311,0.124907,0.100042,0.0486629,0.0879419,0.0115366,0.0776121
2125,0.971376,0.406002,0.121259,0.120394,0.103668,0.0454673,0.0880493,0.0106405,0.0758965
2126,0.971797,0.406162,0.128225,0.116013,0.107019,0.0424181,0.0880443,0.0097786,0.0741375
2127,0.972232,0.406441,0.135195,0.111773,0.110076,0.0395242,0.0879215,0.0089559,0.0723457
2128,0.972681,0.406845,0.142156,0.107681,0.112822,0.0367919,0.0876763,0.00817677,0.0705323
2129,0.97314,0.407377,0.149094,0.103742,0.115243,0.0342252,0.0873053,0.00744476,0.0687085
2130,0.973609,0.408042,0.155998,0.0999572,0.117331,0.0318258,0.0868061,0.00676255,0.0668859
2131,0.974084,0.408843,0.162855,0.0963277,0.119079,0.0295936,0.0861777,0.00613198,0.0650758
2132,0.974565,0.409785,0.169652,0.092852,0.120486,0.0275263,0.0854207,0.00555403,0.0632895
2133,0.975048,0.41087,0.176376,0.0895271,0.121552,0.0256203,0.0845368,0.00502889,0.0615373
2134,0.975534,0.412102,0.183015,0.0863488,0.122283,0.0238708,0.0835294,0.00455605,0.059829
2135,0.976019,0.413485,0.189556,0.0833116,0.122684,0.0222717,0.082403,0.00413442,0.0581733
2136,0.976502,0.415022,0.195986,0.0804091,0.122765,0.0208164,0.0811641,0.00376241,0.0565776
2137,0.976983,0.416716,0.202291,0.0776341,0.122538,0.0194977,0.0798199,0.0034381,0.055048
2138,0.977459,0.418572,0.208456,0.0749791,0.122016,0.0183082,0.0783792,0.00315927,0.0535891
2139,0.97793,0.420592,0.214468,0.0724363,0.121214,0.0172405,0.076852,0.00292358,0.0522038
2140,0.978394,0.422779,0.22031,0.0699979,0.120149,0.0162874,0.0752488,0.00272858,0.0508936
2141,0.978852,0.425137,0.225967,0.0676563,0.118839,0.015442,0.0735814,0.00257179,0.0496581
2142,0.979302,0.427668,0.231422,0.0654044,0.117302,0.0146978,0.0718618,0.00245071,0.0484958
2143,0.979745,0.430376,0.236658,0.0632359,0.115556,0.0140489,0.0701026,0.00236285,0.0474036
2144,0.980179,0.433264,0.241658,0.061145,0.113622,0.01349,0.0683164,0.00230569,0.0463774
2145,0.980604,0.436335,0.246403,0.0591273,0.111519,0.0130161,0.0665157,0.0022767,0.0454121
2146,0.981021,0.43959,0.250873,0.0571794,0.109268,0.0126232,0.0647129,0.00227328,0.0445019
2147,0.98143,0.443033,0.25505,0.0552995,0.106888,0.0123075,0.0629196,0.00229279,0.0436405
2148,0.981831,0.446666,0.258912,0.0534869,0.104399,0.0120657,0.0611468,0.0023325,0.0428215
2149,0.982223,0.450492,0.262441,0.0517429,0.101821,0.0118948,0.0594046,0.00238962,0.0420382
2150,0.982608,0.454511,0.265614,0.0500703,0.0991726,0.0117919,0.0577021,0.00246129,0.0412845
2151,0.982984,0.458725,0.268412,0.0484736,0.0964734,0.0117543,0.0560472,0.00254462,0.0405546
2152,0.983354,0.463135,0.270813,0.0469592,0.0937411,0.0117792,0.0544465,0.00263675,0.0398431
2153,0.983716,0.467743,0.272796,0.0455351,0.0909929,0.0118635,0.0529053,0.00273487,0.0391453
2154,0.984071,0.472548,0.274341,0.0442111,0.0882452,0.012004,0.0514277,0.00283628,0.0384576
2155,0.98442,0.477551,0.275429,0.0429987,0.0855134,0.0121968,0.0500165,0.00293849,0.0377768
2156,0.984762,0.48275,0.276039,0.0419108,0.0828116,0.0124381,0.0486732,0.00303919,0.0371007
2157,0.985097,0.488144,0.276154,0.0409618,0.0801525,0.012723,0.0473984,0.00313638,0.0364281
2158,0.985427,0.493731,0.275756,0.040167,0.0775477,0.0130468,0.0461916,0.00322834,0.0357584
2159,0.985749,0.499508,0.274831,0.0395427,0.0750069,0.013404,0.0450515,0.00331371,0.0350917
2160,0.986065,0.505473,0.273364,0.0391058,0.0725384,0.013789,0.0439758,0.00339147,0.0344289
2161,0.986375,0.51162,0.271343,0.0388732,0.0701485,0.0141959,0.0429621,0.00346093,0.0337715
2162,0.986678,0.517944,0.268761,0.0388619,0.0678422,0.0146188,0.0420071,0.00352175,0.0331215
2163,0.986975,0.52444,0.265609,0.0390879,0.0656225,0.0150521,0.0411076,0.0035739,0.0324812
2164,0.987264,0.531101,0.261885,0.0395664,0.0634911,0.0154902,0.0402598,0.00361765,0.0318532
2165,0.987547,0.537917,0.257589,0.0403109,0.0614477,0.0159281,0.0394602,0.0036535,0.0312404
2166,0.987822,0.544881,0.252722,0.0413329,0.0594912,0.0163613,0.0387049,0.00368217,0.0306457
2167,0.98809,0.551983,0.247293,0.0426414,0.0576189,0.0167863,0.0379904,0.00370458,0.0300721
2168,0.98835,0.55921,0.241312,0.0442423,0.0558273,0.0172002,0.0373132,0.00372176,0.0295225
2169,0.988601,0.56655,0.234795,0.0461382,0.0541121,0.0176011,0.03667,0.00373484,0.0289996
2170,0.988845,0.573991,0.227761,0.0483278,0.0524687,0.0179881,0.0360578,0.00374505,0.0285059
2171,0.989081,0.581517,0.220233,0.0508057,0.0508921,0.0183614,0.0354738,0.0037536,0.0280437
2172,0.989307,0.589113,0.21224,0.0535621,0.0493775,0.0187221,0.0349157,0.00376175,0.0276148
2173,0.989526,0.596762,0.203815,0.0565829,0.0479202,0.0190722,0.0343813,0.00377072,0.0272208
2174,0.989735,0.604446,0.194995,0.0598491,0.0465161,0.0194147,0.0338691,0.00378171,0.0268628
2175,0.989935,0.612146,0.185821,0.0633374,0.0451618,0.0197534,0.0333776,0.00379585,0.0265417
2176,0.990127,0.619843,0.176338,0.06702,0.0438544,0.0200927,0.0329061,0.00381423,0.0262577
2177,0.990309,0.627516,0.166596,0.0708651,0.042592,0.0204375,0.032454,0.00383788,0.0260109
2178,0.990483,0.635143,0.156646,0.0748372,0.0413734,0.020793,0.0320213,0.00386777,0.025801
2179,0.990648,0.642703,0.146544,0.0788974,0.0401981,0.0211649,0.0316084,0.00390482,0.0256272
2180,0.990804,0.650171,0.136349,0.0830041,0.0390662,0.0215588,0.0312159,0.00394991,0.0254886
2181,0.990951,0.657527,0.126119,0.0871141,0.0379782,0.0219803,0.0308448,0.00400388,0.0253839
2182,0.991089,0.664744,0.115917,0.0911825,0.0369349,0.022435,0.0304964,0.00406755,0.025312
2183,0.99122,0.671801,0.105804,0.0951641,0.035937,0.022928,0.0301722,0.00414172,0.0252712
2184,0.991341,0.678672,0.0958447,0.0990142,0.034985,0.0234641,0.0298739,0.00422719,0.0252603
2185,0.991455,0.685334,0.0861001,0.102689,0.0340789,0.0240476,0.0296031,0.00432474,0.0252779
2186,0.991561,0.691763,0.0766319,0.106147,0.0332178,0.0246821,0.0293616,0.0044351,0.0253227
2187,0.991659,0.697935,0.0675003,0.109349,0.0324002,0.0253704,0.029151,0.00455901,0.0253937
2188,0.99175,0.703829,0.058763,0.11226,0.0316231,0.0261146,0.0289729,0.00469712,0.0254904
2189,0.991833,0.70942,0.0504749,0.114849,0.0308827,0.0269159,0.0288285,0.00485002,0.0256123
2190,0.991909,0.714688,0.0426878,0.117089,0.0301736,0.0277743,0.0287188,0.00501819,0.0257596
2191,0.991978,0.719611,0.0354494,0.11896,0.0294895,0.0286888,0.0286445,0.00520197,0.0259329
2192,0.992041,0.724171,0.0288034,0.120446,0.0288227,0.0296573,0.028606,0.00540152,0.0261331
2193,0.992097,0.728348,0.0227885,0.121538,0.0281647,0.0306763,0.028603,0.00561683,0.0263617
2194,0.992147,0.732125,0.0174386,0.122233,0.0275062,0.0317411,0.028635,0.00584763,0.0266206
2195,0.992191,0.735487,0.0127819,0.122533,0.0268374,0.0328459,0.0287009,0.00609343,0.0269122
2196,0.99223,0.738418,0.0088415,0.122447,0.0261484,0.0339835,0.0287992,0.00635347,0.027239
2197,0.992263,0.740905,0.00563444,0.12199,0.0254294,0.0351455,0.028928,0.00662671,0.0276038
2198,0.992292,0.742939,0.00317218,0.121181,0.0246712,0.0363226,0.0290846,0.00691187,0.0280095
2199,0.992316,0.744507,0.0014604,0.120046,0.0238657,0.0375043,0.0292662,0.00720742,0.0284588
2200,0.992336,0.745604,0.0004991,0.118613,0.0230059,0.0386796,0.0294693,0.00751164,0.0289542
2201,0.992353,0.746221,0.000282724,0.116915,0.0220865,0.0398368,0.0296901,0.00782259,0.0294979
2202,0.992368,0.746356,0.000800396,0.114989,0.021104,0.0409641,0.0299242,0.00813825,0.0300913
2203,0.99238,0.746006,0.00203615,0.112873,0.0200573,0.0420497,0.0301671,0.00845652,0.0307351
2204,0.992392,0.745169,0.00396924,0.110607,0.0189474,0.0430823,0.0304136,0.0087753,0.031429
2205,0.992404,0.743846,0.00657448,0.108232,0.0177777,0.0440513,0.0306583,0.00909258,0.0321716
2206,0.992417,0.74204,0.00982266,0.105791,0.0165541,0.0449474,0.0308954,0.00940649,0.03296
2207,0.992432,0.739755,0.0136809,0.103324,0.0152848,0.0457629,0.0311186,0.00971536,0.0337902
2208,0.99245,0.736998,0.0181132,0.100871,0.01398,0.046492,0.0313215,0.0100178,0.0346565
2209,0.992474,0.733775,0.0230806,0.098473,0.0126522,0.0471314,0.0314973,0.0103129,0.0355517
2210,0.992504,0.730096,0.028542,0.096165,0.0113151,0.0476803,0.0316389,0.0105998,0.036467
2211,0.992542,0.72597,0.0344545,0.0939821,0.00998415,0.0481408,0.0317391,0.0108784,0.0373924
2212,0.992588,0.72141,0.0407735,0.0919558,0.0086754,0.0485182,0.0317906,0.0111488,0.038316
2213,0.992646,0.716428,0.0474537,0.090115,0.00740553,0.0488208,0.0317859,0.0114116,0.0392252
2214,0.992716,0.711039,0.0544491,0.0884849,0.00619125,0.04906,0.0317179,0.0116678,0.0401061
2215,0.9928,0.705258,0.0617135,0.0870879,0.00504894,0.0492502,0.0315795,0.0119186,0.0409439
2216,0.992899,0.6991,0.0692009,0.0859427,0.00399422,0.0494084,0.0313641,0.0121656,0.0417236
2217,0.993015,0.692583,0.0768658,0.0850647,0.00304159,0.0495541,0.0310659,0.0124107,0.0424296
2218,0.993149,0.685724,0.0846637,0.084466,0.00220412,0.0497085,0.0306797,0.0126559,0.0430467
2219,0.993301,0.678542,0.092551,0.0841557,0.00149316,0.0498942,0.0302013,0.0129034,0.0435602
2220,0.993473,0.671055,0.100486,0.0841399,0.000918182,0.0501344,0.0296278,0.0131554,0.0439562
2221,0.993665,0.663284,0.108427,0.0844218,0.000486576,0.0504523,0.0289575,0.0134142,0.044222
2222,0.993878,0.655247,0.116336,0.0850021,0.000203625,0.0508702,0.0281904,0.0136818,0.0443466
2223,0.994112,0.646965,0.124177,0.085879,7.24667e-05,0.0514091,0.0273279,0.0139604,0.0443209
2224,0.994366,0.638459,0.131913,0.0870489,9.41415e-05,0.0520877,0.0263733,0.014252,0.0441381
2225,0.99464,0.629747,0.139514,0.0885059,0.000267677,0.0529218,0.0253315,0.0145583,0.0437939
2226,0.994934,0.620852,0.146948,0.0902427,0.000590215,0.0539241,0.0242093,0.014881,0.0432869
2227,0.995245,0.611793,0.154187,0.0922502,0.00105717,0.0551032,0.0230148,0.0152214,0.042619
2228,0.995573,0.60259,0.161206,0.0945183,0.00166238,0.0564634,0.0217582,0.0155804,0.0417949
2229,0.995916,0.593264,0.167981,0.0970355,0.00239831,0.0580048,0.0204508,0.0159587,0.040823
2230,0.996272,0.583835,0.174492,0.0997893,0.00325621,0.0597231,0.0191054,0.0163565,0.0397149
2231,0.996638,0.574322,0.180719,0.102766,0.00422628,0.0616093,0.0177358,0.0167735,0.0384856
2232,0.997012,0.564745,0.186648,0.105952,0.00529782,0.0636507,0.0163568,0.0172087,0.0371535
2233,0.997391,0.555122,0.192263,0.109332,0.00645935,0.0658304,0.0149839,0.0176607,0.0357398
2234,0.997772,0.545472,0.197554,0.11289,0.0076987,0.0681286,0.0136332,0.0181272,0.0342688
2235,0.998152,0.535813,0.20251,0.116609,0.00900315,0.0705226,0.0123209,0.0186054,0.0327671
2236,0.998527,0.526163,0.207125,0.120474,0.0103595,0.0729876,0.0110635,0.0190917,0.0312634
2237,0.998895,0.516538,0.211393,0.124465,0.0117539,0.0754976,0.00987734,0.019582,0.0297877
2238,0.999251,0.506955,0.215311,0.128565,0.0131724,0.0780263,0.00877863,0.0200717,0.0283713
2239,0.999593,0.497431,0.218876,0.132754,0.0146006,0.080547,0.00778311,0.0205558,0.0270455
2240,0.999918,0.487979,0.22209,0.137014,0.0160237,0.0830346,0.00690599,0.0210292,0.0258415
2241,1.00022,0.478615,0.224955,0.141324,0.017427,0.085465,0.00616188,0.0214867,0.024789
2242,1.00051,0.469353,0.227472,0.145663,0.0187955,0.0878165,0.00556462,0.0219234,0.0239166
2243,1.00076,0.460206,0.229647,0.150011,0.0201146,0.0900703,0.0051272,0.022335,0.0232501
2244,1.00099,0.451187,0.231485,0.154347,0.0213698,0.0922103,0.00486167,0.0227179,0.0228125
2245,1.00119,0.442308,0.232994,0.158648,0.0225472,0.094224,0.00477902,0.0230693,0.0226234
2246,1.00136,0.43358,0.234179,0.162892,0.0236336,0.0961024,0.00488913,0.0233875,0.0226984
