t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
2348,0.819556,0.30168,0.225214,0.047747,0.0740815,0.0332326,0.0615231,0.0105187,0.0655586
2349,0.814218,0.307654,0.222741,0.0445036,0.076736,0.0306737,0.0600905,0.00968232,0.0621374
2350,0.808871,0.313726,0.219823,0.041519,0.0793764,0.0281964,0.0586262,0.00887025,0.0587336
2351,0.80352,0.319883,0.216491,0.0387824,0.0819717,0.0258002,0.0571392,0.0080841,0.0553684
2352,0.798169,0.32611,0.212776,0.0362825,0.0844891,0.0234859,0.0556387,0.00732544,0.0520625
2353,0.792826,0.332392,0.20871,0.0340079,0.0868941,0.0212556,0.0541344,0.00659574,0.0488357
2354,0.787496,0.338716,0.204329,0.0319474,0.0891516,0.0191126,0.052636,0.00589644,0.0457072
2355,0.782183,0.345066,0.199663,0.0300901,0.091226,0.0170613,0.051153,0.00522895,0.0426947
2356,0.776893,0.351427,0.194747,0.028425,0.0930825,0.015107,0.0496945,0.00459475,0.0398148
2357,0.771631,0.357786,0.189613,0.0269418,0.0946871,0.0132556,0.048269,0.00399535,0.0370824
2358,0.766402,0.364129,0.184294,0.0256305,0.0960081,0.0115133,0.0468845,0.00343231,0.034511
2359,0.76121,0.37044,0.178819,0.0244813,0.0970163,0.00988612,0.0455478,0.00290728,0.0321122
2360,0.75606,0.376707,0.173219,0.023485,0.0976859,0.00837988,0.0442649,0.00242192,0.0298962
2361,0.750955,0.382917,0.167521,0.0226324,0.0979954,0.00699953,0.0430407,0.00197787,0.0278711
2362,0.745898,0.389055,0.161752,0.0219146,0.0979278,0.005749,0.0418788,0.0015767,0.0260435
2363,0.740892,0.395111,0.155936,0.021323,0.0974711,0.00463097,0.0407817,0.00121982,0.0244182
2364,0.73594,0.401072,0.150097,0.020849,0.0966191,0.00364668,0.0397506,0.000908363,0.0229982
2365,0.731044,0.406926,0.144253,0.020484,0.0953711,0.00279576,0.0387854,0.000643147,0.0217849
2366,0.726205,0.412664,0.138426,0.0202196,0.0937322,0.00207632,0.037885,0.00042455,0.0207783
2367,0.721425,0.418273,0.13263,0.020047,0.0917135,0.00148488,0.0370468,0.000252453,0.0199766
2368,0.716703,0.423745,0.126882,0.0199579,0.0893315,0.00101655,0.0362674,0.000126181,0.0193764
2369,0.71204,0.429071,0.121193,0.0199436,0.086608,0.000665196,0.0355422,4.44831e-05,0.0189729
2370,0.707435,0.43424,0.115576,0.0199954,0.0835696,0.000423677,0.0348658,5.53263e-06,0.0187596
2371,0.702888,0.439245,0.110039,0.020105,0.0802471,0.000284096,0.0342319,6.96788e-06,0.0187285
2372,0.698397,0.444079,0.104592,0.0202638,0.0766752,0.000238109,0.0336339,4.59615e-05,0.0188699
2373,0.69396,0.448732,0.0992392,0.0204636,0.0728911,0.000277225,0.0330644,0.000119321,0.0191724
2374,0.689574,0.4532,0.0939877,0.0206967,0.0689344,0.000393103,0.0325162,0.000223611,0.0196229
2375,0.685238,0.457474,0.0888413,0.0209554,0.0648459,0.000577829,0.0319815,0.000355296,0.0202068
2376,0.680947,0.461548,0.0838036,0.0212329,0.0606671,0.000824169,0.0314531,0.000510885,0.0209073
2377,0.676699,0.465418,0.0788771,0.0215226,0.0564391,0.00112577,0.0309237,0.000687072,0.0217066
2378,0.67249,0.469076,0.0740641,0.021819,0.052202,0.00147732,0.0303866,0.000880866,0.0225847
2379,0.668316,0.472517,0.0693664,0.0221172,0.0479944,0.00187464,0.0298355,0.00108969,0.0235208
2380,0.664172,0.475737,0.0647855,0.022413,0.0438527,0.00231475,0.0292649,0.00131145,0.0244928
2381,0.660054,0.47873,0.0603232,0.0227033,0.0398102,0.0027958,0.02867,0.00154457,0.0254775
2382,0.655958,0.481491,0.0559808,0.0229858,0.0358972,0.00331707,0.0280468,0.00178798,0.0264517
2383,0.65188,0.484016,0.0517604,0.0232592,0.0321406,0.00387874,0.0273921,0.00204106,0.0273918
2384,0.647816,0.486301,0.0476642,0.0235231,0.0285633,0.00448179,0.0267036,0.00230355,0.0282749
2385,0.64376,0.488341,0.0436948,0.0237779,0.0251844,0.00512773,0.02598,0.00257543,0.0290789
2386,0.63971,0.490132,0.0398554,0.0240248,0.0220192,0.00581834,0.0252208,0.00285681,0.0297831
2387,0.635662,0.49167,0.0361498,0.0242659,0.0190788,0.00655539,0.0244261,0.00314775,0.0303688
2388,0.631613,0.49295,0.0325826,0.0245036,0.016371,0.00734039,0.023597,0.00344812,0.0308196
2389,0.627559,0.49397,0.0291589,0.0247412,0.0138999,0.00817424,0.0227351,0.00375751,0.031122
2390,0.623499,0.494725,0.0258845,0.0249819,0.0116663,0.00905696,0.021843,0.00407506,0.0312655
2391,0.61943,0.495213,0.0227661,0.0252294,0.00966822,0.00998752,0.0209233,0.00439947,0.0312433
2392,0.615352,0.495429,0.0198109,0.0254877,0.00790087,0.0109635,0.0199796,0.00472891,0.0310518
2393,0.611263,0.49537,0.0170268,0.0257603,0.00635731,0.0119811,0.0190155,0.00506103,0.0306913
2394,0.607165,0.495034,0.0144223,0.0260507,0.00502864,0.0130349,0.0180351,0.00539303,0.0301656
2395,0.603056,0.494418,0.0120065,0.0263623,0.00390436,0.0141178,0.0170429,0.00572172,0.029482
2396,0.598938,0.49352,0.00978876,0.0266976,0.0029727,0.0152212,0.0160433,0.00604364,0.0286509
2397,0.594813,0.492337,0.00777887,0.0270591,0.00222091,0.0163352,0.0150413,0.00635513,0.0276859
2398,0.590683,0.490867,0.00598684,0.0274481,0.00163553,0.0174484,0.0140416,0.00665252,0.0266028
2399,0.58655,0.48911,0.00442278,0.0278654,0.00120262,0.0185485,0.0130492,0.00693221,0.0254197
2400,0.582418,0.487063,0.00309677,0.0283112,0.000907972,0.0196225,0.0120692,0.00719079,0.0241562
2401,0.578289,0.484727,0.00201876,0.0287844,0.000737264,0.0206568,0.0111066,0.00742518,0.0228331
2402,0.574168,0.482101,0.00119836,0.0292834,0.000676231,0.021638,0.0101664,0.00763267,0.0214716
2403,0.570058,0.479186,0.000644765,0.0298055,0.000710777,0.0225532,0.00925366,0.007811,0.0200932
2404,0.565963,0.475982,0.000366553,0.0303473,0.000827075,0.0233901,0.00837329,0.00795842,0.0187188
2405,0.561888,0.47249,0.00037157,0.0309044,0.00101167,0.0241377,0.0075301,0.00807367,0.0173686
2406,0.557836,0.468713,0.000666763,0.0314718,0.00125154,0.0247865,0.0067287,0.00815604,0.0160616
2407,0.553812,0.464653,0.00125803,0.0320436,0.00153422,0.0253291,0.00597349,0.00820534,0.014815
2408,0.54982,0.460314,0.00215009,0.0326135,0.00184782,0.02576,0.00526856,0.00822189,0.0136443
2409,0.545864,0.455699,0.0033463,0.0331747,0.00218114,0.0260761,0.00461763,0.00820652,0.0125626
2410,0.541947,0.450812,0.00484857,0.0337198,0.00252378,0.0262768,0.00402401,0.00816054,0.0115809
2411,0.538072,0.445659,0.00665719,0.0342417,0.00286613,0.026364,0.00349049,0.00808572,0.0107077
2412,0.534243,0.440246,0.00877074,0.0347328,0.00319957,0.026342,0.00301932,0.00798426,0.00994879
2413,0.530463,0.434578,0.011186,0.0351862,0.00351647,0.0262172,0.00261215,0.00785879,0.00930772
2414,0.526733,0.428664,0.0138976,0.0355948,0.00381027,0.0259985,0.00226999,0.0077123,0.0087855
2415,0.523057,0.422511,0.0168985,0.0359527,0.00407559,0.0256964,0.00199319,0.00754811,0.00838086
2416,0.519435,0.416128,0.0201794,0.0362544,0.00430823,0.0253228,0.00178147,0.00736982,0.00809043
2417,0.515869,0.409524,0.0237287,0.0364956,0.00450524,0.024891,0.00163388,0.00718127,0.00790898
2418,0.51236,0.402709,0.0275328,0.0366733,0.00466488,0.0244148,0.00154886,0.00698643,0.00782967
2419,0.508909,0.395694,0.031576,0.0367857,0.00478663,0.0239087,0.00152428,0.00678932,0.00784437
2420,0.505516,0.38849,0.0358402,0.0368329,0.00487114,0.0233869,0.0015575,0.00659395,0.00794397
2421,0.502182,0.381108,0.0403055,0.0368166,0.00492015,0.0228634,0.00164543,0.00640421,0.00811874
2422,0.498906,0.373561,0.0449495,0.0367406,0.00493636,0.0223513,0.00178458,0.00622377,0.00835863
2423,0.495688,0.365862,0.0497482,0.0366104,0.00492333,0.0218629,0.00197116,0.00605598,0.00865361
2424,0.492528,0.358025,0.0546755,0.0364339,0.00488535,0.0214091,0.00220114,0.00590383,0.00899398
2425,0.489425,0.350063,0.0597039,0.0362209,0.00482719,0.0209995,0.00247032,0.00576985,0.00937058
2426,0.486379,0.34199,0.064804,0.0359833,0.00475402,0.0206422,0.00277442,0.00565606,0.00977512
2427,0.483389,0.333821,0.0699455,0.0357349,0.00467117,0.0203434,0.00310911,0.00556395,0.0102002
2428,0.480455,0.325571,0.0750966,0.0354913,0.00458397,0.020108,0.00347013,0.00549443,0.0106398
2429,0.477576,0.317255,0.0802249,0.0352697,0.0044976,0.0199392,0.0038533,0.0054479,0.0110886
2430,0.474751,0.308888,0.0852975,0.0350888,0.00441691,0.0198387,0.00425462,0.00542421,0.0115431
2431,0.471981,0.300485,0.090281,0.0349682,0.00434634,0.0198069,0.00467031,0.00542274,0.0120007
2432,0.469264,0.292062,0.0951423,0.0349282,0.0042898,0.019843,0.00509687,0.00544245,0.0124599
2433,0.466601,0.283634,0.0998485,0.0349895,0.0042506,0.0199452,0.00553115,0.00548192,0.0129204
2434,0.463991,0.275215,0.104367,0.0351727,0.00423145,0.0201109,0.00597035,0.00553951,0.0133827
2435,0.461433,0.266822,0.108668,0.0354977,0.00423444,0.0203368,0.00641213,0.00561334,0.0138483
2436,0.458929,0.258469,0.112721,0.0359837,0.00426109,0.0206193,0.00685461,0.00570147,0.014319
2437,0.456477,0.25017,0.116497,0.0366481,0.00431242,0.0209546,0.00729638,0.00580195,0.0147971
2438,0.454078,0.241938,0.11997,0.0375067,0.00438903,0.0213387,0.00773656,0.00591288,0.0152853
2439,0.451732,0.233789,0.123118,0.0385729,0.0044912,0.021768,0.00817476,0.00603255,0.0157861
2440,0.449439,0.225734,0.125918,0.0398574,0.00461902,0.0222389,0.00861112,0.00615946,0.0163021
2441,0.4472,0.217786,0.128351,0.0413678,0.00477254,0.0227485,0.00904621,0.00629238,0.0168357
2442,0.445013,0.209956,0.130402,0.0431083,0.00495182,0.0232943,0.00948108,0.00643042,0.0173889
2443,0.44288,0.202257,0.132059,0.0450797,0.0051571,0.0238743,0.00991715,0.00657304,0.0179635
2444,0.440801,0.194698,0.133312,0.0472789,0.00538885,0.0244874,0.0103562,0.00672006,0.0185606
2445,0.438776,0.187288,0.134154,0.0496992,0.00564781,0.0251331,0.0108002,0.00687165,0.0191814
2446,0.436804,0.180038,0.134583,0.0523298,0.00593509,0.0258116,0.0112514,0.00702832,0.0198262
2447,0.434886,0.172954,0.134601,0.0551565,0.00625208,0.0265238,0.0117122,0.00719088,0.0204954
2448,0.433022,0.166045,0.13421,0.0581612,0.00660046,0.0272713,0.012185,0.00736041,0.0211891
2449,0.431212,0.159315,0.133418,0.0613228,0.00698213,0.0280564,0.0126722,0.00753818,0.0219073
2450,0.429456,0.152772,0.132235,0.0646169,0.00739906,0.0288817,0.0131763,0.0077256,0.0226498
2451,0.427755,0.146419,0.130675,0.0680167,0.00785319,0.0297505,0.0136994,0.00792414,0.0234168
2452,0.426107,0.140261,0.128753,0.071493,0.0083463,0.0306662,0.014244,0.00813532,0.0242087
2453,0.424513,0.1343,0.126487,0.0750151,0.00887976,0.0316324,0.014812,0.00836059,0.0250261
2454,0.422974,0.128539,0.123899,0.0785511,0.00945447,0.0326529,0.0154055,0.00860132,0.0258702
2455,0.421488,0.122979,0.121011,0.0820683,0.0100706,0.033731,0.0160264,0.00885876,0.0267426
2456,0.420056,0.11762,0.117848,0.0855341,0.0107274,0.0348699,0.0166766,0.00913398,0.0276454
2457,0.418677,0.112463,0.114435,0.0889162,0.0114234,0.036072,0.017358,0.00942788,0.0285817
2458,0.417352,0.107508,0.110798,0.0921834,0.0121558,0.0373391,0.0180724,0.00974115,0.0295547
2459,0.41608,0.102751,0.106966,0.095306,0.0129208,0.0386718,0.0188218,0.0100743,0.0305684
2460,0.41486,0.098192,0.102966,0.0982562,0.0137134,0.0400697,0.0196082,0.0104276,0.0316275
2461,0.413693,0.0938279,0.0988255,0.101009,0.0145276,0.0415311,0.0204338,0.0108013,0.032737
2462,0.412576,0.0896555,0.0945735,0.10354,0.0153561,0.0430526,0.0213007,0.0111952,0.0339024
2463,0.41151,0.0856714,0.0902368,0.105832,0.0161911,0.0446293,0.0222115,0.0116092,0.0351294
2464,0.410494,0.0818716,0.0858423,0.107866,0.0170237,0.0462547,0.0231684,0.0120429,0.036424
2465,0.409525,0.0782517,0.0814157,0.10963,0.0178446,0.0479206,0.0241739,0.0124956,0.0377925
2466,0.408603,0.0748071,0.0769819,0.111115,0.0186441,0.0496171,0.0252302,0.0129667,0.0392409
2467,0.407725,0.0715329,0.0725641,0.112312,0.0194125,0.0513327,0.0263395,0.0134552,0.0407754
2468,0.406888,0.0684238,0.0681843,0.113221,0.02014,0.0530547,0.0275033,0.01396,0.0424016
2469,0.406091,0.0654746,0.0638631,0.113839,0.0208175,0.0547691,0.028723,0.0144795,0.044125
2470,0.40533,0.0626797,0.0596192,0.114172,0.0214364,0.056461,0.0299991,0.0150122,0.0459505
2471,0.4046,0.0600335,0.0554697,0.114224,0.0219888,0.0581149,0.0313315,0.0155559,0.0478823
2472,0.403899,0.0575303,0.0514298,0.114004,0.0224681,0.0597151,0.0327189,0.0161083,0.0499238
2473,0.40322,0.0551645,0.0475132,0.113524,0.0228688,0.061246,0.0341593,0.0166667,0.0520773
2474,0.402559,0.0529304,0.0437317,0.112796,0.0231867,0.0626924,0.0356493,0.0172279,0.0543441
2475,0.401909,0.0508223,0.0400954,0.111835,0.023419,0.0640402,0.0371846,0.0177884,0.0567239
2476,0.401263,0.0488345,0.0366126,0.110657,0.0235643,0.0652763,0.0387594,0.0183443,0.0592152
2477,0.400615,0.0469616,0.0332902,0.109278,0.0236227,0.0663892,0.0403671,0.0188915,0.0618143
2478,0.399956,0.0451981,0.0301334,0.107718,0.0235957,0.0673693,0.0419998,0.0194256,0.0645159
2479,0.399276,0.0435387,0.027146,0.105994,0.0234862,0.0682089,0.0436486,0.019942,0.0673123
2480,0.398568,0.0419782,0.0243303,0.104124,0.0232983,0.0689028,0.045304,0.0204361,0.0701936
2481,0.39782,0.0405116,0.0216876,0.102129,0.0230372,0.0694477,0.0469556,0.0209034,0.0731477
2482,0.397022,0.0391341,0.0192179,0.100026,0.0227091,0.0698432,0.0485927,0.0213396,0.0761596
2483,0.396162,0.037841,0.0169199,0.0978326,0.0223211,0.0700906,0.0502042,0.0217409,0.0792121
2484,0.39523,0.0366276,0.0147919,0.0955677,0.0218809,0.0701939,0.0517792,0.0221038,0.0822854
2485,0.394213,0.0354898,0.0128308,0.0932478,0.0213967,0.0701588,0.0533066,0.0224256,0.0853572
2486,0.393099,0.0344234,0.0110332,0.090889,0.0208771,0.069993,0.0547758,0.022704,0.0884033
2487,0.391875,0.0334243,0.00939475,0.0885069,0.020331,0.0697058,0.0561766,0.0229378,0.0913974
2488,0.390528,0.0324889,0.00791077,0.0861157,0.0197673,0.0693075,0.0574994,0.0231266,0.0943119
2489,0.389047,0.0316136,0.00657605,0.0837289,0.0191947,0.0688098,0.0587354,0.0232705,0.0971178
2490,0.387419,0.0307948,0.00538506,0.0813591,0.0186221,0.0682245,0.0598763,0.0233706,0.0997859
2491,0.385632,0.0300295,0.00433201,0.0790178,0.0180577,0.0675642,0.060915,0.0234285,0.102287
2492,0.383675,0.0293146,0.00341088,0.0767154,0.0175096,0.066841,0.0618447,0.0234466,0.104592
2493,0.381538,0.0286472,0.00261559,0.0744614,0.0169854,0.066067,0.0626599,0.0234273,0.106674
2494,0.379211,0.0280247,0.00193996,0.0722643,0.016492,0.0652536,0.0633556,0.0233734,0.108507
2495,0.376686,0.0274444,0.00137785,0.0701318,0.0160359,0.0644111,0.0639277,0.0232878,0.110069
2496,0.373955,0.0269041,0.00092316,0.0680704,0.0156229,0.063549,0.0643729,0.0231732,0.111339
2497,0.371012,0.0264014,0.0005699,0.0660858,0.015258,0.0626752,0.0646885,0.0230321,0.112301
2498,0.367853,0.0259344,0.000312233,0.0641829,0.0149457,0.0617964,0.0648725,0.0228664,0.112943
2499,0.364475,0.0255011,0.000144499,0.0623658,0.0146893,0.0609177,0.0649236,0.0226779,0.113255
2500,0.360875,0.0250997,6.12486e-05,0.0606375,0.0144917,0.0600426,0.0648411,0.0224675,0.113234
2501,0.357055,0.0247285,5.72656e-05,0.0590005,0.0143547,0.059173,0.0646252,0.0222358,0.11288
2502,0.353015,0.024386,0.000127583,0.0574564,0.0142792,0.0583092,0.0642765,0.0219829,0.112197
2503,0.348758,0.0240708,0.000267493,0.0560061,0.0142654,0.0574502,0.0637964,0.0217083,0.111193
2504,0.34429,0.0237816,0.00047256,0.0546498,0.0143122,0.0565934,0.0631873,0.0214116,0.109882
2505,0.339617,0.0235171,0.000738614,0.0533869,0.014418,0.0557353,0.062452,0.0210918,0.108277
2506,0.334745,0.0232762,0.00106175,0.0522161,0.01458,0.0548712,0.0615942,0.020748,0.106398
2507,0.329684,0.023058,0.00143833,0.0511356,0.0147944,0.0539957,0.0606187,0.0203795,0.104264
2508,0.324445,0.0228615,0.00186495,0.0501429,0.0150567,0.0531031,0.0595308,0.0199857,0.101899
2509,0.319037,0.0226859,0.00233845,0.0492347,0.0153614,0.0521871,0.0583367,0.0195662,0.0993268
2510,0.313474,0.0225305,0.00285587,0.0484073,0.0157024,0.0512418,0.0570434,0.0191211,0.0965713
2511,0.307767,0.0223945,0.00341443,0.0476562,0.0160726,0.0502614,0.0556588,0.0186511,0.093658
2512,0.30193,0.0222773,0.00401154,0.0469764,0.0164644,0.0492406,0.054191,0.018157,0.0906119
2513,0.295978,0.0221785,0.00464472,0.0463625,0.0168698,0.048175,0.0526492,0.0176405,0.0874574
2514,0.289923,0.0220975,0.00531161,0.0458083,0.0172802,0.047061,0.0510426,0.0171033,0.0842183
2515,0.283781,0.0220339,0.0060099,0.0453074,0.017687,0.0458966,0.0493811,0.0165478,0.0809174
2516,0.277566,0.0219874,0.00673735,0.0448528,0.0180813,0.0446805,0.0476743,0.0159766,0.0775761
2517,0.271293,0.0219575,0.00749172,0.044437,0.0184543,0.0434131,0.0459324,0.0153923,0.0742145
2518,0.264975,0.021944,0.00827072,0.0440524,0.0187977,0.0420961,0.0441649,0.0147981,0.0708513
2519,0.258627,0.0219466,0.00907203,0.0436911,0.0191035,0.0407325,0.0423815,0.0141967,0.0675034
2520,0.252263,0.0219652,0.00989325,0.0433448,0.0193642,0.0393267,0.0405914,0.0135913,0.0641862
2521,0.245895,0.0219993,0.0107319,0.0430055,0.0195732,0.037884,0.0388031,0.0129847,0.0609137
2522,0.239537,0.0220489,0.0115852,0.0426647,0.0197247,0.036411,0.0370249,0.0123796,0.0576982
2523,0.233201,0.0221138,0.0124504,0.0423145,0.0198142,0.0349148,0.0352641,0.0117786,0.0545505
2524,0.226898,0.0221937,0.0133245,0.0419467,0.019838,0.0334033,0.0335275,0.0111841,0.05148
2525,0.220639,0.0222884,0.0142044,0.0415538,0.0197938,0.0318846,0.0318213,0.0105983,0.0484946
2526,0.214435,0.0223978,0.0150866,0.0411286,0.0196804,0.0303669,0.0301506,0.0100231,0.0456012
2527,0.208296,0.0225214,0.0159676,0.0406642,0.0194981,0.0288585,0.0285202,0.00946029,0.0428052
2528,0.202229,0.0226592,0.0168437,0.0401545,0.0192482,0.0273673,0.0269341,0.00891137,0.0401109
2529,0.196244,0.0228107,0.0177107,0.0395942,0.0189331,0.0259005,0.0253955,0.00837773,0.0375217
2530,0.190348,0.0229755,0.0185647,0.0389787,0.0185565,0.024465,0.0239073,0.00786056,0.0350399
2531,0.184548,0.0231534,0.0194014,0.0383043,0.018123,0.0230666,0.0224715,0.00736089,0.032667
2532,0.17885,0.0233438,0.0202164,0.0375683,0.0176377,0.0217105,0.02109,0.00687962,0.0304035
2533,0.173259,0.0235462,0.0210052,0.0367688,0.0171068,0.020401,0.019764,0.00641746,0.0282496
2534,0.16778,0.0237601,0.0217633,0.0359052,0.0165367,0.0191411,0.0184943,0.005975,0.0262045
2535,0.162418,0.0239847,0.0224861,0.0349779,0.0159342,0.0179335,0.0172816,0.0055527,0.0242671
2536,0.157175,0.0242194,0.0231692,0.0339882,0.0153062,0.0167796,0.016126,0.00515082,0.0224357
2537,0.152055,0.0244634,0.0238081,0.0329386,0.0146595,0.0156801,0.0150274,0.00476951,0.0207084
2538,0.14706,0.0247158,0.0243986,0.0318325,0.014001,0.0146352,0.0139855,0.00440876,0.0190829
2539,0.142192,0.0249756,0.0249365,0.0306741,0.0133369,0.0136443,0.0129996,0.00406839,0.0175566
2540,0.137452,0.0252418,0.025418,0.0294688,0.0126733,0.0127063,0.012069,0.0037481,0.0161268
2541,0.132841,0.0255134,0.0258395,0.0282223,0.0120156,0.0118198,0.0111926,0.00344745,0.0147907
2542,0.12836,0.0257891,0.0261978,0.0269412,0.0113686,0.010983,0.0103692,0.00316586,0.0135451
2543,0.124008,0.0260677,0.02649,0.0256325,0.0107365,0.010194,0.00959734,0.00290267,0.0123869
2544,0.119784,0.0263479,0.0267136,0.0243039,0.0101228,0.00945063,0.00887544,0.00265715,0.0113131
2545,0.115689,0.0266283,0.0268668,0.0229628,0.00953034,0.00875075,0.00820177,0.00242848,0.0103201
2546,0.111721,0.0269075,0.0269479,0.0216173,0.00896127,0.00809215,0.00757449,0.00221583,0.00940479
2547,0.107879,0.027184,0.0269561,0.0202751,0.00841718,0.00747267,0.00699161,0.00201838,0.00856357
2548,0.10416,0.0274563,0.0268909,0.018944,0.00789907,0.00689024,0.00645107,0.00183528,0.00779295
2549,0.100563,0.0277228,0.0267524,0.0176313,0.00740743,0.00634286,0.00595075,0.00166574,0.00708935
2550,0.097085,0.027982,0.0265413,0.0163442,0.00694231,0.00582865,0.00548846,0.00150901,0.00644911
2551,0.0937244,0.0282323,0.0262587,0.0150892,0.0065034,0.00534585,0.005062,0.00136438,0.00586852
2552,0.0904782,0.0284721,0.0259066,0.0138725,0.00609007,0.0048928,0.00466917,0.00123118,0.00534383
2553,0.0873436,0.0286998,0.025487,0.0126995,0.00570149,0.004468,0.00430776,0.00110881,0.00487126
2554,0.0843176,0.0289138,0.0250029,0.0115748,0.00533665,0.00407002,0.00397562,0.000996692,0.00444707
2555,0.0813972,0.0291127,0.0244575,0.0105026,0.00499443,0.00369757,0.00367065,0.000894273,0.0040675
2556,0.0785792,0.0292949,0.0238545,0.00948604,0.00467368,0.00334946,0.00339081,0.000801029,0.00372886
2557,0.0758604,0.0294589,0.0231979,0.00852773,0.00437322,0.00302457,0.00313415,0.000716438,0.00342755
2558,0.0732376,0.0296034,0.0224922,0.0076294,0.00409189,0.00272188,0.00289881,0.000639976,0.00316005
2559,0.0707075,0.0297271,0.0217421,0.00679211,0.00382857,0.00244045,0.00268302,0.000571114,0.00292299
2560,0.0682668,0.0298288,0.0209526,0.00601618,0.00358224,0.00217939,0.00248515,0.000509307,0.00271312
2561,0.0659123,0.0299072,0.020129,0.00530131,0.0033519,0.00193786,0.00230364,0.000454003,0.00252738
2562,0.0636407,0.0299615,0.0192764,0.00464657,0.00313668,0.00171507,0.00213708,0.000404642,0.00236285
2563,0.061449,0.0299905,0.0184003,0.0040505,0.00293574,0.00151028,0.00198416,0.000360664,0.00221682
2564,0.0593339,0.0299935,0.0175062,0.00351117,0.00274834,0.00132276,0.0018437,0.00032152,0.00208674
2565,0.0572925,0.0299699,0.0165993,0.00302621,0.00257378,0.00115178,0.0017146,0.000286678,0.00197028
2566,0.0553219,0.0299189,0.0156851,0.00259293,0.00241143,0.000996659,0.00159591,0.000255636,0.00186528
2567,0.0534191,0.0298402,0.0147688,0.00220835,0.00226066,0.000856674,0.00148675,0.000227931,0.00176978
2568,0.0515815,0.0297334,0.0138553,0.0018693,0.00212092,0.000731114,0.00138637,0.000203145,0.00168201
2569,0.0498066,0.0295983,0.0129495,0.00157247,0.00199162,0.00061925,0.00129408,0.00018091,0.00160039
2570,0.0480917,0.0294349,0.012056,0.00131445,0.00187223,0.000520331,0.00120929,0.000160909,0.00152354
2571,0.0464345,0.0292432,0.011179,0.00109184,0.00176217,0.000433587,0.00113149,0.000142877,0.00145026
2572,0.0448327,0.0290235,0.0103225,0.000901237,0.0016609,0.000358222,0.00106022,0.000126598,0.00137956
2573,0.0432844,0.028776,0.0094902,0.000739344,0.00156785,0.000293419,0.000995072,0.000111896,0.00131062
2574,0.0417873,0.0285011,0.0086853,0.000602962,0.00148243,0.00023834,0.000935697,9.86332e-05,0.00124281
2575,0.0403398,0.0281996,0.00791074,0.000489047,0.00140408,0.000192132,0.000881761,8.67003e-05,0.00117571
2576,0.03894,0.027872,0.00716907,0.00039473,0.0013322,0.000153935,0.000832951,7.60094e-05,0.00110906
2577,0.0375863,0.0275192,0.00646242,0.000317341,0.00126621,0.000122883,0.00078896,6.64872e-05,0.00104276
2578,0.0362771,0.027142,0.00579258,0.000254423,0.00120553,9.81231e-05,0.000749482,5.80689e-05,0.000976874
2579,0.0350111,0.0267415,0.00516095,0.000203744,0.00114957,7.88157e-05,0.000714197,5.0693e-05,0.000911621
2580,0.0337869,0.0263187,0.00456853,0.000163303,0.00109778,6.41503e-05,0.000682771,4.42977e-05,0.000847324
2581,0.0326032,0.0258749,0.00401599,0.000131331,0.00104961,5.33531e-05,0.000654849,3.88178e-05,0.000784413
2582,0.0314589,0.0254111,0.00350365,0.000106286,0.00100453,4.56969e-05,0.000630057,3.41836e-05,0.000723389
2583,0.0303529,0.0249289,0.00303149,8.68505e-05,0.000962051,4.05096e-05,0.000608004,3.03197e-05,0.000664805
2584,0.029284,0.0244294,0.00259919,7.19192e-05,0.00092169,3.71813e-05,0.000588285,2.71457e-05,0.000609231
2585,0.0282514,0.0239141,0.00220614,6.05897e-05,0.00088301,3.51705e-05,0.000570489,2.45766e-05,0.000557232
2586,0.0272539,0.0233846,0.00185145,5.21466e-05,0.0008456,3.40077e-05,0.000554207,2.25247e-05,0.000509342
2587,0.0262906,0.0228421,0.00153402,4.60465e-05,0.000809088,3.32981e-05,0.000539043,2.09008e-05,0.000466033
2588,0.0253605,0.0222883,0.00125252,4.19e-05,0.000773138,3.27222e-05,0.000524621,1.9617e-05,0.000427697
2589,0.0244628,0.0217246,0.00100542,3.94537e-05,0.000737452,3.20339e-05,0.0005106,1.8589e-05,0.000394626
2590,0.0235965,0.0211526,0.00079106,3.85707e-05,0.000701773,3.10579e-05,0.000496674,1.77389e-05,0.000366997
2591,0.0227605,0.0205737,0.000607622,3.92109e-05,0.000665889,2.96849e-05,0.000482586,1.69976e-05,0.000344859
2592,0.0219541,0.0199894,0.000453196,4.1411e-05,0.000629631,2.78652e-05,0.00046813,1.63084e-05,0.000328131
2593,0.0211761,0.0194012,0.000325787,4.52651e-05,0.000592882,2.56021e-05,0.000453152,1.56282e-05,0.000316598
2594,0.0204257,0.0188105,0.000223347,5.09058e-05,0.000555571,2.29435e-05,0.000437552,1.49302e-05,0.000309918
2595,0.0197018,0.0182187,0.000143801,5.84856e-05,0.000517683,1.99734e-05,0.000421282,1.42045e-05,0.000307629
2596,0.0190034,0.0176272,8.50644e-05,6.81604e-05,0.000479257,1.68028e-05,0.00040434,1.34583e-05,0.000309167
2597,0.0183297,0.0170372,4.50696e-05,8.00739e-05,0.000440389,1.35614e-05,0.000386768,1.27146e-05,0.000313882
2598,0.0176795,0.0164501,2.17843e-05,9.4344e-05,0.000401231,1.03883e-05,0.000368638,1.20102e-05,0.00032106
