E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
10710,0.00538939,0.00158137,0.00038423,-7.99024e-06,-0.000430106,-0.000712799,0.00273496,0.00100696,-6.40862e-05,0.00449253,0.160027,0.0388821,-0.000808572,-0.0435245,-0.0721316,0.276764,0.101899,-0.0064852,107.1
10713,0.00494253,0.0017501,0.000390759,0.00107149,0.00126563,0.000265987,0.000349357,-0.00031505,0.000158216,0.00493649,0.177153,0.0395545,0.108461,0.128113,0.0269244,0.0353635,-0.0318908,0.0160153,107.13
10716,0.00576753,0.000566056,-8.6919e-05,0.00134478,-0.000388178,0.00163134,-5.18631e-05,-1.51503e-05,4.69305e-05,0.00304699,0.0642186,-0.00986089,0.152564,-0.0440384,0.185074,-0.00588382,-0.00171879,0.00532422,107.16
10718.9,0.00554673,0.000547329,0.00107329,0.000914512,0.00106509,5.07603e-05,0.00020456,0.00032619,0.000143826,0.00432556,0.0554409,0.108718,0.0926342,0.107887,0.0051417,0.0207207,0.0330409,0.0145687,107.189
10721.9,0.00359366,0.00232391,0.00040856,-0.000384215,0.000802981,2.96601e-05,0.00114459,-0.000186774,1.11457e-05,0.00414986,0.300111,0.0527615,-0.0496177,0.103697,0.00383032,0.147812,-0.0241201,0.00143936,107.219
10724.9,0.00303456,0.000272747,0.00108851,0.000701042,-0.000185388,8.98379e-05,-0.000265464,0.000601737,0.000971872,0.00327489,0.0432283,0.17252,0.11111,-0.0293825,0.0142386,-0.042074,0.0953707,0.154034,107.249
10727.9,0.00428529,0.000176723,0.000167089,-0.000145247,0.000504288,0.000456325,0.000324232,0.000186861,-0.000109633,0.00156064,0.0302301,0.0285821,-0.0248459,0.0862631,0.0780585,0.0554628,0.0319643,-0.0187537,107.279
10730.8,0.00367921,0.00131739,0.00232565,0.00027498,-0.000201455,0.000250976,-3.76871e-05,0.000229669,0.000389919,0.00454945,0.160098,0.282629,0.0334174,-0.0244821,0.0305003,-0.00457998,0.0279109,0.0473855,107.308
10733.8,0.00368358,0.00116049,0.00154347,0.000709455,-7.87237e-05,0.000361304,0.000349628,0.000390406,-5.70581e-05,0.00437898,0.143936,0.191437,0.0879938,-0.0097641,0.0448126,0.0433644,0.0484221,-0.00707692,107.338
10736.8,0.00461844,0.00626729,-0.000417062,0.000290336,0.00223899,0.000468403,-8.41316e-05,-0.000251734,0.000371432,0.00888352,0.464176,-0.030889,0.0215032,0.165827,0.0346915,-0.00623107,-0.0186442,0.0275094,107.368
10739.8,0.00455072,0.00631419,0.00034251,0.00441797,-0.000708533,4.01675e-06,0.000802129,0.000743177,0.00017883,0.0120943,0.379344,0.0205773,0.265423,-0.0425673,0.000241318,0.0481903,0.0446486,0.0107437,107.398
10742.7,0.00778566,0.00142606,0.00213919,0.000504369,0.00127733,0.00012998,0.000190711,-0.000235077,0.000212144,0.00564471,0.106182,0.15928,0.0375543,0.0951072,0.00967806,0.0142,-0.0175034,0.0157958,107.427
10745.7,0.00505193,0.002686,-0.000507247,0.000313861,0.000483995,4.21983e-05,-4.99644e-06,0.000925013,0.000750387,0.00468921,0.275738,-0.0520727,0.0322201,0.0496857,0.00433197,-0.000512921,0.0949594,0.0770328,107.457
10748.7,0.00428065,0.00110929,0.000855466,-0.00029146,-9.99154e-05,0.001298,0.000827162,4.06676e-05,3.26309e-05,0.00377183,0.137757,0.106236,-0.0361951,-0.012408,0.161192,0.102721,0.00505032,0.00405227,107.487
10751.7,0.00786635,0.000314909,0.00145812,0.000180553,5.05819e-05,-8.86418e-05,0.00149375,0.00154632,0.00016673,0.00512232,0.0242449,0.112261,0.0139008,0.00389431,-0.00682455,0.115004,0.119051,0.0128366,107.517
10754.6,0.00643516,0.00183825,0.00166229,0.00123684,0.00305869,0.000732741,-0.000332553,0.000702837,0.00127806,0.0101772,0.110656,0.100064,0.0744534,0.184122,0.0441083,-0.0200185,0.0423082,0.0769347,107.546
10757.6,0.00386064,0.00519202,0.00150029,-4.67554e-05,-0.00141891,-5.08759e-05,0.00363369,-0.000724936,-0.000244795,0.00783972,0.443749,0.128226,-0.00399607,-0.121271,-0.00434823,0.310562,-0.0619585,-0.020922,107.576
10760.6,0.00608768,0.0019097,-0.000469124,-0.000195919,0.00199257,0.000406735,0.0024621,0.000126658,0.000898595,0.00713132,0.144466,-0.0354886,-0.014821,0.150736,0.030769,0.186255,0.00958152,0.0679776,107.606
10763.6,0.00631089,0.00039474,0.00127117,0.000962702,-0.000464141,0.000161879,-0.00124226,0.00108805,0.0034408,0.00561295,0.0331051,0.106608,0.0807375,-0.0389254,0.0135761,-0.104183,0.0912503,0.288565,107.636
10766.6,0.0090362,0.001157,0.000215018,-0.000232435,0.00191939,0.000239788,0.000153222,-0.000315434,-0.000395848,0.0027407,0.0982428,0.0182576,-0.0197365,0.162979,0.0203609,0.0130104,-0.0267841,-0.0336122,107.666
10769.5,0.00628986,0.0039302,0.000809596,0.00041129,-0.000749422,0.00200649,0.000265554,0.00112902,0.000966318,0.00876906,0.260989,0.0537619,0.027312,-0.049766,0.133243,0.0176343,0.0749737,0.0641692,107.695
10772.5,0.00391771,0.00318531,-0.000108827,0.00330254,0.000602375,-0.000226604,0.000904436,7.3201e-05,0.000299682,0.00803211,0.266557,-0.00910703,0.276367,0.0504087,-0.018963,0.0756862,0.0061257,0.0250784,107.725
10775.5,0.0060382,0.00101796,0.000169023,0.000560784,0.00187639,0.000340728,-0.000323814,0.000319778,0.00222648,0.00618732,0.0832648,0.0138254,0.0458699,0.153481,0.0278702,-0.0264867,0.0261566,0.182117,107.755
10778.5,0.0070627,0.000838122,0.00187517,0.00082314,-0.000867285,3.88883e-06,0.000476669,0.00166118,-0.000147679,0.00466321,0.0714761,0.159917,0.0701985,-0.0739631,0.000331645,0.040651,0.141667,-0.0125943,107.785
10781.5,0.00732174,0.00275609,-0.000447986,0.00577525,0.00213162,0.000277048,0.0005503,-3.60432e-05,0.00072207,0.0117283,0.144676,-0.0235162,0.303161,0.111896,0.0145431,0.028887,-0.00189202,0.0379038,107.815
10784.4,0.00484446,0.00285393,0.00072191,-0.000591893,0.000345112,0.000471188,0.000814401,-0.000269726,0.000160079,0.004505,0.305251,0.0772141,-0.0633077,0.0369125,0.0503973,0.0871067,-0.0288494,0.0171217,107.844
10787.4,0.00609138,0.00221638,0.00241824,0.00350697,0.00282676,0.000108848,0.00466107,0.000339031,2.9478e-05,0.0161068,0.0998453,0.108939,0.157985,0.127342,0.00490348,0.209976,0.0152729,0.00132795,107.874
10790.4,0.00700262,0.00821666,0.00537537,-0.000469574,-0.000890729,6.35883e-05,-0.00200173,0.000546979,0.00113201,0.0119726,0.433021,0.283284,-0.0247467,-0.0469417,0.00335113,-0.105492,0.028826,0.0596574,107.904
10793.4,0.0119367,0.00321835,-0.000386399,0.00349876,0.000446966,0.00023686,0.00167356,0.00151137,-6.98198e-05,0.0101296,0.145849,-0.0175108,0.158556,0.0202556,0.010734,0.0758424,0.0684919,-0.00316409,107.934
10796.4,0.00801563,0.00629568,0.000206378,2.67509e-05,0.0015973,0.00321771,-0.000287457,-0.000588259,-1.59304e-05,0.0104522,0.3409,0.011175,0.00144852,0.0864912,0.174234,-0.0155653,-0.0318532,-0.000862603,107.964
10799.4,0.00611575,0.000768619,0.00335211,-0.000523963,-0.000738993,0.00108873,0.000677262,0.000754078,0.000223857,0.0056017,0.0655961,0.286079,-0.0447164,-0.0630677,0.0929149,0.0577994,0.0643551,0.0191046,107.994
10802.3,0.00968167,0.00017247,-0.000298229,0.00638768,6.59198e-05,0.00127352,0.000173341,0.00167318,0.000751063,0.0101989,0.0086753,-0.015001,0.321302,0.00331578,0.0640583,0.00871907,0.0841615,0.0377787,108.023
10805.3,0.00641318,0.00468647,-0.000113025,0.0049649,0.00154167,0.000587217,0.000292755,-0.000884243,-5.12498e-05,0.0110245,0.268756,-0.00648163,0.284723,0.0884101,0.0336752,0.0167886,-0.0507087,-0.00293903,108.053
10808.3,0.00620386,0.00068378,0.000751794,-0.00126193,0.000709423,0.00204872,0.000639705,0.000111013,0.000158853,0.00384136,0.0680702,0.074841,-0.125625,0.070623,0.20395,0.0636825,0.0110513,0.0158138,108.083
10811.3,0.00950418,0.00630083,0.000967006,-0.000540895,-0.000644957,0.00142311,0.00204164,0.00116636,0.00176334,0.0124764,0.286654,0.0439936,-0.0246078,-0.0293421,0.0647438,0.0928838,0.053063,0.0802226,108.113
10814.3,0.00667918,0.00802072,0.000197027,0.00448587,0.000174595,0.000718032,-0.000541491,-0.000284577,0.00247949,0.0152497,0.365761,0.00898484,0.204565,0.00796187,0.0327437,-0.0246931,-0.0129773,0.11307,108.143
10817.3,0.00487454,0.00276493,0.000300883,-0.00030317,0.00326813,0.000121201,-3.39581e-05,0.0011225,0.000194246,0.00743476,0.224621,0.0244436,-0.0246293,0.265501,0.00984632,-0.00275874,0.0911911,0.0157804,108.173
10820.3,0.00486696,0.000620317,-9.91995e-05,0.00105935,0.00016403,0.000563405,0.00302584,-0.000382074,0.00136517,0.00631684,0.0554656,-0.00886993,0.0947216,0.0146667,0.0503769,0.270556,-0.0341632,0.122067,108.203
10823.3,0.00353131,0.000352066,0.000242687,0.00268166,0.000971095,0.000604719,-0.00048224,-6.39388e-05,-0.000294107,0.00401194,0.046673,0.0321727,0.355505,0.128737,0.0801669,-0.06393,-0.00847629,-0.0389895,108.233
10826.2,0.00389905,0.000567146,0.0053613,0.00395217,-0.000377861,0.00027302,0.000206208,0.00266818,0.000364246,0.0130144,0.0335322,0.316984,0.23367,-0.0223409,0.0161422,0.0121919,0.157755,0.0215358,108.262
10829.2,0.00346964,0.00131511,0.00450322,-0.00190766,-0.00023782,0.00045072,0.00525745,0.000521833,-5.67027e-05,0.00984615,0.0987632,0.338186,-0.143263,-0.01786,0.0338485,0.394828,0.039189,-0.00425831,108.292
10832.2,0.00998121,0.00103671,0.00162446,0.000978895,0.00077534,0.000230981,0.000726616,-0.000445225,0.001153,0.00608078,0.0645446,0.101137,0.0609448,0.0482717,0.0143806,0.0452382,-0.0277192,0.0717843,108.322
10835.2,0.0132653,0.00304893,0.000310052,0.00110382,-0.000240796,0.00146863,-4.32863e-05,-0.000215092,0.000976907,0.00640916,0.154969,0.0157591,0.0561043,-0.012239,0.0746468,-0.00220013,-0.0109326,0.0496537,108.352
10838.2,0.0112622,0.00407209,-0.000128769,-0.000434931,-1.54928e-05,0.000908251,0.000318325,0.000517778,-0.000118699,0.00511855,0.24859,-0.00786102,-0.0265514,-0.000945796,0.0554463,0.0194329,0.0316089,-0.00724628,108.382
10841.2,0.00505,0.00554287,0.00128726,0.00134039,-9.06128e-06,0.00244494,0.000130771,0.00162705,3.13572e-05,0.0123956,0.317724,0.0737872,0.0768324,-0.000519403,0.140147,0.00749596,0.0932641,0.00179743,108.412
10844.2,0.00395982,0.00665472,0.00198833,0.00141724,0.000318663,-0.000503378,6.64874e-05,-0.000768462,0.000321629,0.00949522,0.494589,0.147776,0.105331,0.0236835,-0.0374119,0.00494145,-0.0571133,0.023904,108.442
10847.2,0.00677149,0.000628279,0.000519127,0.0024356,0.00237039,0.00302367,0.00140857,-7.42442e-05,0.000298357,0.0106097,0.036147,0.0298671,0.140128,0.136376,0.173962,0.0810396,-0.00427152,0.0171655,108.472
10850.2,0.00911761,0.00660303,0.000245106,-0.000339033,-0.000923743,-3.79834e-05,-0.00050916,0.0016173,-6.85546e-05,0.00658697,0.420453,0.0156073,-0.0215882,-0.05882,-0.00241862,-0.0324211,0.102983,-0.00436527,108.502
10853.2,0.00934889,0.000598117,0.00127536,0.000145144,0.000101916,0.00112034,0.00337761,-0.000381581,0.000931387,0.00716829,0.0362118,0.0772139,0.00878748,0.00617033,0.067829,0.204491,-0.0231021,0.056389,108.532
10856.1,0.0076518,0.00116188,9.31496e-05,0.00234774,0.000212241,-0.000247587,-0.000932959,-0.000162015,0.000616921,0.00308937,0.108171,0.00867221,0.218574,0.0197596,-0.0230503,-0.0868583,-0.0150835,0.0574352,108.561
10859.1,0.00556014,0.000368405,0.00271297,-0.000681976,-5.52307e-05,0.00223422,-2.2001e-05,0.000775825,0.000637869,0.00597008,0.0319513,0.235292,-0.0591468,-0.00479008,0.193771,-0.00190812,0.0672862,0.0553215,108.591
10862.1,0.00429671,0.00159896,-0.000140834,0.00179228,0.000962823,-0.000425744,0.00467486,-9.42888e-05,0.000218421,0.00858648,0.124112,-0.0109316,0.139118,0.0747348,-0.0330465,0.362865,-0.00731875,0.0169539,108.621
10865.1,0.0032146,0.00284779,0.0016672,0.00077108,0.000392466,0.0011104,-0.000660873,-3.08607e-05,0.00136518,0.00746238,0.266723,0.156149,0.0722189,0.0367582,0.103999,-0.061897,-0.0028904,0.127862,108.651
10868.1,0.00435683,0.00353683,0.00139825,0.00168615,0.00229345,0.00308496,-8.68533e-05,0.000390295,0.000218864,0.0125219,0.209543,0.0828408,0.0998975,0.135878,0.182771,-0.00514571,0.0231234,0.0129668,108.681
10871.1,0.00684139,0.00710034,-0.000299531,-0.000195557,-0.000395743,0.00118973,0.0021604,-3.62713e-05,0.000448239,0.00997161,0.422312,-0.0178154,-0.0116313,-0.0235379,0.0707627,0.128496,-0.00215733,0.0266602,108.711
10874.1,0.00424756,0.00264465,0.000953021,0.000803986,0.000268032,-0.00019124,-0.000145083,0.00147375,0.00177222,0.00757934,0.223613,0.0805808,0.0679795,0.0226629,-0.0161699,-0.0122672,0.12461,0.149847,108.741
10877.1,0.00593465,0.00419527,-9.56023e-05,0.00248782,0.00493325,-7.1189e-05,-2.85001e-05,-0.000328358,0.00101594,0.0121086,0.232511,-0.0052985,0.137881,0.273412,-0.00394546,-0.00157954,-0.0181983,0.0563055,108.771
10880.1,0.00536491,0.0045621,0.00271553,-0.000393212,-0.00147179,0.00135004,0.000559823,0.00220149,-0.000134653,0.00938933,0.309206,0.184051,-0.0266508,-0.0997537,0.0915015,0.0379432,0.149211,-0.00912641,108.801
10883.1,0.0175444,0.000260786,0.00125015,0.00487721,0.00018698,-0.000296487,0.0024107,-0.00115351,0.000439833,0.00797566,0.0102189,0.048987,0.191113,0.00732681,-0.0116178,0.0944629,-0.0452003,0.0172348,108.831
10886.1,0.0104468,0.00988118,0.00149217,0.000211591,0.000882152,0.00112969,0.000447938,0.000838011,0.00223041,0.0171131,0.358535,0.0541428,0.0076775,0.0320085,0.0409902,0.0162532,0.0304069,0.0809295,108.861
10889.1,0.00401754,0.000710043,-0.00013836,0.00306472,0.000370827,-0.00012225,-3.17617e-06,0.000163969,-0.000335757,0.00371001,0.0918847,-0.0179048,0.396596,0.0479876,-0.01582,-0.000411019,0.0212188,-0.0434494,108.891
10892.1,0.00796711,0.000431837,0.00191772,-0.000722726,0.000202058,0.00120268,0.00165134,0.000768198,0.00352455,0.00897565,0.025488,0.113188,-0.0426569,0.0119259,0.070985,0.0974655,0.0453408,0.208027,108.921
10895.1,0.006666,0.00104178,-0.000382654,0.00395027,-0.000300276,-0.000103055,-2.18167e-05,0.000180218,0.00125806,0.00562252,0.0847768,-0.0311391,0.32146,-0.0244355,-0.00838625,-0.00177537,0.0146655,0.102376,108.951
10898.1,0.0113268,0.000811679,0.00332201,0.00161716,0.00288884,0.00156213,0.000447986,-0.000222573,0.00384251,0.0142697,0.0317106,0.129784,0.0631788,0.112861,0.061029,0.0175018,-0.00869545,0.150118,108.981
10901.1,0.00773815,0.015371,0.00210373,0.00457462,0.00182684,9.84082e-06,0.00325834,0.000897054,-0.000185035,0.0278563,0.431835,0.0591026,0.12852,0.0513238,0.00027647,0.0915407,0.025202,-0.00519841,109.011
10904.1,0.0100477,0.000710225,0.00124907,-0.000396042,-0.00065899,-3.77728e-06,5.46541e-05,-0.000342718,0.00106369,0.00167612,0.0605797,0.106542,-0.033781,-0.0562095,-0.000322189,0.0046618,-0.0292326,0.0907293,109.041
10907.1,0.00856857,0.0034638,0.00117973,0.000703824,-6.71565e-05,0.00293675,0.000288139,-4.3271e-05,-0.000304155,0.00815765,0.207088,0.0705315,0.0420791,-0.00401504,0.175578,0.0172268,-0.00258702,-0.0181843,109.071
10910.1,0.00880062,0.000887278,-0.000206673,0.000449266,0.00150434,-0.000212101,0.000459327,0.000157901,7.38374e-05,0.00311317,0.0744749,-0.0173473,0.0377098,0.126269,-0.017803,0.0385542,0.0132536,0.00619764,109.101
10913.1,0.0113964,0.0036936,0.00340945,-0.00029802,0.000795422,0.000299661,-0.00025945,0.00070639,0.0016117,0.00995876,0.172961,0.159655,-0.0139554,0.0372474,0.0140323,-0.0121493,0.0330782,0.0754716,109.131
10916.1,0.00915429,0.00157595,0.000195399,0.00254437,0.00176548,0.00107356,0.000891762,0.000821426,-4.95731e-05,0.00881837,0.0876857,0.010872,0.141569,0.0982314,0.059733,0.0496177,0.0457042,-0.00275825,109.161
10919.1,0.00512525,0.00627907,0.000525221,-0.00102715,0.00159107,6.53267e-05,-0.000142376,6.15499e-05,0.00450794,0.0118606,0.369664,0.030921,-0.060471,0.0936698,0.00384594,-0.00838202,0.00362359,0.265393,109.191
10922.1,0.00976501,0.00383432,-4.04288e-05,0.00391532,0.000418688,0.000477402,0.000605917,4.26048e-06,0.00194952,0.011165,0.183197,-0.00193162,0.187067,0.0200042,0.0228094,0.0289497,0.000203558,0.0931448,109.221
10925.1,0.00638861,0.00235778,0.000584257,-0.000998955,1.63552e-05,-7.48828e-05,0.00149908,0.000123899,-0.000610891,0.00289664,0.253927,0.062923,-0.107585,0.00176142,-0.0080647,0.161448,0.0133436,-0.0657915,109.251
10928.1,0.0104495,0.00126896,-4.72964e-05,0.00613345,0.000631405,0.000785381,-0.000674096,0.000298168,0.00128592,0.0096819,0.0630341,-0.00234939,0.304671,0.0313642,0.0390127,-0.0334848,0.0148111,0.0638766,109.281
10931.1,0.00561982,0.00734336,0.00152737,0.00314127,0.0030443,-0.000110851,0.000646206,0.000160577,0.00110844,0.0168607,0.326655,0.0679421,0.139733,0.13542,-0.00493099,0.0287452,0.00714297,0.0493066,109.311
10934.1,0.0119828,0.00121995,0.00159829,-0.000927896,0.00162097,0.00514433,0.00228811,0.00038382,-0.000249351,0.0110782,0.0529011,0.069307,-0.0402366,0.0702904,0.223075,0.0992201,0.0166437,-0.0108127,109.341
10937.1,0.0154007,0.00310038,0.000123214,-0.000288898,0.000333421,-0.00111251,0.00379654,0.000225263,0.00322943,0.00940685,0.124977,0.00496678,-0.0116456,0.0134403,-0.0448455,0.153039,0.00908043,0.130179,109.371
10940.1,0.0162744,0.00110199,0.000363531,-6.84613e-05,0.000189334,0.00231934,-0.001837,0.000539833,0.00217488,0.00478344,0.0523317,0.0172634,-0.0032511,0.00899115,0.110141,-0.087236,0.0256357,0.103281,109.401
10943.1,0.0120099,0.00318713,0.000344868,0.00341613,0.000933281,0.00182982,0.000472651,2.32304e-05,0.000128168,0.0103353,0.142632,0.0154337,0.15288,0.0417666,0.081889,0.0211523,0.00103962,0.00573584,109.431
10946.1,0.0200156,0.00831824,0.000767162,0.00450066,2.02178e-05,0.00114084,0.00161937,0.000432076,-0.000195173,0.0166034,0.227156,0.0209498,0.122905,0.000552113,0.0311542,0.0442221,0.0117992,-0.00532984,109.461
10949.1,0.00442883,0.0270894,0.00915449,-0.00134278,0.00053092,-6.38519e-05,-0.000220161,0.000311393,0.00105341,0.0365128,0.661659,0.223598,-0.0327974,0.0129677,-0.00155958,-0.00537742,0.00760577,0.0257295,109.491
10952.1,0.00382143,0.00324349,-0.000717243,0.00414068,0.000812426,0.000329882,7.5274e-05,0.000401289,-0.000267675,0.00801813,0.273953,-0.0605802,0.349733,0.0686196,0.0278627,0.00635784,0.0338939,-0.0226085,109.521
10955.1,0.0070404,0.000642665,0.00232578,0.00094509,9.29143e-05,0.00558321,0.00195966,0.000876391,0.000701239,0.013127,0.0318666,0.115324,0.0468624,0.00460716,0.276844,0.0971701,0.0434559,0.034771,109.551
10958.1,0.00592831,0.0043505,0.000318546,0.00197227,0.00282143,-0.000295241,9.96938e-05,0.00028863,0.000209606,0.00976544,0.277213,0.0202976,0.125672,0.179781,-0.0188127,0.00635246,0.0183914,0.013356,109.581
10961.1,0.00679947,0.00763061,0.0027017,-0.000239512,0.000840494,-0.000173986,0.000774931,0.000316632,0.00199214,0.013843,0.369656,0.13088,-0.0116029,0.0407167,-0.00842853,0.0375406,0.0153388,0.0965068,109.611
10964.1,0.00840682,0.00173684,0.00044267,0.000135927,0.00131649,0.000426126,0.00032367,0.000196099,-0.000259529,0.00431829,0.136489,0.0347871,0.0106818,0.103456,0.033487,0.0254355,0.0154104,-0.020395,109.641
10967.2,0.0111461,0.00199101,0.000524927,0.00308301,2.84756e-05,-2.9375e-05,0.00174292,0.000367444,0.00177601,0.00948443,0.0965079,0.0254441,0.149439,0.00138027,-0.00142386,0.0844826,0.0178107,0.0860864,109.672
10970.2,0.00936867,0.0016615,0.00109986,-0.000428965,0.000862338,0.000340578,0.000448274,0.000500482,0.000374566,0.00485863,0.116783,0.077306,-0.0301508,0.0606115,0.0239383,0.031508,0.0351776,0.0263273,109.702
10973.2,0.00679105,0.00193781,-0.000194392,0.00277196,5.31465e-05,0.000114667,0.00152448,0.000204602,0.00214355,0.00855582,0.126268,-0.0126666,0.180621,0.00346302,0.00747167,0.0993347,0.0133318,0.139673,109.732
10976.2,0.00424453,0.00287592,0.000428282,0.00256656,0.000384634,-4.51075e-05,0.00064531,4.04842e-05,0.00078048,0.00767656,0.241246,0.0359264,0.215296,0.032265,-0.00378384,0.0541318,0.00339602,0.0654706,109.762
10979.2,0.00636604,0.000900458,2.13557e-05,-0.000979991,0.000130196,0.00163397,-0.0002101,2.52669e-05,8.88442e-05,0.00161,0.112895,0.00267748,-0.122867,0.0163234,0.20486,-0.0263414,0.00316785,0.0111389,109.792
10982.2,0.010465,0.00362601,0.000679734,0.00322773,0.000931983,0.000117524,0.00368354,0.00100508,6.85171e-05,0.0133401,0.15232,0.0285541,0.13559,0.0391505,0.0049369,0.154737,0.0422211,0.00287825,109.822
10985.2,0.00401317,0.00505006,0.00220275,-0.00036197,0.000302556,0.000169991,0.00100161,5.29978e-05,0.0012336,0.00965159,0.369568,0.161199,-0.0264893,0.0221413,0.0124401,0.0732986,0.00387843,0.0902762,109.852
10988.2,0.0092548,0.00333342,-0.000101754,0.000943096,9.14181e-05,0.00087175,-0.000132245,0.000229998,0.000206207,0.00544189,0.226814,-0.00692362,0.0641707,0.00622032,0.0593161,-0.00899826,0.0156496,0.0140308,109.882
10991.2,0.0146046,0.00590601,0.00112204,-0.000358672,2.75902e-05,0.000251712,0.000215456,3.87494e-05,0.00236374,0.00956661,0.24434,0.0464202,-0.0148388,0.00114145,0.0104137,0.00891373,0.00160312,0.0977912,109.912
10994.2,0.00950211,0.00658657,0.00120969,0.00370417,0.000863966,0.0019431,-0.000185662,1.42516e-05,-0.000330278,0.0138058,0.28259,0.0519003,0.158923,0.0370675,0.0833664,-0.0079656,0.000611447,-0.0141702,109.942
10997.3,0.00729362,0.0149621,0.000956331,-0.00149588,0.00174825,-0.000313092,0.0019561,0.00140515,0.0015054,0.0207244,0.534018,0.0341327,-0.05339,0.0623975,-0.0111747,0.0698157,0.0501519,0.0537297,109.973
11000.3,0.0101652,0.00120318,0.000389648,0.000547015,0.00209936,0.000514054,0.000380062,0.000120854,0.000510798,0.00576498,0.0755286,0.0244597,0.0343383,0.131785,0.0322692,0.023858,0.00758651,0.0320648,110.003
11003.3,0.0086039,0.000918546,-6.19725e-05,0.00178305,0.000430703,0.0015839,0.000668907,0.000376105,0.000908838,0.00660808,0.060383,-0.00407393,0.117214,0.0283134,0.104122,0.0439724,0.0247243,0.0597449,110.033
11006.3,0.0106956,0.0194815,0.00141525,0.00474499,9.19935e-05,-0.000332866,0.000766223,0.000790269,0.00107231,0.0280297,0.503069,0.036546,0.12253,0.00237554,-0.00859558,0.0197861,0.0204071,0.0276903,110.063
11009.3,0.00433043,0.00702107,-4.06866e-05,0.00175895,0.00131071,0.000196262,0.000133278,0.000380087,-0.000154899,0.0106048,0.470102,-0.00272421,0.117772,0.0877601,0.0131409,0.00892378,0.0254491,-0.0103714,110.093
11012.3,0.00423594,0.00467971,0.00390633,0.00333079,0.000603753,0.000117286,-0.000251001,0.000379364,0.000513148,0.0132794,0.267178,0.223024,0.190164,0.03447,0.00669617,-0.0143304,0.021659,0.0292971,110.123
11015.3,0.0126158,0.00154879,0.000127454,-0.00130028,0.00143541,0.00100929,0.00114083,1.15136e-06,0.00035973,0.00432238,0.091438,0.00752467,-0.0767662,0.0847443,0.059587,0.0673525,6.79746e-05,0.0212379,110.153
11018.3,0.00932201,0.000367028,0.0011925,0.00670209,0.000373503,-0.000222477,-4.90638e-05,0.000273158,-5.8563e-05,0.00857818,0.0205042,0.0666197,0.374414,0.0208659,-0.0124287,-0.00274097,0.0152601,-0.00327164,110.183
11021.4,0.00618892,0.000934044,0.00105769,0.0011362,0.00115756,0.00123168,0.00159493,0.000260222,0.000593125,0.00796545,0.0659897,0.0747253,0.0802721,0.0817807,0.0870177,0.112681,0.0183846,0.041904,110.214
11024.4,0.00698625,0.0102879,0.00118909,0.00297847,0.000560117,-0.000316931,-0.000699076,0.000455938,0.00133452,0.0157901,0.451694,0.0522074,0.130771,0.0245921,-0.0139149,-0.0306931,0.0200181,0.0585926,110.244
11027.4,0.00703803,0.000526607,0.00605443,0.00224712,7.3018e-05,0.00231372,0.000218583,0.000563048,-0.000137076,0.0118594,0.0278665,0.320383,0.118911,0.0038639,0.122435,0.0115668,0.0297949,-0.00725369,110.274
11030.4,0.00937057,0.00166154,-0.000664032,0.00375517,0.00189114,-0.000325432,0.000440013,0.00026968,0.000146683,0.00717476,0.100423,-0.0401341,0.226963,0.1143,-0.0196691,0.0265944,0.0162995,0.00886552,110.304
11033.4,0.00816869,0.0032062,0.00211515,-0.00191317,-1.13371e-05,-4.37419e-05,-0.000134931,9.17692e-05,0.00130206,0.004612,0.250863,0.165496,-0.149692,-0.000887052,-0.0034225,-0.0105574,0.0071803,0.101877,110.334
11036.4,0.00451407,0.000261665,-0.000304074,0.000673009,0.00259747,0.00140331,0.000567935,8.71021e-05,6.79146e-05,0.00535433,0.0265154,-0.0308129,0.0681984,0.26321,0.142203,0.0575508,0.00882637,0.00688203,110.364
11039.5,0.00282865,0.00159949,0.000470183,-0.000288415,0.00143642,0.000752869,-0.000114649,0.000674434,0.000473411,0.00500374,0.204215,0.0600306,-0.0368234,0.183395,0.0961225,-0.0146379,0.0861083,0.0604427,110.395
11042.5,0.00716644,0.00345623,0.000905729,0.000799845,0.00206663,-9.65853e-05,0.000343748,0.000201306,5.52547e-05,0.00773216,0.231983,0.0607929,0.053686,0.138713,-0.00648285,0.0230725,0.0135118,0.00370872,110.425
11045.5,0.00615855,0.0016519,0.00210417,0.00307793,0.000144062,0.00247323,0.00180386,0.000300368,0.000637367,0.0121929,0.0900148,0.11466,0.167721,0.00785019,0.13477,0.0982952,0.0163675,0.0347312,110.455
11048.5,0.0176805,0.00552382,-0.000474805,-0.000458274,4.54458e-05,0.000908727,0.00197403,0.00180446,0.000402967,0.00972637,0.201549,-0.0173243,-0.0167211,0.00165819,0.0331569,0.0720267,0.0658398,0.0147032,110.485
11051.5,0.00701455,0.000827683,0.000879108,0.00295071,0.000873515,-0.000195606,-9.83494e-05,0.000231355,0.00068127,0.00614969,0.0628737,0.06678,0.224146,0.0663552,-0.0148589,-0.00747096,0.0175745,0.0517516,110.515
11054.6,0.00874259,0.00550728,0.000133199,-0.000795254,0.000142592,0.00171608,0.000290895,2.24583e-05,-0.000217696,0.00679955,0.354345,0.00857021,-0.0511676,0.00917452,0.110415,0.0187165,0.00144499,-0.0140068,110.546
