t,T+R,N_0,N_1,N_2,N_3
262,1.97394,9.71241e-27,1.63458e-26,1.83578e-27,3.06618e-27
263,1.99557,1.14898e-26,1.64085e-26,1.8854e-27,4.01333e-27
264,2.01746,1.38633e-26,1.86425e-26,1.47332e-27,3.82815e-27
265,2.03959,1.29271e-26,2.19884e-26,1.09507e-27,3.09086e-27
266,2.06194,1.33748e-26,2.27601e-26,1.37329e-27,1.96892e-27
267,2.08449,1.54385e-26,1.60675e-26,1.11898e-27,2.28779e-27
268,2.10722,1.58187e-26,1.57749e-26,1.17348e-27,1.96017e-27
269,2.13013,1.5654e-26,1.58948e-26,5.85642e-28,2.13734e-27
270,2.1532,1.47295e-26,1.48212e-26,8.41717e-28,2.10797e-27
271,2.17641,1.49589e-26,1.25172e-26,8.54128e-28,1.40784e-27
272,2.19977,1.73141e-26,1.06864e-26,5.11564e-28,2.50092e-27
273,2.22325,1.6521e-26,9.14517e-27,3.13269e-28,2.63071e-27
274,2.24685,1.26002e-26,1.2934e-26,4.59431e-28,4.25419e-27
275,2.27057,1.72404e-26,1.55597e-26,5.47381e-28,4.54888e-27
276,2.29441,2.10945e-26,1.38703e-26,4.72004e-28,5.49799e-27
277,2.31837,1.92201e-26,1.6074e-26,4.08471e-28,7.08601e-27
278,2.34244,2.16244e-26,2.30168e-26,3.98295e-28,8.07213e-27
279,2.36664,1.77943e-26,2.84742e-26,7.76663e-28,7.81876e-27
280,2.39096,2.45503e-26,2.60314e-26,7.31973e-28,8.88839e-27
281,2.41541,2.04155e-26,2.60698e-26,4.76958e-28,8.46902e-27
282,2.44,2.04103e-26,3.22232e-26,9.92678e-28,8.63269e-27
283,2.46475,1.79283e-26,3.72253e-26,1.04768e-27,8.16558e-27
284,2.48965,1.65965e-26,2.6372e-26,7.20397e-28,6.88885e-27
285,2.51473,1.69093e-26,2.85861e-26,1.03625e-27,7.28033e-27
286,2.54001,1.51219e-26,3.17761e-26,1.43748e-27,7.35711e-27
287,2.56549,7.72154e-27,3.39982e-26,1.02145e-27,6.71105e-27
288,2.59121,8.5026e-27,3.24448e-26,1.19465e-27,6.42049e-27
289,2.61716,1.17571e-26,3.10008e-26,1.05272e-27,5.62988e-27
290,2.64339,1.33133e-26,2.98897e-26,1.02246e-27,6.60003e-27
291,2.66991,1.31464e-26,3.50392e-26,1.00515e-27,6.13275e-27
292,2.69674,1.15517e-26,3.55969e-26,9.12345e-28,5.10602e-27
293,2.72391,1.6615e-26,3.03343e-26,3.58882e-28,4.27026e-27
294,2.75144,2.1083e-26,3.6005e-26,4.88927e-28,3.60415e-27
295,2.77935,1.95532e-26,3.45291e-26,6.55037e-28,1.91787e-27
296,2.80768,1.32745e-26,3.3866e-26,5.57382e-28,1.62085e-27
297,2.83645,2.17946e-26,2.78141e-26,2.83698e-28,6.17506e-28
298,2.86568,2.40081e-26,2.48194e-26,5.92172e-28,5.2733e-28
299,2.8954,2.6479e-26,1.9149e-26,5.02804e-28,-1.80318e-28
300,2.92563,1.73093e-26,1.53078e-26,2.46657e-28,-2.14706e-28
301,2.95639,2.40354e-26,1.16598e-26,1.4257e-28,4.34301e-28
302,2.98771,2.87302e-26,8.36923e-27,7.96294e-29,9.43689e-28
303,3.0196,2.74688e-26,5.26555e-27,2.42564e-28,3.0586e-27
304,3.05209,3.29297e-26,4.99506e-27,6.11795e-29,2.68802e-27
305,3.08519,3.33813e-26,2.71132e-27,-3.98168e-29,2.99201e-27
306,3.11891,4.86518e-26,3.4637e-27,-1.09041e-28,5.08247e-27
307,3.15326,4.5481e-26,2.84525e-27,1.56016e-29,6.54908e-27
308,3.18826,5.474e-26,3.5631e-27,-9.29322e-29,5.06518e-27
309,3.2239,5.48889e-26,2.65743e-27,-8.96794e-29,4.63995e-27
310,3.2602,7.08054e-26,1.39327e-27,-2.02275e-28,6.08435e-27
311,3.29714,6.85759e-26,1.00705e-27,2.18215e-28,5.75986e-27
312,3.33472,6.75459e-26,8.12012e-28,-4.56749e-29,5.51431e-27
313,3.37294,6.44603e-26,9.32826e-28,9.70105e-29,6.63572e-27
314,3.41179,6.09634e-26,1.88713e-28,1.95959e-28,5.46325e-27
315,3.45124,5.33906e-26,-1.05304e-28,3.37652e-29,6.82663e-27
316,3.49128,4.66375e-26,7.78351e-28,8.20602e-28,5.8106e-27
317,3.53188,4.03378e-26,-1.90635e-28,1.04096e-27,5.32301e-27
318,3.57303,3.6183e-26,6.73248e-28,9.80237e-28,4.25941e-27
319,3.61468,3.45953e-26,8.15613e-29,2.4787e-27,3.55114e-27
320,3.65682,3.10932e-26,8.10442e-28,2.47217e-27,2.95329e-27
321,3.6994,2.63615e-26,1.84299e-27,2.14792e-27,2.40576e-27
322,3.74239,2.72979e-26,1.1647e-27,2.22191e-27,1.59285e-27
323,3.78574,3.37969e-26,1.31915e-27,3.25437e-27,1.25465e-27
324,3.82942,3.24623e-26,1.44264e-27,2.88247e-27,9.72299e-28
325,3.87338,2.80033e-26,2.28578e-27,4.00244e-27,2.19291e-28
