t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
3686,5.08522e-17,1.05168e-26,1.72295e-26,3.47881e-26,2.61206e-26,4.07478e-26,2.59038e-26,3.46777e-26
3687,6.68752e-17,7.57725e-27,2.42216e-26,1.63339e-26,4.67905e-26,6.17808e-26,4.00031e-26,2.47529e-26
3688,8.76721e-17,8.68116e-28,1.06364e-26,2.51024e-27,3.93505e-26,5.79209e-26,5.74223e-26,5.53499e-26
3689,1.1458e-16,-2.16674e-28,5.3725e-27,2.74425e-27,4.6904e-26,2.64748e-26,4.68723e-26,2.78588e-26
3690,1.49296e-16,4.53434e-27,-6.00374e-27,3.21119e-27,2.14041e-26,1.68748e-26,3.01633e-26,2.93924e-26
3691,1.93939e-16,-9.01777e-28,-1.79847e-27,1.38766e-26,1.12406e-26,2.09069e-26,8.97043e-27,2.72629e-26
3692,2.51174e-16,2.55184e-27,4.15422e-27,7.18152e-27,4.08788e-26,7.79638e-26,1.00791e-25,5.71566e-26
3693,3.24338e-16,-4.63396e-28,3.97581e-26,3.02892e-26,7.09299e-26,6.11289e-26,3.75007e-26,4.25371e-26
3694,4.17594e-16,2.60986e-27,1.80997e-26,1.78995e-26,1.00399e-25,6.19315e-26,4.78737e-26,4.32681e-26
3695,5.36105e-16,1.3442e-27,1.2954e-26,3.04356e-26,3.21636e-26,1.52626e-26,1.49941e-26,7.18109e-27
3696,6.86284e-16,-1.50868e-27,2.09101e-26,3.17078e-26,2.27467e-26,4.50688e-26,3.432e-26,2.24098e-26
3697,8.76044e-16,7.05722e-29,3.00445e-26,2.70008e-26,3.7137e-27,2.86242e-26,2.56546e-26,6.92903e-27
3698,1.11515e-15,7.96874e-27,4.97982e-26,3.86188e-26,3.18893e-26,3.74009e-26,1.77731e-26,3.38206e-26
3699,1.41561e-15,1.95815e-26,2.63405e-26,2.7608e-26,2.12906e-26,7.27116e-27,-7.28865e-27,3.36645e-27
3700,1.79213e-15,1.0155e-26,2.1298e-26,1.4704e-26,2.61981e-26,2.30308e-26,-1.82915e-27,2.05643e-26
3701,2.26269e-15,1.01801e-26,-2.75578e-27,7.06538e-27,7.0975e-26,4.53107e-26,5.93088e-26,4.14895e-26
3702,2.84923e-15,1.42887e-26,2.0707e-26,3.4151e-26,3.64261e-26,2.94341e-26,3.58965e-26,4.08491e-26
3703,3.57845e-15,8.57462e-27,4.68585e-26,3.53706e-26,3.32742e-26,2.44063e-26,4.62213e-26,4.8438e-26
3704,4.48271e-15,-5.46418e-28,6.77228e-26,6.90435e-26,1.66681e-26,1.241e-26,1.71486e-26,2.84096e-26
3705,5.60123e-15,-2.76712e-27,3.23754e-26,3.5004e-26,4.81465e-27,7.45074e-27,1.34685e-27,1.95176e-26
3706,6.98132e-15,-1.98731e-27,1.24442e-26,3.64724e-26,3.13867e-27,3.60972e-27,7.48799e-27,1.34685e-26
3707,8.68005e-15,1.17847e-26,2.64323e-26,3.66829e-26,1.46112e-26,8.45681e-27,2.56406e-26,1.65825e-26
3708,1.0766e-14,1.66665e-26,3.95909e-26,4.00227e-26,2.40573e-26,-7.67546e-28,1.77907e-27,6.81932e-27
3709,1.33215e-14,2.35599e-26,5.54215e-26,2.54577e-26,2.40861e-26,8.38424e-27,1.6079e-26,1.4033e-26
3710,1.64451e-14,1.5966e-26,8.64816e-26,3.8771e-26,1.36543e-26,2.00173e-26,1.20441e-26,1.71746e-26
3711,2.02545e-14,6.37451e-27,3.20139e-26,9.53036e-27,2.67645e-26,3.60787e-26,6.03489e-26,3.49917e-26
3712,2.48904e-14,3.91606e-27,5.11428e-26,8.27435e-26,3.41949e-26,2.81886e-26,4.39055e-26,2.81828e-26
3713,3.052e-14,5.36916e-26,2.6617e-26,5.58276e-26,2.16491e-26,2.36537e-26,1.66895e-26,1.27418e-26
3714,3.73424e-14,2.41454e-26,8.79916e-26,9.80565e-26,5.40292e-27,1.18126e-26,-2.27409e-27,-1.02859e-27
3715,4.55935e-14,4.18693e-26,4.19435e-26,3.83365e-26,1.55821e-26,1.84141e-26,5.19854e-27,2.05593e-26
3716,5.55534e-14,3.5345e-26,4.26901e-26,6.23687e-26,1.96528e-26,1.32233e-26,5.36388e-27,9.8561e-27
3717,6.75534e-14,3.57678e-26,1.28914e-26,3.73075e-26,1.32391e-26,1.38205e-26,1.121e-26,1.35449e-26
3718,8.19852e-14,7.95837e-27,2.14312e-26,4.2198e-26,-7.08655e-28,1.47832e-27,1.27301e-26,3.30933e-27
3719,9.93112e-14,2.30661e-26,3.91236e-26,3.61828e-26,1.16249e-26,6.00584e-27,7.64011e-28,3.98848e-27
3720,1.20077e-13,2.39049e-26,2.59978e-26,3.5224e-26,5.64526e-27,8.39193e-27,6.64533e-27,-3.31963e-27
3721,1.44926e-13,3.65792e-26,9.38385e-26,7.25322e-26,2.34933e-26,1.64189e-26,6.98067e-27,1.39616e-26
3722,1.74615e-13,1.86882e-26,5.1984e-26,7.96661e-26,1.40741e-26,1.58509e-26,7.32322e-27,1.55672e-27
3723,2.10035e-13,4.55736e-26,4.41587e-26,7.2241e-26,1.00953e-26,1.37416e-27,2.10912e-27,1.2452e-26
3724,2.52234e-13,7.61061e-26,-9.76898e-28,4.69785e-26,1.05039e-26,1.06259e-28,5.83519e-27,3.14596e-27
3725,3.02444e-13,1.1574e-25,5.12329e-26,2.17967e-26,1.18614e-27,1.12656e-26,6.4496e-27,5.72282e-27
3726,3.62111e-13,5.89486e-26,6.05019e-26,6.31288e-26,1.92165e-28,3.75091e-28,6.5706e-27,1.69226e-27
3727,4.32936e-13,8.77753e-26,3.58362e-26,2.524e-26,1.00446e-26,2.10129e-26,6.8834e-27,2.59052e-27
3728,5.16914e-13,1.0044e-25,3.38292e-26,2.44614e-26,1.00104e-26,5.05464e-27,7.06835e-27,5.51677e-27
3729,6.16391e-13,1.00777e-25,3.90255e-26,1.35019e-26,1.07417e-26,2.26431e-27,1.71402e-26,1.15939e-26
3730,7.34118e-13,1.39768e-25,7.84503e-27,3.1671e-27,5.4608e-27,1.93297e-27,6.41636e-27,5.92684e-27
3731,8.73329e-13,5.33734e-26,3.0104e-26,4.9723e-26,6.4038e-27,-6.79093e-28,1.0248e-26,4.15917e-27
3732,1.03782e-12,9.36044e-26,2.58796e-26,3.88317e-26,4.81936e-27,7.29751e-27,8.98044e-27,5.89049e-28
3733,1.23205e-12,1.24288e-25,6.17714e-26,5.70591e-26,6.24893e-27,1.07747e-26,3.52471e-27,-2.45972e-27
3734,1.46126e-12,9.12263e-26,3.51091e-26,4.45673e-26,7.37406e-28,3.65699e-27,2.61938e-27,1.91976e-27
3735,1.73161e-12,1.04943e-25,3.04663e-26,1.61798e-26,7.34633e-27,8.08882e-27,-8.26659e-28,6.13361e-27
3736,2.05035e-12,1.28019e-25,2.84624e-26,1.27312e-26,2.43009e-27,7.52305e-27,-1.47969e-27,3.48798e-27
3737,2.42599e-12,1.4713e-25,2.97096e-26,2.64573e-26,1.99705e-27,1.04921e-26,5.76557e-28,6.19345e-28
3738,2.86856e-12,8.92878e-26,4.96422e-27,-1.55061e-27,4.76291e-28,5.31188e-27,7.46683e-28,1.17277e-27
3739,3.38986e-12,1.22112e-25,3.47015e-26,4.81705e-26,3.34468e-27,5.193e-27,5.56106e-28,3.09946e-27
3740,4.0038e-12,1.32418e-25,5.94276e-27,1.8109e-27,3.86797e-27,6.61605e-28,1.23014e-26,1.81515e-27
3741,4.72675e-12,2.03973e-25,3.59919e-26,1.17943e-26,3.02061e-27,-1.23326e-27,1.34484e-27,4.41487e-28
3742,5.57802e-12,1.41934e-25,6.95956e-27,1.37795e-27,2.19532e-28,3.41762e-27,2.25976e-27,1.38618e-27
3743,6.58037e-12,3.05352e-25,2.32255e-26,3.09259e-26,3.56811e-28,-1.0831e-27,4.77948e-28,3.64678e-28
3744,7.76067e-12,7.83132e-26,1.81545e-26,1.76386e-26,1.07806e-27,4.38744e-27,3.25035e-27,-3.22324e-28
3745,9.15059e-12,1.37278e-25,2.21263e-26,2.76462e-26,4.55019e-27,-1.07518e-29,2.16723e-28,-8.18188e-28
3746,1.07876e-11,1.84175e-25,7.43364e-27,1.88724e-26,2.78038e-27,2.59118e-27,8.51806e-27,9.75144e-27
3747,1.27158e-11,1.88508e-25,1.80586e-26,1.84103e-26,-1.09736e-27,-5.69274e-28,-4.9686e-29,5.05307e-27
3748,1.49873e-11,1.63539e-25,1.98855e-26,5.23434e-27,7.73165e-28,9.02238e-28,3.29418e-28,1.79996e-27
3749,1.76639e-11,2.2932e-25,2.11134e-26,4.38266e-27,-4.89348e-28,1.9345e-27,7.2468e-28,2.90146e-27
3750,2.08183e-11,1.48495e-25,1.76765e-26,6.65315e-27,1.95662e-27,4.35521e-27,-2.88439e-28,-2.97666e-28
3751,2.45365e-11,3.24411e-25,7.99938e-27,1.96318e-27,1.63796e-27,1.55667e-27,-3.76312e-28,7.16059e-28
3752,2.89201e-11,2.05498e-25,3.40565e-27,5.87822e-27,-8.68198e-29,2.13797e-27,-6.98887e-28,4.15061e-27
3753,3.4089e-11,2.30071e-25,1.88227e-27,4.04081e-27,6.86708e-28,7.86185e-29,-4.29212e-28,2.48997e-27
3754,4.01852e-11,1.29326e-25,-1.85734e-27,9.02965e-28,3.68475e-27,1.02332e-28,1.93066e-27,5.30436e-29
3755,4.7376e-11,2.58711e-25,5.80164e-27,1.43612e-27,2.6452e-27,4.53262e-28,3.43343e-28,1.51681e-27
3756,5.5859e-11,2.40233e-25,6.1492e-27,-1.04978e-27,8.37045e-29,1.04325e-28,8.04266e-28,4.49583e-28
3757,6.58674e-11,2.78722e-25,6.1832e-29,1.02615e-27,6.56974e-28,8.08283e-29,2.21664e-28,6.60593e-28
3758,7.76766e-11,3.11596e-25,5.8072e-27,-1.86868e-27,2.50139e-27,1.90904e-28,1.06005e-27,2.4193e-27
3759,9.16109e-11,3.69278e-25,9.69981e-27,5.41344e-28,1.51679e-27,2.91908e-27,1.33861e-27,-1.38192e-30
3760,1.08053e-10,3.55642e-25,1.09344e-27,1.68776e-27,-1.70557e-28,1.39123e-27,3.1431e-28,7.31757e-27
3761,1.27453e-10,3.713e-25,2.17893e-27,3.31235e-27,1.35308e-27,8.94349e-28,-8.32304e-28,-2.83335e-28
3762,1.50341e-10,5.16541e-25,5.56991e-27,4.47438e-27,7.64772e-28,5.18273e-27,1.0048e-27,5.64255e-28
3763,1.77341e-10,2.66818e-25,6.16292e-28,-1.37528e-27,5.0764e-28,-4.08872e-28,2.15908e-27,1.41701e-27
3764,2.09186e-10,4.31254e-25,4.99364e-28,5.73753e-27,1.36961e-27,4.91986e-27,2.24237e-27,-1.27122e-29
3765,2.46736e-10,2.86599e-25,3.37593e-27,6.67845e-27,2.22226e-28,3.50486e-28,4.12032e-27,1.79012e-27
3766,2.91002e-10,4.55213e-25,2.09978e-26,2.0774e-27,-8.44257e-28,1.12716e-27,8.69041e-28,1.81516e-27
3767,3.43166e-10,1.20258e-25,3.59601e-26,1.15131e-26,6.34199e-27,2.42856e-28,-2.95846e-29,1.37651e-27
3768,4.04614e-10,2.95567e-25,1.63353e-26,2.88498e-27,6.91515e-27,1.39727e-27,2.70168e-28,5.38147e-28
3769,4.76967e-10,2.13363e-25,2.44574e-26,2.87872e-26,-7.4429e-28,3.01262e-27,1.32357e-27,-3.76337e-28
3770,5.62118e-10,2.83789e-25,8.62966e-27,8.48685e-27,7.11086e-27,1.6476e-27,3.31759e-28,-3.5005e-28
3771,6.62277e-10,1.41165e-25,1.14574e-26,3.45654e-26,4.09203e-27,1.00634e-27,-1.20893e-28,2.60718e-27
3772,7.80017e-10,2.30526e-25,3.054e-27,9.23687e-27,-5.44827e-28,1.59351e-27,8.9763e-28,6.66487e-27
3773,9.18336e-10,3.08699e-25,-3.90902e-29,1.36676e-26,1.94747e-28,4.37427e-28,1.82447e-27,3.07106e-27
3774,1.08072e-09,8.02866e-26,2.55434e-26,2.5198e-26,-2.80875e-28,-4.96088e-28,1.13337e-27,4.71744e-27
3775,1.27121e-09,3.20066e-25,3.15862e-26,1.80051e-26,-1.72619e-27,1.66964e-27,8.96023e-27,1.80254e-27
3776,1.49449e-09,1.80968e-25,7.78852e-26,4.74339e-26,-1.04063e-27,-2.77414e-28,3.13249e-27,1.39703e-27
3777,1.75599e-09,2.34776e-25,4.42035e-26,4.20692e-26,6.45451e-28,5.89672e-30,6.87604e-27,-3.37834e-28
3778,2.06198e-09,1.91114e-25,5.00532e-26,5.01566e-26,2.6771e-27,-1.23994e-27,8.56328e-27,-2.36761e-28
3779,2.41971e-09,3.3136e-25,1.71517e-26,4.98346e-26,3.82555e-27,1.05251e-27,2.43585e-27,-7.92293e-28
3780,2.8375e-09,1.53988e-25,3.51056e-26,3.83655e-26,1.05781e-26,4.22631e-28,-2.56872e-28,3.30816e-27
3781,3.32497e-09,2.91013e-25,1.4919e-26,1.92219e-26,5.21235e-27,1.09627e-26,3.36515e-27,3.97152e-27
3782,3.89313e-09,1.46773e-25,3.82354e-26,3.68113e-26,2.03425e-26,9.1618e-27,6.68827e-27,6.08486e-27
3783,4.55463e-09,1.05273e-25,3.72992e-26,3.92497e-26,5.50532e-27,1.23191e-26,-1.42972e-28,8.87992e-28
3784,5.32394e-09,1.71715e-25,5.25904e-26,9.52752e-26,2.32229e-27,1.35396e-26,2.33893e-27,1.06427e-27
3785,6.21762e-09,1.9859e-25,1.01789e-25,1.83432e-25,-2.97729e-29,-1.86458e-27,9.34313e-28,-1.71018e-27
3786,7.25454e-09,1.56493e-25,9.13786e-26,1.41342e-25,2.87297e-28,4.81141e-27,7.63617e-27,1.48875e-27
3787,8.45623e-09,2.16021e-25,5.507e-26,1.18375e-25,-3.84176e-27,7.41872e-27,3.05215e-27,1.33962e-27
3788,9.84715e-09,2.13554e-25,8.33453e-26,6.41031e-26,2.78747e-27,6.48777e-27,-1.43987e-27,1.16205e-27
3789,1.14551e-08,2.59595e-25,5.08442e-26,4.87566e-26,1.42476e-26,2.11188e-26,1.00809e-29,1.07228e-26
3790,1.33115e-08,2.00215e-25,5.74413e-26,6.48797e-26,1.68131e-26,5.24178e-27,7.69817e-27,8.12554e-27
3791,1.54521e-08,1.63428e-25,1.09684e-25,4.00731e-26,2.75929e-26,2.55332e-26,1.35323e-26,1.61271e-26
3792,1.79169e-08,2.03537e-25,8.10239e-26,7.51986e-26,2.71124e-26,1.6802e-27,2.9726e-26,3.0391e-26
3793,2.07515e-08,6.20927e-26,1.37256e-25,1.21357e-25,2.04934e-26,3.4363e-26,3.02267e-26,1.53963e-26
3794,2.40068e-08,1.84147e-25,1.03567e-25,1.4062e-25,1.21688e-26,1.7558e-26,1.47554e-26,1.75896e-26
3795,2.77402e-08,3.42213e-26,1.52651e-25,1.10877e-25,5.70627e-27,1.56232e-26,1.13371e-26,8.24741e-27
3796,3.20159e-08,1.13435e-25,1.02141e-25,1.49345e-25,2.71859e-28,3.37298e-27,1.5181e-26,1.0109e-26
3797,3.69059e-08,4.52627e-26,8.06744e-26,7.26069e-26,3.8807e-26,2.24102e-26,1.76389e-26,2.18021e-26
3798,4.24906e-08,4.5645e-26,8.35581e-26,6.99176e-26,4.78557e-26,5.05718e-26,3.39537e-26,3.42029e-26
3799,4.88596e-08,5.4921e-26,6.20041e-26,3.74751e-26,4.38346e-26,4.53061e-26,6.31083e-26,6.09584e-26
3800,5.61126e-08,1.03445e-25,5.83226e-26,4.35495e-26,4.44998e-26,4.62691e-26,1.56146e-26,2.88379e-26
3801,6.43606e-08,5.28008e-26,1.67745e-25,1.01263e-25,4.42143e-26,4.91635e-26,4.63566e-26,3.79963e-26
3802,7.37265e-08,9.6065e-26,1.43089e-25,1.00742e-25,1.73032e-26,4.92364e-26,5.30231e-26,3.74399e-26
3803,8.43464e-08,1.01664e-25,6.0033e-26,9.6658e-26,1.42664e-26,1.17274e-26,1.59746e-26,1.51387e-26
3804,9.63706e-08,8.47434e-26,9.09661e-26,4.95711e-26,5.44225e-26,5.87511e-26,5.28705e-26,4.89471e-26
3805,1.09965e-07,5.18874e-26,7.43893e-26,6.84777e-26,2.66778e-26,1.85308e-26,5.1402e-26,2.70426e-26
3806,1.25312e-07,6.69303e-26,3.54255e-26,6.56967e-26,2.10589e-26,3.51364e-26,4.16141e-26,2.03166e-26
3807,1.42613e-07,1.61881e-26,4.44931e-26,6.45242e-26,2.143e-26,5.71321e-26,-3.32245e-27,3.09857e-28
3808,1.62088e-07,8.82185e-27,6.90922e-26,7.93034e-26,8.31223e-27,6.30164e-26,3.96012e-26,3.34858e-26
3809,1.83976e-07,2.90764e-26,7.5159e-26,3.32165e-26,6.86959e-27,2.46258e-26,1.93511e-26,9.11946e-27
3810,2.08543e-07,1.84795e-26,3.61462e-26,5.14949e-26,2.16738e-26,5.15221e-26,5.64357e-26,4.58244e-26
3811,2.36074e-07,3.54292e-26,6.15509e-26,5.81558e-26,3.70711e-26,4.69147e-26,8.10798e-26,9.77249e-26
3812,2.66883e-07,3.71643e-26,8.19958e-26,5.32666e-26,1.26535e-26,5.04797e-26,4.56977e-26,3.79459e-26
3813,3.01309e-07,1.95814e-26,9.4848e-26,1.11163e-25,2.39206e-26,3.76481e-26,3.94703e-26,3.49172e-26
3814,3.39721e-07,3.28615e-26,5.4492e-26,3.47958e-26,1.24164e-26,1.31911e-26,9.07234e-27,1.32331e-26
3815,3.82518e-07,2.4563e-26,5.84137e-26,3.89863e-26,1.06727e-25,8.51694e-26,6.59107e-26,7.18872e-26
3816,4.30131e-07,1.0991e-26,4.31697e-26,5.18607e-26,1.01189e-25,9.04332e-26,4.7626e-26,4.58922e-26
3817,4.83025e-07,1.05934e-26,4.04756e-26,2.23233e-26,1.17405e-25,7.06485e-26,4.77655e-26,4.12091e-26
3818,5.41701e-07,9.20492e-27,1.0309e-26,3.8458e-26,9.97027e-26,8.63066e-26,4.17278e-26,5.882e-26
3819,6.06697e-07,7.08385e-28,3.30402e-26,2.96833e-26,1.04387e-25,7.10655e-26,9.04964e-26,1.07679e-25
3820,6.78591e-07,9.17237e-27,4.78461e-26,4.62315e-26,6.31964e-26,4.88204e-26,4.53758e-26,5.7273e-26
3821,7.58003e-07,2.45949e-27,4.61093e-26,3.76115e-26,4.30274e-26,5.83349e-26,5.76799e-26,6.42688e-26
3822,8.45592e-07,4.49696e-28,4.6562e-26,7.80282e-26,5.11609e-26,3.16829e-26,4.86524e-26,9.65973e-26
3823,9.42065e-07,8.96208e-27,3.52162e-26,3.25062e-26,3.59703e-26,1.6806e-26,2.50035e-26,4.42569e-26
3824,1.04817e-06,9.06834e-27,3.24524e-26,1.99636e-26,5.27258e-26,6.01982e-26,4.6988e-26,7.54081e-26
3825,1.16472e-06,6.54243e-27,2.65554e-26,2.95468e-26,2.21938e-26,2.97134e-26,1.47984e-26,-2.22638e-27
3826,1.29254e-06,6.39988e-27,2.63891e-26,2.55885e-26,6.1259e-26,5.76797e-26,1.34443e-26,2.46995e-26
3827,1.43256e-06,4.47291e-27,1.80361e-26,1.70161e-26,1.11562e-25,1.02758e-25,4.80096e-26,4.04592e-26
3828,1.5857e-06,8.19706e-27,9.02695e-27,1.07967e-26,3.18944e-26,8.51989e-26,4.80497e-26,4.33899e-26
3829,1.75299e-06,-3.50643e-28,3.02742e-26,6.84768e-27,1.47819e-25,1.11344e-25,7.62027e-26,7.58289e-26
3830,1.93547e-06,7.71109e-27,-1.28474e-26,7.94479e-27,8.52716e-26,7.5537e-26,8.36664e-26,1.10293e-25
3831,2.13427e-06,2.31574e-27,2.19307e-26,7.76536e-27,5.43948e-26,4.03942e-26,3.41959e-26,4.44868e-26
3832,2.35055e-06,8.85342e-27,1.07579e-26,9.74179e-27,3.62849e-26,2.69687e-26,6.01753e-26,6.76968e-26
3833,2.58556e-06,3.42176e-27,1.87022e-26,1.59333e-26,5.34574e-26,4.49586e-26,5.08135e-26,9.49609e-26
3834,2.84057e-06,2.11087e-27,1.70454e-26,9.03289e-27,1.53711e-26,7.08484e-27,3.05292e-26,4.91214e-26
3835,3.11693e-06,-1.01393e-27,5.52717e-28,2.36426e-27,4.1899e-26,2.37361e-26,4.85086e-26,7.25769e-26
3836,3.41607e-06,1.32336e-27,3.36816e-26,2.46237e-26,1.96189e-26,1.50473e-26,9.83939e-27,4.02039e-26
3837,3.73943e-06,1.47403e-27,3.1561e-26,2.893e-26,3.46423e-26,3.43958e-26,4.39085e-26,3.53654e-26
3838,4.08857e-06,-7.67855e-29,1.099e-26,4.61094e-27,1.19184e-25,8.93044e-26,9.50573e-26,7.45332e-26
3839,4.46507e-06,1.47948e-27,1.37846e-26,1.92204e-26,1.01255e-25,1.2365e-25,1.06242e-25,6.58507e-26
3840,4.87059e-06,4.89264e-27,1.62051e-27,9.31859e-27,6.54424e-26,9.03278e-26,1.01248e-25,4.44857e-26
3841,5.30685e-06,8.0648e-27,1.50886e-26,4.58357e-28,1.25541e-25,7.35744e-26,1.175e-25,7.32673e-26
3842,5.77564e-06,1.68672e-26,5.96056e-27,5.75766e-28,7.32511e-26,1.0004e-25,1.12753e-25,1.14459e-25
3843,6.27881e-06,8.73187e-27,4.43329e-26,1.6485e-26,5.62525e-26,4.12676e-26,6.42202e-26,2.98134e-26
3844,6.81827e-06,5.13107e-27,1.3237e-26,6.48556e-27,5.758e-26,5.66951e-26,5.74067e-26,5.06301e-26
3845,7.39602e-06,1.27944e-26,1.79251e-26,4.25822e-26,8.75947e-26,6.2415e-26,6.90302e-26,8.40205e-26
3846,8.01409e-06,3.76622e-27,-8.57349e-28,2.04211e-26,2.99729e-26,3.3872e-26,2.44638e-26,6.35941e-26
3847,8.67462e-06,4.85524e-27,6.07831e-26,5.23478e-26,2.56622e-26,4.1464e-26,4.32812e-26,3.51021e-26
3848,9.3798e-06,-1.2155e-27,2.02463e-26,4.67334e-26,2.19541e-26,2.11992e-26,2.06326e-26,6.97083e-26
3849,1.01319e-05,2.5642e-27,3.8867e-26,6.91885e-26,2.29105e-26,2.76608e-26,3.90245e-26,3.95034e-26
3850,1.09332e-05,-1.58438e-27,3.04689e-26,6.57852e-26,6.37827e-26,3.01762e-26,6.36788e-26,6.06124e-26
3851,1.17862e-05,1.34026e-26,6.58576e-26,5.84972e-26,6.99933e-26,7.0896e-26,6.78596e-26,6.53043e-26
3852,1.26934e-05,1.04552e-27,1.70538e-26,5.39754e-26,4.83513e-26,2.43491e-26,4.47178e-26,3.46388e-26
3853,1.36574e-05,1.35889e-26,1.2517e-26,3.78786e-26,5.28144e-26,3.93303e-26,5.24272e-26,7.01406e-26
3854,1.46807e-05,1.23929e-26,2.32862e-26,1.23475e-26,1.9807e-26,1.54482e-26,6.22124e-26,3.14657e-26
3855,1.57663e-05,3.45995e-26,7.10732e-26,4.87174e-26,1.63788e-26,2.20565e-26,3.61818e-26,1.20965e-26
3856,1.6917e-05,1.80954e-26,2.00847e-26,2.69004e-27,1.24849e-26,5.01915e-27,1.6624e-26,-6.09502e-28
3857,1.81358e-05,1.54577e-26,1.18242e-25,1.36494e-25,8.15001e-27,2.05375e-26,4.00906e-26,2.14784e-26
3858,1.94258e-05,6.27952e-27,8.10924e-26,9.32348e-27,-2.86843e-27,9.94567e-27,1.46522e-26,-4.36993e-28
3859,2.07902e-05,1.51475e-26,5.65482e-26,5.64261e-26,1.86729e-26,2.13534e-26,3.76724e-26,2.28345e-26
3860,2.22324e-05,2.89957e-26,4.37708e-26,7.26433e-26,1.84261e-26,5.30538e-27,9.15646e-27,5.11093e-26
3861,2.3756e-05,2.61088e-26,3.46329e-26,4.43983e-26,2.70134e-26,1.95184e-26,1.0533e-26,7.65818e-27
3862,2.53646e-05,6.95004e-27,6.08714e-26,6.08215e-26,4.2686e-26,7.27074e-28,2.64264e-26,2.44642e-26
3863,2.7062e-05,9.15432e-28,3.20453e-26,6.44247e-26,3.27729e-26,7.45545e-27,3.44115e-26,1.63535e-26
3864,2.88524e-05,1.42304e-26,3.01748e-26,5.60564e-26,4.86705e-26,2.45137e-26,2.51737e-26,1.86735e-26
3865,3.07401e-05,1.28969e-26,7.18678e-26,7.82977e-26,6.46242e-26,1.90482e-26,3.50948e-26,3.19166e-26
3866,3.27296e-05,9.11239e-27,1.27664e-26,2.57621e-26,2.78655e-26,1.38052e-26,3.38325e-26,1.69476e-26
3867,3.48255e-05,4.70171e-26,9.12922e-26,3.97757e-26,2.68003e-26,9.54303e-27,2.65598e-26,2.09112e-26
3868,3.70331e-05,6.80072e-26,5.85378e-26,4.14991e-26,7.06383e-27,-1.07618e-26,2.16422e-26,1.51956e-26
3869,3.93577e-05,3.02348e-26,5.5972e-26,2.59956e-26,2.3508e-26,2.83624e-26,3.16356e-26,1.95328e-26
3870,4.18049e-05,5.83391e-26,1.07246e-25,7.25693e-26,6.51026e-27,3.00437e-27,2.59153e-26,1.23605e-26
3871,4.43808e-05,1.0644e-25,5.76037e-26,4.51216e-26,7.65151e-27,7.85548e-28,2.07549e-26,2.5373e-27
3872,4.7092e-05,4.65572e-26,7.07011e-26,1.00562e-25,1.30048e-26,1.03113e-26,2.24715e-26,-2.11809e-27
3873,4.99454e-05,4.05435e-26,7.32983e-26,6.22875e-26,1.59691e-26,1.44393e-26,8.6309e-27,6.93719e-27
3874,5.29483e-05,3.57332e-26,6.24892e-26,6.02954e-26,7.74999e-27,6.81715e-27,3.43284e-27,2.60443e-27
3875,5.61087e-05,4.85671e-26,5.19008e-26,3.4527e-26,7.36391e-27,1.02709e-26,2.29408e-27,1.51893e-27
3876,5.9435e-05,1.81203e-26,6.17675e-26,9.1865e-26,4.41292e-27,2.37799e-27,5.20107e-27,4.5252e-28
3877,6.29365e-05,5.65469e-26,7.42858e-26,2.81172e-26,7.92671e-27,1.0989e-26,1.82703e-27,8.03866e-30
3878,6.66228e-05,1.05311e-25,3.81584e-26,5.47872e-26,5.90518e-27,1.79828e-26,3.0353e-26,1.12064e-26
3879,7.05046e-05,1.69522e-25,4.74581e-26,2.06204e-26,5.38082e-27,7.81137e-27,3.6333e-27,3.47542e-27
3880,7.45931e-05,8.24412e-26,1.95966e-26,1.91688e-26,2.4456e-27,3.97899e-27,1.20252e-26,1.00168e-26
3881,7.89006e-05,5.75197e-26,3.75187e-26,1.44114e-26,1.85562e-27,3.27194e-28,3.59983e-28,4.86821e-27
3882,8.34401e-05,1.10745e-25,4.68941e-26,1.62909e-26,1.40705e-27,9.3364e-28,3.39713e-27,1.08838e-27
3883,8.82257e-05,7.11762e-26,9.44294e-27,-1.74336e-26,1.15565e-28,-1.29062e-27,1.84832e-28,1.93018e-27
3884,9.32727e-05,1.40642e-25,3.8837e-26,2.0631e-26,7.61165e-28,3.93434e-27,9.59404e-27,6.49946e-27
3885,9.85974e-05,9.69479e-26,3.40384e-26,2.35576e-26,4.16297e-27,3.89056e-27,4.16033e-27,3.28684e-27
3886,0.000104217,1.064e-25,7.11546e-27,3.54179e-27,1.06451e-27,5.76305e-27,8.93095e-28,6.01981e-27
3887,0.000110152,1.43369e-25,7.93676e-27,3.25782e-26,1.33517e-27,8.47691e-28,-7.10657e-29,2.56524e-27
3888,0.000116421,3.84198e-26,3.92441e-28,1.3472e-27,-2.16231e-27,-5.77291e-28,1.10026e-27,5.79054e-27
3889,0.000123047,8.14887e-26,6.06401e-27,2.77361e-26,-7.19131e-28,1.37702e-27,3.22582e-28,4.65567e-27
3890,0.000130053,2.23208e-25,4.65329e-27,4.16421e-26,5.19544e-28,4.1696e-28,7.4263e-29,8.47277e-28
3891,0.000137465,6.10637e-26,-4.39679e-27,2.48026e-26,7.23179e-29,1.55983e-29,2.15847e-27,-1.19456e-27
3892,0.00014531,1.07814e-25,4.97475e-27,3.01513e-26,2.87401e-27,1.52232e-27,1.2555e-27,1.07725e-27
