t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
4344,0.991896,2.44043e-27,-7.46808e-28,3.54704e-28,1.6198e-27,2.1905e-28,6.31933e-28,7.22482e-28
4345,0.990049,2.59543e-27,6.76588e-29,4.5529e-28,1.38357e-27,4.53337e-28,1.86402e-28,8.23785e-28
4346,0.988256,4.52008e-27,-1.0432e-27,1.12993e-27,1.39121e-27,1.89172e-28,4.50181e-28,4.50638e-28
4347,0.98652,6.09417e-27,-3.79281e-28,5.22184e-28,1.03086e-27,2.15854e-28,1.20371e-28,6.81816e-28
4348,0.984844,1.7818e-27,-3.22768e-28,2.88288e-28,1.35888e-27,4.11894e-28,3.81016e-28,6.9543e-28
4349,0.983229,-7.75844e-29,-8.01517e-28,1.00117e-27,8.8265e-28,4.47067e-28,1.22512e-28,3.83567e-28
4350,0.981677,1.81658e-27,-2.26052e-28,1.56155e-27,8.1678e-28,3.89e-28,1.58944e-28,6.72158e-28
4351,0.98019,3.47928e-27,-1.73328e-28,1.26771e-27,6.3462e-28,3.81401e-28,2.66149e-28,2.66478e-28
4352,0.978769,2.66245e-27,4.29967e-28,1.60415e-27,5.6248e-28,3.51658e-28,7.90137e-29,4.89882e-28
4353,0.977416,-4.96874e-28,8.78046e-30,2.71019e-27,5.74333e-28,5.2774e-28,1.94417e-28,1.97355e-28
4354,0.976132,3.28831e-28,-1.26568e-28,3.05043e-27,7.88844e-28,7.92777e-28,1.24578e-28,2.57931e-29
4355,0.974918,6.67276e-28,7.31147e-28,3.40448e-27,5.11406e-28,6.15721e-28,4.26523e-29,1.58843e-28
4356,0.973775,2.37971e-28,8.87116e-28,3.14429e-27,8.07951e-28,4.88558e-28,4.14987e-29,1.774e-28
4357,0.972704,-1.84296e-28,1.65772e-27,3.28099e-27,4.35219e-28,6.63837e-28,3.9975e-29,-4.98923e-29
4358,0.971707,-9.67346e-29,7.35245e-28,3.93756e-27,1.00436e-27,1.01187e-27,9.76802e-30,1.118e-28
4359,0.970782,4.15627e-28,1.42753e-27,2.90279e-27,9.80568e-28,8.57652e-28,3.38713e-29,9.30234e-32
4360,0.969931,-3.74105e-29,6.56381e-28,2.67095e-27,5.02312e-28,6.99303e-28,5.53758e-29,-9.76727e-30
4361,0.969154,8.83618e-28,3.06889e-28,3.75434e-27,6.8676e-28,6.20861e-28,8.6533e-30,1.36437e-29
4362,0.968452,5.87527e-28,6.87905e-28,4.46719e-27,5.09547e-28,5.55332e-28,1.27515e-29,1.37926e-29
4363,0.967823,5.81617e-28,1.12792e-28,3.29464e-27,7.08927e-28,4.55481e-28,1.70988e-29,-1.33184e-29
4364,0.967268,2.61603e-28,4.19625e-28,3.16333e-27,3.19807e-28,3.4772e-28,6.17687e-30,3.71365e-30
4365,0.966786,8.92649e-28,2.59743e-28,1.78343e-27,6.06703e-28,4.5935e-28,-8.3521e-30,-1.07886e-29
4366,0.966378,1.63881e-27,2.45377e-29,2.99073e-27,3.69915e-28,1.84332e-28,-4.81463e-29,4.44241e-29
4367,0.966041,6.74541e-28,2.49177e-28,2.46115e-27,3.16801e-28,1.82629e-28,9.39016e-29,-3.93479e-30
4368,0.965776,1.2438e-27,1.64733e-28,1.02904e-27,3.22437e-28,1.26886e-28,-3.34692e-29,-4.44858e-29
4369,0.965581,1.26703e-27,1.06384e-28,2.02923e-27,3.1382e-28,9.40994e-29,7.31118e-29,1.48687e-28
4370,0.965455,1.95081e-27,1.17179e-29,1.94517e-27,1.47776e-28,7.16485e-29,1.76948e-28,2.69676e-28
4371,0.965398,1.7192e-27,4.26342e-29,1.21959e-27,2.46453e-28,1.42087e-28,8.87316e-29,1.64169e-28
4372,0.965406,2.32057e-27,1.38461e-28,1.16295e-27,2.0178e-28,4.48361e-29,2.2818e-28,1.43563e-28
4373,0.96548,1.38619e-27,5.06828e-29,7.73504e-28,2.53315e-28,5.35812e-29,3.15772e-28,2.62083e-28
4374,0.965617,3.24407e-27,-3.60538e-29,1.41596e-27,1.87173e-28,2.49331e-29,3.00228e-28,7.26943e-28
4375,0.965815,3.24876e-27,5.6428e-30,2.02953e-27,2.51678e-28,1.61679e-29,3.91283e-29,3.42986e-28
4376,0.966073,2.87389e-27,9.14678e-29,1.37397e-27,4.3416e-28,6.36581e-29,1.18036e-29,3.91073e-30
4377,0.966388,1.70663e-27,-4.50697e-29,1.50647e-27,2.87959e-28,7.96503e-29,3.39122e-28,3.50676e-28
4378,0.966758,2.5569e-27,9.40549e-29,1.40462e-27,1.83279e-28,2.32732e-28,1.18585e-28,3.80281e-28
4379,0.967181,2.87752e-27,-2.14211e-29,2.60528e-27,6.34391e-28,3.69707e-28,1.55828e-28,1.13679e-27
4380,0.967653,3.63275e-27,2.47012e-29,3.59875e-27,5.7609e-28,2.61026e-28,2.82031e-28,7.87299e-28
4381,0.968174,2.89964e-27,1.05374e-28,3.30714e-27,4.22455e-28,3.43976e-28,3.10191e-28,7.09976e-28
4382,0.968739,3.08089e-27,6.51338e-29,2.66153e-27,5.66538e-28,1.82954e-28,4.34402e-28,1.1084e-27
4383,0.969346,3.16503e-27,8.52159e-29,4.23324e-27,7.00893e-28,4.0352e-28,3.06729e-28,1.42242e-27
4384,0.969993,1.84031e-27,1.01044e-28,3.75278e-27,5.07873e-28,3.51482e-28,3.75277e-28,9.40833e-28
4385,0.970676,1.95792e-27,4.47758e-28,5.37702e-27,5.54552e-28,9.61296e-29,2.44852e-28,9.18535e-28
4386,0.971392,2.3466e-27,2.87753e-28,2.67123e-27,8.86155e-28,6.36088e-28,8.37545e-28,1.00002e-27
4387,0.972137,2.58078e-27,5.48866e-28,5.72757e-27,1.05662e-27,3.98572e-28,4.32832e-28,6.35295e-28
4388,0.97291,1.57107e-27,1.35612e-27,4.75622e-27,6.77956e-28,3.8724e-28,5.42021e-28,4.09164e-28
4389,0.973706,1.65303e-27,9.43979e-28,4.49109e-27,4.99812e-28,2.31332e-28,7.34926e-28,2.29218e-28
4390,0.974521,2.1962e-27,3.7031e-28,5.06787e-27,8.31973e-28,4.66208e-28,2.57075e-28,1.4278e-28
4391,0.975354,3.58766e-27,1.01613e-27,5.08865e-27,9.4401e-28,5.65313e-28,8.17185e-28,3.7938e-29
4392,0.976199,1.56988e-27,1.84461e-27,6.79722e-27,8.54787e-28,2.40858e-28,6.76864e-28,3.38817e-29
4393,0.977054,4.19702e-27,9.30524e-28,5.25312e-27,7.23616e-28,3.08886e-28,5.53377e-28,1.07349e-28
4394,0.977914,4.28855e-27,2.622e-27,5.98944e-27,7.22469e-28,5.23371e-28,4.63825e-28,-2.94586e-29
4395,0.978777,4.17467e-27,1.24665e-27,4.36876e-27,3.13711e-28,8.65435e-28,3.90426e-28,-1.41145e-28
4396,0.979638,2.88364e-27,1.77676e-27,5.6402e-27,4.38903e-28,3.35956e-28,1.0152e-28,-1.2041e-28
4397,0.980494,3.7126e-27,4.17667e-28,2.49896e-27,4.01275e-28,6.69055e-28,1.01686e-28,5.74535e-29
4398,0.981342,4.09497e-27,9.7788e-28,2.84305e-27,2.4224e-28,3.30841e-28,3.58048e-29,1.66872e-28
4399,0.982176,4.17889e-27,1.54262e-27,4.49225e-27,4.82098e-28,5.30195e-28,1.80724e-29,4.04092e-28
4400,0.982994,4.98786e-27,2.31297e-27,3.79333e-27,4.47225e-28,1.87109e-28,4.50976e-30,-5.01692e-29
4401,0.983792,3.7968e-27,1.03245e-27,1.74029e-27,1.15374e-28,3.83716e-28,6.21878e-29,8.85468e-28
4402,0.984566,3.50028e-27,1.25614e-27,2.7506e-27,2.28185e-29,9.99243e-30,2.02787e-28,5.60218e-28
4403,0.985312,3.80518e-27,1.33264e-27,2.47277e-27,-1.25071e-29,6.92427e-28,4.04388e-28,1.30172e-27
4404,0.986027,2.8638e-27,1.33261e-27,1.95344e-27,-8.15335e-30,6.0709e-28,1.51173e-28,1.01061e-27
4405,0.986707,3.0642e-27,7.52249e-28,1.30455e-27,-4.09705e-30,6.60342e-28,5.18849e-28,1.24962e-27
4406,0.987348,2.33359e-27,8.87206e-28,2.60764e-28,-5.02408e-30,5.86589e-28,3.57434e-28,1.09087e-27
4407,0.987946,2.86498e-27,9.74041e-28,1.38368e-27,8.08873e-30,1.51672e-27,6.22997e-28,1.13821e-27
4408,0.988499,3.18321e-27,7.27635e-28,4.87749e-28,3.12469e-29,4.21571e-28,7.45918e-28,1.25653e-27
4409,0.989001,1.41396e-27,4.2506e-28,-3.92736e-29,9.20855e-29,1.47878e-27,8.59405e-28,1.87508e-27
4410,0.989451,1.64972e-27,7.99425e-29,-4.24795e-29,3.51853e-28,1.63149e-27,7.47891e-28,1.69396e-27
4411,0.989843,1.87905e-27,1.42388e-28,2.46248e-29,4.6343e-30,1.46174e-27,5.16004e-28,1.66689e-27
4412,0.990176,1.57146e-27,-3.21694e-28,-8.6652e-29,1.36353e-28,1.42635e-27,1.11105e-27,1.62735e-27
4413,0.990445,1.09686e-27,-3.069e-28,1.22586e-28,3.04592e-28,2.13774e-27,8.97423e-28,1.40866e-27
4414,0.990647,1.08659e-27,2.8985e-29,5.39446e-28,5.84847e-28,1.69508e-27,1.53255e-27,1.78104e-27
4415,0.990779,1.12405e-27,-4.69005e-28,-5.97936e-28,1.41559e-28,2.24778e-27,1.10203e-27,2.11629e-27
4416,0.990838,8.94103e-28,-3.95455e-28,5.42086e-28,3.67084e-28,1.91811e-27,5.56556e-28,1.78205e-27
4417,0.99082,9.92656e-28,-3.59701e-29,5.68367e-28,4.53859e-28,1.65343e-27,1.34558e-27,1.55052e-27
4418,0.990724,1.08723e-27,-2.93238e-29,-2.64773e-28,6.20646e-28,1.54661e-27,1.46336e-27,2.01379e-27
4419,0.990545,1.07425e-27,-6.71969e-28,-1.55185e-29,3.94113e-28,1.36424e-27,8.75326e-28,1.38026e-27
4420,0.990281,1.71064e-27,-6.21656e-29,7.92838e-28,2.74406e-28,9.61193e-28,4.42768e-28,1.28337e-27
4421,0.98993,1.41754e-27,-6.59584e-29,2.79848e-28,6.29356e-28,2.04256e-27,1.73645e-27,1.57264e-27
4422,0.989489,1.71352e-27,2.12478e-28,8.11564e-28,7.05958e-28,1.27502e-27,7.36812e-28,1.25927e-27
4423,0.988955,2.32623e-27,-1.49635e-28,9.51879e-28,5.15284e-28,9.7837e-28,1.43678e-27,1.09367e-27
4424,0.988327,1.77241e-27,-1.25459e-28,2.63891e-28,3.714e-28,1.12831e-27,8.90183e-28,1.38714e-27
4425,0.987601,2.38893e-27,1.79183e-28,5.94627e-28,2.03804e-28,6.85938e-28,6.67474e-28,1.50851e-27
4426,0.986776,2.0643e-27,6.59097e-28,1.23391e-27,8.15737e-28,1.52529e-27,1.7126e-27,9.39804e-28
4427,0.98585,2.34978e-27,-1.79804e-28,1.79508e-27,6.62265e-28,8.12899e-28,1.4935e-27,7.19757e-28
4428,0.984822,1.74615e-27,-5.06336e-28,2.84923e-28,2.63323e-28,8.93708e-28,7.41395e-28,8.43834e-28
4429,0.983688,1.64583e-27,4.73016e-28,1.27434e-27,3.34283e-28,1.4475e-27,1.11022e-27,1.50378e-27
4430,0.982449,1.701e-27,7.3598e-28,1.78452e-27,3.3981e-28,8.75409e-28,8.75584e-28,5.37997e-28
4431,0.981102,1.30456e-27,-1.96603e-28,2.28931e-27,3.05989e-28,8.7548e-28,7.39839e-28,1.55294e-28
4432,0.979647,1.70524e-27,7.06123e-28,1.32462e-27,-1.57429e-29,6.7223e-28,7.22031e-29,3.83938e-28
4433,0.978082,1.39184e-27,-2.42231e-28,4.20825e-28,7.06618e-29,8.16838e-28,7.37213e-29,2.8754e-28
4434,0.976406,7.21804e-28,8.67764e-28,1.78191e-27,3.51388e-28,1.01737e-27,6.62791e-28,1.31626e-28
4435,0.974619,1.23897e-27,1.40353e-28,2.62786e-27,1.50727e-28,5.86439e-28,4.45655e-28,-3.95722e-29
4436,0.97272,1.40882e-27,8.00178e-29,1.28281e-27,-2.26261e-29,3.56508e-28,1.31525e-28,3.11929e-28
4437,0.970708,6.95606e-28,7.12969e-28,8.36378e-28,-5.42536e-30,1.11118e-27,8.14917e-29,3.23551e-28
4438,0.968584,5.41079e-28,3.26397e-28,2.32496e-27,2.63127e-28,1.34954e-27,3.16123e-28,8.06076e-29
4439,0.966347,9.23937e-28,1.73794e-28,1.23297e-27,2.85668e-28,6.5095e-28,4.04805e-28,3.274e-28
4440,0.963998,7.84374e-28,3.86391e-28,1.14013e-27,8.88238e-29,3.84891e-28,1.19122e-29,4.75205e-28
4441,0.961536,6.64784e-28,3.33231e-28,7.95697e-28,-6.17094e-30,6.95994e-28,8.6602e-29,3.62061e-28
4442,0.958962,4.03547e-28,3.47369e-29,1.87515e-27,1.43823e-28,1.25208e-27,7.90343e-29,2.20514e-28
4443,0.956277,3.81662e-28,3.9225e-28,1.53749e-27,4.29423e-28,3.7821e-28,1.38116e-28,8.24102e-28
4444,0.953482,4.41646e-28,-9.67409e-29,-2.94721e-28,1.5471e-28,5.93376e-28,3.16745e-29,1.07781e-27
4445,0.950576,6.70661e-28,1.37295e-28,2.6283e-28,2.86664e-28,4.58927e-28,-4.69953e-29,9.03358e-28
4446,0.947563,3.19786e-28,1.05779e-27,7.88956e-28,-7.43353e-30,1.14389e-27,-5.65895e-29,3.14819e-28
4447,0.944442,4.42581e-28,1.29224e-27,9.21998e-29,1.93297e-28,9.62104e-28,3.9379e-29,8.26614e-28
4448,0.941215,3.34577e-28,5.35013e-28,3.53947e-28,1.02635e-27,3.65334e-28,1.60363e-28,2.10983e-27
4449,0.937884,2.2792e-28,1.58346e-27,-2.48158e-28,6.24639e-28,3.86834e-28,2.5879e-29,1.39723e-27
4450,0.934451,3.91093e-28,2.21275e-27,2.45748e-28,6.34801e-29,5.65507e-28,1.39812e-28,1.31253e-27
4451,0.930918,1.32784e-28,1.93593e-27,3.15971e-28,3.85974e-28,6.08195e-28,2.30788e-28,1.34051e-27
4452,0.927286,1.85739e-28,3.87348e-27,8.44589e-29,1.27488e-27,3.356e-28,8.28103e-29,2.17694e-27
4453,0.923558,2.40286e-28,2.9097e-27,-3.40941e-28,1.35019e-27,2.90923e-28,1.56379e-28,2.10028e-27
4454,0.919737,8.36184e-30,2.15917e-27,-3.01095e-29,3.23251e-28,1.6777e-28,6.59522e-29,1.92118e-27
4455,0.915826,1.47869e-28,3.7046e-27,4.39478e-29,1.08724e-27,3.11893e-28,3.12327e-28,1.8025e-27
4456,0.911826,5.78368e-29,1.84724e-27,-4.16361e-29,1.61265e-27,3.73338e-28,4.57718e-28,2.1991e-27
4457,0.907741,1.25848e-28,2.37983e-27,1.12603e-28,1.41121e-27,-5.49235e-29,4.55619e-28,2.38967e-27
4458,0.903574,8.83624e-29,2.99576e-27,1.69979e-28,1.29097e-27,2.98411e-29,6.45842e-28,1.68066e-27
4459,0.899327,-1.28798e-29,2.81052e-27,3.59101e-29,1.8038e-27,3.8533e-28,9.61004e-28,2.46824e-27
4460,0.895006,5.68325e-29,2.23548e-27,3.70664e-28,1.94548e-27,4.35928e-28,1.20946e-27,2.98235e-27
4461,0.890611,1.38106e-28,9.08835e-28,5.98383e-28,1.65531e-27,1.3494e-28,8.67094e-28,2.75346e-27
4462,0.886149,1.66701e-28,2.34288e-27,-1.14999e-29,9.1987e-28,8.0823e-29,7.73767e-28,2.1512e-27
4463,0.881621,7.48485e-28,2.68384e-27,3.54072e-28,1.77334e-27,6.61484e-28,1.78497e-27,2.60806e-27
4464,0.877032,4.25251e-28,2.13847e-27,4.23895e-28,1.35245e-27,6.76879e-28,1.292e-27,2.5044e-27
4465,0.872385,7.40849e-28,1.53701e-27,-2.5378e-29,1.75159e-27,6.97603e-28,1.12211e-27,3.65859e-27
4466,0.867685,7.10776e-28,8.62511e-28,4.48954e-28,1.38987e-27,5.49751e-28,1.00426e-27,1.78469e-27
4467,0.862936,5.44308e-28,9.46489e-28,3.25836e-28,1.2039e-27,6.13033e-28,7.83e-28,2.85369e-27
4468,0.858141,3.38665e-28,2.192e-27,5.84814e-28,1.18471e-27,6.38715e-28,7.23504e-28,2.70493e-27
4469,0.853305,1.16772e-27,1.06864e-27,-2.69402e-28,1.71325e-27,6.3298e-28,3.99522e-28,2.67243e-27
4470,0.848433,1.06401e-27,-4.26714e-28,-9.22864e-28,7.89195e-28,4.54051e-28,7.16022e-28,2.18921e-27
4471,0.843527,1.10494e-27,1.01145e-27,4.04296e-28,1.19479e-27,3.65975e-28,6.98783e-28,1.59073e-27
4472,0.838593,2.85849e-28,1.29923e-27,-3.62154e-28,1.18636e-27,5.82315e-28,5.6921e-28,2.47e-27
4473,0.833636,8.08645e-28,-8.60749e-29,-1.93773e-28,9.08835e-28,1.23306e-28,1.82381e-28,8.72205e-28
4474,0.828658,1.59249e-27,-3.79604e-28,-7.49403e-28,7.76197e-28,3.2074e-28,4.28402e-28,2.11684e-27
4475,0.823666,1.34206e-27,1.49369e-27,8.83733e-30,6.2646e-28,3.04263e-28,2.30558e-28,1.16051e-27
4476,0.818663,9.19816e-28,-5.1987e-28,4.77614e-29,3.76648e-28,2.40277e-28,3.55349e-28,1.31314e-27
4477,0.813653,5.6947e-28,6.83373e-28,2.73147e-28,4.87386e-28,1.10048e-28,8.13392e-29,9.81397e-28
4478,0.808641,1.19286e-27,2.11976e-27,-1.1336e-28,4.21839e-28,2.78532e-28,2.63712e-28,1.30451e-27
4479,0.803632,1.01044e-27,1.23354e-27,6.44334e-28,2.95991e-28,2.17852e-28,2.43162e-28,1.54445e-27
4480,0.798629,4.70833e-28,-4.32186e-28,-5.37614e-28,2.40589e-28,1.47473e-28,1.56876e-28,1.43035e-27
4481,0.793637,2.40331e-28,3.19574e-27,6.03118e-28,-1.3452e-29,7.50215e-29,2.55462e-28,1.71592e-27
4482,0.78866,1.27809e-27,2.55769e-27,-3.36691e-28,1.293e-28,3.13443e-28,4.25707e-28,1.43732e-27
4483,0.783703,3.06508e-27,3.08075e-27,-1.61795e-28,1.1807e-28,1.60606e-28,8.61082e-29,1.43057e-27
4484,0.778769,1.45813e-27,7.46791e-28,-8.78582e-28,1.15789e-28,-1.17355e-29,2.96973e-28,1.69933e-27
4485,0.773863,8.67634e-28,1.08574e-27,-6.68516e-28,5.63299e-29,8.78161e-29,3.30774e-28,1.31548e-27
4486,0.768988,2.61944e-27,3.84662e-27,-4.89588e-28,1.00375e-28,8.35092e-29,3.69522e-28,1.81182e-27
4487,0.764149,6.9451e-27,3.78323e-27,3.31941e-28,-6.90741e-29,3.02038e-29,2.35388e-28,2.11986e-27
4488,0.759349,2.90353e-27,7.61358e-28,-8.28657e-28,-1.59908e-29,9.87839e-29,3.914e-28,1.83729e-27
4489,0.754591,1.43309e-27,2.00305e-27,-4.12205e-28,-5.6107e-29,4.56396e-29,2.25489e-28,1.25607e-27
4490,0.74988,5.26906e-27,2.3896e-27,9.45609e-28,2.51156e-29,-5.57863e-30,3.97682e-28,1.42163e-27
4491,0.745219,8.94253e-27,1.67346e-27,-5.29271e-28,4.82908e-30,2.25517e-29,4.15997e-28,1.52972e-27
4492,0.740611,3.93071e-27,2.14817e-27,4.19274e-28,-6.92306e-29,-8.46106e-30,1.40715e-28,1.80237e-27
4493,0.736059,2.98548e-27,8.29891e-28,5.99607e-28,-7.15818e-29,1.31835e-28,3.06021e-28,2.00075e-27
4494,0.731567,7.19063e-27,1.97368e-27,1.16886e-27,-1.33549e-28,1.46972e-28,2.24828e-28,1.91978e-27
4495,0.727137,1.15351e-26,2.9188e-27,4.61876e-28,-7.43025e-29,3.22653e-28,1.02656e-28,1.43637e-27
4496,0.722771,8.89375e-27,1.38316e-27,7.17907e-28,-9.62199e-29,2.48563e-28,9.45596e-29,2.17144e-27
4497,0.718474,7.0088e-27,7.99474e-28,1.87708e-27,-5.47868e-29,1.10051e-28,9.65876e-29,1.69635e-27
4498,0.714246,8.72959e-27,9.42902e-28,1.4709e-27,5.24729e-29,3.6082e-28,2.7537e-28,1.90453e-27
4499,0.71009,1.11079e-26,4.9361e-28,1.64488e-27,-2.31041e-29,1.90873e-28,5.51759e-29,2.62081e-27
4500,0.706009,1.06129e-26,1.00058e-27,1.6567e-27,-5.79467e-29,2.80451e-28,7.90622e-29,3.06546e-27
4501,0.702004,7.98297e-27,9.36734e-28,1.53324e-27,2.73693e-28,2.96296e-28,1.61982e-28,3.50667e-27
4502,0.698077,1.32579e-26,8.06942e-28,2.27123e-27,4.36463e-28,3.91793e-28,2.75374e-28,2.83074e-27
4503,0.694229,1.42423e-26,7.55187e-28,2.18179e-27,2.63201e-28,1.56806e-28,1.30345e-28,3.30768e-27
4504,0.690463,1.03268e-26,9.2184e-28,1.51258e-27,3.78724e-28,3.16734e-28,1.5183e-28,2.93272e-27
4505,0.686778,7.69352e-27,3.18757e-28,1.58456e-27,5.91557e-28,3.62054e-28,4.48234e-28,2.60217e-27
4506,0.683177,8.71117e-27,1.32966e-27,1.79518e-27,5.54564e-28,2.58527e-28,4.20183e-28,3.09254e-27
4507,0.679659,9.33116e-27,3.33661e-28,2.14709e-27,3.33681e-28,4.52367e-28,3.4884e-28,2.44737e-27
4508,0.676226,9.26825e-27,5.00564e-28,2.00491e-27,9.86819e-28,3.70077e-28,3.49851e-28,2.39018e-27
4509,0.672878,8.75518e-27,7.00463e-28,1.85084e-27,8.04919e-28,4.59038e-28,4.78108e-28,2.07261e-27
4510,0.669616,4.73982e-27,4.79883e-28,2.28829e-27,7.3723e-28,5.64113e-28,3.48983e-28,2.58811e-27
4511,0.666439,7.69967e-27,8.5688e-28,1.14493e-27,7.81622e-28,2.16057e-28,2.04222e-28,2.41405e-27
4512,0.663347,7.72515e-27,8.32713e-30,2.3245e-27,9.5571e-28,5.83137e-28,4.03736e-28,2.17044e-27
4513,0.66034,6.01825e-27,1.14196e-27,1.46795e-27,8.83654e-28,3.17437e-28,3.117e-28,2.09921e-27
4514,0.657417,5.95014e-27,9.23548e-28,1.01704e-27,8.10676e-28,5.58539e-28,7.16885e-28,2.83206e-27
4515,0.654578,8.14043e-27,5.07708e-28,1.94581e-27,9.56579e-28,5.38618e-28,-9.40366e-29,1.90789e-27
4516,0.651823,7.17166e-27,7.43935e-28,2.10819e-27,1.25001e-27,7.85494e-28,5.25399e-28,2.68044e-27
4517,0.649149,9.31662e-27,4.30735e-28,1.31854e-27,5.23628e-28,3.51937e-28,5.45176e-28,1.72719e-27
4518,0.646556,7.67003e-27,4.43311e-28,1.40845e-28,7.49298e-28,4.37741e-28,4.90826e-28,2.83849e-27
4519,0.644042,6.84059e-27,2.04621e-28,8.14651e-28,1.01949e-27,5.02169e-28,1.62021e-28,2.70964e-27
4520,0.641606,9.40643e-27,8.36678e-29,2.55782e-27,8.6119e-28,3.49266e-28,5.17235e-28,2.21362e-27
4521,0.639246,9.63242e-27,1.15324e-28,8.09914e-28,1.04693e-27,3.98224e-28,7.83191e-28,1.22549e-27
4522,0.636961,9.50244e-27,-1.22788e-28,8.26117e-28,9.64881e-28,3.3545e-28,5.48652e-28,2.7167e-27
4523,0.634747,1.11366e-26,-1.75544e-28,1.18737e-27,1.06295e-27,2.78718e-28,6.49744e-28,2.07842e-27
4524,0.632604,1.08318e-26,-4.062e-29,1.47453e-27,1.21192e-27,3.00975e-28,7.74243e-28,1.78387e-27
4525,0.630528,1.05618e-26,-2.24233e-28,5.40544e-28,8.99193e-28,3.88211e-28,7.6186e-28,1.93426e-27
4526,0.628518,1.30679e-26,-1.89375e-28,2.46725e-27,1.69227e-27,5.74007e-28,7.86451e-28,1.41112e-27
4527,0.62657,9.52145e-27,-1.96377e-28,1.61763e-27,1.11051e-27,2.97804e-28,6.64674e-28,1.55871e-27
4528,0.624681,9.72861e-27,-1.95024e-28,1.29747e-27,1.1918e-27,3.03309e-28,1.27358e-27,7.47252e-28
4529,0.62285,1.00387e-26,-3.8376e-29,2.84467e-27,8.61919e-28,4.55379e-28,8.90504e-28,4.59786e-28
4530,0.621072,1.08682e-26,-1.14109e-28,1.70203e-27,1.50126e-27,4.921e-28,1.64241e-27,1.0725e-27
4531,0.619346,7.93678e-27,2.5886e-28,1.29721e-27,1.01138e-27,9.99249e-29,1.23634e-27,5.03302e-28
4532,0.617666,6.59319e-27,1.10892e-28,4.1321e-27,1.2471e-27,5.55097e-28,8.46828e-28,5.60305e-28
4533,0.616031,8.64768e-27,1.79167e-28,2.22701e-27,1.03773e-27,8.6564e-28,1.49379e-27,2.96714e-28
4534,0.614436,6.2065e-27,1.01802e-27,1.05864e-27,1.13274e-27,4.84782e-28,1.43506e-27,9.01781e-29
4535,0.612878,3.99938e-27,8.00476e-28,1.87918e-27,1.31263e-27,7.4317e-28,7.05276e-28,3.68468e-28
4536,0.611353,3.81781e-27,4.88358e-28,6.3135e-28,1.27603e-27,6.44434e-28,1.02361e-27,2.0958e-28
4537,0.609858,4.47043e-27,1.39801e-27,3.50944e-28,1.48728e-27,7.01808e-28,1.38849e-27,1.39748e-28
4538,0.608389,2.90211e-27,9.49768e-28,4.89636e-28,6.20714e-28,8.63252e-28,1.00426e-27,-7.4854e-29
4539,0.606942,1.92163e-27,5.24954e-28,7.75761e-28,9.72552e-28,9.22279e-28,1.11461e-27,5.28174e-29
4540,0.605512,1.76373e-27,8.98283e-28,-5.10294e-28,6.80379e-28,5.19036e-28,8.23861e-28,-3.35225e-29
4541,0.604097,2.81372e-27,1.64367e-27,-1.26089e-28,9.4197e-28,8.67787e-28,1.05616e-27,-5.74379e-29
4542,0.602691,1.13902e-27,1.31198e-27,-3.66707e-28,5.9996e-28,9.73893e-28,2.00729e-27,-1.37171e-28
4543,0.601291,8.01216e-28,1.14293e-27,-6.69402e-28,1.14981e-27,4.72222e-28,1.14939e-27,-3.65477e-29
4544,0.599893,1.04717e-27,2.2458e-27,-1.15286e-27,1.25368e-27,7.83667e-28,4.76004e-28,-1.43848e-28
4545,0.598492,1.90519e-27,1.03807e-27,-1.3748e-27,8.84358e-28,1.21132e-27,1.65553e-27,5.67033e-29
4546,0.597085,6.77261e-28,7.75134e-28,-2.87118e-28,1.37183e-27,1.13247e-27,9.03461e-28,-9.43025e-29
4547,0.595667,1.21937e-27,1.52687e-27,-1.73281e-28,1.26871e-27,7.53094e-28,1.49438e-27,-8.11484e-29
4548,0.594234,2.63424e-27,2.32356e-27,-5.33046e-29,1.13652e-27,1.01528e-27,1.36047e-27,-1.25269e-28
4549,0.592782,1.71259e-27,1.15216e-27,-4.65094e-28,9.28269e-28,7.23427e-28,1.73216e-27,-9.32801e-29
4550,0.591306,1.93105e-27,1.26967e-27,1.79478e-28,1.08177e-27,6.13865e-28,1.26463e-27,-2.57177e-28
4551,0.589803,2.75934e-27,8.4539e-28,1.3105e-27,1.04961e-27,9.87769e-28,1.13842e-27,-1.30181e-29
4552,0.588269,2.38027e-27,2.68853e-27,2.06704e-28,7.9438e-28,2.03932e-28,6.11576e-28,-2.61978e-28
4553,0.586699,2.28925e-27,1.64039e-27,2.56357e-28,1.06337e-27,9.97701e-29,8.50388e-28,-2.82296e-28
4554,0.58509,1.91168e-27,5.22991e-28,1.40622e-27,6.73044e-28,7.41775e-28,9.86692e-28,-1.27487e-28
4555,0.583437,2.84438e-27,1.52869e-27,1.87612e-27,8.09538e-28,6.27601e-28,1.72876e-27,-1.86279e-28
4556,0.581736,2.64112e-27,2.41816e-27,1.4132e-27,1.1095e-28,1.04921e-28,1.18912e-27,-1.58538e-28
4557,0.579985,1.69674e-27,1.36443e-27,9.19066e-28,2.64676e-28,-1.15539e-29,3.76983e-29,-3.56437e-28
4558,0.578179,2.43512e-27,2.00341e-28,2.00961e-27,1.27022e-29,8.25793e-29,1.14854e-27,-7.19807e-29
4559,0.576315,2.49505e-27,5.53195e-28,3.57139e-27,5.28457e-28,3.22411e-28,1.61692e-27,9.77814e-29
