t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
4306,0.991849,4.52114e-28,-9.12731e-28,-2.90445e-28,2.66808e-28,1.75281e-28,3.18062e-28,2.13059e-28
4307,0.992172,2.00249e-27,3.94976e-29,-7.44088e-28,-2.75227e-29,5.36565e-28,1.34232e-27,3.66634e-28
4308,0.992503,1.03519e-27,-2.34963e-29,-1.92387e-28,1.75457e-28,5.86643e-28,5.86328e-28,-2.30368e-28
4309,0.99284,5.84261e-28,1.61772e-28,1.77303e-28,3.68897e-29,8.35597e-28,1.17485e-27,-1.64631e-29
4310,0.993181,1.64383e-27,9.41417e-28,-4.01093e-28,1.45311e-28,4.71742e-28,1.09104e-27,-1.44048e-28
4311,0.993527,2.65598e-27,-4.93745e-30,3.51126e-28,1.21211e-28,6.96395e-28,1.16878e-27,-1.41357e-28
4312,0.993876,9.69269e-28,8.70928e-28,-1.34552e-27,1.72635e-28,8.01125e-28,1.39291e-27,-4.06475e-28
4313,0.994227,1.4583e-27,1.21855e-27,6.23609e-28,1.82983e-28,7.61201e-28,1.28754e-27,-5.66773e-28
4314,0.99458,2.84077e-27,1.19379e-27,1.14844e-27,1.52756e-28,9.15791e-28,1.53392e-27,2.02195e-28
4315,0.994933,3.22805e-27,1.40008e-27,-9.2266e-28,-3.43688e-29,4.51165e-28,1.29113e-27,-2.34208e-28
4316,0.995286,2.19432e-27,6.28703e-28,-4.03652e-28,1.50422e-28,5.71074e-28,1.14089e-27,-2.13873e-28
4317,0.995638,1.95601e-27,1.77788e-27,1.44907e-28,5.37535e-29,6.7971e-28,1.35483e-27,-9.66371e-29
4318,0.995988,2.72199e-27,1.24046e-27,4.6242e-28,-1.83797e-29,6.24747e-28,1.32995e-27,-3.56032e-31
4319,0.996336,2.90269e-27,1.20692e-27,4.92006e-28,-1.49257e-30,1.74718e-28,6.91473e-28,1.85127e-28
4320,0.99668,9.57207e-28,1.20426e-27,6.91033e-28,9.21654e-29,2.65059e-28,9.36287e-28,1.14142e-28
4321,0.99702,3.20654e-27,5.60729e-28,5.52917e-28,3.06024e-29,4.20081e-28,6.80134e-28,-8.38514e-29
4322,0.997356,1.32926e-27,1.61416e-28,2.27349e-27,1.70751e-28,4.92341e-28,1.31348e-27,-1.79882e-28
4323,0.997686,2.55724e-27,8.00446e-28,1.08233e-27,3.78423e-29,1.05766e-28,9.48284e-28,-8.62899e-29
4324,0.998011,1.48529e-27,1.92627e-28,1.6861e-27,1.76935e-28,5.02105e-28,1.9619e-27,-7.29871e-29
4325,0.99833,2.07601e-27,-4.65971e-29,1.2216e-27,2.24696e-28,2.94882e-28,2.10788e-27,-7.60494e-29
4326,0.998642,9.81236e-28,9.23418e-29,1.17893e-27,1.68943e-28,1.92978e-28,2.68148e-27,-7.80335e-29
4327,0.998946,1.24885e-27,4.62683e-28,1.83977e-27,3.06272e-28,4.40509e-28,3.7949e-27,-1.93471e-28
4328,0.999244,1.36838e-27,1.02648e-28,1.80652e-27,1.59082e-28,6.73259e-28,3.65051e-27,-4.49452e-29
4329,0.999534,1.15668e-27,5.89572e-28,1.84292e-27,4.13116e-28,5.88931e-28,4.13145e-27,-2.36714e-28
4330,0.999815,4.11053e-28,1.02524e-27,3.01227e-27,3.33229e-28,8.73983e-28,4.48502e-27,-1.38775e-28
4331,1.00009,1.84673e-27,7.94198e-28,1.34771e-27,1.125e-28,7.77611e-28,4.90976e-27,-3.09481e-28
4332,1.00035,1.28764e-27,1.39445e-27,2.1581e-27,2.58646e-28,1.51007e-27,3.96354e-27,-3.35899e-28
4333,1.00061,1.62122e-27,1.61961e-27,3.52498e-27,1.04924e-28,1.15782e-27,4.88627e-27,-1.20259e-28
4334,1.00086,1.65792e-27,8.48947e-28,2.03683e-27,1.38721e-28,1.51481e-27,3.79519e-27,-3.23521e-28
4335,1.0011,2.16454e-27,1.13968e-27,2.1313e-27,5.27792e-29,1.0399e-27,3.20081e-27,6.93579e-29
4336,1.00133,4.29676e-28,1.55936e-27,3.91541e-27,2.23092e-28,1.10887e-27,3.68261e-27,-3.8582e-28
4337,1.00155,1.47118e-27,5.2854e-28,2.65399e-27,-1.1151e-29,1.62082e-27,3.74016e-27,-1.41891e-28
4338,1.00177,2.53484e-27,3.53569e-28,1.99503e-27,3.27823e-28,1.13461e-27,2.59494e-27,1.16677e-28
4339,1.00197,2.36585e-27,7.08663e-28,2.14058e-27,2.62123e-28,1.34743e-27,1.81052e-27,4.94903e-28
4340,1.00217,2.75391e-27,-1.86337e-28,2.99821e-27,2.43558e-28,1.19467e-27,2.17712e-27,1.09727e-27
4341,1.00236,1.20462e-27,4.92335e-28,9.83547e-28,4.73583e-28,9.17064e-28,2.06093e-27,8.71422e-28
4342,1.00254,2.28268e-27,1.86821e-28,5.42251e-28,7.60697e-28,8.422e-28,1.94871e-27,1.31314e-27
4343,1.00272,1.82473e-27,-5.2507e-28,2.29265e-27,7.0904e-28,1.18941e-27,9.99458e-28,1.89703e-27
4344,1.00289,2.15212e-27,-3.11173e-28,1.88935e-27,7.55382e-28,8.07427e-28,1.51782e-27,2.02446e-27
4345,1.00305,1.31043e-27,-3.98114e-28,1.98069e-27,7.84166e-28,1.59811e-27,9.66284e-28,2.16735e-27
4346,1.0032,6.60278e-28,-8.00201e-28,7.76193e-28,1.30838e-27,1.28679e-27,9.37868e-28,2.05787e-27
4347,1.00335,5.43409e-28,-3.18971e-28,1.61378e-27,1.45651e-27,1.74564e-27,2.40556e-28,2.40526e-27
4348,1.0035,3.30165e-28,-5.88551e-28,1.06998e-27,1.47609e-27,1.40401e-27,6.73613e-28,3.14292e-27
4349,1.00363,-3.30348e-28,4.86736e-28,1.8946e-27,2.22321e-27,1.52789e-27,1.41809e-28,2.82098e-27
4350,1.00377,1.62418e-28,4.92022e-28,1.32227e-27,2.40792e-27,1.85417e-27,1.06335e-28,2.90518e-27
4351,1.0039,5.44605e-29,6.65384e-28,4.15787e-28,3.21894e-27,1.40132e-27,3.14555e-28,3.6495e-27
4352,1.00402,1.12602e-28,3.57004e-28,1.22972e-27,2.6924e-27,1.83762e-27,7.2812e-29,3.65641e-27
4353,1.00414,5.49223e-28,1.30368e-27,1.19919e-27,2.50117e-27,1.67918e-27,-7.7679e-29,3.57062e-27
4354,1.00426,3.18437e-28,2.1418e-27,6.46695e-28,3.05475e-27,2.03492e-27,2.83695e-28,3.47444e-27
4355,1.00438,1.19725e-28,2.52645e-27,7.91637e-28,4.13144e-27,1.5232e-27,2.65165e-28,3.5818e-27
4356,1.0045,4.00464e-28,2.24222e-27,3.9999e-28,3.22832e-27,1.9667e-27,4.47509e-28,3.3496e-27
4357,1.00461,-7.19022e-29,1.98773e-27,5.96868e-28,2.88559e-27,6.19745e-28,6.97853e-28,3.28835e-27
4358,1.00472,1.35594e-27,2.08469e-27,9.49042e-28,3.96608e-27,2.13228e-27,4.9336e-28,2.66185e-27
4359,1.00483,1.48697e-28,2.84324e-27,3.36935e-28,3.21093e-27,1.24111e-27,8.23643e-28,2.17816e-27
4360,1.00494,-1.72822e-28,2.52625e-27,2.62198e-28,2.95702e-27,1.35494e-27,6.36153e-28,2.03655e-27
4361,1.00505,7.07385e-28,1.835e-27,3.02893e-28,2.24797e-27,9.35126e-28,1.08632e-27,1.75723e-27
4362,1.00516,1.63155e-27,2.14324e-27,2.02828e-28,2.66413e-27,1.08292e-27,1.17444e-27,1.51059e-27
4363,1.00527,3.62367e-27,2.12382e-27,9.48724e-29,2.66062e-27,1.91212e-27,9.77222e-28,1.27437e-27
4364,1.00539,-3.84448e-28,1.75048e-27,4.52851e-29,1.83664e-27,1.25559e-27,1.78957e-27,1.03939e-27
4365,1.0055,9.02279e-28,1.65582e-27,2.34615e-28,1.6698e-27,1.92945e-27,1.42838e-27,9.44347e-28
4366,1.00562,-3.90892e-28,1.36092e-27,3.26538e-28,2.23109e-27,1.69122e-27,1.54042e-27,8.00163e-28
4367,1.00574,7.19117e-28,2.57163e-27,7.47311e-29,9.20727e-28,2.34655e-27,1.65916e-27,8.77321e-28
4368,1.00586,2.48762e-27,2.58838e-27,3.39631e-28,1.98928e-27,2.28588e-27,1.6866e-27,1.04196e-27
4369,1.00598,5.99863e-28,2.31748e-27,1.27575e-28,7.7434e-28,1.67217e-27,1.08749e-27,1.07619e-27
4370,1.00611,6.09092e-28,2.38168e-27,-6.89875e-30,2.44659e-27,2.58464e-27,1.09475e-27,6.49904e-28
4371,1.00624,7.10665e-28,2.19832e-27,6.00664e-28,2.38467e-27,2.21563e-27,1.07138e-27,4.18544e-28
4372,1.00637,1.07419e-27,2.79195e-27,4.21911e-28,2.25713e-27,2.03009e-27,8.97166e-28,4.24206e-28
4373,1.00651,1.78827e-27,2.45566e-27,2.6562e-28,2.91051e-27,2.13037e-27,7.37397e-28,4.23537e-28
4374,1.00665,6.0043e-28,1.10391e-27,2.85127e-28,3.24087e-27,2.55845e-27,6.38496e-28,1.42813e-28
4375,1.00679,-5.07655e-28,1.29017e-27,-3.15502e-29,3.75806e-27,1.80858e-27,3.82935e-28,4.17812e-28
4376,1.00694,-2.39231e-28,1.62759e-27,6.94019e-28,4.71935e-27,3.31589e-27,3.98088e-28,1.44729e-28
4377,1.00709,2.51653e-27,1.71557e-27,4.47703e-28,4.09133e-27,1.92198e-27,5.48351e-28,3.16411e-29
4378,1.00725,1.02403e-28,6.98425e-28,-1.25921e-28,3.40777e-27,2.41414e-27,3.51873e-28,8.449e-29
4379,1.00741,-1.05134e-28,3.00995e-28,-1.03314e-28,4.57858e-27,2.47726e-27,3.27649e-28,-7.94457e-31
4380,1.00758,-7.06401e-28,6.53374e-28,1.25212e-28,4.85238e-27,3.82312e-27,3.46579e-28,4.01283e-29
4381,1.00775,3.68015e-28,3.41569e-28,4.76763e-29,3.19089e-27,2.39408e-27,4.55465e-28,1.645e-28
4382,1.00793,-8.32832e-29,4.98998e-28,1.96105e-28,3.37066e-27,2.79547e-27,2.84273e-28,-1.35987e-28
4383,1.00811,-3.66404e-28,-1.0257e-28,-5.1247e-28,4.34903e-27,3.23033e-27,2.13757e-28,3.0974e-28
4384,1.00829,-4.07192e-28,3.51838e-28,-2.01497e-29,3.03522e-27,3.01538e-27,3.87989e-28,1.92007e-28
4385,1.00849,6.09387e-28,8.86723e-28,2.29325e-28,3.37224e-27,2.91689e-27,4.30789e-28,5.44879e-28
4386,1.00868,-6.93953e-29,5.30827e-28,-3.96708e-29,3.88257e-27,2.77077e-27,5.35474e-28,9.2985e-28
4387,1.00888,-3.62879e-29,3.84688e-28,-3.09785e-28,1.95069e-27,2.64035e-27,2.53008e-28,9.17216e-28
4388,1.00909,2.01826e-27,9.50692e-28,-1.08363e-28,2.29024e-27,3.89033e-27,4.94663e-28,1.4774e-27
4389,1.0093,2.07842e-27,1.44604e-27,-1.90552e-28,3.38934e-27,2.90346e-27,4.13838e-28,5.11202e-28
4390,1.00952,8.70325e-28,1.3947e-27,3.29563e-29,2.62692e-27,3.53684e-27,1.77782e-28,9.97835e-28
4391,1.00974,1.04672e-27,5.95711e-28,-4.19567e-28,1.97644e-27,2.79754e-27,2.84071e-28,1.21141e-27
4392,1.00997,3.22139e-27,8.02977e-28,-1.01409e-28,1.87167e-27,4.08029e-27,6.50329e-28,7.04799e-28
4393,1.0102,4.13843e-27,1.03961e-27,4.66371e-29,3.00666e-27,3.95632e-27,2.97328e-28,3.6191e-28
4394,1.01044,2.30434e-27,2.55839e-27,1.09876e-27,2.33756e-27,3.56264e-27,2.44855e-28,1.16739e-28
4395,1.01068,3.52687e-27,1.19659e-27,1.59717e-28,2.26419e-27,4.27878e-27,5.30205e-28,2.04494e-28
4396,1.01093,3.03353e-27,-1.21858e-28,-1.21471e-27,2.56661e-27,3.97688e-27,3.74851e-28,1.47816e-28
4397,1.01118,4.41076e-27,2.37549e-27,5.6116e-28,1.77863e-27,3.12209e-27,2.20113e-29,2.0057e-28
4398,1.01144,2.63625e-27,2.85168e-27,4.06009e-28,1.32848e-27,2.15772e-27,-2.90394e-29,3.58977e-28
4399,1.0117,1.41707e-27,3.89176e-27,1.22514e-27,2.12171e-27,3.23063e-27,1.59883e-28,3.01352e-28
4400,1.01197,2.79112e-27,2.11606e-27,-4.84105e-28,9.53784e-28,2.17968e-27,2.13364e-28,4.54166e-28
4401,1.01225,4.39962e-27,1.96834e-27,7.45656e-28,9.53814e-28,2.30431e-27,-1.30798e-28,7.62044e-28
4402,1.01253,5.10912e-27,3.35304e-27,4.78113e-28,2.05433e-28,1.00224e-27,-3.59868e-28,1.32079e-27
4403,1.01281,2.21096e-27,3.45849e-27,1.80414e-27,-3.57326e-29,1.47105e-27,-3.83307e-28,1.19788e-27
4404,1.0131,2.02052e-27,2.5719e-27,4.73106e-28,8.1207e-28,1.80857e-27,6.76351e-29,1.03811e-27
4405,1.01339,2.2436e-27,5.95442e-28,1.29439e-27,-2.43653e-29,4.7538e-28,-3.251e-29,1.34422e-27
4406,1.01369,3.63208e-27,1.07192e-27,5.10556e-28,-4.82081e-28,2.40067e-28,8.04395e-29,1.87134e-27
4407,1.014,1.39248e-27,1.97181e-27,2.29912e-27,-2.62978e-28,1.84221e-29,-2.19584e-28,1.86809e-27
4408,1.0143,7.48552e-28,1.58893e-27,1.49738e-27,-2.17609e-28,2.89893e-28,5.18312e-28,1.2807e-27
4409,1.01462,2.03217e-27,-1.74376e-28,5.43419e-28,6.88452e-28,2.28324e-28,4.76833e-28,1.1457e-27
4410,1.01493,2.68271e-27,-2.34355e-28,1.02838e-27,6.31236e-28,4.20642e-29,1.03337e-27,1.15633e-27
4411,1.01525,2.2827e-27,-6.78624e-28,2.19428e-27,6.1857e-30,-1.02857e-29,1.13266e-28,1.58194e-27
4412,1.01558,1.4732e-27,6.75011e-28,6.11495e-28,4.24758e-28,1.77279e-29,5.29079e-28,6.35602e-28
4413,1.0159,1.28466e-27,2.94996e-27,1.07202e-28,1.14848e-27,-5.09424e-30,8.49331e-28,4.58904e-28
4414,1.01623,1.04845e-27,1.15612e-27,9.17373e-28,1.46702e-27,-7.74749e-29,7.49395e-28,4.91915e-28
4415,1.01657,1.7994e-27,3.35282e-28,1.25174e-27,1.23486e-27,1.54186e-28,3.43561e-28,2.68155e-28
4416,1.0169,1.737e-27,2.12873e-27,5.28587e-28,8.57347e-28,2.8528e-28,7.6811e-29,5.07651e-28
4417,1.01724,1.37949e-27,3.82863e-27,1.07915e-28,9.99144e-28,-1.2101e-29,2.63929e-28,2.49863e-28
4418,1.01758,1.33471e-27,4.59122e-27,8.27582e-29,1.4889e-27,6.94185e-29,3.09079e-28,2.70674e-28
4419,1.01792,1.19891e-27,3.4207e-27,5.08296e-28,1.58346e-27,4.66414e-29,1.44344e-28,2.91951e-28
4420,1.01826,5.77265e-28,2.30487e-27,4.65349e-28,1.50677e-27,7.18695e-28,6.59577e-29,1.06657e-27
4421,1.01861,1.00302e-27,5.90531e-27,-1.01203e-28,1.31513e-27,1.25197e-27,2.02396e-28,1.00338e-27
4422,1.01895,2.69141e-28,4.59557e-27,1.05765e-28,9.40023e-28,6.12109e-28,1.01004e-28,8.90361e-28
4423,1.01929,5.25237e-28,2.63056e-27,2.85874e-28,1.9057e-27,4.61859e-28,1.79798e-28,4.1984e-28
4424,1.01962,6.09326e-28,2.42819e-27,3.03599e-28,2.10283e-27,2.8725e-27,3.02896e-28,2.26642e-27
4425,1.01996,3.88641e-28,2.72947e-27,1.70487e-28,2.29317e-27,3.1605e-27,3.60892e-28,2.56463e-27
4426,1.02029,1.50398e-28,2.53806e-27,-4.29228e-29,1.63517e-27,2.72997e-27,1.31564e-28,1.74993e-27
4427,1.02062,4.65978e-28,2.35704e-27,3.60622e-28,1.38785e-27,1.15724e-27,2.344e-28,9.7422e-28
4428,1.02095,3.3039e-29,1.69704e-27,3.39986e-28,2.28012e-27,2.61643e-27,1.51342e-28,1.20743e-27
4429,1.02126,5.01801e-28,8.27389e-28,1.2349e-28,2.34137e-27,4.6683e-27,7.5198e-28,3.22722e-27
4430,1.02158,4.77611e-28,1.01708e-27,3.43533e-28,1.06671e-27,4.02929e-27,-4.49228e-30,1.38203e-27
4431,1.02188,-3.4353e-28,2.50129e-27,-1.87532e-28,1.35826e-27,4.192e-27,-2.26617e-29,1.58021e-27
4432,1.02217,1.88262e-28,1.35649e-27,2.73205e-28,1.80363e-27,1.53629e-27,-1.42865e-28,1.20013e-27
4433,1.02246,3.27082e-28,1.0731e-27,2.06278e-28,2.3419e-27,3.74906e-27,3.56418e-28,1.95438e-27
4434,1.02273,-7.75441e-29,5.69662e-28,-1.71813e-28,5.43767e-28,4.39033e-27,4.16634e-29,1.67438e-27
4435,1.023,-1.75585e-28,8.62593e-28,-1.36997e-28,5.7752e-28,2.13155e-27,1.04372e-28,1.08347e-27
4436,1.02324,5.19534e-29,2.37351e-27,-7.96564e-29,1.71903e-27,3.34797e-28,-1.59309e-28,1.30317e-28
4437,1.02348,-1.26494e-28,7.66189e-28,2.48313e-28,2.03569e-27,1.38273e-27,3.22374e-29,6.85733e-28
4438,1.0237,2.4884e-28,1.0695e-27,2.57163e-28,1.22472e-27,1.42571e-27,2.65461e-28,7.24966e-29
4439,1.0239,3.3212e-28,2.10698e-27,-3.03739e-28,5.99743e-28,1.01833e-27,1.24693e-29,-1.41628e-28
4440,1.02408,4.02883e-28,2.27807e-27,8.28858e-29,9.35907e-28,5.98118e-28,-1.18464e-28,-4.53492e-28
4441,1.02425,7.26016e-28,1.56397e-27,1.67471e-28,2.15899e-27,3.69388e-28,1.72529e-28,-6.64421e-28
4442,1.02439,1.01814e-27,1.04803e-27,1.73282e-29,7.89115e-28,1.00355e-27,5.37248e-28,-2.85622e-29
4443,1.02452,3.52941e-28,1.43265e-27,2.45182e-28,8.01021e-28,1.44147e-27,8.68633e-28,1.16788e-28
4444,1.02462,7.54312e-28,2.2143e-27,-6.85849e-28,1.91334e-27,1.83888e-28,2.24037e-29,-2.10688e-28
4445,1.02469,1.05473e-27,2.13153e-27,4.086e-28,1.85757e-27,4.3686e-28,4.01817e-28,-1.01613e-28
4446,1.02474,5.03315e-28,1.86896e-27,4.2635e-28,1.77785e-27,4.48582e-28,4.52333e-28,-8.01637e-29
4447,1.02476,1.92566e-28,1.89199e-27,6.83435e-28,8.44751e-28,4.84436e-28,3.75976e-28,3.49378e-28
4448,1.02476,3.71641e-28,1.43252e-27,-4.64868e-28,4.26599e-28,4.93858e-28,1.89793e-28,4.39973e-28
4449,1.02472,7.80347e-28,2.48461e-27,4.10196e-28,1.54303e-27,7.29919e-28,1.4139e-28,6.20405e-28
4450,1.02465,5.38071e-28,2.13364e-27,8.0561e-28,1.20723e-27,1.03784e-27,4.2264e-28,4.23599e-28
4451,1.02456,-4.64618e-28,1.43636e-27,3.0977e-28,1.44905e-27,1.08967e-27,2.00057e-28,4.134e-28
4452,1.02442,4.96064e-28,7.92775e-28,-1.97623e-28,5.24204e-28,3.79587e-28,5.43719e-29,1.17314e-27
4453,1.02426,6.3102e-28,1.76899e-27,-1.99804e-28,-9.05647e-28,-3.20835e-28,2.85934e-29,1.43678e-27
4454,1.02406,5.17827e-28,1.98972e-27,1.41959e-28,1.3373e-27,1.70034e-27,3.9948e-28,9.34452e-28
4455,1.02383,4.23662e-28,7.56501e-28,8.16664e-28,1.08447e-27,5.77389e-28,4.54726e-29,1.01459e-27
4456,1.02355,2.90321e-28,-6.27605e-28,5.60608e-29,-1.20575e-28,3.67419e-28,4.84694e-29,7.21037e-28
4457,1.02324,4.65446e-28,8.06813e-28,-7.79777e-29,-6.87302e-28,2.76932e-28,2.04595e-28,1.62848e-27
4458,1.02289,9.35204e-28,1.49745e-27,-4.35527e-30,7.27457e-28,1.81519e-29,6.47468e-28,1.62557e-27
4459,1.02251,6.79642e-28,-5.15051e-29,3.06764e-28,5.34627e-28,7.8527e-28,9.20037e-29,8.2168e-28
4460,1.02208,1.39636e-28,-5.45802e-28,4.27263e-28,-6.36286e-28,-1.9791e-28,4.34819e-28,1.27111e-27
4461,1.02161,4.99675e-28,-6.33098e-28,5.49234e-28,-8.09487e-28,-3.0447e-28,5.48771e-28,1.99853e-27
4462,1.02111,7.27686e-28,1.39509e-28,5.63702e-28,1.83791e-28,-1.4281e-28,1.52233e-27,2.46291e-27
4463,1.02056,8.9032e-28,-1.02718e-28,5.00415e-28,6.95492e-28,-1.11638e-30,1.01216e-27,1.0185e-27
4464,1.01997,5.23856e-30,-3.72343e-28,1.22915e-27,1.98078e-28,-7.1785e-29,6.19281e-28,9.78538e-28
4465,1.01934,2.97792e-28,-1.42449e-27,2.0889e-27,-2.83651e-28,4.38559e-29,1.55453e-27,1.75871e-27
4466,1.01867,3.68959e-28,-2.47732e-28,1.47843e-27,1.06822e-28,1.20815e-28,2.00585e-27,2.55165e-27
4467,1.01795,6.78199e-28,1.01259e-27,8.83232e-28,3.17546e-28,1.99453e-28,1.93949e-27,2.04837e-27
4468,1.0172,-2.60066e-29,-2.29785e-28,2.87174e-27,4.51084e-28,9.95374e-29,1.1485e-27,7.10825e-28
4469,1.01641,1.06528e-29,-2.83547e-29,2.49994e-27,7.71067e-28,6.6387e-28,1.6268e-27,1.56334e-27
4470,1.01557,5.42548e-29,2.42253e-28,1.7717e-27,3.76098e-28,4.38185e-28,2.11793e-27,2.61087e-27
4471,1.0147,6.43424e-28,1.32249e-27,1.60696e-27,7.14197e-28,3.95461e-28,1.1917e-27,1.8432e-27
4472,1.01378,4.5132e-28,2.22517e-27,1.32778e-27,6.99855e-28,5.62864e-28,8.96156e-28,1.34329e-27
4473,1.01283,-4.37399e-29,1.18746e-27,1.73632e-27,1.46492e-27,1.30769e-27,1.18595e-27,2.17333e-27
4474,1.01184,5.78732e-28,5.44244e-28,9.12719e-28,1.04523e-27,9.85742e-28,8.63185e-28,1.96401e-27
4475,1.01082,3.1516e-28,5.68665e-28,8.46497e-28,9.78567e-28,6.70983e-28,6.92491e-28,1.81687e-27
4476,1.00975,1.34912e-28,1.57247e-27,5.61712e-28,1.46466e-27,1.38337e-27,4.94361e-28,1.52266e-27
4477,1.00866,1.2839e-27,1.08972e-27,7.83401e-28,1.06748e-27,8.18904e-28,3.96468e-28,3.15917e-28
4478,1.00753,5.26859e-28,2.40879e-28,1.11624e-27,1.46372e-27,1.28602e-27,5.1138e-28,1.79982e-27
4479,1.00637,5.48672e-28,1.48179e-28,6.78792e-28,9.80703e-28,6.41326e-28,2.11529e-28,1.09342e-27
4480,1.00518,1.42225e-27,8.87995e-28,1.59818e-28,8.19466e-28,5.7288e-28,8.11494e-29,1.10946e-27
4481,1.00396,5.81688e-29,6.43397e-28,5.70538e-28,9.4708e-28,9.39348e-28,3.86034e-28,2.94123e-28
4482,1.00271,3.1433e-28,-7.43154e-28,1.15437e-27,4.59055e-28,8.54941e-28,-1.01955e-28,8.10174e-28
4483,1.00144,1.27445e-27,6.26501e-28,8.982e-28,5.50304e-28,4.72113e-28,8.51786e-29,1.11696e-27
4484,1.00014,-2.52637e-28,-4.02707e-28,7.29286e-28,-6.37304e-29,3.22392e-28,3.31966e-28,1.00825e-27
4485,0.998824,8.36627e-28,5.47514e-28,2.99922e-28,3.72685e-28,9.58488e-28,-3.12556e-29,-2.281e-28
4486,0.997486,1.87931e-27,-1.35149e-28,6.11308e-28,-5.90546e-29,4.54731e-28,3.41503e-29,3.82256e-28
4487,0.99613,2.14553e-28,-7.32251e-28,5.51812e-28,-5.68274e-29,1.06744e-27,1.38161e-28,7.09459e-28
4488,0.994759,1.59103e-27,-4.49919e-28,2.96766e-28,-5.15e-29,6.9313e-28,5.66699e-29,4.43537e-28
4489,0.993374,6.68639e-28,-2.01971e-29,3.81891e-28,2.79821e-29,1.37793e-27,7.09958e-30,3.27073e-28
4490,0.991977,-2.31335e-28,-5.38949e-28,2.06882e-28,1.00374e-29,9.65343e-28,-1.03488e-28,4.63806e-28
4491,0.990571,3.21633e-28,-3.90269e-28,-9.48103e-29,-3.35138e-29,1.26654e-27,-3.45689e-29,4.56053e-28
4492,0.989158,-1.53782e-27,-2.50229e-28,-2.49464e-29,5.3412e-29,1.13925e-27,-8.36187e-29,2.65714e-28
4493,0.987739,-1.26713e-28,1.56805e-28,-8.92863e-29,4.0467e-29,1.02219e-27,4.43881e-28,2.08212e-28
4494,0.986318,-3.19516e-28,4.55985e-28,2.19042e-28,2.23817e-29,1.84893e-27,-1.05656e-28,3.63226e-29
4495,0.984896,-1.46176e-27,-3.77671e-28,1.39399e-29,2.2288e-29,1.05962e-27,3.24163e-28,1.13337e-28
4496,0.983476,-1.21108e-27,-1.38962e-28,2.42473e-28,8.51309e-29,1.23269e-27,3.35555e-29,2.29556e-29
4497,0.98206,-2.03774e-27,-9.67835e-29,4.41888e-28,1.75779e-29,9.75511e-28,5.13693e-28,8.74494e-29
4498,0.980649,-1.16389e-27,-2.58386e-28,4.27309e-28,3.04313e-29,1.31263e-27,6.36438e-28,1.21297e-28
4499,0.979247,-1.37102e-27,-3.84001e-29,3.89361e-28,4.10346e-29,1.0726e-27,7.84828e-28,2.06221e-28
4500,0.977855,-2.39146e-27,1.06231e-28,2.03588e-28,4.38928e-29,7.85589e-28,1.1691e-27,1.84942e-28
4501,0.976476,-2.10093e-27,-9.05029e-29,5.49922e-28,-1.23132e-30,1.96135e-27,7.69525e-28,7.06751e-29
4502,0.975111,-1.76696e-27,-1.76735e-28,8.58694e-28,-5.37182e-30,1.44237e-27,1.32677e-27,1.96936e-28
4503,0.973763,-9.30677e-28,8.69812e-31,3.64741e-28,-1.59915e-29,1.89608e-27,7.01767e-28,2.69877e-28
4504,0.972433,-9.00338e-28,-8.04936e-30,6.20171e-28,-4.23695e-29,1.89095e-27,1.40152e-27,1.61707e-28
4505,0.971124,-9.71905e-28,3.14207e-29,7.85751e-28,-5.6629e-29,1.694e-27,2.03255e-27,5.05328e-29
4506,0.969836,-5.54684e-28,-6.09803e-30,1.15496e-27,2.28652e-29,1.47286e-27,1.68674e-27,8.35906e-30
4507,0.968573,-2.32109e-28,5.50057e-29,6.85305e-28,9.29122e-30,2.08102e-27,1.44586e-27,5.48164e-29
4508,0.967335,8.10862e-28,8.42565e-30,7.15552e-28,-1.22053e-28,1.91917e-27,1.84409e-27,1.4784e-28
4509,0.966124,3.15617e-28,5.90082e-29,8.44425e-28,3.63612e-29,1.53505e-27,2.33791e-27,2.42846e-28
4510,0.964941,-1.58886e-27,9.98355e-29,1.62041e-28,8.30701e-29,1.74604e-27,2.96893e-27,-3.26264e-29
4511,0.963788,-4.39597e-28,8.70088e-29,3.81816e-28,2.64838e-28,1.38795e-27,2.21953e-27,3.4878e-28
4512,0.962667,1.55807e-27,1.88056e-28,6.90256e-28,1.07722e-28,1.31126e-27,2.13086e-27,5.24996e-28
4513,0.961578,-1.18507e-27,1.18826e-28,5.69973e-28,2.45742e-28,7.05956e-28,2.66255e-27,5.38678e-28
4514,0.960522,-1.33834e-27,2.49689e-28,2.29935e-28,3.76511e-28,6.18258e-28,3.15875e-27,9.16326e-28
4515,0.9595,-1.27036e-27,2.28962e-28,1.6007e-27,6.65269e-28,9.19894e-28,2.70322e-27,1.06517e-27
4516,0.958513,-1.87454e-28,3.43272e-30,1.07834e-27,7.45714e-28,4.20003e-28,2.50448e-27,1.27793e-27
4517,0.957562,7.89478e-29,7.34441e-29,7.91927e-28,6.84338e-28,6.3825e-28,2.47784e-27,1.36547e-27
4518,0.956648,-2.13078e-27,1.13541e-28,8.70921e-28,4.76575e-28,9.68469e-28,2.82355e-27,1.72963e-27
4519,0.95577,-1.36948e-27,3.15214e-28,7.40875e-28,5.96731e-28,5.05099e-28,1.48762e-27,1.18385e-27
4520,0.954929,-3.71777e-28,1.9668e-28,9.37112e-28,5.69759e-28,1.06766e-27,1.79319e-27,1.51891e-27
