t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_L0,Norm_L1,Norm_L2
4794,0.795692,170.166,0.0963238,20.5997,0.0963238,20.5997,0.00291516,0.623433,0.00291516,0.623433,0.00291516,0.623433,0.00291516,0.623433,0.795692,0.1926476,0.01166064
4795,0.817635,175.138,0.0865965,18.5491,0.0865965,18.5491,0.00229288,0.491137,0.00229288,0.491137,0.00229288,0.491137,0.00229288,0.491137,0.817635,0.173193,0.00917152
4796,0.838678,179.932,0.0771157,16.5446,0.0771157,16.5446,0.00177268,0.380315,0.00177268,0.380315,0.00177268,0.380315,0.00177268,0.380315,0.838678,0.1542314,0.00709072
4797,0.858737,184.528,0.0679439,14.6,0.0679439,14.6,0.00134394,0.28879,0.00134394,0.28879,0.00134394,0.28879,0.00134394,0.28879,0.858737,0.1358878,0.00537576
4798,0.877732,188.908,0.0591417,12.7287,0.0591417,12.7287,0.000996245,0.214415,0.000996245,0.214415,0.000996245,0.214415,0.000996245,0.214415,0.877732,0.1182834,0.00398498
4799,0.895587,193.055,0.0507676,10.9436,0.0507676,10.9436,0.000719458,0.155088,0.000719458,0.155088,0.000719458,0.155088,0.000719458,0.155088,0.895587,0.1015352,0.002877832
4800,0.912231,196.952,0.0428771,9.25725,0.0428771,9.25725,0.000503832,0.108778,0.000503832,0.108778,0.000503832,0.108778,0.000503832,0.108778,0.912231,0.0857542,0.002015328
4801,0.927595,200.584,0.0355225,7.68143,0.0355225,7.68143,0.000340087,0.0735407,0.000340087,0.0735407,0.000340087,0.0735407,0.000340087,0.0735407,0.927595,0.071045,0.001360348
4802,0.941616,203.935,0.0287529,6.22728,0.0287529,6.22728,0.000219497,0.0475385,0.000219497,0.0475385,0.000219497,0.0475385,0.000219497,0.0475385,0.941616,0.0575058,0.000877988
4803,0.954238,206.991,0.0226131,4.90518,0.0226131,4.90518,0.000133969,0.0290603,0.000133969,0.0290603,0.000133969,0.0290603,0.000133969,0.0290603,0.954238,0.0452262,0.000535876
4804,0.965407,209.739,0.0171442,3.72466,0.0171442,3.72466,7.61141E-05,0.0165361,7.61141E-05,0.0165361,7.61141E-05,0.0165361,7.61141E-05,0.0165361,0.965407,0.0342884,0.0003044564
4805,0.975078,212.169,0.0123825,2.69434,0.0123825,2.69434,3.93116E-05,0.00855387,3.93116E-05,0.00855387,3.93116E-05,0.00855387,3.93116E-05,0.00855387,0.975078,0.024765,0.0001572464
4806,0.983209,214.269,0.00835984,1.82184,0.00835984,1.82184,1.77701E-05,0.0038726,1.77701E-05,0.0038726,1.77701E-05,0.0038726,1.77701E-05,0.0038726,0.983209,0.01671968,7.10804E-05
4807,0.989768,216.031,0.00510294,1.11379,0.00510294,1.11379,6.57729E-06,0.00143559,6.57729E-06,0.00143559,6.57729E-06,0.00143559,6.57729E-06,0.00143559,0.989768,0.01020588,2.630916E-05
4808,0.994726,217.447,0.00263357,0.575698,0.00263357,0.575698,1.74312E-06,0.000381045,1.74312E-06,0.000381045,1.74312E-06,0.000381045,1.74312E-06,0.000381045,0.994726,0.00526714,6.97248E-06
4809,0.998063,218.511,0.000968214,0.211976,0.000968214,0.211976,2.34815E-07,5.14091E-05,2.34815E-07,5.14091E-05,2.34815E-07,5.14091E-05,2.34815E-07,5.14091E-05,0.998063,0.001936428,9.3926E-07
4810,0.999764,219.218,0.000117983,0.0258702,0.000117983,0.0258702,3.48084E-09,7.63242E-07,3.48084E-09,7.63242E-07,3.48084E-09,7.63242E-07,3.48084E-09,7.63242E-07,0.999764,0.000235966,1.392336E-08
4811,0.999823,219.565,8.85528E-05,0.0194465,8.85528E-05,0.0194465,0.000000002,4.30587E-07,0.000000002,4.30587E-07,0.000000002,4.30587E-07,0.000000002,4.30587E-07,0.999823,0.0001771056,7.843E-09
4812,0.998239,219.55,0.000880119,0.193571,0.000880119,0.193571,0.000000194,4.26666E-05,0.000000194,4.26666E-05,0.000000194,4.26666E-05,0.000000194,4.26666E-05,0.998239,0.001760238,0.000000776
4813,0.995019,219.173,0.0024874,0.547901,0.0024874,0.547901,1.55453E-06,0.000342418,1.55453E-06,0.000342418,1.55453E-06,0.000342418,1.55453E-06,0.000342418,0.995019,0.0049748,6.21812E-06
4814,0.990176,218.436,0.00489966,1.08088,0.00489966,1.08088,6.06122E-06,0.00133713,6.06122E-06,0.00133713,6.06122E-06,0.00133713,6.06122E-06,0.00133713,0.990176,0.00979932,2.424488E-05
4815,0.983732,217.341,0.00810082,1.78976,0.00810082,1.78976,1.66771E-05,0.00368457,1.66771E-05,0.00368457,1.66771E-05,0.00368457,1.66771E-05,0.00368457,0.983732,0.01620164,6.67084E-05
4816,0.975712,215.893,0.0120695,2.67059,0.0120695,2.67059,3.73248E-05,0.00825877,3.73248E-05,0.00825877,3.73248E-05,0.00825877,3.73248E-05,0.00825877,0.975712,0.024139,0.0001492992
4817,0.96615,214.098,0.0167793,3.71826,0.0167793,3.71826,7.28519E-05,0.0161439,7.28519E-05,0.0161439,7.28519E-05,0.0161439,7.28519E-05,0.0161439,0.96615,0.0335586,0.0002914076
4818,0.955087,211.962,0.0221987,4.92655,0.0221987,4.92655,0.000128989,0.0286264,0.000128989,0.0286264,0.000128989,0.0286264,0.000128989,0.0286264,0.955087,0.0443974,0.000515956
4819,0.942567,209.495,0.0282917,6.28811,0.0282917,6.28811,0.000212298,0.0471853,0.000212298,0.0471853,0.000212298,0.0471853,0.000212298,0.0471853,0.942567,0.0565834,0.000849192
4820,0.928644,206.707,0.0350177,7.79458,0.0350177,7.79458,0.000330115,0.0734802,0.000330115,0.0734802,0.000330115,0.0734802,0.000330115,0.0734802,0.928644,0.0700354,0.00132046
4821,0.913374,203.609,0.0423319,9.4366,0.0423319,9.4366,0.000490486,0.109339,0.000490486,0.109339,0.000490486,0.109339,0.000490486,0.109339,0.913374,0.0846638,0.001961944
4822,0.89682,200.214,0.0501857,11.2039,0.0501857,11.2039,0.000702094,0.156741,0.000702094,0.156741,0.000702094,0.156741,0.000702094,0.156741,0.89682,0.1003714,0.002808376
4823,0.879049,196.535,0.058527,13.0853,0.058527,13.0853,0.000974181,0.217804,0.000974181,0.217804,0.000974181,0.217804,0.000974181,0.217804,0.879049,0.117054,0.003896724
4824,0.860133,192.588,0.0673004,15.0689,0.0673004,15.0689,0.00131647,0.294763,0.00131647,0.294763,0.00131647,0.294763,0.00131647,0.294763,0.860133,0.1346008,0.00526588
4825,0.840148,188.388,0.0764478,17.1421,0.0764478,17.1421,0.00173906,0.389953,0.00173906,0.389953,0.00173906,0.389953,0.00173906,0.389953,0.840148,0.1528956,0.00695624
4826,0.819173,183.953,0.0859086,19.2916,0.0859086,19.2916,0.00225236,0.505787,0.00225236,0.505787,0.00225236,0.505787,0.00225236,0.505787,0.819173,0.1718172,0.00900944
4827,0.797292,179.3,0.0956202,21.5036,0.0956202,21.5036,0.00286697,0.64474,0.00286697,0.64474,0.00286697,0.64474,0.00286697,0.64474,0.797292,0.1912404,0.01146788
4828,0.774588,174.446,0.105519,23.7641,0.105519,23.7641,0.00359359,0.809319,0.00359359,0.809319,0.00359359,0.809319,0.00359359,0.809319,0.774588,0.211038,0.01437436
4829,0.75115,169.413,0.115539,26.0583,0.115539,26.0583,0.00444293,1.00205,0.00444293,1.00205,0.00444293,1.00205,0.00444293,1.00205,0.75115,0.231078,0.01777172
4830,0.727068,164.217,0.125615,28.3717,0.125615,28.3717,0.00542559,1.22544,0.00542559,1.22544,0.00542559,1.22544,0.00542559,1.22544,0.727068,0.25123,0.02170236
4831,0.702431,158.881,0.135681,30.6892,0.135681,30.6892,0.00655197,1.48197,0.00655197,1.48197,0.00655197,1.48197,0.00655197,1.48197,0.702431,0.271362,0.02620788
4832,0.677331,153.423,0.14567,32.996,0.14567,32.996,0.00783215,1.77407,0.00783215,1.77407,0.00783215,1.77407,0.00783215,1.77407,0.677331,0.29134,0.0313286
4833,0.651859,147.864,0.155519,35.2771,0.155519,35.2771,0.00927581,2.10408,0.00927581,2.10408,0.00927581,2.10408,0.00927581,2.10408,0.651859,0.311038,0.03710324
4834,0.626107,142.225,0.165162,37.5179,0.165162,37.5179,0.0108921,2.47423,0.0108921,2.47423,0.0108921,2.47423,0.0108921,2.47423,0.626107,0.330324,0.0435684
4835,0.600165,136.526,0.174538,39.7041,0.174538,39.7041,0.0126897,2.88665,0.0126897,2.88665,0.0126897,2.88665,0.0126897,2.88665,0.600165,0.349076,0.0507588
4836,0.574123,130.787,0.183586,41.8215,0.183586,41.8215,0.0146763,3.34329,0.0146763,3.34329,0.0146763,3.34329,0.0146763,3.34329,0.574123,0.367172,0.0587052
4837,0.548067,125.028,0.192248,43.8566,0.192248,43.8566,0.016859,3.84595,0.016859,3.84595,0.016859,3.84595,0.016859,3.84595,0.548067,0.384496,0.067436
4838,0.522084,119.268,0.20047,45.7965,0.20047,45.7965,0.0192441,4.39623,0.0192441,4.39623,0.0192441,4.39623,0.0192441,4.39623,0.522084,0.40094,0.0769764
4839,0.496257,113.527,0.208198,47.6287,0.208198,47.6287,0.0218367,4.9955,0.0218367,4.9955,0.0218367,4.9955,0.0218367,4.9955,0.496257,0.416396,0.0873468
4840,0.470665,107.823,0.215385,49.3419,0.215385,49.3419,0.0246411,5.64494,0.0246411,5.64494,0.0246411,5.64494,0.0246411,5.64494,0.470665,0.43077,0.0985644
4841,0.445386,102.174,0.221987,50.9251,0.221987,50.9251,0.0276603,6.34545,0.0276603,6.34545,0.0276603,6.34545,0.0276603,6.34545,0.445386,0.443974,0.1106412
4842,0.420491,96.5976,0.227962,52.3686,0.227962,52.3686,0.0308963,7.09767,0.0308963,7.09767,0.0308963,7.09767,0.0308963,7.09767,0.420491,0.455924,0.1235852
4843,0.396051,91.1093,0.233275,53.6635,0.233275,53.6635,0.0343498,7.90198,0.0343498,7.90198,0.0343498,7.90198,0.0343498,7.90198,0.396051,0.46655,0.1373992
4844,0.37213,85.7247,0.237895,54.802,0.237895,54.802,0.0380203,8.75844,0.0380203,8.75844,0.0380203,8.75844,0.0380203,8.75844,0.37213,0.47579,0.1520812
4845,0.348787,80.4583,0.241795,55.7773,0.241795,55.7773,0.0419058,9.66684,0.0419058,9.66684,0.0419058,9.66684,0.0419058,9.66684,0.348787,0.48359,0.1676232
4846,0.326078,75.3233,0.244954,56.5838,0.244954,56.5838,0.0460032,10.6266,0.0460032,10.6266,0.0460032,10.6266,0.0460032,10.6266,0.326078,0.489908,0.1840128
4847,0.304054,70.332,0.247357,57.2172,0.247357,57.2172,0.0503081,11.637,0.0503081,11.637,0.0503081,11.637,0.0503081,11.637,0.304054,0.494714,0.2012324
4848,0.282758,65.4955,0.248992,57.6741,0.248992,57.6741,0.0548144,12.6967,0.0548144,12.6967,0.0548144,12.6967,0.0548144,12.6967,0.282758,0.497984,0.2192576
4849,0.262232,60.8237,0.249854,57.9527,0.249854,57.9527,0.059515,13.8043,0.059515,13.8043,0.059515,13.8043,0.059515,13.8043,0.262232,0.499708,0.23806
4850,0.242509,56.3254,0.249943,58.0521,0.249943,58.0521,0.0644013,14.9579,0.0644013,14.9579,0.0644013,14.9579,0.0644013,14.9579,0.242509,0.499886,0.2576052
4851,0.223617,52.0081,0.249265,57.973,0.249265,57.973,0.0694633,16.1555,0.0694633,16.1555,0.0694633,16.1555,0.0694633,16.1555,0.223617,0.49853,0.2778532
4852,0.205582,47.878,0.247829,57.7171,0.247829,57.7171,0.0746898,17.3946,0.0746898,17.3946,0.0746898,17.3946,0.0746898,17.3946,0.205582,0.495658,0.2987592
4853,0.188419,43.9402,0.245654,57.2875,0.245654,57.2875,0.0800683,18.6723,0.0800683,18.6723,0.0800683,18.6723,0.0800683,18.6723,0.188419,0.491308,0.3202732
4854,0.172143,40.1985,0.242758,56.6883,0.242758,56.6883,0.0855851,19.9856,0.0855851,19.9856,0.0855851,19.9856,0.0855851,19.9856,0.172143,0.485516,0.3423404
4855,0.15676,36.6553,0.239169,55.9251,0.239169,55.9251,0.0912252,21.3312,0.0912252,21.3312,0.0912252,21.3312,0.0912252,21.3312,0.15676,0.478338,0.3649008
4856,0.142273,33.3122,0.234918,55.0043,0.234918,55.0043,0.0969727,22.7054,0.0969727,22.7054,0.0969727,22.7054,0.0969727,22.7054,0.142273,0.469836,0.3878908
4857,0.128679,30.1694,0.23004,53.9338,0.23004,53.9338,0.10281,24.1044,0.10281,24.1044,0.10281,24.1044,0.10281,24.1044,0.128679,0.46008,0.41124
4858,0.11597,27.2258,0.224574,52.7222,0.224574,52.7222,0.108721,25.5238,0.108721,25.5238,0.108721,25.5238,0.108721,25.5238,0.11597,0.449148,0.434884
4859,0.104135,24.4797,0.218565,51.3793,0.218565,51.3793,0.114684,26.9595,0.114684,26.9595,0.114684,26.9595,0.114684,26.9595,0.104135,0.43713,0.458736
4860,0.0931568,21.9279,0.212059,49.9159,0.212059,49.9159,0.120681,28.4067,0.120681,28.4067,0.120681,28.4067,0.120681,28.4067,0.0931568,0.424118,0.482724
4861,0.0830154,19.5664,0.205109,48.3433,0.205109,48.3433,0.126692,29.8608,0.126692,29.8608,0.126692,29.8608,0.126692,29.8608,0.0830154,0.410218,0.506768
4862,0.0736869,17.3905,0.197766,46.674,0.197766,46.674,0.132695,31.3168,0.132695,31.3168,0.132695,31.3168,0.132695,31.3168,0.0736869,0.395532,0.53078
4863,0.0651441,15.3945,0.190089,44.9208,0.190089,44.9208,0.138669,32.7695,0.138669,32.7695,0.138669,32.7695,0.138669,32.7695,0.0651441,0.380178,0.554676
4864,0.0573565,13.5718,0.182136,43.0974,0.182136,43.0974,0.144593,34.214,0.144593,34.214,0.144593,34.214,0.144593,34.214,0.0573565,0.364272,0.578372
4865,0.0502914,11.9155,0.173966,41.2178,0.173966,41.2178,0.150444,35.6447,0.150444,35.6447,0.150444,35.6447,0.150444,35.6447,0.0502914,0.347932,0.601776
4866,0.0439136,10.4179,0.165642,39.2965,0.165642,39.2965,0.156201,37.0566,0.156201,37.0566,0.156201,37.0566,0.156201,37.0566,0.0439136,0.331284,0.624804
4867,0.038186,9.07087,0.157226,37.3482,0.157226,37.3482,0.16184,38.4442,0.16184,38.4442,0.16184,38.4442,0.16184,38.4442,0.038186,0.314452,0.64736
4868,0.0330704,7.8658,0.148782,35.3879,0.148782,35.3879,0.167341,39.8021,0.167341,39.8021,0.167341,39.8021,0.167341,39.8021,0.0330704,0.297564,0.669364
4869,0.0285272,6.79392,0.140373,33.4306,0.140373,33.4306,0.172682,41.1252,0.172682,41.1252,0.172682,41.1252,0.172682,41.1252,0.0285272,0.280746,0.690728
4870,0.0245163,5.84619,0.132061,31.4913,0.132061,31.4913,0.177841,42.4081,0.177841,42.4081,0.177841,42.4081,0.177841,42.4081,0.0245163,0.264122,0.711364
4871,0.0209975,5.01348,0.123908,29.5849,0.123908,29.5849,0.182797,43.6456,0.182797,43.6456,0.182797,43.6456,0.182797,43.6456,0.0209975,0.247816,0.731188
4872,0.0179305,4.28664,0.115974,27.7259,0.115974,27.7259,0.18753,44.8328,0.18753,44.8328,0.18753,44.8328,0.18753,44.8328,0.0179305,0.231948,0.75012
4873,0.0152758,3.65662,0.108319,25.9288,0.108319,25.9288,0.192021,45.9648,0.192021,45.9648,0.192021,45.9648,0.192021,45.9648,0.0152758,0.216638,0.768084
4874,0.0129948,3.11454,0.101,24.2073,0.101,24.2073,0.196251,47.0369,0.196251,47.0369,0.196251,47.0369,0.196251,47.0369,0.0129948,0.202,0.785004
4875,0.0110501,2.65179,0.0940693,22.5747,0.0940693,22.5747,0.200203,48.0445,0.200203,48.0445,0.200203,48.0445,0.200203,48.0445,0.0110501,0.1881386,0.800812
4876,0.00940615,2.26012,0.0875792,21.0436,0.0875792,21.0436,0.203859,48.9835,0.203859,48.9835,0.203859,48.9835,0.203859,48.9835,0.00940615,0.1751584,0.815436
4877,0.00802932,1.93172,0.0815772,19.6261,0.0815772,19.6261,0.207204,49.8497,0.207204,49.8497,0.207204,49.8497,0.207204,49.8497,0.00802932,0.1631544,0.828816
4878,0.00688831,1.65928,0.0761075,18.3331,0.0761075,18.3331,0.210224,50.6396,0.210224,50.6396,0.210224,50.6396,0.210224,50.6396,0.00688831,0.152215,0.840896
4879,0.00595442,1.43611,0.0712105,17.1748,0.0712105,17.1748,0.212906,51.3496,0.212906,51.3496,0.212906,51.3496,0.212906,51.3496,0.00595442,0.142421,0.851624
4880,0.00520185,1.25616,0.066922,16.1606,0.066922,16.1606,0.215239,51.9767,0.215239,51.9767,0.215239,51.9767,0.215239,51.9767,0.00520185,0.133844,0.860956
4881,0.0046079,1.11411,0.0632736,15.2985,0.0632736,15.2985,0.217211,52.5182,0.217211,52.5182,0.217211,52.5182,0.217211,52.5182,0.0046079,0.1265472,0.868844
4882,0.00415319,1.00542,0.060292,14.5957,0.060292,14.5957,0.218816,52.9715,0.218816,52.9715,0.218816,52.9715,0.218816,52.9715,0.00415319,0.120584,0.875264
4883,0.00382185,0.926344,0.0579992,14.0579,0.0579992,14.0579,0.220045,53.3347,0.220045,53.3347,0.220045,53.3347,0.220045,53.3347,0.00382185,0.1159984,0.88018
4884,0.00360164,0.874042,0.056412,13.69,0.056412,13.69,0.220894,53.6063,0.220894,53.6063,0.220894,53.6063,0.220894,53.6063,0.00360164,0.112824,0.883576
4885,0.00348407,0.846548,0.055542,13.4954,0.055542,13.4954,0.221358,53.7848,0.221358,53.7848,0.221358,53.7848,0.221358,53.7848,0.00348407,0.111084,0.885432
4886,0.0034645,0.84282,0.0553955,13.4763,0.0553955,13.4763,0.221436,53.8695,0.221436,53.8695,0.221436,53.8695,0.221436,53.8695,0.0034645,0.110791,0.885744
4887,0.00354213,0.862756,0.0559737,13.6335,0.0559737,13.6335,0.221128,53.86,0.221128,53.86,0.221128,53.86,0.221128,53.86,0.00354213,0.1119474,0.884512
4888,0.00372007,0.907197,0.0572723,13.9667,0.0572723,13.9667,0.220434,53.7562,0.220434,53.7562,0.220434,53.7562,0.220434,53.7562,0.00372007,0.1145446,0.881736
4889,0.00400525,0.977925,0.0592818,14.4743,0.0592818,14.4743,0.219358,53.5586,0.219358,53.5586,0.219358,53.5586,0.219358,53.5586,0.00400525,0.1185636,0.877432
4890,0.00440841,1.07766,0.0619874,15.1532,0.0619874,15.1532,0.217904,53.2679,0.217904,53.2679,0.217904,53.2679,0.217904,53.2679,0.00440841,0.1239748,0.871616
4891,0.00494397,1.21004,0.0653694,15.9992,0.0653694,15.9992,0.216079,52.8854,0.216079,52.8854,0.216079,52.8854,0.216079,52.8854,0.00494397,0.1307388,0.864316
4892,0.00562991,1.37957,0.0694028,17.0067,0.0694028,17.0067,0.213891,52.4127,0.213891,52.4127,0.213891,52.4127,0.213891,52.4127,0.00562991,0.1388056,0.855564
4893,0.00648761,1.59165,0.0740581,18.1692,0.0740581,18.1692,0.211349,51.8517,0.211349,51.8517,0.211349,51.8517,0.211349,51.8517,0.00648761,0.1481162,0.845396
4894,0.00754165,1.85245,0.079301,19.4787,0.079301,19.4787,0.208464,51.2049,0.208464,51.2049,0.208464,51.2049,0.208464,51.2049,0.00754165,0.158602,0.833856
4895,0.00881958,2.16893,0.0850931,20.9262,0.0850931,20.9262,0.205249,50.4751,0.205249,50.4751,0.205249,50.4751,0.205249,50.4751,0.00881958,0.1701862,0.820996
4896,0.0103517,2.54872,0.0913915,22.5018,0.0913915,22.5018,0.201716,49.6653,0.201716,49.6653,0.201716,49.6653,0.201716,49.6653,0.0103517,0.182783,0.806864
4897,0.0121707,3.00013,0.0981501,24.1944,0.0981501,24.1944,0.197882,48.7789,0.197882,48.7789,0.197882,48.7789,0.197882,48.7789,0.0121707,0.1963002,0.791528
4898,0.0143114,3.53199,0.105319,25.9922,0.105319,25.9922,0.193763,47.8197,0.193763,47.8197,0.193763,47.8197,0.193763,47.8197,0.0143114,0.210638,0.775052
4899,0.0168106,4.15364,0.112845,27.8823,0.112845,27.8823,0.189375,46.7917,0.189375,46.7917,0.189375,46.7917,0.189375,46.7917,0.0168106,0.22569,0.7575
4900,0.0197063,4.87483,0.120673,29.8514,0.120673,29.8514,0.184737,45.6993,0.184737,45.6993,0.184737,45.6993,0.184737,45.6993,0.0197063,0.241346,0.738948
4901,0.0230378,5.70562,0.128744,31.8853,0.128744,31.8853,0.179868,44.5469,0.179868,44.5469,0.179868,44.5469,0.179868,44.5469,0.0230378,0.257488,0.719472
4902,0.026845,6.65628,0.136999,33.9693,0.136999,33.9693,0.174789,43.3393,0.174789,43.3393,0.174789,43.3393,0.174789,43.3393,0.026845,0.273998,0.699156
4903,0.0311683,7.73723,0.145377,36.0884,0.145377,36.0884,0.169519,42.0815,0.169519,42.0815,0.169519,42.0815,0.169519,42.0815,0.0311683,0.290754,0.678076
4904,0.0360479,8.95889,0.153815,38.2272,0.153815,38.2272,0.164081,40.7785,0.164081,40.7785,0.164081,40.7785,0.164081,40.7785,0.0360479,0.30763,0.656324
4905,0.0415235,10.3316,0.16225,40.37,0.16225,40.37,0.158494,39.4356,0.158494,39.4356,0.158494,39.4356,0.158494,39.4356,0.0415235,0.3245,0.633976
4906,0.0476341,11.8657,0.170618,42.5011,0.170618,42.5011,0.152782,38.0582,0.152782,38.0582,0.152782,38.0582,0.152782,38.0582,0.0476341,0.341236,0.611128
4907,0.0544172,13.5709,0.178858,44.6047,0.178858,44.6047,0.146967,36.6515,0.146967,36.6515,0.146967,36.6515,0.146967,36.6515,0.0544172,0.357716,0.587868
4908,0.0619088,15.4569,0.186906,46.6651,0.186906,46.6651,0.14107,35.2211,0.14107,35.2211,0.14107,35.2211,0.14107,35.2211,0.0619088,0.373812,0.56428
4909,0.0701427,17.5326,0.194702,48.667,0.194702,48.667,0.135113,33.7724,0.135113,33.7724,0.135113,33.7724,0.135113,33.7724,0.0701427,0.389404,0.540452
4910,0.0791504,19.8066,0.202186,50.5952,0.202186,50.5952,0.129119,32.3108,0.129119,32.3108,0.129119,32.3108,0.129119,32.3108,0.0791504,0.404372,0.516476
4911,0.0889603,22.2867,0.209302,52.4351,0.209302,52.4351,0.123109,30.8418,0.123109,30.8418,0.123109,30.8418,0.123109,30.8418,0.0889603,0.418604,0.492436
4912,0.0995977,24.9798,0.215993,54.1727,0.215993,54.1727,0.117104,29.3705,0.117104,29.3705,0.117104,29.3705,0.117104,29.3705,0.0995977,0.431986,0.468416
4913,0.111085,27.8922,0.222209,55.7944,0.222209,55.7944,0.111124,27.9022,0.111124,27.9022,0.111124,27.9022,0.111124,27.9022,0.111085,0.444418,0.444496
4914,0.123439,31.029,0.2279,57.2876,0.2279,57.2876,0.10519,26.4419,0.10519,26.4419,0.10519,26.4419,0.10519,26.4419,0.123439,0.4558,0.42076
4915,0.136674,34.3945,0.233021,58.6404,0.233021,58.6404,0.0993212,24.9945,0.0993212,24.9945,0.0993212,24.9945,0.0993212,24.9945,0.136674,0.466042,0.3972848
4916,0.1508,37.9917,0.23753,59.8419,0.23753,59.8419,0.0935352,23.5647,0.0935352,23.5647,0.0935352,23.5647,0.0935352,23.5647,0.1508,0.47506,0.3741408
4917,0.165821,41.8224,0.24139,60.8821,0.24139,60.8821,0.0878497,22.157,0.0878497,22.157,0.0878497,22.157,0.0878497,22.157,0.165821,0.48278,0.3513988
4918,0.181737,45.8875,0.244569,61.7524,0.244569,61.7524,0.0822812,20.7756,0.0822812,20.7756,0.0822812,20.7756,0.0822812,20.7756,0.181737,0.489138,0.3291248
4919,0.198542,50.1863,0.247039,62.4449,0.247039,62.4449,0.0768451,19.4244,0.0768451,19.4244,0.0768451,19.4244,0.0768451,19.4244,0.198542,0.494078,0.3073804
4920,0.216227,54.7168,0.248775,62.9532,0.248775,62.9532,0.0715557,18.1073,0.0715557,18.1073,0.0715557,18.1073,0.0715557,18.1073,0.216227,0.49755,0.2862228
4921,0.234775,59.4758,0.249761,63.2721,0.249761,63.2721,0.0664258,16.8277,0.0664258,16.8277,0.0664258,16.8277,0.0664258,16.8277,0.234775,0.499522,0.2657032
4922,0.254166,64.4585,0.249983,63.3977,0.249983,63.3977,0.0614672,15.5886,0.0614672,15.5886,0.0614672,15.5886,0.0614672,15.5886,0.254166,0.499966,0.2458688
4923,0.274371,69.6589,0.249433,63.3275,0.249433,63.3275,0.0566905,14.3929,0.0566905,14.3929,0.0566905,14.3929,0.0566905,14.3929,0.274371,0.498866,0.226762
4924,0.295361,75.0695,0.24811,63.0602,0.24811,63.0602,0.0521047,13.2431,0.0521047,13.2431,0.0521047,13.2431,0.0521047,13.2431,0.295361,0.49622,0.2084188
4925,0.317096,80.6812,0.246017,62.5961,0.246017,62.5961,0.0477177,12.1412,0.0477177,12.1412,0.0477177,12.1412,0.0477177,12.1412,0.317096,0.492034,0.1908708
4926,0.339534,86.4839,0.243162,61.9366,0.243162,61.9366,0.0435358,11.0892,0.0435358,11.0892,0.0435358,11.0892,0.0435358,11.0892,0.339534,0.486324,0.1741432
4927,0.362627,92.4657,0.239558,61.0846,0.239558,61.0846,0.0395642,10.0884,0.0395642,10.0884,0.0395642,10.0884,0.0395642,10.0884,0.362627,0.479116,0.1582568
4928,0.386321,98.6135,0.235226,60.0446,0.235226,60.0446,0.0358066,9.1401,0.0358066,9.1401,0.0358066,9.1401,0.0358066,9.1401,0.386321,0.470452,0.1432264
