t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
4290,0.614321,1.43917e-26,6.74463e-26,3.21394e-26,2.48059e-26,3.09299e-26,4.3048e-26,9.19337e-27
4291,0.616257,5.01739e-27,6.56431e-26,2.383e-26,2.17431e-26,2.91974e-26,4.31661e-26,7.90445e-27
4292,0.618513,4.84366e-27,4.99488e-26,1.79805e-26,2.89604e-26,3.00112e-26,5.768e-26,1.40359e-26
4293,0.621087,3.83147e-27,6.79401e-26,1.37516e-26,3.79089e-26,4.89674e-26,7.2631e-26,1.52664e-26
4294,0.623976,6.68657e-27,5.24423e-26,9.1308e-27,3.15408e-26,4.21236e-26,5.49888e-26,1.961e-26
4295,0.627177,6.32119e-27,4.91379e-26,3.18787e-27,4.42637e-26,5.12546e-26,6.26005e-26,2.39935e-26
4296,0.630687,8.12574e-27,2.79448e-26,-1.52406e-27,1.88441e-26,4.68271e-26,3.21789e-26,2.04483e-26
4297,0.634502,1.4425e-26,3.42392e-26,-1.50129e-27,1.94397e-26,4.21892e-26,2.36228e-26,2.25403e-26
4298,0.638617,1.42162e-26,3.09379e-26,-1.5504e-27,1.22062e-26,4.87876e-26,1.82201e-26,2.29955e-26
4299,0.643028,1.02382e-26,2.18188e-26,9.77757e-28,7.82348e-27,3.31411e-26,4.64416e-27,1.30929e-26
4300,0.64773,3.14629e-26,2.33917e-26,9.13261e-27,5.16408e-27,2.08749e-26,5.10307e-28,1.42851e-26
4301,0.652718,2.63214e-26,8.13316e-27,1.33377e-26,2.12444e-27,1.98163e-26,1.2486e-27,1.16362e-26
4302,0.657986,9.4073e-27,2.04631e-26,2.14736e-27,1.6171e-27,1.69522e-26,5.49257e-27,1.38341e-26
4303,0.663528,1.17584e-26,1.56188e-26,1.21612e-26,-3.04945e-27,1.12762e-26,-5.35105e-28,1.52977e-26
4304,0.669338,1.11695e-26,2.30098e-26,8.96724e-28,2.19313e-27,9.95948e-27,3.48603e-27,3.15522e-26
4305,0.675409,4.58244e-27,9.17386e-27,5.81365e-27,1.79313e-27,4.54724e-27,2.86982e-27,1.73313e-26
4306,0.681733,4.6333e-27,1.96484e-26,-8.86083e-27,1.40432e-27,1.7489e-26,1.6703e-26,3.29519e-26
4307,0.688304,1.30867e-26,1.47319e-26,-4.23181e-27,-5.38509e-27,8.12196e-27,8.88197e-27,4.27734e-26
4308,0.695112,2.62507e-26,1.95239e-26,-1.69043e-26,8.84071e-27,8.2429e-27,1.84373e-26,5.92628e-26
4309,0.70215,5.54922e-26,1.18942e-26,-2.34255e-26,1.04482e-26,1.09042e-26,2.7584e-26,8.10029e-26
4310,0.709408,3.32219e-26,3.47555e-26,-1.87657e-26,2.15062e-28,1.75306e-26,1.28952e-26,6.54508e-26
4311,0.716878,4.70575e-26,3.56574e-26,-2.25418e-26,1.68229e-26,2.68107e-26,1.49101e-26,8.42094e-26
4312,0.724549,3.99256e-26,3.62897e-26,-2.21022e-26,6.17279e-27,3.05268e-26,1.06385e-26,9.16401e-26
4313,0.732413,2.39703e-26,3.63761e-26,-1.403e-26,1.93926e-26,3.16576e-26,1.64234e-26,1.03893e-25
4314,0.740457,1.0286e-26,5.76277e-26,-1.46756e-28,6.56099e-27,3.06087e-26,7.73955e-27,7.12477e-26
4315,0.748672,-1.43563e-26,5.94153e-26,-1.14527e-26,1.00399e-26,2.18257e-26,7.2902e-27,6.28967e-26
4316,0.757046,9.30872e-27,5.11174e-26,-1.31647e-26,9.69318e-27,2.36721e-26,8.15134e-27,4.32919e-26
4317,0.765568,4.73701e-27,4.29211e-26,-7.49827e-27,4.62684e-27,1.30089e-26,1.20867e-26,3.15188e-26
4318,0.774226,1.36565e-26,3.18161e-26,-2.44707e-26,6.7745e-27,7.87599e-27,9.80735e-27,1.07686e-26
4319,0.783007,3.5506e-26,2.19207e-26,-1.15374e-26,1.0167e-27,-1.35588e-27,8.15505e-27,8.44871e-27
4320,0.791899,6.87904e-26,4.11172e-29,-1.28382e-26,7.26566e-28,-8.28691e-28,6.84405e-27,-1.63786e-27
4321,0.800889,8.98711e-26,-2.10887e-27,-3.30053e-26,-1.90624e-27,-1.60788e-27,5.83151e-27,-3.96249e-27
4322,0.809963,1.02162e-25,-2.30706e-27,-3.03011e-27,-4.04534e-27,-3.31903e-27,4.79387e-27,-5.60706e-27
4323,0.819109,1.12186e-25,-2.27438e-26,-2.17374e-26,-3.35687e-28,2.73902e-28,3.67857e-27,-6.13765e-27
4324,0.828311,1.29197e-25,-3.7756e-27,1.21122e-26,1.52229e-27,-6.91236e-28,6.4479e-27,-3.52125e-27
4325,0.837557,1.06569e-25,-1.90163e-26,-7.752e-27,4.59736e-27,1.25064e-27,1.09616e-26,-1.31109e-27
4326,0.846832,9.7239e-26,-2.45575e-26,1.30544e-26,6.92459e-27,9.32629e-28,1.05596e-26,-2.16239e-27
4327,0.856122,8.43585e-26,-7.28667e-27,1.94963e-26,9.35985e-27,1.07462e-27,1.797e-26,1.2502e-27
4328,0.865411,3.47966e-26,-4.14061e-27,1.56963e-26,2.02438e-26,9.08597e-28,9.9692e-27,9.37764e-28
4329,0.874686,4.02561e-26,9.97957e-27,1.6126e-26,1.86793e-26,8.65681e-28,5.2443e-27,3.6218e-27
4330,0.883931,1.35841e-26,6.657e-27,2.64165e-26,2.10188e-26,2.26846e-27,6.01554e-27,1.80749e-27
4331,0.893131,9.68912e-27,1.53282e-26,2.15528e-26,2.46819e-26,1.68676e-27,2.90636e-27,2.3356e-28
4332,0.902271,-1.42096e-26,3.71529e-26,2.70153e-26,2.15513e-26,2.64982e-27,1.81706e-27,9.63042e-28
4333,0.911336,-3.12908e-26,3.00797e-26,2.21096e-26,1.66758e-26,3.43831e-27,-6.47529e-27,2.39752e-27
4334,0.920312,-4.28829e-26,3.40411e-26,1.44761e-27,1.75483e-26,2.68055e-27,2.91519e-28,-7.23831e-28
4335,0.929182,-6.99733e-26,3.93882e-26,1.58873e-26,1.09006e-26,1.06583e-27,1.32401e-27,-1.76189e-27
4336,0.937933,-8.63222e-26,3.24019e-26,8.62673e-27,7.47027e-27,4.81196e-27,-1.00678e-26,1.4097e-27
4337,0.946549,-9.5279e-26,3.60072e-26,-6.39471e-27,5.94745e-29,3.35157e-27,-8.19285e-27,-5.6056e-28
4338,0.955016,-8.01416e-26,2.72764e-26,3.40352e-27,-1.90531e-27,8.1708e-27,6.95396e-27,-2.30337e-29
4339,0.963319,-9.01091e-26,2.2902e-26,-1.26138e-26,-2.28057e-27,8.70199e-27,-7.15546e-27,1.09402e-27
4340,0.971444,-7.01533e-26,2.73032e-26,2.11719e-26,-1.35004e-27,8.27749e-27,-1.36778e-27,-6.10808e-28
4341,0.979377,-5.13602e-26,1.43965e-26,4.81051e-27,5.02747e-27,7.23975e-27,3.13469e-27,7.68512e-28
4342,0.987105,4.06953e-27,6.66327e-27,9.56473e-27,8.00537e-27,8.13458e-27,4.13888e-27,6.16449e-28
4343,0.994613,1.38414e-26,-1.25691e-28,8.00696e-27,1.7861e-26,5.20051e-27,7.0913e-28,-2.52068e-27
4344,1.00189,2.51047e-26,2.66778e-27,2.4081e-26,1.81788e-26,7.76914e-27,1.18118e-27,-1.21103e-27
4345,1.00892,7.60879e-26,2.10646e-28,3.06652e-26,3.6141e-26,9.64327e-27,9.98516e-28,7.28122e-27
4346,1.0157,5.25565e-26,-2.91991e-28,2.74944e-26,3.09681e-26,8.01828e-27,3.49377e-28,4.53543e-27
4347,1.02221,4.91511e-26,8.13099e-28,3.24377e-26,2.86791e-26,1.01304e-26,-7.28943e-28,1.91396e-26
4348,1.02844,3.15683e-26,-1.21924e-27,2.54246e-26,3.83059e-26,7.42529e-27,7.20093e-28,7.3401e-27
4349,1.03438,1.94898e-26,-3.77658e-27,4.08221e-26,2.81418e-26,1.404e-26,-2.57767e-27,2.15729e-26
4350,1.04001,1.24298e-26,7.53347e-28,4.95846e-26,1.7784e-26,9.25762e-27,-7.81153e-27,2.29762e-26
4351,1.04534,2.04401e-26,-3.29554e-27,2.96252e-26,3.03795e-26,1.73026e-26,2.73923e-27,1.98217e-26
4352,1.05036,1.44549e-26,-4.39515e-27,2.19097e-26,1.44818e-26,1.7492e-26,-7.80211e-27,3.28524e-26
4353,1.05504,1.44109e-26,-1.78976e-27,3.37615e-26,1.63362e-26,7.75586e-27,-3.92116e-27,3.64418e-26
4354,1.0594,-1.42481e-28,-1.35422e-27,2.41419e-26,1.29497e-26,1.2148e-26,4.14496e-27,5.78357e-26
4355,1.06341,-2.72453e-26,-1.47335e-27,1.81054e-26,-1.77297e-27,1.16621e-26,1.08073e-26,8.55801e-26
4356,1.06708,-2.37576e-26,6.66319e-28,1.25505e-26,-3.97965e-27,7.13257e-27,2.18555e-26,7.65558e-26
4357,1.07039,-1.74651e-26,1.34877e-27,8.65256e-27,-4.90833e-27,9.36913e-27,2.47482e-26,1.02508e-25
4358,1.07335,-4.32962e-26,5.13071e-27,1.05989e-26,-9.89459e-27,1.03093e-26,3.60943e-26,8.54492e-26
4359,1.07595,-1.88285e-26,1.05322e-26,6.52464e-27,-1.48061e-26,1.13017e-26,4.13774e-26,9.06847e-26
4360,1.07819,5.36478e-27,8.85689e-27,7.68201e-27,-1.18534e-26,1.37678e-26,4.61664e-26,8.42249e-26
4361,1.08007,3.9256e-26,1.37951e-26,9.50563e-27,-1.57971e-26,1.40435e-26,6.66712e-26,6.59889e-26
4362,1.08158,6.73891e-26,2.02787e-26,1.16533e-26,-1.52694e-26,1.94095e-26,6.25967e-26,6.18353e-26
4363,1.08272,1.30709e-25,1.78816e-26,-8.63174e-27,-1.27902e-26,1.53149e-26,7.73687e-26,4.99165e-26
4364,1.0835,1.28148e-25,1.745e-26,1.10836e-26,-1.22461e-26,2.7047e-26,8.91949e-26,3.7933e-26
4365,1.08391,1.64856e-25,8.78604e-27,1.2131e-26,-1.08222e-26,2.40928e-26,9.49562e-26,3.11193e-26
4366,1.08396,1.23437e-25,1.88045e-26,-1.31389e-28,-8.81613e-27,2.2022e-26,1.06443e-25,2.46494e-26
4367,1.08365,1.37872e-25,9.24207e-28,1.06857e-27,-5.4713e-27,2.75758e-26,1.14135e-25,1.75368e-26
4368,1.08298,7.03855e-26,9.29339e-27,1.36758e-26,-3.30172e-27,2.86423e-26,1.12193e-25,1.32625e-26
4369,1.08196,6.42032e-26,3.65243e-27,1.72452e-26,-2.49973e-27,1.75715e-26,9.92255e-26,7.14133e-27
4370,1.0806,6.07555e-26,1.0581e-26,2.09991e-26,-9.41765e-28,2.7808e-26,7.36542e-26,3.2958e-27
4371,1.07889,5.90967e-26,6.09288e-27,1.85608e-26,5.964e-28,2.47014e-26,6.06629e-26,4.91179e-27
4372,1.07686,1.02071e-25,4.84796e-27,2.44705e-26,1.45368e-27,2.34511e-26,6.41587e-26,9.73647e-29
4373,1.07449,1.39017e-25,1.52476e-27,1.63701e-26,2.37059e-27,2.13142e-26,3.01525e-26,-1.55226e-27
4374,1.0718,1.55315e-25,-5.63252e-29,1.12638e-26,7.68455e-28,2.25601e-26,2.65974e-26,-2.41333e-27
4375,1.06881,2.5425e-25,1.53305e-27,1.64979e-26,2.96715e-27,3.05977e-26,2.31982e-26,-2.5786e-27
4376,1.06551,2.40679e-25,-3.30569e-27,1.31183e-26,-1.13273e-28,2.21768e-26,8.13271e-27,1.54069e-27
4377,1.06193,2.24555e-25,-8.02809e-27,1.79019e-26,4.11559e-27,2.53762e-26,7.59002e-27,2.31286e-27
4378,1.05807,1.85125e-25,-4.30213e-27,2.37698e-26,2.95698e-28,2.72107e-26,1.52789e-26,-1.9065e-27
4379,1.05393,1.65955e-25,4.88995e-28,4.67262e-26,1.42252e-28,2.39014e-26,1.00572e-26,-3.38323e-27
4380,1.04954,8.72248e-26,8.00251e-29,4.84088e-26,-7.14882e-28,1.95793e-26,3.0919e-27,-1.61411e-27
4381,1.04491,-2.33471e-27,1.48122e-26,7.80014e-26,1.82839e-27,1.53697e-26,9.32926e-27,-1.93985e-27
4382,1.04005,-8.6065e-27,1.92306e-26,8.53984e-26,1.34045e-27,1.7111e-26,8.12115e-27,2.53719e-27
4383,1.03497,-1.42129e-26,3.36875e-26,7.81614e-26,4.21925e-27,1.30944e-26,5.61807e-27,6.59929e-27
4384,1.02968,4.45622e-27,3.38857e-26,9.3503e-26,7.14519e-27,1.03246e-26,8.25109e-27,9.60529e-27
4385,1.02421,1.62986e-26,4.52413e-26,6.21133e-26,1.02583e-26,9.8749e-27,5.85316e-27,1.69931e-26
4386,1.01856,4.60391e-26,4.23304e-26,6.45799e-26,1.60448e-26,8.18032e-27,5.15916e-27,2.56915e-26
4387,1.01275,1.07868e-25,5.22581e-26,2.91035e-26,1.82602e-26,5.11461e-27,6.71592e-27,2.79638e-26
4388,1.00679,1.05291e-25,3.25266e-26,7.12799e-27,2.83654e-26,4.12473e-27,5.78022e-27,3.63373e-26
4389,1.00071,1.6065e-25,1.81972e-26,1.11103e-26,3.20652e-26,3.86793e-27,4.42375e-27,3.25186e-26
4390,0.994512,1.58804e-25,1.2347e-26,-5.91354e-27,2.28469e-26,1.56553e-26,-5.13246e-28,2.65635e-26
4391,0.988216,1.47835e-25,1.30495e-26,-1.49466e-26,2.27328e-26,1.01349e-26,-4.18255e-27,2.95035e-26
4392,0.981838,1.32123e-25,2.46635e-27,-6.94509e-27,1.98057e-26,2.58116e-26,-2.03244e-27,1.81455e-26
4393,0.975394,1.20954e-25,-5.97366e-28,-1.13883e-26,9.42934e-27,2.6469e-26,1.22024e-28,1.52981e-26
4394,0.968901,1.33882e-25,-2.10623e-27,-1.37332e-26,7.32989e-27,3.77369e-26,-3.81444e-27,1.3783e-26
4395,0.962374,1.10536e-25,-3.49378e-27,7.69052e-27,1.52455e-27,5.29617e-26,-7.12164e-27,1.28695e-26
4396,0.95583,9.36082e-26,4.99581e-28,9.4206e-27,9.45329e-29,6.87466e-26,-6.79866e-27,1.37278e-26
4397,0.949285,5.6721e-26,-1.90571e-27,1.10594e-26,3.97005e-27,7.73209e-26,-5.25859e-27,2.45463e-26
4398,0.942756,4.33768e-26,1.09638e-27,1.55068e-26,4.90648e-27,7.16387e-26,-5.50911e-27,1.42706e-26
4399,0.936259,4.81511e-26,-3.59336e-28,1.34926e-26,7.33705e-27,6.49485e-26,-4.32945e-27,1.54686e-26
4400,0.92981,2.07787e-26,4.0004e-27,1.44151e-26,8.30258e-27,5.39595e-26,1.22441e-27,9.48274e-27
4401,0.923425,2.70597e-26,4.64548e-27,1.13933e-26,1.41609e-26,4.11826e-26,4.16027e-27,4.32211e-27
4402,0.91712,2.06285e-26,9.3439e-27,9.61951e-27,1.20968e-26,4.38771e-26,1.85514e-26,-7.44957e-28
4403,0.91091,1.08774e-26,6.82069e-27,1.84102e-27,7.93268e-27,1.30498e-26,2.61667e-26,-4.62646e-27
4404,0.904812,1.84896e-26,1.38165e-26,5.61537e-27,2.33499e-27,1.82448e-26,3.9436e-26,-5.90494e-27
4405,0.898841,1.03817e-26,1.11215e-26,8.07516e-27,4.19368e-28,8.28524e-27,5.89746e-26,-8.55514e-27
4406,0.893012,1.14024e-26,1.55538e-26,7.09499e-27,-1.25613e-27,2.53643e-26,7.44462e-26,-5.37288e-27
4407,0.88734,-6.77038e-27,1.1373e-26,2.05348e-26,1.18579e-28,2.11123e-26,8.27899e-26,5.23125e-28
4408,0.88184,-4.54509e-27,5.32973e-27,1.70203e-26,2.20024e-27,3.85586e-26,1.00775e-25,-1.26443e-27
4409,0.876526,-2.51509e-26,1.02308e-27,9.01828e-27,2.80685e-28,2.93254e-26,1.33201e-25,-3.12018e-27
4410,0.871413,-1.28206e-26,-1.28411e-26,3.10928e-28,5.07179e-27,4.18027e-26,1.14686e-25,-3.17735e-27
4411,0.866514,-1.43395e-26,-1.39534e-26,-9.30986e-27,6.15258e-27,4.47558e-26,1.47573e-25,-3.53393e-27
4412,0.861843,-1.11915e-26,-1.55753e-26,-8.18677e-27,2.52479e-27,3.76117e-26,1.32249e-25,-7.47597e-27
4413,0.857414,-4.48827e-27,-2.37267e-26,-1.92755e-26,1.01207e-26,3.00752e-26,1.34074e-25,-9.09039e-27
4414,0.85324,9.44484e-27,-8.43628e-27,-1.29572e-26,9.71761e-27,4.11491e-26,1.25139e-25,-7.28402e-27
4415,0.849333,2.60213e-26,7.58145e-28,-7.19996e-27,1.47079e-26,1.85078e-26,1.25525e-25,-8.42223e-27
4416,0.845706,4.54897e-26,6.61104e-28,-6.22119e-27,5.42109e-27,2.20106e-26,1.01285e-25,-8.81116e-27
4417,0.84237,4.82711e-26,-1.27269e-27,-8.96027e-28,5.67449e-27,9.40028e-27,9.65271e-26,-6.64088e-27
4418,0.839339,5.36652e-26,1.50404e-26,1.12613e-27,-1.82339e-27,1.00939e-26,8.65532e-26,-7.82463e-27
4419,0.836623,4.72517e-26,1.28824e-26,5.66356e-27,-4.83888e-27,9.84466e-27,7.94653e-26,-5.35223e-27
4420,0.834233,4.70031e-26,1.29366e-26,1.5969e-26,-1.7534e-27,1.34685e-27,6.83527e-26,6.8565e-28
4421,0.832181,2.99924e-26,5.75108e-27,3.16059e-26,-3.42222e-27,5.78336e-27,5.0245e-26,5.4678e-27
4422,0.830476,9.15645e-27,2.34447e-27,3.64697e-26,1.97727e-27,1.16725e-26,3.15885e-26,1.98603e-26
4423,0.829129,1.17643e-26,5.17712e-27,3.50921e-26,7.19529e-27,9.16446e-27,3.2193e-26,3.07141e-26
4424,0.828149,4.15491e-27,7.43732e-30,3.65143e-26,1.9714e-26,1.638e-26,3.0459e-26,2.86713e-26
4425,0.827547,1.63081e-27,-3.20368e-27,1.39228e-26,4.66814e-26,2.15303e-26,8.87919e-27,5.37835e-26
4426,0.82733,-1.27087e-27,-5.34065e-27,2.71832e-26,6.43047e-26,2.81059e-26,4.2472e-27,5.71029e-26
4427,0.827508,3.72252e-27,-2.31413e-28,2.05428e-26,6.90263e-26,3.01668e-26,1.34336e-26,5.35983e-26
4428,0.82809,5.803e-27,-5.37872e-27,-7.17709e-28,7.63883e-26,4.26969e-26,2.56476e-26,4.73712e-26
4429,0.829082,6.66987e-27,-1.2055e-27,-4.48883e-28,9.33828e-26,5.40279e-26,2.51091e-26,3.95529e-26
4430,0.830493,1.05726e-26,5.7768e-27,2.8852e-27,8.29361e-26,3.99551e-26,2.28366e-26,3.97183e-26
4431,0.832331,1.08979e-26,6.91616e-27,-4.1583e-27,6.32009e-26,4.48554e-26,3.95721e-26,4.72152e-26
4432,0.834601,1.82769e-26,8.01524e-27,2.01407e-27,5.34913e-26,4.69228e-26,3.66422e-26,4.12732e-26
4433,0.83731,1.07056e-26,5.50687e-27,7.86998e-27,3.07565e-26,1.63517e-26,1.04544e-26,3.98863e-26
4434,0.840465,1.15727e-26,9.89684e-27,1.72725e-26,1.75771e-26,2.04058e-26,1.80063e-26,4.03999e-26
4435,0.844072,4.14701e-27,9.93838e-27,1.81103e-26,9.66009e-27,1.70833e-26,6.39837e-27,4.15616e-26
4436,0.848135,3.30448e-27,1.20714e-26,2.68262e-26,1.79971e-27,-3.4703e-27,-5.54317e-27,2.64843e-26
4437,0.852659,8.65974e-29,2.08157e-26,1.18637e-26,-6.12441e-27,-1.39616e-28,-3.76252e-27,2.65262e-26
4438,0.857649,5.20465e-28,1.44081e-26,1.58773e-26,-5.44463e-27,-5.45248e-27,9.08408e-27,2.74591e-26
4439,0.863109,3.37752e-27,2.07838e-26,6.88646e-27,3.77517e-28,-3.20469e-27,2.39701e-26,1.42435e-26
4440,0.869043,9.34059e-28,2.5436e-26,1.10759e-26,-2.0843e-27,-4.69592e-27,4.32471e-26,1.69785e-26
4441,0.875453,2.07673e-27,1.63305e-26,7.05736e-27,4.15748e-28,-5.64654e-27,4.86513e-26,2.25117e-27
4442,0.882343,6.10858e-27,2.73907e-26,1.22165e-27,1.41227e-26,1.07517e-26,8.57963e-26,1.94166e-27
4443,0.889714,5.02073e-27,3.47336e-26,3.97064e-27,2.50529e-26,2.67503e-27,9.27224e-26,9.19021e-27
4444,0.897568,7.90739e-27,5.77354e-27,3.50185e-27,4.11184e-26,2.27467e-26,1.15523e-25,7.95271e-27
4445,0.905906,1.35176e-26,2.14014e-26,-2.33625e-27,3.31714e-26,1.48834e-26,1.2032e-25,1.76554e-26
4446,0.914729,6.00529e-27,1.33822e-26,-2.71352e-27,5.22343e-26,3.00454e-26,1.28215e-25,2.10413e-26
4447,0.924036,1.14816e-26,1.3019e-26,-7.38609e-27,3.69394e-26,1.53832e-26,1.12155e-25,2.54793e-26
4448,0.933828,5.99812e-27,8.03793e-27,2.8784e-27,3.03119e-26,1.83101e-26,1.23642e-25,2.64234e-26
4449,0.944103,4.93163e-27,-1.10197e-26,8.03166e-27,2.7327e-26,1.57546e-26,1.2887e-25,1.62911e-26
4450,0.954859,7.27919e-27,-1.4401e-26,-6.4731e-27,1.37154e-26,8.55993e-27,9.3525e-26,1.54164e-26
4451,0.966094,8.87641e-27,-1.77175e-26,-1.07599e-27,5.8945e-27,1.70225e-26,6.1085e-26,-7.60943e-27
4452,0.977805,-4.66706e-27,-2.32365e-26,1.32855e-27,-1.24062e-26,1.04246e-26,6.26956e-26,-1.28213e-26
4453,0.989988,5.95758e-27,-2.56442e-26,-8.94336e-27,-7.62409e-27,3.15127e-26,2.33749e-26,-2.20627e-26
4454,1.00264,3.56985e-27,-9.85656e-27,-8.32013e-27,-2.09959e-26,3.55319e-26,1.87068e-26,-2.8672e-26
4455,1.01575,4.23065e-28,-1.77533e-26,-1.0187e-26,-1.72639e-26,3.77189e-26,8.44935e-27,-2.97512e-26
4456,1.02932,-1.46773e-27,-1.76004e-27,-1.20963e-26,-1.72444e-26,3.61741e-26,9.7003e-28,-2.30483e-26
4457,1.04334,7.7463e-27,-3.29369e-28,-1.10596e-26,-4.82908e-27,2.88585e-26,5.34857e-27,-2.38228e-26
4458,1.05781,2.53255e-27,-1.25926e-26,-1.05142e-26,-6.24662e-27,3.52075e-26,8.06718e-27,-1.68384e-26
4459,1.07271,4.44941e-27,9.93983e-27,-3.32276e-27,-5.21598e-27,3.31488e-26,1.51519e-26,-1.93127e-26
4460,1.08803,1.17011e-26,1.62674e-27,5.60559e-28,1.94109e-26,3.50559e-26,2.3307e-26,-1.43932e-26
4461,1.10378,6.74981e-27,4.12509e-27,5.13712e-27,8.07874e-27,1.50658e-26,2.74118e-26,-9.02278e-27
4462,1.11993,2.04048e-27,-1.26583e-27,1.31203e-26,1.33391e-26,2.69415e-26,4.13232e-26,-1.51416e-26
4463,1.13647,1.78251e-26,1.75291e-27,9.92996e-27,9.93633e-27,1.64826e-26,3.48763e-26,-1.22439e-26
4464,1.1534,-3.42818e-27,5.11364e-27,2.81926e-26,2.59653e-27,1.04327e-26,2.74555e-26,-1.0407e-26
4465,1.1707,9.33652e-27,-1.47576e-27,2.26784e-26,5.17254e-27,8.74773e-27,4.28782e-26,-1.05172e-26
4466,1.18836,2.68e-26,3.51043e-27,3.1532e-26,1.23822e-26,2.89024e-27,3.82441e-26,-1.22013e-26
4467,1.20636,2.73207e-26,7.67013e-27,3.67625e-26,1.13051e-26,-4.32765e-28,3.3229e-26,-5.78977e-27
4468,1.22468,4.36019e-26,4.71531e-27,1.27714e-26,1.68168e-26,-2.18528e-27,1.87893e-26,-5.0349e-27
4469,1.24332,5.11201e-26,-1.28422e-28,1.33599e-26,1.3928e-26,-3.51552e-27,2.48773e-26,-7.55373e-27
4470,1.26226,7.36098e-26,-4.901e-27,-4.34203e-27,1.69841e-26,-2.81711e-27,2.02578e-26,-7.7416e-27
4471,1.28147,1.08544e-25,2.20637e-27,-1.25428e-27,1.28422e-26,3.23608e-27,1.02604e-26,9.11395e-27
4472,1.30094,9.40181e-26,-2.86865e-27,-1.10873e-26,1.04957e-26,8.89446e-27,1.55691e-26,1.16467e-27
4473,1.32066,8.55438e-26,1.05475e-27,-6.0082e-27,1.201e-26,1.51207e-26,1.57344e-26,1.29715e-26
4474,1.34059,7.87673e-26,8.12279e-27,-4.38042e-27,1.61723e-26,2.32848e-26,1.01854e-26,6.14787e-27
4475,1.36073,6.5455e-26,2.6226e-26,-1.54326e-27,1.18581e-26,2.7178e-26,1.8962e-26,1.25909e-26
4476,1.38105,5.00532e-26,3.83231e-26,1.74561e-26,1.05581e-26,2.89753e-26,2.44623e-26,8.66305e-27
4477,1.40153,5.64903e-26,3.43896e-26,1.22146e-26,6.02654e-27,3.05621e-26,1.34495e-26,5.30052e-27
4478,1.42214,3.6834e-26,4.4832e-26,2.11177e-26,3.22704e-27,2.45979e-26,2.21656e-26,4.41129e-27
4479,1.44287,2.87896e-26,3.93397e-26,1.26544e-26,2.45158e-27,3.34964e-26,1.32816e-26,1.2449e-26
4480,1.46368,4.40429e-26,3.28881e-26,8.0614e-27,2.74794e-27,3.11061e-26,1.02681e-26,8.16074e-27
4481,1.48457,6.82081e-26,2.20197e-26,2.26547e-27,2.27529e-27,2.91368e-26,2.68515e-27,9.21013e-27
4482,1.5055,6.24393e-26,1.19136e-26,-1.4417e-27,3.87944e-27,2.00218e-26,3.79401e-27,9.77356e-27
4483,1.52645,1.1462e-25,8.76237e-27,-2.16792e-27,4.2463e-27,2.14417e-26,2.32176e-27,1.38352e-26
4484,1.54739,1.43652e-25,3.26596e-27,3.19557e-27,4.30676e-27,1.30984e-26,2.53039e-27,7.05724e-27
4485,1.5683,1.31157e-25,-2.91257e-27,3.41102e-27,1.93158e-27,6.61697e-27,3.25313e-27,6.24755e-27
4486,1.58916,1.26221e-25,-5.05818e-27,1.68948e-26,4.91733e-27,1.21378e-27,3.60234e-27,7.9822e-27
4487,1.60993,1.9403e-25,-9.15028e-27,2.89284e-26,3.26479e-27,-3.30651e-27,9.58454e-27,1.34834e-26
4488,1.6306,1.81593e-25,-1.22289e-26,2.24194e-26,2.13555e-27,-8.80277e-27,2.93324e-27,1.24934e-26
4489,1.65114,1.74285e-25,4.14131e-28,3.79192e-26,1.77703e-27,-1.25277e-26,-2.26692e-27,9.69307e-27
4490,1.67152,1.57057e-25,3.18902e-28,3.81612e-26,2.44112e-28,-4.51195e-27,1.15672e-26,2.18169e-26
4491,1.69171,1.79605e-25,2.14517e-27,7.15843e-27,9.5972e-28,-1.03955e-26,3.52386e-27,1.65881e-26
4492,1.7117,1.84747e-25,7.74309e-27,2.08347e-26,-4.72564e-28,-6.82775e-27,1.50839e-27,2.57003e-26
4493,1.73145,1.48694e-25,1.74845e-26,2.24552e-26,-1.09593e-28,4.46392e-27,-1.18026e-27,2.12871e-26
4494,1.75095,1.57277e-25,1.10143e-26,1.82111e-26,-7.8347e-28,1.64876e-27,-3.48685e-28,2.56529e-26
4495,1.77017,1.76862e-25,1.82608e-26,9.99188e-27,-1.96556e-27,8.02574e-28,-5.43202e-28,1.6951e-26
4496,1.78907,1.27565e-25,8.80028e-27,5.82089e-27,-1.26549e-27,-2.68857e-27,3.35481e-27,1.61133e-26
4497,1.80765,9.04136e-26,9.43505e-27,1.80855e-26,-1.74143e-27,3.72393e-27,2.03768e-27,7.45182e-27
4498,1.82588,8.4981e-26,1.45273e-26,1.55186e-26,-5.41163e-27,5.54225e-28,1.94009e-27,3.97377e-27
4499,1.84373,5.08138e-26,8.0142e-27,3.24128e-26,-3.54547e-27,-4.00796e-27,1.829e-27,5.22685e-27
4500,1.86118,5.75021e-26,1.4587e-26,3.98205e-26,-8.13089e-27,2.40446e-27,4.42289e-27,8.38026e-27
4501,1.87822,1.21832e-25,1.42593e-26,1.60924e-26,-6.37041e-27,4.94727e-27,-1.38369e-28,8.69213e-28
4502,1.89482,1.3508e-25,9.49749e-27,2.9202e-26,-5.81328e-27,1.34068e-26,-3.54727e-27,5.53979e-27
