t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
219,1.12616,7.49845e-30,1.78461e-28,1.20519e-28,1.90897e-28,7.94684e-28,1.52788e-28,5.36992e-28
220,1.12728,7.15964e-30,1.50899e-28,1.44953e-28,3.41676e-28,9.45302e-28,1.91422e-28,6.9531e-28
221,1.12842,3.16885e-30,1.31644e-28,1.73005e-28,3.2111e-28,9.29579e-28,1.22658e-28,6.52665e-28
222,1.12958,2.73925e-30,1.78831e-28,1.64991e-28,2.12702e-28,8.03033e-28,7.81486e-29,5.08933e-28
223,1.13075,3.14183e-30,2.09751e-28,1.14697e-28,1.93299e-28,7.1644e-28,1.03759e-28,5.0933e-28
224,1.13193,3.44365e-30,1.19647e-28,1.52776e-28,2.88543e-28,8.24835e-28,1.72247e-28,6.34023e-28
225,1.13313,4.34201e-30,1.3233e-28,1.98849e-28,3.5346e-28,8.41379e-28,1.9557e-28,7.783e-28
226,1.13434,1.60622e-30,1.65243e-28,1.82701e-28,2.85302e-28,7.86353e-28,1.06597e-28,6.578e-28
227,1.13555,7.47261e-31,1.23751e-28,2.13831e-28,2.41467e-28,6.88009e-28,1.0453e-28,5.56431e-28
228,1.13677,3.98759e-30,1.35797e-28,1.7835e-28,3.28724e-28,6.64227e-28,2.08198e-28,7.01561e-28
229,1.13799,5.49626e-30,8.22604e-29,2.51997e-28,3.61953e-28,7.63222e-28,2.48152e-28,7.79549e-28
230,1.13921,6.06798e-30,1.43585e-28,2.45835e-28,3.85857e-28,7.53975e-28,1.80845e-28,7.89844e-28
231,1.14043,5.07605e-30,1.27519e-28,2.88389e-28,3.11001e-28,5.76807e-28,1.63078e-28,6.7664e-28
232,1.14164,7.30237e-30,1.07555e-28,2.84176e-28,2.68095e-28,4.71578e-28,2.43358e-28,6.33524e-28
233,1.14285,7.96212e-30,7.65993e-29,3.64373e-28,3.49819e-28,5.45379e-28,2.72987e-28,7.17663e-28
234,1.14405,9.35513e-30,8.11707e-29,4.55455e-28,4.29907e-28,5.96068e-28,2.5527e-28,8.54634e-28
235,1.14524,1.00605e-29,1.1687e-28,3.8867e-28,3.76728e-28,4.71307e-28,2.00026e-28,7.64789e-28
236,1.14641,1.58227e-29,9.19011e-29,5.26554e-28,2.77448e-28,3.7719e-28,2.5905e-28,6.27104e-28
237,1.14756,2.09654e-29,3.2248e-29,5.47568e-28,3.41804e-28,4.18552e-28,2.80863e-28,7.48907e-28
238,1.14869,3.17438e-29,2.50624e-29,6.57089e-28,3.97398e-28,4.64285e-28,3.03565e-28,8.48471e-28
239,1.1498,2.01291e-29,6.2237e-29,7.48777e-28,4.88865e-28,4.8776e-28,2.33257e-28,8.43548e-28
240,1.15088,3.16302e-29,4.23982e-29,6.45623e-28,3.36551e-28,3.47763e-28,2.37917e-28,6.15466e-28
241,1.15194,4.46931e-29,-1.72102e-30,6.67307e-28,3.12736e-28,2.71435e-28,3.49835e-28,6.19429e-28
242,1.15296,6.31155e-29,3.09692e-30,8.06104e-28,4.63801e-28,3.80489e-28,3.32395e-28,7.32233e-28
243,1.15394,5.40684e-29,2.55753e-29,8.86275e-28,4.70687e-28,4.11106e-28,3.17497e-28,6.64233e-28
244,1.15489,8.18188e-29,2.94782e-29,6.66527e-28,4.05843e-28,3.28503e-28,3.04548e-28,5.63045e-28
245,1.1558,9.65748e-29,-9.274e-30,8.11864e-28,3.80017e-28,2.61965e-28,3.96487e-28,5.04703e-28
246,1.15667,1.04134e-28,6.30178e-30,9.4211e-28,4.18039e-28,2.76022e-28,5.29086e-28,5.42694e-28
247,1.15749,1.31401e-28,1.84153e-29,8.49595e-28,4.36889e-28,2.75564e-28,4.73093e-28,5.40988e-28
248,1.15826,1.75186e-28,1.72498e-29,7.84674e-28,3.2741e-28,2.27507e-28,4.44072e-28,3.89069e-28
249,1.15898,2.34058e-28,5.73118e-30,7.36931e-28,2.45711e-28,1.44558e-28,5.54844e-28,3.03982e-28
250,1.15965,2.56956e-28,7.26578e-30,8.71661e-28,3.14908e-28,1.64149e-28,6.35506e-28,3.26423e-28
251,1.16026,2.46373e-28,5.51475e-29,9.74367e-28,3.22531e-28,1.79357e-28,6.7709e-28,3.14902e-28
252,1.16082,3.19652e-28,4.70495e-29,9.48561e-28,2.91279e-28,1.6925e-28,6.68534e-28,2.40723e-28
253,1.16132,4.23862e-28,2.90763e-29,8.25446e-28,2.6919e-28,8.78919e-29,7.22167e-28,1.7959e-28
254,1.16176,4.44525e-28,2.6231e-29,9.6733e-28,2.35578e-28,7.69671e-29,8.44385e-28,1.50929e-28
255,1.16214,4.37108e-28,1.3484e-28,1.14655e-27,2.6154e-28,8.47322e-29,8.80385e-28,1.64519e-28
256,1.16245,4.93968e-28,1.12154e-28,1.15224e-27,2.44187e-28,9.4157e-29,9.74391e-28,1.37457e-28
257,1.1627,6.55889e-28,8.71467e-29,1.01869e-27,2.10064e-28,9.69019e-29,1.00871e-27,1.06911e-28
258,1.16288,6.61006e-28,7.26435e-29,1.02787e-27,1.87788e-28,1.10486e-28,1.07686e-27,9.90044e-29
259,1.16299,6.83113e-28,1.98855e-28,1.37099e-27,2.40725e-28,8.98174e-29,1.15351e-27,8.7232e-29
260,1.16304,6.95324e-28,1.65952e-28,1.20502e-27,2.2877e-28,9.27696e-29,1.16521e-27,7.25525e-29
261,1.16301,8.87868e-28,1.34779e-28,1.05132e-27,1.83148e-28,1.3603e-28,1.19458e-27,5.14994e-29
262,1.16292,1.01046e-27,1.60417e-28,1.04592e-27,1.57767e-28,1.28292e-28,1.32692e-27,1.92707e-29
263,1.16276,9.58791e-28,2.41119e-28,1.25118e-27,1.9035e-28,1.14102e-28,1.35613e-27,3.32641e-29
264,1.16252,1.03472e-27,2.00816e-28,1.33024e-27,1.46109e-28,1.45418e-28,1.46071e-27,2.00916e-29
265,1.16222,1.28378e-27,2.05608e-28,1.10393e-27,1.36124e-28,1.69128e-28,1.5214e-27,3.28736e-30
266,1.16185,1.32021e-27,2.40121e-28,1.11814e-27,9.72991e-29,1.70903e-28,1.52799e-27,-1.45218e-30
267,1.1614,1.28681e-27,2.78928e-28,1.10824e-27,1.05294e-28,1.93266e-28,1.61681e-27,-4.76459e-30
268,1.16089,1.39936e-27,3.50655e-28,1.09371e-27,9.76423e-29,1.76974e-28,1.72884e-27,-7.34435e-30
269,1.16031,1.63385e-27,2.79017e-28,9.89966e-28,6.30768e-29,1.90282e-28,1.67597e-27,-9.66377e-30
270,1.15967,1.77363e-27,2.91172e-28,8.31754e-28,4.75332e-29,2.23982e-28,1.62921e-27,-9.14985e-30
271,1.15896,1.68847e-27,4.67718e-28,1.05165e-27,5.02521e-29,2.53965e-28,1.77594e-27,-1.31865e-29
272,1.15818,1.79607e-27,3.82591e-28,9.42005e-28,4.93056e-29,2.38998e-28,1.80955e-27,-1.33722e-29
273,1.15734,2.00588e-27,3.13211e-28,7.81993e-28,3.23363e-29,2.45842e-28,1.68286e-27,-1.04186e-29
274,1.15644,2.10185e-27,3.46694e-28,7.94758e-28,2.83523e-29,2.91965e-28,1.78491e-27,-7.73307e-30
275,1.15548,1.95076e-27,3.64009e-28,6.96099e-28,2.1861e-29,2.95401e-28,1.73464e-27,-1.00061e-29
276,1.15446,1.94851e-27,3.58496e-28,6.63e-28,2.13478e-29,2.95409e-28,1.85037e-27,-1.36154e-29
277,1.15339,2.39481e-27,2.57038e-28,4.82086e-28,2.01354e-29,2.81306e-28,1.94863e-27,-1.11705e-29
278,1.15226,2.48486e-27,2.68313e-28,4.65504e-28,1.29552e-29,3.30899e-28,1.87307e-27,-6.3953e-30
279,1.15108,2.30757e-27,2.50116e-28,3.88817e-28,1.409e-29,3.4828e-28,1.85985e-27,-1.47338e-29
280,1.14986,2.30744e-27,2.07586e-28,3.62074e-28,8.18963e-30,3.43011e-28,1.98132e-27,-1.09559e-29
281,1.14859,2.7799e-27,1.44292e-28,2.36879e-28,1.03997e-29,3.72226e-28,2.00212e-27,-5.84222e-30
282,1.14727,2.96671e-27,1.13192e-28,2.76017e-28,1.43369e-29,4.00244e-28,2.03216e-27,-1.04472e-29
283,1.14592,2.64841e-27,1.05437e-28,2.13531e-28,1.72278e-29,3.65052e-28,2.01934e-27,-1.15135e-29
284,1.14453,2.85759e-27,1.60759e-28,2.15889e-28,1.01123e-29,3.88389e-28,1.98876e-27,-7.42229e-30
285,1.1431,3.0525e-27,7.37183e-29,1.36224e-28,2.9658e-29,3.72937e-28,1.9919e-27,-1.10346e-29
286,1.14164,3.09213e-27,7.5356e-29,1.2208e-28,2.35403e-29,3.60975e-28,2.0117e-27,-1.20731e-29
287,1.14016,2.754e-27,5.68054e-29,1.29166e-28,3.88023e-29,4.07793e-28,1.96766e-27,-1.12586e-29
288,1.13864,2.66557e-27,3.91363e-29,8.41668e-29,5.54621e-29,3.89693e-28,1.87193e-27,-1.10805e-29
289,1.13711,3.05545e-27,4.8323e-29,7.35291e-29,4.96479e-29,3.50153e-28,1.90996e-27,-1.2681e-29
290,1.13556,2.89079e-27,-2.15158e-30,4.86761e-29,7.352e-29,3.5707e-28,1.80451e-27,-1.68006e-29
291,1.13399,2.39761e-27,4.6352e-29,5.96025e-29,7.85501e-29,3.56302e-28,1.77794e-27,-1.3216e-29
292,1.13241,2.54076e-27,6.65678e-30,4.22614e-29,7.50106e-29,3.52407e-28,1.64282e-27,-1.32514e-29
293,1.13082,2.7438e-27,-4.3545e-29,3.83967e-29,8.47383e-29,2.97137e-28,1.66692e-27,-1.43901e-29
294,1.12923,2.4926e-27,3.60561e-29,3.06211e-29,9.09787e-29,3.38961e-28,1.58555e-27,-1.10469e-29
295,1.12763,2.33868e-27,2.61431e-29,2.5214e-29,8.77946e-29,3.53534e-28,1.54607e-27,-9.61126e-30
296,1.12603,2.36189e-27,-3.27637e-29,1.11034e-29,9.55745e-29,3.11132e-28,1.54382e-27,-1.0235e-29
297,1.12443,2.44748e-27,3.87431e-30,2.23649e-30,9.10515e-29,2.59096e-28,1.464e-27,-1.05332e-29
298,1.12284,2.25607e-27,-2.83421e-29,-1.1581e-30,9.60621e-29,2.48007e-28,1.47631e-27,-8.57313e-30
299,1.12126,2.00472e-27,1.89532e-29,-5.10055e-30,9.2306e-29,2.53074e-28,1.36982e-27,-5.03574e-30
300,1.11968,2.13795e-27,1.79285e-29,-5.68592e-30,1.09925e-28,2.352e-28,1.34468e-27,-1.14982e-30
301,1.11812,2.08255e-27,2.18405e-30,-1.27828e-29,1.23933e-28,2.12332e-28,1.32658e-27,-3.12572e-30
302,1.11658,1.97946e-27,-1.43819e-29,-2.09921e-29,1.06738e-28,2.3054e-28,1.24372e-27,-2.95259e-30
303,1.11505,1.48442e-27,3.10663e-29,-1.76589e-29,9.01847e-29,2.30548e-28,1.22363e-27,6.56656e-31
304,1.11355,1.62083e-27,3.62717e-29,-3.80015e-29,1.0849e-28,2.29691e-28,1.17124e-27,-3.57237e-31
305,1.11207,1.77006e-27,1.54244e-29,-6.81018e-29,1.10938e-28,2.00925e-28,1.0886e-27,3.49077e-30
306,1.11061,1.33488e-27,1.46854e-29,-5.75036e-29,1.04909e-28,2.14458e-28,1.08456e-27,8.79637e-30
307,1.10917,1.27995e-27,4.88057e-29,-7.60672e-30,9.32983e-29,2.36961e-28,1.04022e-27,9.41547e-30
308,1.10777,1.23106e-27,5.44678e-29,-7.85386e-29,1.23942e-28,2.40659e-28,1.03608e-27,1.04246e-29
309,1.10639,1.31822e-27,8.63479e-29,-1.07339e-28,1.02896e-28,2.43822e-28,8.90073e-28,1.3666e-29
310,1.10505,1.13746e-27,1.04338e-28,-7.27752e-29,1.40646e-28,2.37152e-28,9.63086e-28,9.32757e-30
311,1.10373,9.45942e-28,6.3271e-29,-4.44176e-29,1.1873e-28,2.05012e-28,9.44849e-28,1.76094e-29
312,1.10245,9.4047e-28,4.53572e-29,-9.90399e-29,1.19444e-28,2.43736e-28,8.46788e-28,2.43845e-29
313,1.1012,7.38426e-28,1.48159e-28,-1.09871e-28,1.29303e-28,2.42658e-28,8.41504e-28,2.45852e-29
314,1.09998,5.53292e-28,1.64566e-28,-1.03795e-28,1.3919e-28,2.13072e-28,7.6915e-28,1.87383e-29
315,1.0988,5.18529e-28,1.20979e-28,-9.34718e-29,9.71792e-29,2.14689e-28,6.93017e-28,3.63968e-29
316,1.09765,4.14466e-28,1.78743e-28,-1.16096e-28,1.158e-28,1.96194e-28,6.87293e-28,3.53606e-29
317,1.09654,3.2362e-28,2.05119e-28,-1.06254e-28,1.40814e-28,1.713e-28,6.05802e-28,2.61381e-29
318,1.09546,2.26636e-28,2.39984e-28,-7.50463e-29,1.62212e-28,1.79207e-28,5.50802e-28,1.71567e-29
319,1.09441,2.85188e-28,1.89405e-28,-8.55016e-29,1.53008e-28,1.46344e-28,5.78932e-28,2.24619e-29
320,1.0934,2.42554e-28,2.4501e-28,-5.72434e-29,1.30313e-28,1.42124e-28,5.49757e-28,2.01741e-29
321,1.09242,8.22814e-29,3.46966e-28,-3.449e-29,1.36708e-28,1.20373e-28,4.28923e-28,6.92235e-30
322,1.09147,1.43546e-28,2.99816e-28,-9.28114e-30,1.4098e-28,1.0256e-28,4.36013e-28,-5.62919e-31
323,1.09055,1.58619e-28,3.18188e-28,1.86803e-29,1.40709e-28,6.69302e-29,3.96006e-28,2.53378e-29
324,1.08966,1.61724e-28,3.08359e-28,3.68709e-29,1.36409e-28,5.85384e-29,4.1079e-28,2.46843e-29
325,1.0888,1.64717e-28,2.93829e-28,1.12168e-28,1.14754e-28,5.34212e-29,3.70918e-28,1.49954e-29
326,1.08796,1.68331e-28,2.74104e-28,1.75812e-28,1.57894e-28,2.94222e-29,3.06176e-28,5.64653e-29
327,1.08715,2.00058e-28,3.03517e-28,1.78508e-28,1.46226e-28,1.83279e-29,3.44416e-28,9.63504e-29
328,1.08636,2.96302e-28,2.95247e-28,2.25799e-28,1.20567e-28,1.21745e-29,3.62489e-28,8.02966e-29
329,1.08559,3.21085e-28,2.3529e-28,3.157e-28,1.39206e-28,9.43189e-30,3.3044e-28,1.17393e-28
330,1.08483,4.21998e-28,2.94573e-28,3.2012e-28,1.45495e-28,2.23946e-30,3.01053e-28,1.66292e-28
331,1.0841,5.38457e-28,2.04647e-28,3.80093e-28,9.80812e-29,1.37459e-29,3.06418e-28,1.85921e-28
332,1.08337,4.41249e-28,2.2738e-28,5.48026e-28,1.04774e-28,2.58695e-29,3.34603e-28,2.22554e-28
333,1.08265,6.7381e-28,2.11741e-28,4.32793e-28,1.30777e-28,2.69956e-29,4.40959e-28,2.72611e-28
334,1.08194,6.42391e-28,7.27842e-29,5.51455e-28,1.0423e-28,5.04731e-29,3.58859e-28,2.99464e-28
335,1.08123,6.6286e-28,3.3381e-28,6.15274e-28,1.03601e-28,6.26727e-29,4.04831e-28,4.4322e-28
336,1.08052,7.08996e-28,9.43647e-29,6.70864e-28,1.04686e-28,8.85139e-29,3.89849e-28,3.66544e-28
337,1.07981,7.91857e-28,2.10855e-28,6.17787e-28,1.21023e-28,1.0264e-28,5.14363e-28,5.36574e-28
338,1.07909,8.00708e-28,-6.44174e-30,7.5638e-28,1.36625e-28,1.09824e-28,4.78035e-28,5.01752e-28
339,1.07836,6.69537e-28,1.54952e-28,6.60312e-28,1.5072e-28,1.51429e-28,4.64229e-28,6.27238e-28
340,1.07762,7.73693e-28,-2.7361e-29,6.92368e-28,9.20417e-29,2.01279e-28,4.97226e-28,4.8684e-28
341,1.07685,8.25875e-28,-8.50003e-29,6.62381e-28,1.14012e-28,2.17387e-28,6.11953e-28,6.49949e-28
342,1.07607,7.03994e-28,-5.11713e-29,7.12104e-28,1.05055e-28,2.92555e-28,5.10465e-28,6.56156e-28
343,1.07525,8.58268e-28,-1.38543e-28,5.28978e-28,1.49373e-28,3.03198e-28,5.18614e-28,7.44238e-28
344,1.07441,8.51312e-28,-1.51257e-28,4.91305e-28,7.46055e-29,3.87803e-28,5.12121e-28,6.7786e-28
345,1.07353,8.79776e-28,-2.44518e-28,4.73833e-28,7.1868e-29,4.73702e-28,4.26571e-28,6.73298e-28
346,1.07261,9.55316e-28,-2.08731e-28,3.84356e-28,1.16865e-28,4.62139e-28,5.02858e-28,7.31343e-28
347,1.07164,9.07662e-28,-2.09116e-28,3.85813e-28,5.16442e-29,5.74773e-28,3.78598e-28,6.6538e-28
348,1.07063,1.047e-27,-2.3363e-28,2.89137e-28,4.09642e-29,7.066e-28,4.38366e-28,6.29175e-28
349,1.06956,1.14133e-27,-2.31767e-28,2.92545e-28,5.65001e-29,6.84459e-28,4.36351e-28,7.33484e-28
350,1.06843,1.02317e-27,-1.6532e-28,2.44272e-28,4.47314e-29,7.84253e-28,3.64792e-28,6.88162e-28
351,1.06724,1.0611e-27,-1.70022e-28,1.6657e-28,9.74164e-30,8.85773e-28,3.04695e-28,6.15414e-28
352,1.06598,1.14596e-27,-1.60832e-28,1.91798e-28,2.15634e-29,8.76108e-28,3.20553e-28,5.5139e-28
353,1.06465,1.10379e-27,-1.34772e-28,1.42088e-28,3.42782e-29,8.88471e-28,3.7186e-28,5.97225e-28
354,1.06324,1.0206e-27,-1.01428e-28,1.473e-28,3.14739e-29,9.28195e-28,3.18252e-28,6.56846e-28
355,1.06174,1.08287e-27,-1.05514e-28,1.15894e-28,2.79506e-29,1.06066e-27,2.50778e-28,4.79014e-28
356,1.06016,1.11241e-27,-5.40663e-29,1.92489e-28,2.52313e-29,1.20718e-27,1.87248e-28,5.58245e-28
357,1.05848,1.21792e-27,-4.53451e-29,1.75877e-28,3.76699e-29,1.16127e-27,2.23444e-28,4.14807e-28
358,1.05671,1.17508e-27,-2.5014e-29,1.55744e-28,6.85843e-29,1.12861e-27,2.77177e-28,3.48338e-28
359,1.05483,1.09417e-27,-2.73188e-29,2.19987e-28,7.65242e-29,1.20502e-27,2.21637e-28,3.52832e-28
360,1.05284,1.11588e-27,8.67359e-30,2.01458e-28,6.99734e-29,1.37074e-27,1.76853e-28,3.14778e-28
361,1.05075,1.12795e-27,-1.36854e-29,2.12398e-28,5.5336e-29,1.28381e-27,1.79476e-28,3.7892e-28
362,1.04853,1.09277e-27,2.43978e-29,1.88088e-28,7.57495e-29,1.31442e-27,2.06274e-28,2.80026e-28
363,1.04619,9.96144e-28,1.42772e-29,2.14383e-28,8.42514e-29,1.35732e-27,1.89774e-28,2.29367e-28
364,1.04373,9.87246e-28,1.49639e-29,1.96632e-28,5.63862e-29,1.40321e-27,1.37998e-28,2.15299e-28
365,1.04114,9.57863e-28,1.08132e-29,2.81075e-28,8.34105e-29,1.29617e-27,1.83652e-28,2.10489e-28
366,1.03841,8.9205e-28,1.68791e-29,2.74907e-28,8.98928e-29,1.32163e-27,1.80757e-28,1.91138e-28
367,1.03554,7.5779e-28,2.08101e-29,2.85438e-28,9.2517e-29,1.32101e-27,2.22254e-28,1.16938e-28
368,1.03252,6.8058e-28,1.98337e-29,3.6936e-28,7.47208e-29,1.23827e-27,2.3706e-28,1.26012e-28
369,1.02936,5.9716e-28,2.23676e-29,4.21797e-28,1.41279e-28,1.21593e-27,2.93171e-28,9.7353e-29
370,1.02605,5.36952e-28,4.1099e-29,4.64413e-28,1.72346e-28,1.31893e-27,3.30155e-28,1.14428e-28
371,1.02258,4.34835e-28,4.02581e-29,3.64635e-28,1.30232e-28,1.13626e-27,3.68781e-28,6.88937e-29
372,1.01896,3.45154e-28,4.83711e-29,4.4751e-28,1.92534e-28,1.12376e-27,4.53818e-28,7.80076e-29
373,1.01517,2.94525e-28,3.68855e-29,4.88925e-28,2.11662e-28,1.13021e-27,5.88384e-28,3.09172e-29
374,1.01122,2.19583e-28,-2.33349e-30,5.2282e-28,3.15054e-28,1.13605e-27,5.66044e-28,5.5131e-29
375,1.0071,1.56732e-28,2.12103e-29,5.21997e-28,2.99476e-28,9.90202e-28,7.14763e-28,1.84394e-29
376,1.00281,1.29633e-28,3.14289e-29,4.70023e-28,3.52456e-28,9.85821e-28,7.59731e-28,1.91073e-29
377,0.998346,1.00191e-28,-2.55537e-29,5.80504e-28,3.62646e-28,9.26105e-28,7.04647e-28,1.44614e-29
378,0.993711,7.54765e-29,-1.42253e-29,6.14828e-28,4.70977e-28,8.60261e-28,8.86948e-28,2.38356e-30
379,0.9889,4.91537e-29,-3.44249e-29,5.73107e-28,3.45462e-28,8.01383e-28,8.79967e-28,-7.94298e-30
380,0.983912,3.69717e-29,-2.03865e-29,5.68582e-28,3.69889e-28,7.30228e-28,1.00941e-27,-7.97603e-30
381,0.978747,3.81095e-29,-3.24919e-29,7.5022e-28,4.40387e-28,6.79386e-28,1.0154e-27,-3.27548e-29
382,0.973402,3.27414e-29,-7.41142e-29,6.98772e-28,4.06894e-28,5.95393e-28,1.03503e-27,-3.3394e-29
383,0.967878,5.66085e-29,-8.93868e-29,7.30827e-28,3.3839e-28,5.35222e-28,9.84654e-28,-2.53099e-29
384,0.962175,4.78468e-29,-1.05816e-28,6.58534e-28,3.42155e-28,3.79955e-28,9.71776e-28,-3.10306e-29
385,0.956293,4.93693e-29,-1.13838e-28,7.37072e-28,3.13881e-28,3.42974e-28,9.88245e-28,-3.23341e-29
386,0.950232,5.46785e-29,-1.18996e-28,6.89996e-28,2.78226e-28,3.06013e-28,9.65025e-28,-3.44547e-29
387,0.943994,8.96778e-29,-1.64471e-28,6.63093e-28,2.5734e-28,2.21469e-28,8.99252e-28,-3.4341e-29
388,0.93758,6.68217e-29,-1.85601e-28,7.18328e-28,2.22823e-28,1.16423e-28,9.02282e-28,-3.86625e-29
389,0.93099,8.18766e-29,-1.92695e-28,6.69176e-28,1.79286e-28,1.02312e-28,8.19338e-28,-2.6219e-29
390,0.924229,6.89613e-29,-2.2027e-28,5.85257e-28,9.89635e-29,2.7047e-29,7.08554e-28,-3.30852e-29
391,0.917297,1.0617e-28,-1.60475e-28,5.71158e-28,1.21654e-28,-5.44368e-30,6.26475e-28,-3.2913e-29
392,0.910197,1.1581e-28,-1.54355e-28,5.12073e-28,9.74065e-29,4.0846e-31,5.92716e-28,-3.22324e-29
393,0.902933,9.321e-29,-1.26459e-28,4.59963e-28,6.99966e-29,-1.22266e-29,4.46543e-28,-2.02569e-29
394,0.895508,1.2761e-28,-7.68628e-29,3.34772e-28,8.25858e-29,-6.82836e-31,5.97489e-28,-1.99258e-29
395,0.887926,1.07964e-28,6.12866e-29,2.38719e-28,9.18889e-29,2.28462e-29,4.74558e-28,-3.41034e-30
396,0.88019,9.48033e-29,1.20455e-28,2.40921e-28,8.59656e-29,7.25719e-29,4.81346e-28,8.75693e-30
397,0.872306,1.07804e-28,3.09037e-28,1.1964e-28,6.54699e-29,9.90975e-29,4.26453e-28,9.84131e-30
398,0.864278,1.06664e-28,5.52946e-28,2.42475e-29,8.52387e-29,1.67109e-28,3.50108e-28,6.71065e-29
399,0.85611,9.55713e-29,7.17974e-28,1.58191e-29,1.20038e-28,2.56939e-28,4.32359e-28,5.31296e-29
400,0.84781,1.09505e-28,9.7704e-28,-5.04092e-29,9.07033e-29,3.37825e-28,3.49079e-28,1.05208e-28
401,0.839382,8.92337e-29,1.14344e-27,-4.29244e-29,1.07158e-28,3.91044e-28,3.63579e-28,1.11693e-28
402,0.830832,8.55468e-29,1.37685e-27,-2.55882e-29,1.26197e-28,4.2076e-28,2.54827e-28,1.49068e-28
403,0.822166,1.1777e-28,1.6591e-27,3.474e-29,1.68906e-28,4.51095e-28,3.0306e-28,1.45197e-28
404,0.813392,7.17669e-29,1.91657e-27,1.00647e-28,1.39319e-28,4.51759e-28,2.64975e-28,2.0303e-28
405,0.804515,7.94117e-29,1.88513e-27,1.12961e-28,1.89936e-28,5.27638e-28,2.15539e-28,2.29748e-28
406,0.795543,1.01934e-28,2.28268e-27,2.57015e-28,1.85705e-28,5.39804e-28,1.76931e-28,2.51412e-28
407,0.786483,1.40667e-28,2.58586e-27,3.76751e-28,2.26117e-28,5.50023e-28,1.14351e-28,2.91684e-28
408,0.777342,1.61821e-28,2.78217e-27,5.78927e-28,2.31677e-28,5.30284e-28,9.11439e-29,3.6398e-28
409,0.768128,1.97482e-28,2.64791e-27,6.03457e-28,2.65094e-28,5.44923e-28,4.82096e-29,3.64753e-28
410,0.758848,2.79223e-28,3.08649e-27,7.72689e-28,2.8178e-28,5.04734e-28,1.48847e-31,3.50598e-28
411,0.74951,3.47038e-28,3.04083e-27,9.9307e-28,3.53626e-28,4.32918e-28,1.84436e-29,3.7718e-28
412,0.740123,5.48411e-28,3.02887e-27,9.76297e-28,3.66055e-28,4.17092e-28,-1.00971e-29,4.85719e-28
413,0.730693,6.4117e-28,2.81625e-27,8.9577e-28,4.15721e-28,4.05101e-28,-1.55393e-29,4.35084e-28
414,0.72123,8.42881e-28,2.91319e-27,1.21523e-27,4.46089e-28,2.95283e-28,5.17559e-30,4.02217e-28
415,0.71174,1.12275e-27,2.52922e-27,9.77372e-28,4.59132e-28,2.78428e-28,2.15279e-29,4.53636e-28
416,0.702233,1.22351e-27,2.31825e-27,1.0334e-27,4.86936e-28,2.37725e-28,4.65801e-29,3.8008e-28
417,0.692716,1.34565e-27,2.1933e-27,1.03919e-27,5.0341e-28,1.56135e-28,7.96882e-29,3.78609e-28
418,0.683197,1.65999e-27,1.63273e-27,7.63954e-28,5.07409e-28,1.09678e-28,1.41705e-28,3.24633e-28
419,0.673684,1.78321e-27,1.49328e-27,7.03986e-28,5.85074e-28,7.31241e-29,2.03455e-28,3.84162e-28
420,0.664186,1.97913e-27,1.31209e-27,5.72099e-28,6.06034e-28,4.40464e-29,3.23284e-28,3.04239e-28
421,0.654709,2.25737e-27,7.3424e-28,4.91646e-28,5.67917e-28,3.16127e-29,3.91482e-28,2.41559e-28
422,0.645261,2.23687e-27,4.79135e-28,2.76475e-28,5.88673e-28,-1.06289e-29,4.61618e-28,2.26935e-28
423,0.635851,2.38834e-27,3.5831e-28,1.1141e-28,6.04579e-28,-5.82941e-30,5.71876e-28,1.8278e-28
424,0.626485,2.37422e-27,4.08102e-29,1.18934e-29,5.53987e-28,-2.12541e-29,7.28606e-28,1.43973e-28
425,0.617171,2.18682e-27,1.49587e-28,3.02097e-30,5.02884e-28,-8.65793e-30,7.50816e-28,9.10194e-29
426,0.607915,2.15268e-27,1.03936e-28,-1.2638e-28,4.64497e-28,-3.15799e-29,8.72733e-28,1.02864e-28
427,0.598724,2.0595e-27,1.3238e-28,-9.06902e-29,3.90408e-28,-2.9742e-29,1.00451e-27,6.85472e-29
428,0.589606,1.79437e-27,2.04144e-28,-1.47043e-28,3.59135e-28,-1.98214e-29,1.05352e-27,3.606e-29
429,0.580565,1.56984e-27,4.74792e-28,-7.68509e-29,3.35217e-28,-3.84506e-30,1.11591e-27,8.28484e-30
430,0.571609,1.4147e-27,6.95602e-28,-2.01317e-29,2.76652e-28,4.80225e-30,1.14405e-27,1.02415e-29
431,0.562743,1.04716e-27,9.04572e-28,1.41933e-28,2.02265e-28,1.70822e-29,1.20292e-27,5.87924e-31
432,0.553972,9.50806e-28,9.8653e-28,1.76161e-28,1.71909e-28,3.98772e-29,1.29482e-27,6.8106e-31
433,0.545302,7.14704e-28,1.30195e-27,2.76059e-28,1.41386e-28,4.78382e-29,1.12842e-27,6.03456e-30
434,0.536738,4.54639e-28,1.46143e-27,3.51394e-28,9.08757e-29,7.2735e-29,1.18779e-27,2.44055e-29
435,0.528284,3.6936e-28,1.62619e-27,4.36013e-28,8.69043e-29,8.87165e-29,1.24837e-27,3.64871e-29
436,0.519944,2.02035e-28,1.42702e-27,4.16927e-28,7.87972e-29,9.28299e-29,1.2065e-27,6.47983e-29
437,0.511722,3.02453e-28,1.6327e-27,4.90653e-28,7.81712e-29,1.26091e-28,1.16953e-27,8.35126e-29
