t,T+R,N_0,N_1,N_2,N_3
254,0.935531,2.61965e-27,6.30081e-28,4.62926e-28,9.92883e-29
255,0.932591,1.99422e-27,7.57261e-28,4.53088e-28,6.53168e-29
256,0.929667,1.62621e-27,8.24736e-28,6.02806e-28,6.79223e-29
257,0.926771,2.21903e-27,8.14336e-28,7.48089e-28,2.71515e-29
258,0.923913,1.80007e-27,6.52872e-28,6.68971e-28,2.2097e-29
259,0.921105,1.07908e-27,7.3035e-28,8.53447e-28,3.38911e-29
260,0.918356,7.24271e-28,9.13043e-28,8.99767e-28,2.62045e-29
261,0.915678,1.62482e-27,8.66271e-28,1.00433e-27,2.05661e-29
262,0.913077,1.19417e-27,7.63165e-28,1.06016e-27,3.90563e-29
263,0.910564,4.42478e-28,7.70656e-28,1.38139e-27,4.55797e-29
264,0.908144,6.40205e-28,9.42445e-28,1.33864e-27,3.63849e-29
265,0.905823,9.98515e-28,9.97082e-28,1.29755e-27,7.30853e-29
266,0.903608,7.41377e-28,7.75577e-28,1.36565e-27,8.65614e-29
267,0.9015,4.10754e-28,8.92757e-28,1.71677e-27,8.65983e-29
268,0.899504,2.78719e-28,1.12364e-27,1.73742e-27,1.01539e-28
269,0.897619,7.93419e-28,1.04014e-27,1.60848e-27,1.44432e-28
270,0.895846,4.92184e-28,9.84989e-28,1.64981e-27,1.66319e-28
271,0.894184,1.31332e-28,9.85316e-28,1.71127e-27,1.65931e-28
272,0.89263,3.52024e-29,1.20526e-27,1.83527e-27,1.47925e-28
273,0.891179,3.4214e-28,1.08819e-27,1.64885e-27,1.57023e-28
274,0.889827,2.48474e-28,1.02777e-27,1.41644e-27,1.51399e-28
275,0.888566,2.69646e-29,1.18284e-27,1.432e-27,1.68556e-28
276,0.887388,-1.04086e-28,1.26176e-27,1.50133e-27,1.61816e-28
277,0.886285,-7.59169e-30,1.14383e-27,1.27155e-27,1.49734e-28
278,0.885246,-1.97885e-29,1.01428e-27,1.18074e-27,1.51892e-28
279,0.884261,-1.47619e-29,1.09565e-27,1.08236e-27,1.89868e-28
280,0.883315,1.9708e-29,1.18112e-27,1.21137e-27,1.52782e-28
281,0.882398,-2.72044e-30,1.06665e-27,9.37374e-28,1.55701e-28
282,0.881494,2.41433e-29,8.2561e-28,7.8244e-28,1.66393e-28
283,0.88059,1.6147e-28,9.21853e-28,8.23673e-28,1.93765e-28
284,0.879671,2.88182e-28,1.05605e-27,7.98469e-28,1.90011e-28
285,0.878722,1.88214e-28,9.18409e-28,5.56777e-28,1.43896e-28
286,0.877728,1.82265e-28,6.61964e-28,6.50816e-28,1.37809e-28
287,0.876672,4.25155e-28,5.82065e-28,5.29152e-28,2.18043e-28
288,0.875541,5.92464e-28,8.09933e-28,4.28e-28,1.05698e-28
289,0.874318,4.08834e-28,5.18259e-28,5.06102e-28,1.47497e-28
290,0.87299,5.33492e-28,2.26668e-28,3.48744e-28,1.69286e-28
291,0.871543,7.45404e-28,3.31764e-28,3.59128e-28,1.57297e-28
292,0.869963,6.25626e-28,3.77249e-28,3.50966e-28,1.05069e-28
293,0.868238,7.12549e-28,3.05143e-28,3.23118e-28,8.61835e-29
294,0.866355,7.61903e-28,9.36774e-29,2.84439e-28,1.57116e-28
