t,T+R,N_0,N_1,N_2
406,0.392299,1.56102e-27,5.02995e-28,5.32013e-28
407,0.387723,1.49818e-27,9.27059e-28,6.3426e-28
408,0.383043,1.66259e-27,7.71144e-28,4.7897e-28
409,0.378261,1.50669e-27,1.46674e-27,5.16923e-28
410,0.373376,1.72553e-27,1.74523e-27,3.4242e-28
411,0.368392,1.49597e-27,1.62368e-27,4.58111e-28
412,0.363311,1.60922e-27,2.40267e-27,3.37021e-28
413,0.358137,1.5764e-27,2.34205e-27,5.56684e-29
414,0.352872,1.69361e-27,2.85579e-27,-3.84136e-29
415,0.347522,1.62377e-27,3.08639e-27,-1.20806e-28
416,0.342091,1.54561e-27,3.38207e-27,-3.84273e-28
417,0.336585,1.66163e-27,3.80531e-27,-4.45133e-28
418,0.331009,1.53135e-27,3.88594e-27,-6.98161e-28
419,0.32537,1.46089e-27,3.49678e-27,-5.66581e-28
420,0.319674,1.49346e-27,3.70576e-27,-8.05915e-28
421,0.313928,1.33276e-27,4.06621e-27,-1.03634e-27
422,0.30814,1.35123e-27,3.3043e-27,-6.79481e-28
423,0.302317,1.13003e-27,3.15578e-27,-6.58281e-28
424,0.296467,1.15922e-27,2.35471e-27,-6.35257e-28
425,0.290598,9.52216e-28,2.20349e-27,-3.05213e-28
426,0.284718,9.02182e-28,1.40401e-27,-5.96811e-29
427,0.278836,8.01859e-28,9.88832e-28,2.50591e-28
428,0.272959,6.37183e-28,7.81486e-28,5.67199e-28
429,0.267096,6.35781e-28,1.15958e-28,7.94453e-28
430,0.261256,6.01654e-28,-5.65273e-28,9.02414e-28
431,0.255446,7.71495e-28,-3.7664e-28,1.32324e-27
432,0.249674,2.65403e-28,-3.96572e-28,1.42588e-27
433,0.24395,5.1169e-28,-3.40012e-28,1.57277e-27
434,0.238279,8.12814e-28,-1.09874e-28,1.53467e-27
435,0.23267,1.04487e-27,3.29812e-28,1.64773e-27
436,0.22713,1.22407e-27,7.35705e-28,1.53748e-27
437,0.221666,8.62394e-28,1.20148e-27,1.60236e-27
438,0.216285,8.88056e-28,1.7243e-27,1.24022e-27
439,0.210992,1.15602e-27,2.1245e-27,1.10402e-27
440,0.205793,1.11622e-27,2.88953e-27,1.0118e-27
441,0.200694,1.12449e-27,3.42515e-27,8.12003e-28
442,0.1957,1.41496e-27,3.95248e-27,6.01182e-28
443,0.190815,1.11688e-27,4.36811e-27,3.76457e-28
444,0.186043,1.03389e-27,4.2093e-27,6.00518e-28
445,0.181387,9.77802e-28,4.221e-27,2.80804e-28
446,0.17685,6.51532e-28,4.27946e-27,5.23943e-28
