t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
272,0.702618,86.331,0.297382,36.5395,33.0319,4058.64
273,0.720749,88.8667,0.279251,34.431,33.2705,4102.18
274,0.738546,91.3763,0.261454,32.3483,33.5014,4144.95
275,0.755977,93.8556,0.244023,30.2957,33.7242,4186.91
276,0.773013,96.3003,0.226987,28.2775,33.939,4228.05
277,0.789624,98.7061,0.210376,26.2979,34.1455,4268.32
278,0.80578,101.069,0.19422,24.361,34.3436,4307.71
279,0.821453,103.384,0.178547,22.4711,34.5331,4346.19
280,0.836616,105.649,0.163384,20.6323,34.7141,4383.73
281,0.851243,107.858,0.148757,18.8484,34.8864,4420.31
282,0.865307,110.007,0.134693,17.1236,35.0498,4455.92
283,0.878785,112.094,0.121215,15.4616,35.2045,4490.52
284,0.891653,114.113,0.108347,13.8663,35.3502,4524.11
285,0.903888,116.063,0.0961124,12.3412,35.487,4556.67
286,0.915469,117.937,0.0845315,10.89,35.6149,4588.18
287,0.926375,119.735,0.0736249,9.51608,35.7338,4618.63
288,0.936588,121.451,0.0634116,8.22284,35.8438,4648.01
289,0.94609,123.083,0.0539095,7.01347,35.9448,4676.31
290,0.954865,124.629,0.0451352,5.89103,36.0369,4703.53
291,0.962896,126.083,0.037104,4.85847,36.1202,4729.65
292,0.97017,127.445,0.0298299,3.91857,36.1947,4754.68
293,0.976674,128.712,0.0233256,3.07398,36.2605,4778.62
294,0.982397,129.88,0.0176025,2.32718,36.3176,4801.46
295,0.987329,130.948,0.0126706,1.68048,36.3663,4823.2
296,0.991462,131.913,0.00853847,1.13604,36.4065,4843.87
297,0.994787,132.774,0.00521336,0.695827,36.4385,4863.45
298,0.997299,133.529,0.00270107,0.361647,36.4624,4881.96
299,0.998994,134.175,0.00100599,0.135115,36.4783,4899.41
300,0.999869,134.713,0.000131081,0.0176606,36.4864,4915.82
301,0.999922,135.139,7.78673e-05,0.0105237,36.4869,4931.19
302,0.999154,135.454,0.000846443,0.114751,36.4799,4945.55
303,0.997565,135.657,0.00243547,0.331194,36.4658,4958.91
304,0.995158,135.746,0.00484216,0.660502,36.4447,4971.29
305,0.991938,135.722,0.00806233,1.10313,36.4169,4982.73
306,0.98791,135.583,0.0120903,1.65931,36.3825,4993.24
307,0.983081,135.331,0.0169192,2.3291,36.342,5002.85
308,0.97746,134.966,0.0225403,3.11232,36.2954,5011.59
309,0.971056,134.486,0.0289441,4.00861,36.2431,5019.49
310,0.963881,133.894,0.0361192,5.01739,36.1855,5026.59
311,0.955947,133.191,0.0440532,6.13786,36.1227,5032.91
312,0.947268,132.376,0.0527321,7.36903,36.0551,5038.5
313,0.937859,131.451,0.0621409,8.7097,35.983,5043.4
314,0.927737,130.418,0.072263,10.1585,35.9067,5047.63
315,0.916919,129.278,0.0830809,11.7137,35.8266,5051.25
316,0.905424,128.033,0.0945756,13.3736,35.743,5054.3
317,0.893273,126.685,0.106727,15.1362,35.6562,5056.81
318,0.880486,125.237,0.119514,16.9992,35.5666,5058.85
319,0.867086,123.69,0.132914,18.9602,35.4746,5060.45
320,0.853096,122.047,0.146904,21.0166,35.3805,5061.67
321,0.838541,120.312,0.161459,23.1657,35.2846,5062.54
322,0.823446,118.486,0.176554,25.4045,35.1875,5063.14
323,0.807837,116.574,0.192163,27.7298,35.0893,5063.5
324,0.791742,114.578,0.208258,30.1383,34.9905,5063.68
325,0.775189,112.502,0.224811,32.6265,34.8915,5063.74
326,0.758206,110.349,0.241794,35.1907,34.7926,5063.73
327,0.740824,108.125,0.259176,37.8272,34.6943,5063.7
328,0.723073,105.831,0.276927,40.532,34.5969,5063.71
329,0.704983,103.473,0.295017,43.3009,34.5008,5063.83
330,0.686587,101.055,0.313413,46.1297,34.4064,5064.1
331,0.667916,98.5813,0.332084,49.014,34.314,5064.59
332,0.649003,96.056,0.350997,51.9494,34.2241,5065.35
333,0.629882,93.484,0.370118,54.9311,34.137,5066.45
334,0.610585,90.87,0.389415,57.9545,34.0531,5067.93
335,0.591146,88.2189,0.408854,61.0148,33.9727,5069.87
336,0.571599,85.5355,0.428401,64.1069,33.8962,5072.31
337,0.551979,82.825,0.448021,67.226,33.824,5075.32
338,0.532319,80.0923,0.467681,70.3668,33.7564,5078.95
339,0.512655,77.3426,0.487345,73.5243,33.6938,5083.27
340,0.493019,74.5812,0.506981,76.6933,33.6364,5088.33
341,0.473447,71.8132,0.526553,79.8684,33.5847,5094.19
342,0.453973,69.044,0.546027,83.0444,33.539,5100.9
343,0.43463,66.2789,0.56537,86.216,33.4996,5108.51
344,0.415453,63.5233,0.584547,89.3779,33.4667,5117.09
345,0.396475,60.7825,0.603525,92.5246,33.4407,5126.69
346,0.37773,58.0618,0.62227,95.6508,33.4218,5137.36
347,0.359249,55.3667,0.640751,98.7511,33.4104,5149.14
348,0.341065,52.7023,0.658935,101.82,33.4067,5162.1
349,0.323211,50.0742,0.676789,104.853,33.411,5176.27
350,0.305716,47.4874,0.694284,107.844,33.4234,5191.71
351,0.288613,44.9472,0.711387,110.788,33.4443,5208.46
352,0.271929,42.4588,0.728071,113.68,33.4738,5226.56
353,0.255696,40.0272,0.744304,116.515,33.5121,5246.06
354,0.239941,37.6575,0.760059,119.288,33.5595,5267
355,0.224691,35.3545,0.775309,121.993,33.6161,5289.41
356,0.209973,33.1232,0.790027,124.627,33.6821,5313.34
357,0.195814,30.9682,0.804186,127.183,33.7575,5338.81
358,0.182237,28.8942,0.817763,129.659,33.8426,5365.85
359,0.169266,26.9056,0.830734,132.049,33.9375,5394.51
360,0.156924,25.0067,0.843076,134.348,34.0422,5424.8
361,0.145233,23.2018,0.854767,136.554,34.1569,5456.76
362,0.134213,21.495,0.865787,138.661,34.2816,5490.39
363,0.123884,19.8902,0.876116,140.665,34.4163,5525.73
364,0.114262,18.3911,0.885738,142.564,34.5612,5562.8
365,0.105366,17.0012,0.894634,144.353,34.7162,5601.6
366,0.0972101,15.724,0.90279,146.029,34.8813,5642.15
367,0.0898092,14.5627,0.910191,147.589,35.0565,5684.46
368,0.0831762,13.5202,0.916824,149.029,35.2418,5728.54
369,0.0773225,12.5995,0.922677,150.348,35.4372,5774.39
370,0.0722585,11.803,0.927742,151.542,35.6425,5822.01
371,0.0679929,11.1333,0.932007,152.608,35.8578,5871.41
372,0.0645333,10.5924,0.935467,153.546,36.0828,5922.58
373,0.0618855,10.1823,0.938114,154.352,36.3176,5975.51
374,0.0600544,9.90481,0.939946,155.026,36.562,6030.19
375,0.0590431,9.76137,0.940957,155.565,36.8157,6086.61
376,0.0588532,9.75325,0.941147,155.968,37.0788,6144.76
377,0.0594853,9.88149,0.940515,156.235,37.351,6204.61
378,0.0609381,10.1469,0.939062,156.364,37.632,6266.15
379,0.0632092,10.5499,0.936791,156.355,37.9218,6329.35
380,0.0662945,11.091,0.933705,156.208,38.2201,6394.18
381,0.0701887,11.7701,0.929811,155.922,38.5266,6460.63
382,0.074885,12.5871,0.925115,155.499,38.8412,6528.64
383,0.0803752,13.5415,0.919625,154.937,39.1635,6598.2
384,0.0866496,14.6326,0.91335,154.238,39.4932,6669.25
385,0.0936974,15.8595,0.906303,153.403,39.8302,6741.77
386,0.101506,17.221,0.898494,152.434,40.174,6815.7
387,0.110062,18.7156,0.889938,151.33,40.5244,6891.01
388,0.119351,20.3418,0.880649,150.095,40.8811,6967.64
389,0.129356,22.0975,0.870644,148.73,41.2436,7045.54
390,0.140059,23.9806,0.859941,147.237,41.6117,7124.66
391,0.151443,25.9887,0.848557,145.619,41.9851,7204.94
392,0.163487,28.1192,0.836513,143.878,42.3632,7286.34
393,0.176169,30.3691,0.823831,142.017,42.7458,7368.78
394,0.189469,32.7355,0.810531,140.039,43.1325,7452.2
395,0.203363,35.2149,0.796637,137.948,43.5228,7536.55
396,0.217826,37.8039,0.782174,135.747,43.9165,7621.75
397,0.232833,40.4987,0.767167,133.44,44.313,7707.74
398,0.248358,43.2953,0.751642,131.031,44.7119,7794.44
399,0.264374,46.1896,0.735626,128.523,45.1129,7881.79
400,0.280853,49.1772,0.719147,125.922,45.5155,7969.72
401,0.297767,52.2537,0.702233,123.232,45.9192,8058.15
402,0.315084,55.4142,0.684916,120.457,46.3237,8147
403,0.332777,58.654,0.667223,117.602,46.7285,8236.19
404,0.350812,61.968,0.649188,114.673,47.1331,8325.66
405,0.36916,65.3509,0.63084,111.675,47.5372,8415.31
406,0.387787,68.7974,0.612213,108.613,47.9402,8505.08
407,0.406662,72.3021,0.593338,105.492,48.3418,8594.88
408,0.425751,75.8593,0.574249,102.318,48.7414,8684.62
409,0.445021,79.4632,0.554979,99.0974,49.1387,8774.24
410,0.464439,83.1082,0.535561,95.8351,49.5332,8863.64
411,0.48397,86.7882,0.51603,92.5375,49.9245,8952.74
412,0.50358,90.4972,0.49642,89.2104,50.3121,9041.46
413,0.523236,94.2291,0.476764,85.8601,50.6956,9129.72
414,0.542902,97.9777,0.457098,82.4926,51.0746,9217.44
415,0.562545,101.737,0.437455,79.1142,51.4486,9304.53
416,0.58213,105.5,0.41787,75.7312,51.8173,9390.91
417,0.601623,109.262,0.398377,72.3499,52.1801,9476.51
418,0.620989,113.014,0.379011,68.9765,52.5369,9561.23
419,0.640196,116.753,0.359804,65.6175,52.887,9645.01
420,0.659209,120.47,0.340791,62.2791,53.2302,9727.76
421,0.677996,124.16,0.322004,58.9678,53.566,9809.41
422,0.696523,127.816,0.303477,55.6897,53.8941,9889.87
423,0.714758,131.432,0.285242,52.4512,54.2142,9969.08
424,0.73267,135.002,0.26733,49.2584,54.5259,10047
425,0.750226,138.52,0.249774,46.1176,54.8288,10123.4
426,0.767397,141.979,0.232603,43.0348,55.1226,10198.4
427,0.784152,145.374,0.215848,40.016,55.4071,10271.9
428,0.800462,148.698,0.199538,37.0672,55.6819,10343.8
429,0.816299,151.946,0.183701,34.1942,55.9467,10413.9
430,0.831635,155.113,0.168365,31.4027,56.2012,10482.4
431,0.846442,158.192,0.153558,28.6984,56.4453,10549.1
432,0.860697,161.177,0.139303,26.0865,56.6786,10613.9
